ticker,year_month,route,source_url,raw_cache_path,raw_sha256,route_status,route_error,accepted_rows,response_bytes,future_data_violation_count,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,ready_for_formal,not_live_rule,forward_returns_live_rule_usage,retrieved_at_utc
1215,201702,twse_stock_day,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20170201&stockNo=1215&response=json,raw_sources\twse_stock_day_1215_201702.json,4f3f668362bb3e68a8b3de91cd2c2f11acd165c288a043f3cd3e8b2e65153988,fetched,,18,2463,0,False,False,False,False,False,False,False,True,False,
1216,201503,twse_stock_day,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20150301&stockNo=1216&response=json,raw_sources\twse_stock_day_1216_201503.json,2a4c96053b24853a7ea51b8805532eef41a9f92cc60f4c2d64e4dbf9038cafda,fetched,,22,2791,0,False,False,False,False,False,False,False,True,False,
1216,201602,twse_stock_day,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20160201&stockNo=1216&response=json,raw_sources\twse_stock_day_1216_201602.json,3704ed70ed2655b42d5e029632909a71004666d60873b5d347e45bb6409aa571,fetched,,13,1975,0,False,False,False,False,False,False,False,True,False,
1216,201603,twse_stock_day,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20160301&stockNo=1216&response=json,raw_sources\twse_stock_day_1216_201603.json,9ab26b888d49fc89678241b226c7b9af58bad5b6ca6ff4b8b670b06d4866cb10,fetched,,23,2887,0,False,False,False,False,False,False,False,True,False,
1216,201604,twse_stock_day,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20160401&stockNo=1216&response=json,raw_sources\twse_stock_day_1216_201604.json,1e1013f2eab3c47daee48570c24c4e3184420ce00c0a502b97c452d18ca3b966,fetched,,19,2524,0,False,False,False,False,False,False,False,True,False,
1216,201607,twse_stock_day,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20160701&stockNo=1216&response=json,raw_sources\twse_stock_day_1216_201607.json,f4f322bfac4948e838161cfd0d9f908154591e79c01ddca34780cf58b1fb1ea8,fetched,,20,2620,0,False,False,False,False,False,False,False,True,False,
1216,201803,twse_stock_day,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20180301&stockNo=1216&response=json,raw_sources\twse_stock_day_1216_201803.json,4a2345415ca53b9c2090c0816229a9e713f48222e9713d7aece831db3b371a2e,fetched,,23,2965,0,False,False,False,False,False,False,False,True,False,
1216,202002,twse_stock_day,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20200201&stockNo=1216&response=json,raw_sources\twse_stock_day_1216_202002.json,4cffbb20d264ca6a762a34999c1bbb2e0cb1c7801792dd8b89e12044865ca87c,fetched,,19,2598,0,False,False,False,False,False,False,False,True,False,
1216,202108,twse_stock_day,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20210801&stockNo=1216&response=json,raw_sources\twse_stock_day_1216_202108.json,e7c58f9a1c0fff50ac5e1d98620c20be1a7fe0a999d050ebfa4dbb107151f6d3,fetched,,22,2874,0,False,False,False,False,False,False,False,True,False,
1216,202109,twse_stock_day,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20210901&stockNo=1216&response=json,raw_sources\twse_stock_day_1216_202109.json,23b72e71644021d246a8ee8a30d2900db77ee6d13c9cd2395e867062c5e76c9f,fetched,,20,2692,0,False,False,False,False,False,False,False,True,False,
1227,201706,twse_stock_day,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20170601&stockNo=1227&response=json,raw_sources\twse_stock_day_1227_201706.json,a7918fe0ebb5eda813cc8b1b977efc270fe79c45f37ea258af41341deffd9b1e,fetched,,23,2885,0,False,False,False,False,False,False,False,True,False,
1262,201703,twse_stock_day,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20170301&stockNo=1262&response=json,raw_sources\twse_stock_day_1262_201703.json,ae6e04cd291178fade38933becd950f964510fee99a7f372dcd129b6de4702f2,fetched,,23,2987,0,False,False,False,False,False,False,False,True,False,
1262,201704,twse_stock_day,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20170401&stockNo=1262&response=json,raw_sources\twse_stock_day_1262_201704.json,e30f429218ceaa65a8c474b37237d23bd94401b767565d135eb982c31ac8f16f,fetched,,18,2555,0,False,False,False,False,False,False,False,True,False,
1301,201510,twse_stock_day,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20151001&stockNo=1301&response=json,raw_sources\twse_stock_day_1301_201510.json,2a607f28f2426708c3040374ece64c8e954bf7b457e1df0343d23e8693635253,fetched,,21,2706,0,False,False,False,False,False,False,False,True,False,
1301,201511,twse_stock_day,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20151101&stockNo=1301&response=json,raw_sources\twse_stock_day_1301_201511.json,dbe7a091e61e239b06e56d545e4b05e7bba3aaa993f3cbd6c15cf2ba0fc0a7cd,fetched,,21,2701,0,False,False,False,False,False,False,False,True,False,
1301,201803,twse_stock_day,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20180301&stockNo=1301&response=json,raw_sources\twse_stock_day_1301_201803.json,d7409c4b003c5c8a83692c6799a4563d431a75268d97ab4c1cb1f726f21192ad,fetched,,23,3057,0,False,False,False,False,False,False,False,True,False,
1301,201809,twse_stock_day,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20180901&stockNo=1301&response=json,raw_sources\twse_stock_day_1301_201809.json,1288a1414271cfae074ac01ad9d50480167c805dfc7e610581b23fec522e5544,fetched,,19,2694,0,False,False,False,False,False,False,False,True,False,
1301,201903,twse_stock_day,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20190301&stockNo=1301&response=json,raw_sources\twse_stock_day_1301_201903.json,06950a075b04dbfa809d646062fcefad582a3a63452a73954b66fb6ac90645a3,fetched,,20,2774,0,False,False,False,False,False,False,False,True,False,
1303,201502,twse_stock_day,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20150201&stockNo=1303&response=json,raw_sources\twse_stock_day_1303_201502.json,c52f4fdb0ec933c42b981b0d4b10c168891f20c4491a9574fa34ad1b319f914b,fetched,,13,1979,0,False,False,False,False,False,False,False,True,False,
1303,201503,twse_stock_day,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20150301&stockNo=1303&response=json,raw_sources\twse_stock_day_1303_201503.json,bbe850c43a0791e04d01aada916360b0e3da8bcbd9b81ccd05ab7527e3378bcc,fetched,,22,2789,0,False,False,False,False,False,False,False,True,False,
1303,201702,twse_stock_day,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20170201&stockNo=1303&response=json,raw_sources\twse_stock_day_1303_201702.json,f7d7e8888b01540313d40b52b16b13a9344973f691a39f12ea668df8d897e43a,fetched,,18,2513,0,False,False,False,False,False,False,False,True,False,
1303,201706,twse_stock_day,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20170601&stockNo=1303&response=json,raw_sources\twse_stock_day_1303_201706.json,8f0097a561270507ecfe475ef66e8ff80609f8bd99d88f22cb7195e414cb8596,fetched,,23,2966,0,False,False,False,False,False,False,False,True,False,
1303,201801,twse_stock_day,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20180101&stockNo=1303&response=json,raw_sources\twse_stock_day_1303_201801.json,bcfabb4a5b9bd1c3c20a6dc146bea72f27e36227afe2a1bd8a76ec19e897cf02,fetched,,22,2874,0,False,False,False,False,False,False,False,True,False,
1303,201803,twse_stock_day,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20180301&stockNo=1303&response=json,raw_sources\twse_stock_day_1303_201803.json,d8ec3024051f24a993b472686c3f468dcffd24b2b80c59cc00207376ee96edac,fetched,,23,2968,0,False,False,False,False,False,False,False,True,False,
1303,201809,twse_stock_day,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20180901&stockNo=1303&response=json,raw_sources\twse_stock_day_1303_201809.json,cd7c41e9c42c1b239fd8f896c2357e6d39159729740edc0d26945cf951a93a92,fetched,,19,2597,0,False,False,False,False,False,False,False,True,False,
1303,202105,twse_stock_day,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20210501&stockNo=1303&response=json,raw_sources\twse_stock_day_1303_202105.json,1113a981fa5ce7fc535797f570e5ae0bce78ceee64638af20a69ffd568789dcd,fetched,,21,2805,0,False,False,False,False,False,False,False,True,False,
1312,201809,twse_stock_day,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20180901&stockNo=1312&response=json,raw_sources\twse_stock_day_1312_201809.json,4f72b5267c0450316e93a5ee45ebcc7950a8664f5947ab5c01f5e45442ecc50a,fetched,,19,2582,0,False,False,False,False,False,False,False,True,False,
1314,201708,twse_stock_day,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20170801&stockNo=1314&response=json,raw_sources\twse_stock_day_1314_201708.json,1c2c7fc7b83a759ddd81c872bc7a03c676fdd91ccab66dc387e07e6118d6400a,fetched,,23,2993,0,False,False,False,False,False,False,False,True,False,
1314,201801,twse_stock_day,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20180101&stockNo=1314&response=json,raw_sources\twse_stock_day_1314_201801.json,6f2e8b209ad344ef22e234f9fd2f1f5de1dd5fe701c1537e027f5093bfa189ac,fetched,,22,2905,0,False,False,False,False,False,False,False,True,False,
1319,201510,twse_stock_day,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20151001&stockNo=1319&response=json,raw_sources\twse_stock_day_1319_201510.json,5e7b2c5901640a1cd50a9a823240dbe7365a35fd4ec570fabf64f8a429aa98a0,fetched,,21,2688,0,False,False,False,False,False,False,False,True,False,
1319,201707,twse_stock_day,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20170701&stockNo=1319&response=json,raw_sources\twse_stock_day_1319_201707.json,dd4f24bbfd4f26e31a1c37e67a2a92262f8fe2e0aebf855670c507d157094a87,fetched,,21,2777,0,False,False,False,False,False,False,False,True,False,
1319,201710,twse_stock_day,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20171001&stockNo=1319&response=json,raw_sources\twse_stock_day_1319_201710.json,2d6417cbc42a501b49dd4281da60bb04126b41dd66a339a6417e17eb69bebb10,fetched,,19,2591,0,False,False,False,False,False,False,False,True,False,
1319,201711,twse_stock_day,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20171101&stockNo=1319&response=json,raw_sources\twse_stock_day_1319_201711.json,6f48e804e1ac056648324ccf8eed8e13c2968978af902234a7ee72b2726c408f,fetched,,22,2841,0,False,False,False,False,False,False,False,True,False,
1326,201802,twse_stock_day,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20180201&stockNo=1326&response=json,raw_sources\twse_stock_day_1326_201802.json,6bab9c3ae49cf3870a9b1c2f9c9a1328ed2e99e14fd7b16dec7338fa73ed0fbe,fetched,,13,2120,0,False,False,False,False,False,False,False,True,False,
1326,201803,twse_stock_day,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20180301&stockNo=1326&response=json,raw_sources\twse_stock_day_1326_201803.json,f690410f009aef834b36c6533e71c9483388df31f1be2193f8dd99a56adaddaf,fetched,,23,3059,0,False,False,False,False,False,False,False,True,False,
1326,201809,twse_stock_day,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20180901&stockNo=1326&response=json,raw_sources\twse_stock_day_1326_201809.json,6f68bcfa38b4d8a7ebd3df953ed04535648aebcb96ce017d03c7a9ec15897ccc,fetched,,19,2689,0,False,False,False,False,False,False,False,True,False,
1402,201807,twse_stock_day,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20180701&stockNo=1402&response=json,raw_sources\twse_stock_day_1402_201807.json,06589b5ec0a973c9828cb8efccf8cd4fa4d33a162e8bb60c35eebf6bc7f88c70,fetched,,22,2884,0,False,False,False,False,False,False,False,True,False,
1402,201808,twse_stock_day,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20180801&stockNo=1402&response=json,raw_sources\twse_stock_day_1402_201808.json,eac6f6e6bbe0e0a2050df218027d46da9c6788194468461d509f5255c13da071,fetched,,23,2982,0,False,False,False,False,False,False,False,True,False,
1402,201905,twse_stock_day,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20190501&stockNo=1402&response=json,raw_sources\twse_stock_day_1402_201905.json,66bbf471c33242f29c733ec690da71bdd35c234ad09bcc9205d2363e9bf6eea6,fetched,,22,2883,0,False,False,False,False,False,False,False,True,False,
1444,201801,twse_stock_day,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20180101&stockNo=1444&response=json,raw_sources\twse_stock_day_1444_201801.json,1eeda7f301827909b1d57450322edd0e3e66544ada274e35a95c36c425492574,fetched,,22,2879,0,False,False,False,False,False,False,False,True,False,
1444,201802,twse_stock_day,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20180201&stockNo=1444&response=json,raw_sources\twse_stock_day_1444_201802.json,929e9ccbcbd78c603b25d5fe24f3e42192c8d03201e66cb4b8959215c200a97a,fetched,,13,2040,0,False,False,False,False,False,False,False,True,False,
1464,201603,twse_stock_day,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20160301&stockNo=1464&response=json,raw_sources\twse_stock_day_1464_201603.json,c3ea0e9a3f52178ebfa334f044d6cffe8d5208af05817abdd20335f9e40ffde3,fetched,,23,2857,0,False,False,False,False,False,False,False,True,False,
1476,201809,twse_stock_day,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20180901&stockNo=1476&response=json,raw_sources\twse_stock_day_1476_201809.json,86786fb3fff636bad4f28a919a17e190acaad820fe39280e9dfb3045a30bcf1c,fetched,,19,2641,0,False,False,False,False,False,False,False,True,False,
1476,201904,twse_stock_day,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20190401&stockNo=1476&response=json,raw_sources\twse_stock_day_1476_201904.json,4725d586f6ce46e97ca1b2602c54464e11020ef33870d2c69bc5da1722748641,fetched,,20,2710,0,False,False,False,False,False,False,False,True,False,
1476,201910,twse_stock_day,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20191001&stockNo=1476&response=json,raw_sources\twse_stock_day_1476_201910.json,1a24e0ce988cf57c699c7c3b064f87ce80ccfcc7b03fca9c620d3dd74add3488,fetched,,21,2775,0,False,False,False,False,False,False,False,True,False,
1476,202011,twse_stock_day,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20201101&stockNo=1476&response=json,raw_sources\twse_stock_day_1476_202011.json,12ab8a7fedfecde41152f6dafe3af00d63e12f96b95dc7f1d3caf996cf0a3ecb,fetched,,21,2811,0,False,False,False,False,False,False,False,True,False,
1477,201809,twse_stock_day,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20180901&stockNo=1477&response=json,raw_sources\twse_stock_day_1477_201809.json,7ea8a60e9f0358f7c592f2e90e727e50ef0de74c2704094b50a28b0d16967bce,fetched,,19,2649,0,False,False,False,False,False,False,False,True,False,
1527,201607,twse_stock_day,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20160701&stockNo=1527&response=json,raw_sources\twse_stock_day_1527_201607.json,c3cf748357d723bd65cad3d0ee664093d3e012ad3ea79ce9905330cf4bbc9b47,fetched,,20,2587,0,False,False,False,False,False,False,False,True,False,
1527,201608,twse_stock_day,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20160801&stockNo=1527&response=json,raw_sources\twse_stock_day_1527_201608.json,9af3b12abfce7fd052d1557741c969beec0268abd464341590cadf92a9a7ceeb,fetched,,23,3014,0,False,False,False,False,False,False,False,True,False,
1527,201609,twse_stock_day,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20160901&stockNo=1527&response=json,raw_sources\twse_stock_day_1527_201609.json,74b2e8d55b572eb6c43ae86149cacb80ecc637a1cb96c04adfd742fb4da02dcd,fetched,,19,2639,0,False,False,False,False,False,False,False,True,False,
1536,201705,twse_stock_day,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20170501&stockNo=1536&response=json,raw_sources\twse_stock_day_1536_201705.json,0553f5435c5d2153c91b750ab81128dc5c5948a0aba51d8c62bff35c8bd129ae,fetched,,20,2770,0,False,False,False,False,False,False,False,True,False,
1536,201706,twse_stock_day,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20170601&stockNo=1536&response=json,raw_sources\twse_stock_day_1536_201706.json,de4ee7e0cd697c3e4fdbb13569a6b89b0c0a3ae0ded3f3d2c665d9e9e079b7e3,fetched,,0,71,0,False,False,False,False,False,False,False,True,False,
1536,201706,tpex_trading_stock,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1536&date=2017/06/01&response=json,raw_sources\tpex_trading_stock_1536_201706.json,9d524d6d59fa80cb05854d81b40561c35fcd27a51d63faedf0364188232e3c2d,fetched,,0,376,0,False,False,False,False,False,False,False,True,False,
1536,202102,twse_stock_day,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20210201&stockNo=1536&response=json,raw_sources\twse_stock_day_1536_202102.json,71d9956b13c474806a0427821f431f24ec27a463e382fa0c7e4cbec412ca04be,fetched,,13,2100,0,False,False,False,False,False,False,False,True,False,
1560,201702,twse_stock_day,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20170201&stockNo=1560&response=json,raw_sources\twse_stock_day_1560_201702.json,f2e48237845a736718c9e9f923556bac90c86a8bf44a794b548768284eed85a7,fetched,,18,2500,0,False,False,False,False,False,False,False,True,False,
1565,201704,twse_stock_day,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20170401&stockNo=1565&response=json,raw_sources\twse_stock_day_1565_201704.json,b32125d0522389d773814d2be85a9d7363b2c21185aab3d55708a2a8014a18a9,fetched,,0,61,0,False,False,False,False,False,False,False,True,False,
1565,201704,tpex_trading_stock,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1565&date=2017/04/01&response=json,raw_sources\tpex_trading_stock_1565_201704.json,c34b6ca3f7fd24df04ef60685b3418edf00e9ae17057d5213344aee3c7d2738e,fetched,,18,2031,0,False,False,False,False,False,False,False,True,False,
1565,201709,twse_stock_day,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20170901&stockNo=1565&response=json,raw_sources\twse_stock_day_1565_201709.json,b32125d0522389d773814d2be85a9d7363b2c21185aab3d55708a2a8014a18a9,fetched,,0,61,0,False,False,False,False,False,False,False,True,False,
1565,201709,tpex_trading_stock,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1565&date=2017/09/01&response=json,raw_sources\tpex_trading_stock_1565_201709.json,aac39cdaf2fa74633c87b939014b5bea5e91338bc503e8eccf7cec6ac7b372f1,fetched,,22,2333,0,False,False,False,False,False,False,False,True,False,
1589,201511,twse_stock_day,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20151101&stockNo=1589&response=json,raw_sources\twse_stock_day_1589_201511.json,35b9763d2bf3b997ffadb5fce018117e2a5088ebfc0cf3e120569ba7fff2d26d,fetched,,21,2722,0,False,False,False,False,False,False,False,True,False,
1590,201705,twse_stock_day,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20170501&stockNo=1590&response=json,raw_sources\twse_stock_day_1590_201705.json,1628b88cc43c337083d3ea89c174a7d6085e2b66798caa035af87f48e6af0c24,fetched,,20,2703,0,False,False,False,False,False,False,False,True,False,
1590,202201,twse_stock_day,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20220101&stockNo=1590&response=json,raw_sources\twse_stock_day_1590_202201.json,77c6f30beccb9c7ac141b861022d39889b931e7176e44a279b2f2d61f47a1af1,fetched,,18,2550,0,False,False,False,False,False,False,False,True,False,
1590,202202,twse_stock_day,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20220201&stockNo=1590&response=json,raw_sources\twse_stock_day_1590_202202.json,9c7c7d871c9574238020ce56f7b12337a987fd4a632dc69f270f223ace5036bc,fetched,,15,2244,0,False,False,False,False,False,False,False,True,False,
1597,201706,twse_stock_day,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20170601&stockNo=1597&response=json,raw_sources\twse_stock_day_1597_201706.json,b32125d0522389d773814d2be85a9d7363b2c21185aab3d55708a2a8014a18a9,fetched,,0,61,0,False,False,False,False,False,False,False,True,False,
1597,201706,tpex_trading_stock,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1597&date=2017/06/01&response=json,raw_sources\tpex_trading_stock_1597_201706.json,8cff4d77985cb86418b8a958649b123bcc1521f8d9517018c43d8e0871cc0a1e,fetched,,23,2410,0,False,False,False,False,False,False,False,True,False,
1597,201707,twse_stock_day,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20170701&stockNo=1597&response=json,raw_sources\twse_stock_day_1597_201707.json,b32125d0522389d773814d2be85a9d7363b2c21185aab3d55708a2a8014a18a9,fetched,,0,61,0,False,False,False,False,False,False,False,True,False,
1597,201707,tpex_trading_stock,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1597&date=2017/07/01&response=json,raw_sources\tpex_trading_stock_1597_201707.json,34374e03ad51fd4c8199bcce842fe0973270bfce36208efa708c8dbe0f051e89,fetched,,21,2231,0,False,False,False,False,False,False,False,True,False,
1605,201711,twse_stock_day,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20171101&stockNo=1605&response=json,raw_sources\twse_stock_day_1605_201711.json,c6c2127c642be04ed49ff860399c0894db28181dd8662d6fb17be3c7b8acbdba,fetched,,22,2875,0,False,False,False,False,False,False,False,True,False,
1605,201712,twse_stock_day,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20171201&stockNo=1605&response=json,raw_sources\twse_stock_day_1605_201712.json,16c97f1c534896acd736012ddbd8928c955ba4f6f2f3417f4cbc0a5617890e42,fetched,,21,2792,0,False,False,False,False,False,False,False,True,False,
1605,201809,twse_stock_day,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20180901&stockNo=1605&response=json,raw_sources\twse_stock_day_1605_201809.json,7084e48a4489a2f782cc6f2f03e9dec8ca423dab4d71f989a41e4c5a5b427453,fetched,,19,2606,0,False,False,False,False,False,False,False,True,False,
1605,202107,twse_stock_day,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20210701&stockNo=1605&response=json,raw_sources\twse_stock_day_1605_202107.json,0588ee6d54623fb089278d73f971beca9fb1ae0f645f2d2f93501686ab600dd1,fetched,,22,2910,0,False,False,False,False,False,False,False,True,False,
1707,201801,twse_stock_day,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20180101&stockNo=1707&response=json,raw_sources\twse_stock_day_1707_201801.json,623494a9b287129743d175878982555281fdd218cd28e9f0c67b216f880e1822,fetched,,22,2900,0,False,False,False,False,False,False,False,True,False,
