ticker,date,family,classification,reason
6907,2026-01-02,adjusted_analysis_close,trusted_provider_short_history_prelisting_or_unavailable,trusted provider history begins 2026-01-29; no accepted earlier adjusted history and no substitution
6907,2026-01-05,adjusted_analysis_close,trusted_provider_short_history_prelisting_or_unavailable,trusted provider history begins 2026-01-29; no accepted earlier adjusted history and no substitution
6907,2026-01-06,adjusted_analysis_close,trusted_provider_short_history_prelisting_or_unavailable,trusted provider history begins 2026-01-29; no accepted earlier adjusted history and no substitution
6907,2026-01-07,adjusted_analysis_close,trusted_provider_short_history_prelisting_or_unavailable,trusted provider history begins 2026-01-29; no accepted earlier adjusted history and no substitution
6907,2026-01-08,adjusted_analysis_close,trusted_provider_short_history_prelisting_or_unavailable,trusted provider history begins 2026-01-29; no accepted earlier adjusted history and no substitution
6907,2026-01-09,adjusted_analysis_close,trusted_provider_short_history_prelisting_or_unavailable,trusted provider history begins 2026-01-29; no accepted earlier adjusted history and no substitution
6907,2026-01-12,adjusted_analysis_close,trusted_provider_short_history_prelisting_or_unavailable,trusted provider history begins 2026-01-29; no accepted earlier adjusted history and no substitution
6907,2026-01-13,adjusted_analysis_close,trusted_provider_short_history_prelisting_or_unavailable,trusted provider history begins 2026-01-29; no accepted earlier adjusted history and no substitution
6907,2026-01-14,adjusted_analysis_close,trusted_provider_short_history_prelisting_or_unavailable,trusted provider history begins 2026-01-29; no accepted earlier adjusted history and no substitution
6907,2026-01-15,adjusted_analysis_close,trusted_provider_short_history_prelisting_or_unavailable,trusted provider history begins 2026-01-29; no accepted earlier adjusted history and no substitution
6907,2026-01-16,adjusted_analysis_close,trusted_provider_short_history_prelisting_or_unavailable,trusted provider history begins 2026-01-29; no accepted earlier adjusted history and no substitution
6907,2026-01-19,adjusted_analysis_close,trusted_provider_short_history_prelisting_or_unavailable,trusted provider history begins 2026-01-29; no accepted earlier adjusted history and no substitution
6907,2026-01-20,adjusted_analysis_close,trusted_provider_short_history_prelisting_or_unavailable,trusted provider history begins 2026-01-29; no accepted earlier adjusted history and no substitution
6907,2026-01-21,adjusted_analysis_close,trusted_provider_short_history_prelisting_or_unavailable,trusted provider history begins 2026-01-29; no accepted earlier adjusted history and no substitution
6907,2026-01-22,adjusted_analysis_close,trusted_provider_short_history_prelisting_or_unavailable,trusted provider history begins 2026-01-29; no accepted earlier adjusted history and no substitution
6907,2026-01-23,adjusted_analysis_close,trusted_provider_short_history_prelisting_or_unavailable,trusted provider history begins 2026-01-29; no accepted earlier adjusted history and no substitution
6907,2026-01-26,adjusted_analysis_close,trusted_provider_short_history_prelisting_or_unavailable,trusted provider history begins 2026-01-29; no accepted earlier adjusted history and no substitution
6907,2026-01-27,adjusted_analysis_close,trusted_provider_short_history_prelisting_or_unavailable,trusted provider history begins 2026-01-29; no accepted earlier adjusted history and no substitution
6907,2026-01-28,adjusted_analysis_close,trusted_provider_short_history_prelisting_or_unavailable,trusted provider history begins 2026-01-29; no accepted earlier adjusted history and no substitution
