source,target_period,query_url,attempt_type,status,http_code,content_type,date_field_detected,holdings_date,row_count,retrieved_path,error,notes
nuxt_chunk_fetch,all,https://www.yuantaetfs.com/_nuxt/ba96c7023028dda3adf5.js,direct_chunk,http_ok,200,application/javascript; charset=UTF-8,,,0,outputs/radar_tw50_0050_endpoint_post_probe_phase5_201411_202312_20260629/raw_sources/chunk_direct_chunk_ba96c7023028dda3adf5.js.js,,chunk endpoint discovery
nuxt_chunk_fetch,all,https://web.archive.org/web/20211129022344id_/https://www.yuantaetfs.com/_nuxt/ba96c7023028dda3adf5.js,wayback_chunk,http_ok,200,application/javascript; charset=UTF-8,,,0,outputs/radar_tw50_0050_endpoint_post_probe_phase5_201411_202312_20260629/raw_sources/chunk_wayback_chunk_ba96c7023028dda3adf5.js.js,,chunk endpoint discovery
nuxt_chunk_fetch,all,https://www.yuantaetfs.com/_nuxt/068c3424eeaf321c22ae.js,direct_chunk,http_ok,200,application/javascript; charset=UTF-8,,,0,outputs/radar_tw50_0050_endpoint_post_probe_phase5_201411_202312_20260629/raw_sources/chunk_direct_chunk_068c3424eeaf321c22ae.js.js,,chunk endpoint discovery
nuxt_chunk_fetch,all,https://web.archive.org/web/20211129022344id_/https://www.yuantaetfs.com/_nuxt/068c3424eeaf321c22ae.js,wayback_chunk,http_ok,200,application/javascript; charset=UTF-8,,,0,outputs/radar_tw50_0050_endpoint_post_probe_phase5_201411_202312_20260629/raw_sources/chunk_wayback_chunk_068c3424eeaf321c22ae.js.js,,chunk endpoint discovery
nuxt_chunk_fetch,all,https://www.yuantaetfs.com/_nuxt/4aca78edd44be4d18829.js,direct_chunk,http_ok,200,application/javascript; charset=UTF-8,,,0,outputs/radar_tw50_0050_endpoint_post_probe_phase5_201411_202312_20260629/raw_sources/chunk_direct_chunk_4aca78edd44be4d18829.js.js,,chunk endpoint discovery
nuxt_chunk_fetch,all,https://web.archive.org/web/20211129022344id_/https://www.yuantaetfs.com/_nuxt/4aca78edd44be4d18829.js,wayback_chunk,http_ok,200,application/javascript; charset=UTF-8,,,0,outputs/radar_tw50_0050_endpoint_post_probe_phase5_201411_202312_20260629/raw_sources/chunk_wayback_chunk_4aca78edd44be4d18829.js.js,,chunk endpoint discovery
nuxt_chunk_fetch,all,https://www.yuantaetfs.com/_nuxt/3fa67691b9ee5fc5bce8.js,direct_chunk,http_ok,200,application/javascript; charset=UTF-8,,,4,outputs/radar_tw50_0050_endpoint_post_probe_phase5_201411_202312_20260629/raw_sources/chunk_direct_chunk_3fa67691b9ee5fc5bce8.js.js,,chunk endpoint discovery
nuxt_chunk_fetch,all,https://web.archive.org/web/20211129022344id_/https://www.yuantaetfs.com/_nuxt/3fa67691b9ee5fc5bce8.js,wayback_chunk,http_ok,200,application/javascript; charset=UTF-8,,,4,outputs/radar_tw50_0050_endpoint_post_probe_phase5_201411_202312_20260629/raw_sources/chunk_wayback_chunk_3fa67691b9ee5fc5bce8.js.js,,chunk endpoint discovery
nuxt_chunk_fetch,all,https://www.yuantaetfs.com/_nuxt/288c0ca142cb2ce56dc0.js,direct_chunk,http_ok,200,application/javascript; charset=UTF-8,,,0,outputs/radar_tw50_0050_endpoint_post_probe_phase5_201411_202312_20260629/raw_sources/chunk_direct_chunk_288c0ca142cb2ce56dc0.js.js,,chunk endpoint discovery
nuxt_chunk_fetch,all,https://web.archive.org/web/20211129022344id_/https://www.yuantaetfs.com/_nuxt/288c0ca142cb2ce56dc0.js,wayback_chunk,http_ok,200,application/javascript; charset=UTF-8,,,0,outputs/radar_tw50_0050_endpoint_post_probe_phase5_201411_202312_20260629/raw_sources/chunk_wayback_chunk_288c0ca142cb2ce56dc0.js.js,,chunk endpoint discovery
nuxt_chunk_fetch,all,https://www.yuantaetfs.com/_nuxt/5c6db1f120e7cd1f7adc.js,direct_chunk,http_ok,200,application/javascript; charset=UTF-8,,,1,outputs/radar_tw50_0050_endpoint_post_probe_phase5_201411_202312_20260629/raw_sources/chunk_direct_chunk_5c6db1f120e7cd1f7adc.js.js,,chunk endpoint discovery
nuxt_chunk_fetch,all,https://web.archive.org/web/20211129022344id_/https://www.yuantaetfs.com/_nuxt/5c6db1f120e7cd1f7adc.js,wayback_chunk,http_ok,200,application/javascript; charset=UTF-8,,,1,outputs/radar_tw50_0050_endpoint_post_probe_phase5_201411_202312_20260629/raw_sources/chunk_wayback_chunk_5c6db1f120e7cd1f7adc.js.js,,chunk endpoint discovery
nuxt_chunk_fetch,all,https://www.yuantaetfs.com/_nuxt/3a3c2c166beed6a5d45a.js,direct_chunk,http_ok,200,application/javascript; charset=UTF-8,,,0,outputs/radar_tw50_0050_endpoint_post_probe_phase5_201411_202312_20260629/raw_sources/chunk_direct_chunk_3a3c2c166beed6a5d45a.js.js,,chunk endpoint discovery
nuxt_chunk_fetch,all,https://web.archive.org/web/20211129022344id_/https://www.yuantaetfs.com/_nuxt/3a3c2c166beed6a5d45a.js,wayback_chunk,http_ok,200,application/javascript; charset=UTF-8,,,0,outputs/radar_tw50_0050_endpoint_post_probe_phase5_201411_202312_20260629/raw_sources/chunk_wayback_chunk_3a3c2c166beed6a5d45a.js.js,,chunk endpoint discovery
nuxt_chunk_fetch,all,https://www.yuantaetfs.com/_nuxt/561f918587cbf6e0c6b5.js,direct_chunk,http_ok,200,application/javascript; charset=UTF-8,,,0,outputs/radar_tw50_0050_endpoint_post_probe_phase5_201411_202312_20260629/raw_sources/chunk_direct_chunk_561f918587cbf6e0c6b5.js.js,,chunk endpoint discovery
nuxt_chunk_fetch,all,https://web.archive.org/web/20211129022344id_/https://www.yuantaetfs.com/_nuxt/561f918587cbf6e0c6b5.js,wayback_chunk,http_ok,200,application/javascript; charset=UTF-8,,,0,outputs/radar_tw50_0050_endpoint_post_probe_phase5_201411_202312_20260629/raw_sources/chunk_wayback_chunk_561f918587cbf6e0c6b5.js.js,,chunk endpoint discovery
nuxt_chunk_fetch,all,https://www.yuantaetfs.com/_nuxt/ee7ada563547a69de222.js,direct_chunk,http_ok,200,application/javascript; charset=UTF-8,,,1,outputs/radar_tw50_0050_endpoint_post_probe_phase5_201411_202312_20260629/raw_sources/chunk_direct_chunk_ee7ada563547a69de222.js.js,,chunk endpoint discovery
nuxt_chunk_fetch,all,https://web.archive.org/web/20211129022344id_/https://www.yuantaetfs.com/_nuxt/ee7ada563547a69de222.js,wayback_chunk,http_ok,200,application/javascript; charset=UTF-8,,,1,outputs/radar_tw50_0050_endpoint_post_probe_phase5_201411_202312_20260629/raw_sources/chunk_wayback_chunk_ee7ada563547a69de222.js.js,,chunk endpoint discovery
nuxt_chunk_fetch,all,https://www.yuantaetfs.com/_nuxt/1f632bb60c1d9ef21b23.js,direct_chunk,http_ok,200,application/javascript; charset=UTF-8,,,1,outputs/radar_tw50_0050_endpoint_post_probe_phase5_201411_202312_20260629/raw_sources/chunk_direct_chunk_1f632bb60c1d9ef21b23.js.js,,chunk endpoint discovery
nuxt_chunk_fetch,all,https://web.archive.org/web/20211129022344id_/https://www.yuantaetfs.com/_nuxt/1f632bb60c1d9ef21b23.js,wayback_chunk,http_ok,200,application/javascript; charset=UTF-8,,,1,outputs/radar_tw50_0050_endpoint_post_probe_phase5_201411_202312_20260629/raw_sources/chunk_wayback_chunk_1f632bb60c1d9ef21b23.js.js,,chunk endpoint discovery
nuxt_chunk_fetch,all,https://www.yuantaetfs.com/_nuxt/84fbe992c6364527a5d4.js,direct_chunk,http_non_ok,404,application/javascript,,,0,,,chunk endpoint discovery
nuxt_chunk_fetch,all,https://web.archive.org/web/20211129022344id_/https://www.yuantaetfs.com/_nuxt/84fbe992c6364527a5d4.js,wayback_chunk,http_ok,200,application/javascript; charset=UTF-8,,,0,outputs/radar_tw50_0050_endpoint_post_probe_phase5_201411_202312_20260629/raw_sources/chunk_wayback_chunk_84fbe992c6364527a5d4.js.js,,chunk endpoint discovery
nuxt_chunk_fetch,all,https://www.yuantaetfs.com/_nuxt/62240007f64118adbdf3.js,direct_chunk,http_non_ok,404,application/javascript,,,0,,,chunk endpoint discovery
nuxt_chunk_fetch,all,https://web.archive.org/web/20211129022344id_/https://www.yuantaetfs.com/_nuxt/62240007f64118adbdf3.js,wayback_chunk,http_ok,200,application/javascript; charset=UTF-8,,,0,outputs/radar_tw50_0050_endpoint_post_probe_phase5_201411_202312_20260629/raw_sources/chunk_wayback_chunk_62240007f64118adbdf3.js.js,,chunk endpoint discovery
https_api.yuantafunds.com_ECAPI_api_ETF_GetFileDownload,2014Q4,https://api.yuantafunds.com/ECAPI/api/ETF/GetFileDownload?fundid=0050,direct_api_param,http_ok,200,text/html,,,0,outputs/radar_tw50_0050_endpoint_post_probe_phase5_201411_202312_20260629/raw_sources/2014Q4_direct_api_param_d36869d376cd.html,,accepted only if date matches target
https_api.yuantafunds.com_ECAPI_api_ETF_GetFileDownload,2014Q4,https://archive.org/wayback/available?url=https%3A%2F%2Fapi.yuantafunds.com%2FECAPI%2Fapi%2FETF%2FGetFileDownload%3Ffundid%3D0050&timestamp=20141231,wayback_available_api_param,http_ok,200,application/json,,,0,outputs/radar_tw50_0050_endpoint_post_probe_phase5_201411_202312_20260629/raw_sources/2014Q4_wayback_available_api_param_67d1fa0f79bd.json,,accepted only if date matches target
https_api.yuantafunds.com_ECAPI_api_ETF_GetFileDownload,2014Q4,https://api.yuantafunds.com/ECAPI/api/ETF/GetFileDownload?fundId=0050,direct_api_param,http_ok,200,text/html,,,0,outputs/radar_tw50_0050_endpoint_post_probe_phase5_201411_202312_20260629/raw_sources/2014Q4_direct_api_param_3f51b7a815ec.html,,accepted only if date matches target
https_api.yuantafunds.com_ECAPI_api_ETF_GetFileDownload,2014Q4,https://archive.org/wayback/available?url=https%3A%2F%2Fapi.yuantafunds.com%2FECAPI%2Fapi%2FETF%2FGetFileDownload%3FfundId%3D0050&timestamp=20141231,wayback_available_api_param,error,,,,,0,,"ReadTimeout: HTTPSConnectionPool(host='archive.org', port=443): Read timed out. (read timeout=3)",accepted only if date matches target
https_api.yuantafunds.com_ECAPI_api_ETF_GetHoldStock,2014Q4,https://api.yuantafunds.com/ECAPI/api/ETF/GetHoldStock?fundid=0050,direct_api_param,http_ok,200,text/html,,,0,outputs/radar_tw50_0050_endpoint_post_probe_phase5_201411_202312_20260629/raw_sources/2014Q4_direct_api_param_07700d0431bf.html,,accepted only if date matches target
https_api.yuantafunds.com_ECAPI_api_ETF_GetHoldStock,2014Q4,https://archive.org/wayback/available?url=https%3A%2F%2Fapi.yuantafunds.com%2FECAPI%2Fapi%2FETF%2FGetHoldStock%3Ffundid%3D0050&timestamp=20141231,wayback_available_api_param,http_ok,200,application/json,,,0,outputs/radar_tw50_0050_endpoint_post_probe_phase5_201411_202312_20260629/raw_sources/2014Q4_wayback_available_api_param_1d55f9c02455.json,,accepted only if date matches target
https_api.yuantafunds.com_ECAPI_api_ETF_GetHoldStock,2014Q4,https://api.yuantafunds.com/ECAPI/api/ETF/GetHoldStock?fundId=0050,direct_api_param,http_ok,200,text/html,,,0,outputs/radar_tw50_0050_endpoint_post_probe_phase5_201411_202312_20260629/raw_sources/2014Q4_direct_api_param_e634d104f5b1.html,,accepted only if date matches target
https_api.yuantafunds.com_ECAPI_api_ETF_GetHoldStock,2014Q4,https://archive.org/wayback/available?url=https%3A%2F%2Fapi.yuantafunds.com%2FECAPI%2Fapi%2FETF%2FGetHoldStock%3FfundId%3D0050&timestamp=20141231,wayback_available_api_param,error,,,,,0,,"ReadTimeout: HTTPSConnectionPool(host='archive.org', port=443): Read timed out. (read timeout=3)",accepted only if date matches target
https_api.yuantafunds.com_ECAPI_api_ETF_GetPCF,2014Q4,https://api.yuantafunds.com/ECAPI/api/ETF/GetPCF?fundid=0050,direct_api_param,http_ok,200,text/html,,,0,outputs/radar_tw50_0050_endpoint_post_probe_phase5_201411_202312_20260629/raw_sources/2014Q4_direct_api_param_e358e2edc548.html,,accepted only if date matches target
https_api.yuantafunds.com_ECAPI_api_ETF_GetPCF,2014Q4,https://archive.org/wayback/available?url=https%3A%2F%2Fapi.yuantafunds.com%2FECAPI%2Fapi%2FETF%2FGetPCF%3Ffundid%3D0050&timestamp=20141231,wayback_available_api_param,http_ok,200,application/json,,,0,outputs/radar_tw50_0050_endpoint_post_probe_phase5_201411_202312_20260629/raw_sources/2014Q4_wayback_available_api_param_e555a917116f.json,,accepted only if date matches target
https_api.yuantafunds.com_ECAPI_api_ETF_GetPCF,2014Q4,https://api.yuantafunds.com/ECAPI/api/ETF/GetPCF?fundId=0050,direct_api_param,http_ok,200,text/html,,,0,outputs/radar_tw50_0050_endpoint_post_probe_phase5_201411_202312_20260629/raw_sources/2014Q4_direct_api_param_bfac5854f287.html,,accepted only if date matches target
https_api.yuantafunds.com_ECAPI_api_ETF_GetPCF,2014Q4,https://archive.org/wayback/available?url=https%3A%2F%2Fapi.yuantafunds.com%2FECAPI%2Fapi%2FETF%2FGetPCF%3FfundId%3D0050&timestamp=20141231,wayback_available_api_param,http_ok,200,application/json,,,0,outputs/radar_tw50_0050_endpoint_post_probe_phase5_201411_202312_20260629/raw_sources/2014Q4_wayback_available_api_param_0b97bf9bc58a.json,,accepted only if date matches target
https_etfapi.yuantaetfs.com_ECImage_ETFBackstage_file_offline.json,2014Q4,https://etfapi.yuantaetfs.com/ECImage/ETFBackstage/file/offline.json?fundid=0050,direct_api_param,http_ok,200,application/json,,,0,outputs/radar_tw50_0050_endpoint_post_probe_phase5_201411_202312_20260629/raw_sources/2014Q4_direct_api_param_5e7987182d31.json,,accepted only if date matches target
https_etfapi.yuantaetfs.com_ECImage_ETFBackstage_file_offline.json,2014Q4,https://archive.org/wayback/available?url=https%3A%2F%2Fetfapi.yuantaetfs.com%2FECImage%2FETFBackstage%2Ffile%2Foffline.json%3Ffundid%3D0050&timestamp=20141231,wayback_available_api_param,http_ok,200,application/json,,,0,outputs/radar_tw50_0050_endpoint_post_probe_phase5_201411_202312_20260629/raw_sources/2014Q4_wayback_available_api_param_1803e2c091bb.json,,accepted only if date matches target
