route,payload,payload_hash,raw_cache_path,response_hash,route_status,route_error,retry_count,retrieved_at_utc,future_data_violation_count,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,ready_for_formal,not_live_rule,forward_returns_live_rule_usage
t05st01_detail,"{""companyId"": ""1301"", ""enterDate"": ""1081206"", ""marketKind"": ""sii"", ""serialNumber"": ""1""}",3cfae2a1d1f468f2d314aa2269c918f13b606f1b823f7a575d651984edd0e4cc,raw_cache\1301_ROC107_P1_C5.8_S0_108_12_0_detail.json,0c36549535445ba74bbebae241b147b5fc74e9a07801271ad1a9aed167e1af83,cache_hit,,0,2026-07-10T08:13:28+00:00,0,False,False,False,False,False,False,False,True,False
t05st01,"{""companyId"": ""1301"", ""firstDay"": """", ""lastDay"": """", ""month"": ""06"", ""year"": ""109""}",ced73174bb8d4d59d49829cd8c4808674c44f013da4e35ca3faff3646fe7fb84,raw_cache\1301_ROC108_P1_C4.4_S0_109_06_list.json,92191634bc5698939ff0659f70ea513205cbd0de6974c175cd9aff475f5e4858,cache_hit,,0,2026-07-10T08:13:28+00:00,0,False,False,False,False,False,False,False,True,False
t05st01_detail,"{""companyId"": ""1301"", ""enterDate"": ""1090605"", ""marketKind"": ""sii"", ""serialNumber"": ""1""}",407fda755c2e36ead61a6a81546299383ad32edfbea20b9dcb883d58cc0d32cb,raw_cache\1301_ROC108_P1_C4.4_S0_109_06_0_detail.json,8a431eb3302429d58e56094e6bca9b582fb28da3d015c6dba7992a4e7c5eef1f,cache_hit,,0,2026-07-10T08:13:28+00:00,0,False,False,False,False,False,False,False,True,False
t05st01_detail,"{""companyId"": ""1301"", ""enterDate"": ""1090610"", ""marketKind"": ""sii"", ""serialNumber"": ""2""}",c2c68d9f79aaa72105a0894a57b7e80c372b73d4dcc8150647006899d48031d4,raw_cache\1301_ROC108_P1_C4.4_S0_109_06_2_detail.json,f080fe9a24e9594c34cc6ffa41474f32cbba4229abd3cfd7d7521f7e70995e7e,cache_hit,,0,2026-07-10T08:13:28+00:00,0,False,False,False,False,False,False,False,True,False
t05st01,"{""companyId"": ""1301"", ""firstDay"": """", ""lastDay"": """", ""month"": ""07"", ""year"": ""109""}",b640a53ace1d74330398f6988921c88156d49df3a5bc9a826662502801280eba,raw_cache\1301_ROC108_P1_C4.4_S0_109_07_list.json,210ed7c6ff81e362615dfa62eb2ea888a0f254d2c74fe733e5b87b2a0b8d5432,cache_hit,,0,2026-07-10T08:13:28+00:00,0,False,False,False,False,False,False,False,True,False
t05st01_detail,"{""companyId"": ""1301"", ""enterDate"": ""1090710"", ""marketKind"": ""sii"", ""serialNumber"": ""1""}",0ad123ff854d8be9f3658bc8faf087c0ac70b43f8ce9266ba34a79a0e24f0f7d,raw_cache\1301_ROC108_P1_C4.4_S0_109_07_0_detail.json,c134a0c103cb4f0732fedc0c87642d1d43b5050ba7dffb30f3ce9c1104c89643,cache_hit,,0,2026-07-10T08:13:28+00:00,0,False,False,False,False,False,False,False,True,False
t05st01_detail,"{""companyId"": ""1301"", ""enterDate"": ""1090710"", ""marketKind"": ""sii"", ""serialNumber"": ""2""}",0fda6b8544464d5df65260189250ea951e0bcde01004c171982f299d8c2e2c9b,raw_cache\1301_ROC108_P1_C4.4_S0_109_07_1_detail.json,3a99cc6470d7ebbeedfeaf407d9efe0247575917a861cd4783b953bf0a300ee4,cache_hit,,0,2026-07-10T08:13:28+00:00,0,False,False,False,False,False,False,False,True,False
t05st01,"{""companyId"": ""1301"", ""firstDay"": """", ""lastDay"": """", ""month"": ""08"", ""year"": ""109""}",51c1abe6b5b2ac0f02b856e2747fa4dcfe681feb3f1adfac5b6676628aa607c9,raw_cache\1301_ROC108_P1_C4.4_S0_109_08_list.json,09756d2f566603871f4c21c717f3a062f631f98de6bbad272809245b4f0eeba2,cache_hit,,0,2026-07-10T08:13:28+00:00,0,False,False,False,False,False,False,False,True,False
t05st01_detail,"{""companyId"": ""1301"", ""enterDate"": ""1090806"", ""marketKind"": ""sii"", ""serialNumber"": ""1""}",16d369a368cd05ad23e7adaf0e0335c830c9d737c28b9e8fb10e0e06314f2d62,raw_cache\1301_ROC108_P1_C4.4_S0_109_08_0_detail.json,9808f61deed396f1d81cfc717f505ea37ad158c90d43d60a1638266272ae4f77,cache_hit,,0,2026-07-10T08:13:28+00:00,0,False,False,False,False,False,False,False,True,False
t05st01,"{""companyId"": ""1301"", ""firstDay"": """", ""lastDay"": """", ""month"": ""09"", ""year"": ""109""}",b43c50dd68bf6b3abcbbcc59b5c33c747ece3c3dfddcd4bd31c110668da70c67,raw_cache\1301_ROC108_P1_C4.4_S0_109_09_list.json,62a94c8d956f85659ad7b1c0b0bedd2582e3644daaa90b202bf4abd50cb435fe,cache_hit,,0,2026-07-10T08:13:28+00:00,0,False,False,False,False,False,False,False,True,False
t05st01_detail,"{""companyId"": ""1301"", ""enterDate"": ""1090907"", ""marketKind"": ""sii"", ""serialNumber"": ""1""}",616afd29d4757a0a915fd05ca00bc24053362b638387a93c4a45090980db4537,raw_cache\1301_ROC108_P1_C4.4_S0_109_09_0_detail.json,1650c876b780d6f92e685cdac1c7eb62de8de163935a77ae6201712de0381955,cache_hit,,0,2026-07-10T08:13:28+00:00,0,False,False,False,False,False,False,False,True,False
t05st01,"{""companyId"": ""1301"", ""firstDay"": """", ""lastDay"": """", ""month"": ""10"", ""year"": ""109""}",eb77e601ae7a990505e8e9582f9d533fd921ad5f9156b3287439d94659cae951,raw_cache\1301_ROC108_P1_C4.4_S0_109_10_list.json,c9dd2a44d46408f61c3acb876500e05d9855841de97e954a5ef403a142c12603,cache_hit,,0,2026-07-10T08:13:28+00:00,0,False,False,False,False,False,False,False,True,False
t05st01_detail,"{""companyId"": ""1301"", ""enterDate"": ""1091008"", ""marketKind"": ""sii"", ""serialNumber"": ""1""}",ccfa2d2e25be90b119410fac2ee9ab2df63db48353f052311d07eca2ae06c31c,raw_cache\1301_ROC108_P1_C4.4_S0_109_10_0_detail.json,7920dc7dd9bf49527b83a4ca59fdf4c884cd58d2dd3c1760d69710d67e40c759,cache_hit,,0,2026-07-10T08:13:28+00:00,0,False,False,False,False,False,False,False,True,False
t05st01_detail,"{""companyId"": ""1301"", ""enterDate"": ""1091008"", ""marketKind"": ""sii"", ""serialNumber"": ""2""}",23dec5011428fd26bb7effc3aa681eb4f73f235b7f6693dc87ac1f5d91cd7447,raw_cache\1301_ROC108_P1_C4.4_S0_109_10_1_detail.json,86b1c6512c1e79debfa8699b98d9a6658666edf46da7c364a70e88fdb64e064b,cache_hit,,0,2026-07-10T08:13:29+00:00,0,False,False,False,False,False,False,False,True,False
t05st01,"{""companyId"": ""1301"", ""firstDay"": """", ""lastDay"": """", ""month"": ""11"", ""year"": ""109""}",5e76a9fa53eea79f1ed06e3e36332bde82e4d2fbae240c5e3cfb0a65f9289e8f,raw_cache\1301_ROC108_P1_C4.4_S0_109_11_list.json,9cf1077a28812a5866ca7d5e5d9957d83055535b3798b194a4a3b5421641134d,cache_hit,,0,2026-07-10T08:13:29+00:00,0,False,False,False,False,False,False,False,True,False
t05st01_detail,"{""companyId"": ""1301"", ""enterDate"": ""1091106"", ""marketKind"": ""sii"", ""serialNumber"": ""1""}",b68c0933a018ce3c7194d666d5c07d759cd538ea431b1abb3d522b9ba0d63d5d,raw_cache\1301_ROC108_P1_C4.4_S0_109_11_0_detail.json,12f2b2ecd7499e929a269b9e8d860af8fc429534d94863f72bb216777385ea2e,cache_hit,,0,2026-07-10T08:13:29+00:00,0,False,False,False,False,False,False,False,True,False
t05st01_detail,"{""companyId"": ""1301"", ""enterDate"": ""1091111"", ""marketKind"": ""sii"", ""serialNumber"": ""1""}",84b377cd6c35be8ddd923371e777535493421be8d6364ba5b4b081b3cea90d8e,raw_cache\1301_ROC108_P1_C4.4_S0_109_11_2_detail.json,878e8c534981d0bea8b4111dc6b2b9c542758f286e5e0184b27718353f3242df,cache_hit,,0,2026-07-10T08:13:29+00:00,0,False,False,False,False,False,False,False,True,False
t05st01,"{""companyId"": ""1301"", ""firstDay"": """", ""lastDay"": """", ""month"": ""12"", ""year"": ""109""}",d8ed38fab4abc54a461435fa02010fb791814a3f460536182982d5df8da05922,raw_cache\1301_ROC108_P1_C4.4_S0_109_12_list.json,fcdc50391a07f80e25eba6cddbdba01eae4f906e8ed8468fd8d96ed6a8274b5a,cache_hit,,0,2026-07-10T08:13:29+00:00,0,False,False,False,False,False,False,False,True,False
t05st01_detail,"{""companyId"": ""1301"", ""enterDate"": ""1091207"", ""marketKind"": ""sii"", ""serialNumber"": ""1""}",9f8634000cf1b070ff62b194194dc05eb7ed2b272438cd9d304240edf5ed4d98,raw_cache\1301_ROC108_P1_C4.4_S0_109_12_1_detail.json,bb09e25410c641692520a1a190be93b6d7a92d7839586f6169b581ce37771538,cache_hit,,0,2026-07-10T08:13:29+00:00,0,False,False,False,False,False,False,False,True,False
t05st01,"{""companyId"": ""1301"", ""firstDay"": """", ""lastDay"": """", ""month"": ""06"", ""year"": ""110""}",f3bf85c41d70b36b536ead3a7321828da0f4c0fc4f0427883b9846b6ece8f3ae,raw_cache\1301_ROC109_P1_C2.4_S0_110_06_list.json,f060edd26b1d6f51bbaa8c466c128fc5edfd874159bbf82a0f6bbbb79d83a929,cache_hit,,0,2026-07-10T08:13:29+00:00,0,False,False,False,False,False,False,False,True,False
t05st01_detail,"{""companyId"": ""1301"", ""enterDate"": ""1100607"", ""marketKind"": ""sii"", ""serialNumber"": ""1""}",18dbfeca72c45eca5a7ba8ed7e354eeef554a86749f70987f62b5b1225a1c1b6,raw_cache\1301_ROC109_P1_C2.4_S0_110_06_0_detail.json,fc2d18a131ae9940d2df3e7c3b9dce1caa445fb2ca420afaab5e4b72f086a5d1,cache_hit,,0,2026-07-10T08:13:29+00:00,0,False,False,False,False,False,False,False,True,False
t05st01,"{""companyId"": ""1301"", ""firstDay"": """", ""lastDay"": """", ""month"": ""07"", ""year"": ""110""}",060b00652d2edf575a7829ebce7ab6aeea648dc9638542aaf97cf48180b7e370,raw_cache\1301_ROC109_P1_C2.4_S0_110_07_list.json,a69debeec8eaed9f808b92e397b62883e6f51cb23de839272477b42c99f91ad7,cache_hit,,0,2026-07-10T08:13:29+00:00,0,False,False,False,False,False,False,False,True,False
t05st01_detail,"{""companyId"": ""1301"", ""enterDate"": ""1100707"", ""marketKind"": ""sii"", ""serialNumber"": ""3""}",c4dfc52b02c63713a1fced228a154793d904695ba3c152998e2f8fd6c65d50d3,raw_cache\1301_ROC109_P1_C2.4_S0_110_07_2_detail.json,4ebc21b97b6648800a33976a6f81f5d304f1372b70d790130ffb303326b44dc6,cache_hit,,0,2026-07-10T08:13:29+00:00,0,False,False,False,False,False,False,False,True,False
t05st01_detail,"{""companyId"": ""1301"", ""enterDate"": ""1100709"", ""marketKind"": ""sii"", ""serialNumber"": ""1""}",db4a5ee9e57dfb42c0202ab9bd35387397e62bb13c306061502ee9768a003d59,raw_cache\1301_ROC109_P1_C2.4_S0_110_07_3_detail.json,2e874f00838deecc936065991fd231b3a10b3f5500698a6b8a3f70080c849355,cache_hit,,0,2026-07-10T08:13:29+00:00,0,False,False,False,False,False,False,False,True,False
t05st01_detail,"{""companyId"": ""1301"", ""enterDate"": ""1100709"", ""marketKind"": ""sii"", ""serialNumber"": ""2""}",a377d5514b936f3f6a6b0ceeb7a0c1f3898afb53ca313143baa428f73aa282d8,raw_cache\1301_ROC109_P1_C2.4_S0_110_07_4_detail.json,c2f350ff367a99396eaf9cdf9ce564ef583673046518d9f250c67b24773d540e,cache_hit,,0,2026-07-10T08:13:29+00:00,0,False,False,False,False,False,False,False,True,False
t05st01_detail,"{""companyId"": ""1301"", ""enterDate"": ""1100729"", ""marketKind"": ""sii"", ""serialNumber"": ""4""}",c28e22274f8460be011177bbf845cb0369de2d3b7436cfb109a4c5ecbddb4617,raw_cache\1301_ROC109_P1_C2.4_S0_110_07_8_detail.json,9c0913a1157824da6e3282b59e7eb6588994c3adbc9652cf668e6951e490275c,cache_hit,,0,2026-07-10T08:13:29+00:00,0,False,False,False,False,False,False,False,True,False
t05st01,"{""companyId"": ""1301"", ""firstDay"": """", ""lastDay"": """", ""month"": ""08"", ""year"": ""110""}",35806fe65a31506c9c235c46de8cd840ea9d54f268c4b4ed46f328708347546a,raw_cache\1301_ROC109_P1_C2.4_S0_110_08_list.json,5a45fd70e6c0be9ccb77734747b4346fc2cce01c99c5af830a37b40931cd647e,cache_hit,,0,2026-07-10T08:13:29+00:00,0,False,False,False,False,False,False,False,True,False
t05st01_detail,"{""companyId"": ""1301"", ""enterDate"": ""1100806"", ""marketKind"": ""sii"", ""serialNumber"": ""1""}",80f62c19760a2e0a9535e83c8cdc7f8cfe6cbb6f99c67a262448ae48a05ff0bb,raw_cache\1301_ROC109_P1_C2.4_S0_110_08_0_detail.json,0f3b6eb6d51a8e56a598eed42025ac33296002a38f32fc69312ec17de3b94842,cache_hit,,0,2026-07-10T08:13:29+00:00,0,False,False,False,False,False,False,False,True,False
t05st01_detail,"{""companyId"": ""1301"", ""enterDate"": ""1100811"", ""marketKind"": ""sii"", ""serialNumber"": ""1""}",2525f82497e0bde57606197a3f8a2726f9a142aa1a36b0de3c7d1877d3299ce0,raw_cache\1301_ROC109_P1_C2.4_S0_110_08_1_detail.json,ff4a71b867fd7e1d0ac8b78da48d400afba6fbf016c1bffbc966cf012ce5c0f1,cache_hit,,0,2026-07-10T08:13:29+00:00,0,False,False,False,False,False,False,False,True,False
t05st01,"{""companyId"": ""1301"", ""firstDay"": """", ""lastDay"": """", ""month"": ""09"", ""year"": ""110""}",58ddca090b4c58c27c3e77c584dd25c0a947ae1d75786d72c8d6f8ecd75cdb31,raw_cache\1301_ROC109_P1_C2.4_S0_110_09_list.json,c30b89916ecaa701cad4863fa597a47430bbc2710848fa74fffa350097d6ebba,cache_hit,,0,2026-07-10T08:13:29+00:00,0,False,False,False,False,False,False,False,True,False
t05st01_detail,"{""companyId"": ""1301"", ""enterDate"": ""1100906"", ""marketKind"": ""sii"", ""serialNumber"": ""1""}",4b7a76492859051d93b667fb1963e314b01ca816ca007e802892cbcf872da553,raw_cache\1301_ROC109_P1_C2.4_S0_110_09_0_detail.json,63a3f6c745514eefeba6586e4754cd7a41f27ab3ebb79e131217e2420195e8b5,cache_hit,,0,2026-07-10T08:13:29+00:00,0,False,False,False,False,False,False,False,True,False
t05st01,"{""companyId"": ""1301"", ""firstDay"": """", ""lastDay"": """", ""month"": ""10"", ""year"": ""110""}",44843e2fb4dff06e21148b3a60ff669026185b5a2ad5d5cd7e4a176c7f59c69d,raw_cache\1301_ROC109_P1_C2.4_S0_110_10_list.json,9db1193c250b9322fe27e4a1141063a8841f9c0d6243dbb4d17d94f47e6a4ecc,cache_hit,,0,2026-07-10T08:13:29+00:00,0,False,False,False,False,False,False,False,True,False
t05st01_detail,"{""companyId"": ""1301"", ""enterDate"": ""1101008"", ""marketKind"": ""sii"", ""serialNumber"": ""1""}",36490bd63937f7a669270fbe2f7519e8b6f3d680596636c6c7d964c2d814749b,raw_cache\1301_ROC109_P1_C2.4_S0_110_10_0_detail.json,87032ade791842ff127d8611cea36af3f0d2d833c9ef16f002492326ea43a595,cache_hit,,0,2026-07-10T08:13:29+00:00,0,False,False,False,False,False,False,False,True,False
t05st01_detail,"{""companyId"": ""1301"", ""enterDate"": ""1101008"", ""marketKind"": ""sii"", ""serialNumber"": ""2""}",59522dfaf1a42b8d11400cfc5c44d2fe708e3716c01e81acd1b57c091689e417,raw_cache\1301_ROC109_P1_C2.4_S0_110_10_1_detail.json,415d729e266066dd13bd60d4f52e2a6903a0acce42aedc85002f5be2eee9685f,cache_hit,,0,2026-07-10T08:13:29+00:00,0,False,False,False,False,False,False,False,True,False
t05st01,"{""companyId"": ""1301"", ""firstDay"": """", ""lastDay"": """", ""month"": ""11"", ""year"": ""110""}",b52ad3cea4389774e90137933816484f6f4580022c3e9ea9cd5a07124b5b609d,raw_cache\1301_ROC109_P1_C2.4_S0_110_11_list.json,5e4582b37b4d3d3a614eeee8a4d3a8f12744cfcc8402cb9763ce31f008b8059d,cache_hit,,0,2026-07-10T08:13:29+00:00,0,False,False,False,False,False,False,False,True,False
t05st01_detail,"{""companyId"": ""1301"", ""enterDate"": ""1101105"", ""marketKind"": ""sii"", ""serialNumber"": ""1""}",56ee104dc48790884cc77cf07ad009af83da39446e2ded90009bbe00fc3cb753,raw_cache\1301_ROC109_P1_C2.4_S0_110_11_0_detail.json,6c976d7df4cce4e958b8fe719f5fd3654405252103dfc5833d3eb90ba9627906,cache_hit,,0,2026-07-10T08:13:29+00:00,0,False,False,False,False,False,False,False,True,False
t05st01_detail,"{""companyId"": ""1301"", ""enterDate"": ""1101110"", ""marketKind"": ""sii"", ""serialNumber"": ""1""}",e047d68705c32d000fc5a6161e8a5c5f7132257d263898788c43b54638520b4a,raw_cache\1301_ROC109_P1_C2.4_S0_110_11_1_detail.json,7ef2f0866e69bd1276d6ccc130e99240b5856fa53fb121e251de46bb1855d5fb,cache_hit,,0,2026-07-10T08:13:29+00:00,0,False,False,False,False,False,False,False,True,False
t05st01,"{""companyId"": ""1301"", ""firstDay"": """", ""lastDay"": """", ""month"": ""12"", ""year"": ""110""}",3ed10b181428439506c8eb52e3924fedae5bd819fd82458e434e392d8df62987,raw_cache\1301_ROC109_P1_C2.4_S0_110_12_list.json,f3bda7c58e3a04a3a683e3c4d0dbeb8c9f45a41d948b320e767c226111a77828,cache_hit,,0,2026-07-10T08:13:29+00:00,0,False,False,False,False,False,False,False,True,False
t05st01_detail,"{""companyId"": ""1301"", ""enterDate"": ""1101206"", ""marketKind"": ""sii"", ""serialNumber"": ""1""}",6aa65f46cb8266b7349526aa65043d76bb1613235156a6ba10924ba8f93c9003,raw_cache\1301_ROC109_P1_C2.4_S0_110_12_0_detail.json,e69b162601d468140c9ac768e261c68db15a7de22abaabe0fe90c6a2db9d7255,cache_hit,,0,2026-07-10T08:13:29+00:00,0,False,False,False,False,False,False,False,True,False
t05st01,"{""companyId"": ""2316"", ""firstDay"": """", ""lastDay"": """", ""month"": ""06"", ""year"": ""108""}",602083a8dd7f3b7a86e7209c907c8f479f525fbe84bf26375327a48d89bc332f,raw_cache\2316_ROC107_P1_C1_S0_108_06_list.json,bda94bbadc9667a0eba8abe393787ad62a28d43e4ec908af263ac9ed678ebe5e,cache_hit,,0,2026-07-10T08:13:29+00:00,0,False,False,False,False,False,False,False,True,False
t05st01_detail,"{""companyId"": ""2316"", ""enterDate"": ""1080618"", ""marketKind"": ""sii"", ""serialNumber"": ""2""}",1c4150adfa0710d8a2a041678538e5bb849f3373d97f0ff21330133ca9e54f9a,raw_cache\2316_ROC107_P1_C1_S0_108_06_2_detail.json,171407986cd5743f5f0dd39ea0ba29b0a6b88a8d6b5fc771d1a0ee7fb019cbb3,cache_hit,,0,2026-07-10T08:13:29+00:00,0,False,False,False,False,False,False,False,True,False
t05st01_detail,"{""companyId"": ""2316"", ""enterDate"": ""1080618"", ""marketKind"": ""sii"", ""serialNumber"": ""3""}",9708875b64c20a4fc20cc4db4842da389c3609557b5fd474446a2f4d16d58d9c,raw_cache\2316_ROC107_P1_C1_S0_108_06_3_detail.json,848d5437634066ff891ea2fc6cb113fa7875b0d721274f5009fd820c3ea2d943,cache_hit,,0,2026-07-10T08:13:29+00:00,0,False,False,False,False,False,False,False,True,False
t05st01,"{""companyId"": ""2316"", ""firstDay"": """", ""lastDay"": """", ""month"": ""07"", ""year"": ""108""}",23d07d1a43b87889c7fa468eadef3fde11af2141c8cd6a47120f3c7209fc4ed4,raw_cache\2316_ROC107_P1_C1_S0_108_07_list.json,68900fb624dd279b1f6287d277a96446f53e4e57f0dc33f0982e3352b5a2e673,cache_hit,,0,2026-07-10T08:13:29+00:00,0,False,False,False,False,False,False,False,True,False
