資料名稱：TAIBIR 02 次級買賣利率報價定盤利率
查詢日期：2026-07-12
單位：%
年度：2015
天期,10,20,30,60,90,120,150,180,360
2015-01-05,0.7340,0.7448,0.7620,0.8035,0.8428,0.8927,0.9253,0.9683,1.0833
2015-01-06,0.7340,0.7448,0.7620,0.8035,0.8428,0.8927,0.9253,0.9683,1.0833
2015-01-07,0.7340,0.7448,0.7620,0.8035,0.8428,0.8927,0.9253,0.9683,1.0833
2015-01-08,0.7340,0.7448,0.7620,0.8035,0.8428,0.8927,0.9253,0.9683,1.0833
2015-01-09,0.7340,0.7448,0.7620,0.8035,0.8428,0.8927,0.9253,0.9683,1.0833
2015-01-12,0.7340,0.7448,0.7620,0.8035,0.8428,0.8927,0.9253,0.9683,1.0833
2015-01-13,0.7340,0.7448,0.7620,0.8035,0.8428,0.8927,0.9253,0.9683,1.0833
2015-01-14,0.7340,0.7448,0.7620,0.8035,0.8428,0.8927,0.9253,0.9683,1.0833
2015-01-15,0.7340,0.7448,0.7620,0.8035,0.8428,0.8927,0.9253,0.9683,1.0833
2015-01-16,0.7340,0.7448,0.7620,0.8035,0.8428,0.8927,0.9253,0.9683,1.0833
2015-01-19,0.7340,0.7448,0.7620,0.8035,0.8428,0.8927,0.9253,0.9683,1.0833
2015-01-20,0.7340,0.7448,0.7620,0.8035,0.8428,0.8927,0.9253,0.9683,1.0833
2015-01-21,0.7340,0.7458,0.7640,0.8055,0.8475,0.8960,0.9273,0.9687,1.0833
2015-01-22,0.7340,0.7458,0.7640,0.8055,0.8475,0.8960,0.9273,0.9687,1.0833
2015-01-23,0.7340,0.7458,0.7640,0.8055,0.8475,0.8960,0.9273,0.9687,1.0833
2015-01-26,0.7340,0.7458,0.7640,0.8055,0.8475,0.8960,0.9273,0.9687,1.0833
2015-01-27,0.7340,0.7458,0.7640,0.8055,0.8475,0.8960,0.9273,0.9687,1.0833
2015-01-28,0.7340,0.7458,0.7640,0.8055,0.8475,0.8960,0.9273,0.9687,1.0833
2015-01-29,0.7340,0.7458,0.7640,0.8055,0.8475,0.8960,0.9273,0.9687,1.0833
2015-01-30,0.7340,0.7458,0.7640,0.8055,0.8475,0.8960,0.9273,0.9687,1.0833
2015-02-02,0.7347,0.7472,0.7653,0.8075,0.8488,0.8960,0.9273,0.9687,1.0833
2015-02-03,0.7347,0.7472,0.7653,0.8075,0.8488,0.8960,0.9273,0.9687,1.0833
2015-02-04,0.7347,0.7472,0.7653,0.8075,0.8488,0.8960,0.9273,0.9687,1.0833
2015-02-05,0.7347,0.7472,0.7653,0.8075,0.8488,0.8960,0.9273,0.9687,1.0833
2015-02-06,0.7347,0.7472,0.7653,0.8075,0.8488,0.8960,0.9273,0.9687,1.0833
2015-02-09,0.7347,0.7472,0.7653,0.8075,0.8488,0.8960,0.9273,0.9687,1.0833
2015-02-10,0.7357,0.7482,0.7663,0.8085,0.8502,0.8970,0.9273,0.9687,1.0833
2015-02-11,0.7357,0.7482,0.7663,0.8085,0.8502,0.8970,0.9273,0.9687,1.0833
