資料名稱：TAIBIR 02 次級買賣利率報價定盤利率
查詢日期：2026-07-12
單位：%
年度：2009
天期,10,20,30,60,90,120,150,180,360
2009-10-21,0.3492,0.3519,0.3612,0.4096,0.4573,0.5012,0.5508,0.6027,0.6731
2009-10-22,0.3492,0.3519,0.3619,0.4096,0.4573,0.5012,0.5508,0.6027,0.6731
2009-10-23,0.3496,0.3523,0.3623,0.4096,0.4573,0.5012,0.5508,0.6027,0.6731
2009-10-26,0.3496,0.3523,0.3615,0.4096,0.4573,0.5012,0.5508,0.6027,0.6731
2009-10-27,0.3496,0.3523,0.3623,0.4096,0.4573,0.5012,0.5508,0.6027,0.6731
2009-10-28,0.3496,0.3523,0.3615,0.4096,0.4573,0.5012,0.5508,0.6027,0.6731
2009-10-29,0.3458,0.3504,0.3592,0.4085,0.4573,0.5031,0.5508,0.6027,0.6692
2009-10-30,0.3477,0.3531,0.3612,0.4104,0.4592,0.5050,0.5527,0.6046,0.6712
2009-11-02,0.3477,0.3523,0.3612,0.4104,0.4592,0.5050,0.5527,0.6046,0.6712
2009-11-03,0.3477,0.3523,0.3604,0.4104,0.4592,0.5050,0.5508,0.6008,0.6673
2009-11-04,0.3477,0.3523,0.3615,0.4108,0.4592,0.5050,0.5508,0.6008,0.6673
2009-11-05,0.3477,0.3523,0.3615,0.4108,0.4592,0.5050,0.5508,0.6008,0.6673
2009-11-06,0.3477,0.3523,0.3608,0.4108,0.4592,0.5050,0.5508,0.6008,0.6673
2009-11-09,0.3508,0.3554,0.3665,0.4165,0.4631,0.5088,0.5527,0.6027,0.6712
2009-11-10,0.3508,0.3554,0.3658,0.4165,0.4631,0.5088,0.5527,0.6027,0.6712
2009-11-11,0.3527,0.3573,0.3665,0.4165,0.4631,0.5088,0.5527,0.6027,0.6712
2009-11-12,0.3527,0.3573,0.3658,0.4165,0.4631,0.5088,0.5527,0.6027,0.6712
2009-11-13,0.3527,0.3573,0.3658,0.4165,0.4631,0.5088,0.5527,0.6027,0.6712
2009-11-16,0.3531,0.3577,0.3669,0.4169,0.4631,0.5088,0.5527,0.6027,0.6712
2009-11-17,0.3531,0.3577,0.3658,0.4169,0.4635,0.5088,0.5527,0.6027,0.6712
2009-11-18,0.3531,0.3577,0.3665,0.4169,0.4635,0.5088,0.5527,0.6027,0.6712
2009-11-19,0.3531,0.3577,0.3658,0.4169,0.4635,0.5088,0.5527,0.6027,0.6712
2009-11-20,0.3550,0.3596,0.3685,0.4188,0.4654,0.5112,0.5546,0.6046,0.6731
2009-11-23,0.3550,0.3596,0.3677,0.4188,0.4654,0.5112,0.5546,0.6046,0.6750
2009-11-24,0.3550,0.3600,0.3692,0.4196,0.4662,0.5119,0.5554,0.6050,0.6812
2009-11-25,0.3608,0.3658,0.3742,0.4262,0.4692,0.5158,0.5573,0.6069,0.6850
2009-11-26,0.3608,0.3658,0.3750,0.4262,0.4692,0.5158,0.5573,0.6069,0.6850
2009-11-27,0.3608,0.3658,0.3750,0.4262,0.4692,0.5158,0.5573,0.6069,0.6850
2009-11-30,0.3612,0.3665,0.3758,0.4269,0.4700,0.5165,0.5581,0.6077,0.6858
2009-12-01,0.3619,0.3665,0.3758,0.4269,0.4700,0.5165,0.5581,0.6077,0.6858
2009-12-02,0.3623,0.3669,0.3762,0.4279,0.4700,0.5169,0.5581,0.6077,0.6858
2009-12-03,0.3592,0.3638,0.3715,0.4238,0.4700,0.5169,0.5581,0.6077,0.6858
2009-12-04,0.3592,0.3638,0.3715,0.4238,0.4700,0.5169,0.5581,0.6077,0.6858
2009-12-07,0.3592,0.3638,0.3715,0.4242,0.4700,0.5169,0.5581,0.6077,0.6858
2009-12-08,0.3592,0.3638,0.3715,0.4246,0.4700,0.5169,0.5581,0.6077,0.6858
2009-12-09,0.3592,0.3638,0.3715,0.4246,0.4700,0.5169,0.5581,0.6077,0.6858
2009-12-10,0.3592,0.3638,0.3715,0.4258,0.4708,0.5181,0.5600,0.6077,0.6858
2009-12-11,0.3600,0.3646,0.3715,0.4258,0.4708,0.5169,0.5581,0.6058,0.6858
2009-12-14,0.3600,0.3646,0.3715,0.4258,0.4708,0.5181,0.5581,0.6077,0.6858
2009-12-15,0.3600,0.3646,0.3715,0.4258,0.4708,0.5181,0.5581,0.6077,0.6858
2009-12-16,0.3600,0.3646,0.3715,0.4258,0.4708,0.5181,0.5581,0.6077,0.6858
2009-12-17,0.3600,0.3646,0.3715,0.4258,0.4708,0.5181,0.5581,0.6077,0.6858
2009-12-18,0.3608,0.3654,0.3723,0.4265,0.4715,0.5181,0.5581,0.6077,0.6858
2009-12-21,0.3608,0.3654,0.3738,0.4265,0.4715,0.5181,0.5588,0.6077,0.6858
2009-12-22,0.3608,0.3654,0.3738,0.4265,0.4715,0.5181,0.5588,0.6077,0.6858
2009-12-23,0.3612,0.3658,0.3738,0.4269,0.4715,0.5181,0.5588,0.6077,0.6858
2009-12-24,0.3650,0.3696,0.3777,0.4308,0.4715,0.5181,0.5608,0.6115,0.6877
2009-12-25,0.3642,0.3685,0.3765,0.4304,0.4719,0.5181,0.5619,0.6127,0.6896
2009-12-28,0.3650,0.3692,0.3769,0.4308,0.4719,0.5181,0.5619,0.6127,0.6896
2009-12-29,0.3650,0.3692,0.3769,0.4308,0.4719,0.5181,0.5619,0.6127,0.6896
2009-12-30,0.3673,0.3715,0.3769,0.4315,0.4719,0.5181,0.5619,0.6127,0.6896
2009-12-31,0.3677,0.3719,0.3773,0.4315,0.4719,0.5181,0.5619,0.6127,0.6915
