資料名稱：TAIBIR 01 初級發行利率報價定盤利率
查詢日期：2026-07-12
單位：%
年度：2009
天期,10,20,30,60,90,120,150,180,360
2009-10-19,1.3958,1.3958,1.4000,1.4592,1.5500,1.6258,1.6750,1.7250,1.8750
2009-10-20,1.3958,1.3958,1.4000,1.4592,1.5500,1.6258,1.6750,1.7250,1.8750
2009-10-21,1.3958,1.3958,1.4000,1.4592,1.5500,1.6258,1.6750,1.7250,1.8750
2009-10-22,1.3708,1.3708,1.3750,1.4258,1.5125,1.5883,1.6417,1.6958,1.8542
2009-10-23,1.3708,1.3708,1.3708,1.4258,1.5125,1.5925,1.6417,1.6958,1.8542
2009-10-26,1.3542,1.3542,1.3542,1.4092,1.5083,1.5842,1.6417,1.6958,1.8542
2009-10-27,1.3542,1.3542,1.3542,1.4092,1.5083,1.5842,1.6417,1.6958,1.8542
2009-10-28,1.3625,1.3625,1.3625,1.4175,1.5083,1.5842,1.6458,1.7000,1.8542
2009-10-29,1.4167,1.4167,1.4167,1.4625,1.5458,1.6292,1.6958,1.7542,1.8917
2009-10-30,1.3975,1.3975,1.3975,1.4508,1.5300,1.6258,1.6800,1.7467,1.8758
2009-11-02,1.3975,1.3975,1.3975,1.4508,1.5300,1.6258,1.6800,1.7467,1.8758
2009-11-03,1.3975,1.3975,1.3975,1.4508,1.5300,1.6258,1.6800,1.7467,1.8758
2009-11-04,1.3975,1.3975,1.3975,1.4508,1.5300,1.6258,1.6800,1.7467,1.8758
2009-11-05,1.3975,1.3975,1.3975,1.4508,1.5300,1.6258,1.6800,1.7467,1.8758
2009-11-06,1.3975,1.3975,1.3975,1.4508,1.5300,1.6258,1.6800,1.7467,1.8758
2009-11-09,1.3975,1.3975,1.3975,1.4508,1.5300,1.6258,1.6800,1.7467,1.8758
2009-11-10,1.3975,1.3975,1.3975,1.4508,1.5300,1.6258,1.6800,1.7467,1.8758
2009-11-11,1.3975,1.3975,1.3975,1.4508,1.5300,1.6258,1.6800,1.7467,1.8675
2009-11-12,1.3975,1.3975,1.3975,1.4508,1.5300,1.6258,1.6800,1.7467,1.8675
