資料名稱：TAIBIR 01 初級發行利率報價定盤利率
查詢日期：2026-07-12
單位：%
年度：2015
天期,10,20,30,60,90,120,150,180,360
2015-01-05,1.1060,1.1227,1.1320,1.2000,1.2687,1.3340,1.3920,1.4513,1.6013
2015-01-06,1.1060,1.1227,1.1320,1.2000,1.2687,1.3340,1.3920,1.4513,1.6013
2015-01-07,1.1060,1.1227,1.1320,1.2000,1.2687,1.3340,1.3920,1.4513,1.6013
2015-01-08,1.1060,1.1227,1.1320,1.2000,1.2687,1.3340,1.3920,1.4513,1.6013
2015-01-09,1.1060,1.1227,1.1320,1.2000,1.2687,1.3340,1.3920,1.4513,1.6013
2015-01-12,1.1060,1.1227,1.1320,1.2000,1.2687,1.3340,1.3920,1.4513,1.6013
2015-01-13,1.1060,1.1227,1.1320,1.2000,1.2687,1.3340,1.3920,1.4513,1.6013
2015-01-14,1.1060,1.1227,1.1320,1.2000,1.2687,1.3340,1.3920,1.4513,1.6013
2015-01-15,1.1060,1.1227,1.1320,1.2000,1.2687,1.3340,1.3920,1.4513,1.6013
2015-01-16,1.1060,1.1227,1.1320,1.2000,1.2687,1.3340,1.3920,1.4513,1.6013
2015-01-19,1.1060,1.1227,1.1320,1.2000,1.2687,1.3340,1.3920,1.4513,1.6013
2015-01-20,1.1060,1.1227,1.1320,1.2000,1.2687,1.3340,1.3920,1.4513,1.6013
2015-01-21,1.1007,1.1167,1.1247,1.1933,1.2633,1.3267,1.3853,1.4453,1.6020
2015-01-22,1.1007,1.1167,1.1247,1.1933,1.2633,1.3267,1.3853,1.4453,1.6020
2015-01-23,1.1007,1.1167,1.1247,1.1933,1.2633,1.3267,1.3853,1.4453,1.6020
2015-01-26,1.1007,1.1167,1.1247,1.1933,1.2633,1.3267,1.3853,1.4453,1.6020
2015-01-27,1.1007,1.1167,1.1247,1.1933,1.2633,1.3267,1.3853,1.4453,1.6020
2015-01-28,1.1007,1.1167,1.1247,1.1933,1.2633,1.3267,1.3853,1.4453,1.6020
2015-01-29,1.1007,1.1167,1.1247,1.1933,1.2633,1.3267,1.3853,1.4453,1.6020
2015-01-30,1.1007,1.1167,1.1247,1.1933,1.2633,1.3267,1.3853,1.4453,1.6020
2015-02-02,1.1007,1.1167,1.1247,1.1933,1.2633,1.3267,1.3853,1.4453,1.6020
2015-02-03,1.1007,1.1167,1.1247,1.1933,1.2633,1.3267,1.3853,1.4453,1.6020
