資料名稱：TAIBIR 02 次級買賣利率報價定盤利率
查詢日期：2026-07-12
單位：%
年度：2022
天期,10,20,30,60,90,120,150,180,360
2022-01-03,0.4840,0.5020,0.5213,0.5620,0.6063,0.6387,0.6720,0.7087,0.7960
2022-01-04,0.4840,0.5020,0.5213,0.5620,0.6063,0.6387,0.6720,0.7087,0.7960
2022-01-05,0.4840,0.5020,0.5213,0.5620,0.6063,0.6387,0.6720,0.7087,0.7960
2022-01-06,0.4840,0.5020,0.5213,0.5620,0.6063,0.6387,0.6720,0.7087,0.7960
2022-01-07,0.4840,0.5020,0.5213,0.5620,0.6063,0.6387,0.6720,0.7087,0.7960
2022-01-10,0.4840,0.5020,0.5213,0.5620,0.6063,0.6387,0.6720,0.7087,0.7960
2022-01-11,0.4840,0.5020,0.5213,0.5620,0.6063,0.6387,0.6720,0.7087,0.7960
2022-01-12,0.4840,0.5020,0.5213,0.5620,0.6063,0.6387,0.6720,0.7087,0.7960
2022-01-13,0.4840,0.5020,0.5213,0.5620,0.6063,0.6387,0.6720,0.7087,0.7960
2022-01-14,0.4840,0.5020,0.5213,0.5620,0.6063,0.6387,0.6720,0.7087,0.7960
2022-01-17,0.4840,0.5020,0.5213,0.5620,0.6063,0.6387,0.6720,0.7087,0.7960
2022-01-18,0.4840,0.5020,0.5213,0.5620,0.6063,0.6387,0.6720,0.7087,0.7960
2022-01-19,0.4840,0.5020,0.5213,0.5620,0.6063,0.6387,0.6720,0.7087,0.7960
2022-01-20,0.4840,0.5020,0.5213,0.5620,0.6063,0.6387,0.6720,0.7087,0.7960
2022-01-21,0.4840,0.5020,0.5213,0.5620,0.6063,0.6387,0.6720,0.7087,0.7960
2022-01-22,0.4840,0.5020,0.5213,0.5620,0.6063,0.6387,0.6720,0.7087,0.7960
2022-01-24,0.4840,0.5020,0.5213,0.5620,0.6063,0.6387,0.6720,0.7087,0.7960
2022-01-25,0.4840,0.5020,0.5213,0.5620,0.6063,0.6387,0.6720,0.7087,0.7960
2022-01-26,0.4840,0.5020,0.5213,0.5620,0.6063,0.6387,0.6720,0.7087,0.7960
2022-01-27,0.4863,0.5047,0.5237,0.5640,0.6083,0.6413,0.6747,0.7113,0.7987
2022-01-28,0.4863,0.5047,0.5237,0.5640,0.6083,0.6413,0.6747,0.7113,0.7987
2022-02-07,0.4863,0.5047,0.5237,0.5640,0.6083,0.6413,0.6747,0.7113,0.7987
2022-02-08,0.4863,0.5047,0.5237,0.5640,0.6083,0.6413,0.6747,0.7113,0.7987
2022-02-09,0.4863,0.5047,0.5237,0.5640,0.6083,0.6413,0.6747,0.7113,0.7987
2022-02-10,0.4893,0.5080,0.5270,0.5677,0.6117,0.6443,0.6770,0.7140,0.7997
2022-02-11,0.4893,0.5080,0.5270,0.5677,0.6117,0.6443,0.6770,0.7140,0.7997
2022-02-14,0.4893,0.5080,0.5270,0.5677,0.6117,0.6443,0.6770,0.7140,0.7997
2022-02-15,0.4893,0.5080,0.5270,0.5677,0.6117,0.6443,0.6770,0.7140,0.7997
2022-02-16,0.4893,0.5080,0.5270,0.5677,0.6117,0.6443,0.6770,0.7140,0.7997
2022-02-17,0.4893,0.5080,0.5270,0.5677,0.6117,0.6443,0.6770,0.7140,0.7997
2022-02-18,0.4860,0.5047,0.5237,0.5643,0.6083,0.6443,0.6770,0.7140,0.7997
2022-02-21,0.4860,0.5047,0.5237,0.5643,0.6083,0.6443,0.6770,0.7140,0.7997
2022-02-22,0.4860,0.5047,0.5237,0.5643,0.6083,0.6443,0.6770,0.7140,0.7997
2022-02-23,0.4860,0.5047,0.5237,0.5643,0.6083,0.6443,0.6770,0.7140,0.7997
2022-02-24,0.4860,0.5047,0.5237,0.5643,0.6083,0.6443,0.6770,0.7140,0.7997
2022-02-25,0.4860,0.5047,0.5237,0.5643,0.6083,0.6443,0.6770,0.7140,0.7997
2022-03-01,0.4860,0.5047,0.5237,0.5643,0.6083,0.6443,0.6770,0.7140,0.7997
2022-03-02,0.4860,0.5047,0.5237,0.5643,0.6083,0.6443,0.6770,0.7140,0.7997
2022-03-03,0.4860,0.5047,0.5237,0.5643,0.6083,0.6443,0.6770,0.7140,0.7997
2022-03-04,0.4860,0.5047,0.5237,0.5643,0.6083,0.6443,0.6770,0.7140,0.7997
2022-03-07,0.4860,0.5047,0.5237,0.5643,0.6083,0.6443,0.6770,0.7140,0.7997
2022-03-08,0.4860,0.5047,0.5237,0.5643,0.6083,0.6443,0.6770,0.7140,0.7997
2022-03-09,0.4860,0.5047,0.5237,0.5643,0.6083,0.6443,0.6770,0.7140,0.7997
2022-03-10,0.4860,0.5047,0.5237,0.5643,0.6083,0.6443,0.6770,0.7140,0.7997
2022-03-11,0.4860,0.5047,0.5237,0.5643,0.6083,0.6443,0.6770,0.7140,0.7997
2022-03-14,0.4860,0.5047,0.5237,0.5643,0.6083,0.6443,0.6770,0.7140,0.7997
2022-03-15,0.4860,0.5047,0.5237,0.5643,0.6083,0.6443,0.6770,0.7140,0.7997
2022-03-16,0.4900,0.5087,0.5287,0.5693,0.6087,0.6473,0.6807,0.7207,0.8037
2022-03-17,0.4900,0.5087,0.5287,0.5693,0.6087,0.6473,0.6807,0.7207,0.8037
2022-03-18,0.6177,0.6430,0.6710,0.7147,0.7550,0.7973,0.8323,0.8747,0.9623
2022-03-21,0.6673,0.6923,0.7187,0.7650,0.8060,0.8473,0.8840,0.9243,1.0087
2022-03-22,0.6793,0.7077,0.7357,0.7843,0.8257,0.8677,0.9033,0.9437,1.0243
2022-03-23,0.6793,0.7077,0.7357,0.7843,0.8257,0.8677,0.9033,0.9437,1.0243
2022-03-24,0.6843,0.7120,0.7417,0.7927,0.8320,0.8757,0.9117,0.9520,1.0343
2022-03-25,0.6843,0.7120,0.7417,0.7927,0.8320,0.8757,0.9117,0.9520,1.0343
2022-03-28,0.6843,0.7120,0.7417,0.7927,0.8320,0.8757,0.9117,0.9520,1.0343
2022-03-29,0.6850,0.7130,0.7423,0.7927,0.8340,0.8767,0.9133,0.9537,1.0360
2022-03-30,0.6850,0.7130,0.7423,0.7927,0.8340,0.8767,0.9133,0.9537,1.0360
2022-03-31,0.6850,0.7130,0.7423,0.7927,0.8340,0.8767,0.9133,0.9537,1.0360
2022-04-01,0.6850,0.7130,0.7423,0.7927,0.8340,0.8767,0.9133,0.9537,1.0360
2022-04-06,0.6850,0.7130,0.7423,0.7927,0.8340,0.8767,0.9133,0.9537,1.0360
2022-04-07,0.6850,0.7130,0.7423,0.7927,0.8340,0.8767,0.9133,0.9537,1.0360
2022-04-08,0.6883,0.7163,0.7457,0.7960,0.8373,0.8800,0.9167,0.9570,1.0393
2022-04-11,0.6883,0.7163,0.7457,0.7960,0.8373,0.8800,0.9167,0.9570,1.0393
