ticker,name,market,event_type,event_date,source_date,source_url,source_type,formal_ready,raw_source_id,notes
3581,博磊,TPEx,listing,2015-01-20,2015-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2015,TPEx company/latest full-year query.
5364,力麗觀光(原易福；管理股票轉一般類股),TPEx,listing,2016-01-06,2016-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2016,TPEx company/latest full-year query.
6199,天品(原精威；管理股票轉一般類股),TPEx,listing,2016-10-07,2016-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2016,TPEx company/latest full-year query.
6568,宏觀,TPEx,listing,2016-12-28,2016-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2016,TPEx company/latest full-year query.
3426,台興,TPEx,listing,2016-12-21,2016-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2016,TPEx company/latest full-year query.
6569,醫揚,TPEx,listing,2016-12-21,2016-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2016,TPEx company/latest full-year query.
6554,冠科-KY,TPEx,listing,2016-12-12,2016-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2016,TPEx company/latest full-year query.
8477,創業家,TPEx,listing,2016-10-31,2016-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2016,TPEx company/latest full-year query.
6538,倉和,TPEx,listing,2016-10-21,2016-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2016,TPEx company/latest full-year query.
4754,國碳科,TPEx,listing,2016-09-28,2016-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2016,TPEx company/latest full-year query.
6532,瑞耘,TPEx,listing,2016-09-26,2016-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2016,TPEx company/latest full-year query.
6535,順藥,TPEx,listing,2016-09-26,2016-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2016,TPEx company/latest full-year query.
8279,生展,TPEx,listing,2016-09-26,2016-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2016,TPEx company/latest full-year query.
6486,互動,TPEx,listing,2016-09-13,2016-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2016,TPEx company/latest full-year query.
6548,長華科,TPEx,listing,2016-09-13,2016-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2016,TPEx company/latest full-year query.
6542,隆中,TPEx,listing,2016-09-08,2016-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2016,TPEx company/latest full-year query.
8415,大國鋼,TPEx,listing,2016-09-07,2016-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2016,TPEx company/latest full-year query.
4554,橙的,TPEx,listing,2016-08-05,2016-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2016,TPEx company/latest full-year query.
6499,益安,TPEx,listing,2016-07-27,2016-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2016,TPEx company/latest full-year query.
6446,藥華藥,TPEx,listing,2016-07-19,2016-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2016,TPEx company/latest full-year query.
6523,達爾膚,TPEx,listing,2016-06-16,2016-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2016,TPEx company/latest full-year query.
6482,弘煜科,TPEx,listing,2016-06-13,2016-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2016,TPEx company/latest full-year query.
5543,F-崇佑,TPEx,listing,2016-05-09,2016-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2016,TPEx company/latest full-year query.
6494,九齊,TPEx,listing,2016-05-09,2016-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2016,TPEx company/latest full-year query.
5281,F-大峽,TPEx,listing,2016-03-30,2016-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2016,TPEx company/latest full-year query.
6469,大樹,TPEx,listing,2016-03-30,2016-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2016,TPEx company/latest full-year query.
6512,啟發,TPEx,listing,2016-03-25,2016-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2016,TPEx company/latest full-year query.
6510,精測,TPEx,listing,2016-03-24,2016-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2016,TPEx company/latest full-year query.
4543,萬在,TPEx,listing,2016-03-15,2016-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2016,TPEx company/latest full-year query.
8462,柏文,TPEx,listing,2016-03-10,2016-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2016,TPEx company/latest full-year query.
4806,昇華,TPEx,listing,2016-03-09,2016-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2016,TPEx company/latest full-year query.
2643,捷迅,TPEx,listing,2016-03-04,2016-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2016,TPEx company/latest full-year query.
2928,F-紅馬,TPEx,listing,2016-01-27,2016-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2016,TPEx company/latest full-year query.
6026,福邦證,TPEx,listing,2016-01-27,2016-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2016,TPEx company/latest full-year query.
8472,夠麻吉,TPEx,listing,2016-01-11,2016-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2016,TPEx company/latest full-year query.
8455,F-大拓,TPEx,listing,2016-01-08,2016-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2016,TPEx company/latest full-year query.
6435,大中,TPEx,listing,2016-01-07,2016-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2016,TPEx company/latest full-year query.
6496,科懋,TPEx,listing,2016-01-07,2016-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2016,TPEx company/latest full-year query.
2736,高野,TPEx,listing,2016-01-06,2016-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2016,TPEx company/latest full-year query.
3710,連展投控,TPEx,listing,2017-12-29,2017-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2017,TPEx company/latest full-year query.
6613,朋億,TPEx,listing,2017-12-28,2017-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2017,TPEx company/latest full-year query.
6570,維田,TPEx,listing,2017-12-11,2017-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2017,TPEx company/latest full-year query.
8342,益張,TPEx,listing,2017-11-23,2017-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2017,TPEx company/latest full-year query.
6593,台灣銘板,TPEx,listing,2017-11-03,2017-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2017,TPEx company/latest full-year query.
6556,勝品,TPEx,listing,2017-10-31,2017-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2017,TPEx company/latest full-year query.
1268,漢來美食,TPEx,listing,2017-09-27,2017-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2017,TPEx company/latest full-year query.
6441,廣錠,TPEx,listing,2017-09-27,2017-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2017,TPEx company/latest full-year query.
4741,泓瀚,TPEx,listing,2017-09-26,2017-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2017,TPEx company/latest full-year query.
6574,霈方,TPEx,listing,2017-09-04,2017-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2017,TPEx company/latest full-year query.
3709,鑫聯大投控,TPEx,listing,2017-09-01,2017-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2017,TPEx company/latest full-year query.
2937,集雅社,TPEx,listing,2017-06-08,2017-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2017,TPEx company/latest full-year query.
6497,亞獅康-KY,TPEx,listing,2017-06-01,2017-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2017,TPEx company/latest full-year query.
6594,展匯科,TPEx,listing,2017-04-28,2017-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2017,TPEx company/latest full-year query.
8489,三貝德,TPEx,listing,2017-04-27,2017-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2017,TPEx company/latest full-year query.
6438,迅得,TPEx,listing,2017-04-25,2017-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2017,TPEx company/latest full-year query.
6492,生華科,TPEx,listing,2017-04-24,2017-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2017,TPEx company/latest full-year query.
2065,世豐,TPEx,listing,2017-04-21,2017-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2017,TPEx company/latest full-year query.
6472,保瑞,TPEx,listing,2017-04-19,2017-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2017,TPEx company/latest full-year query.
8476,台境,TPEx,listing,2017-03-28,2017-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2017,TPEx company/latest full-year query.
6577,勁豐,TPEx,listing,2017-03-21,2017-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2017,TPEx company/latest full-year query.
4183,福永生技,TPEx,listing,2017-03-09,2017-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2017,TPEx company/latest full-year query.
6560,欣普羅,TPEx,listing,2017-01-24,2017-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2017,TPEx company/latest full-year query.
6590,普鴻,TPEx,listing,2018-12-24,2018-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2018,TPEx company/latest full-year query.
2070,精湛,TPEx,listing,2018-12-17,2018-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2018,TPEx company/latest full-year query.
3178,公準精密,TPEx,listing,2018-11-19,2018-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2018,TPEx company/latest full-year query.
6667,信紘科,TPEx,listing,2018-11-13,2018-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2018,TPEx company/latest full-year query.
4767,誠泰科技,TPEx,listing,2018-10-29,2018-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2018,TPEx company/latest full-year query.
6640,均華,TPEx,listing,2018-10-23,2018-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2018,TPEx company/latest full-year query.
6654,天正國際,TPEx,listing,2018-10-23,2018-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2018,TPEx company/latest full-year query.
4568,科際精密,TPEx,listing,2018-10-03,2018-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2018,TPEx company/latest full-year query.
6578,達邦蛋白,TPEx,listing,2018-09-18,2018-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2018,TPEx company/latest full-year query.
6664,群翊,TPEx,listing,2018-09-12,2018-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2018,TPEx company/latest full-year query.
1240,茂生農經,TPEx,listing,2018-08-08,2018-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2018,TPEx company/latest full-year query.
6612,奈米醫材,TPEx,listing,2018-07-18,2018-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2018,TPEx company/latest full-year query.
4563,百德,TPEx,listing,2018-07-12,2018-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2018,TPEx company/latest full-year query.
4744,皇將,TPEx,listing,2018-07-12,2018-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2018,TPEx company/latest full-year query.
5223,安力-KY,TPEx,listing,2018-07-02,2018-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2018,TPEx company/latest full-year query.
6576,逸達,TPEx,listing,2018-06-29,2018-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2018,TPEx company/latest full-year query.
4561,健椿,TPEx,listing,2018-06-11,2018-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2018,TPEx company/latest full-year query.
6561,是方,TPEx,listing,2018-06-05,2018-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2018,TPEx company/latest full-year query.
3147,大綜電腦,TPEx,listing,2018-05-29,2018-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2018,TPEx company/latest full-year query.
5220,萬達光電,TPEx,listing,2018-04-26,2018-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2018,TPEx company/latest full-year query.
6547,高端疫苗,TPEx,listing,2018-04-17,2018-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2018,TPEx company/latest full-year query.
2745,五福旅遊,TPEx,listing,2018-04-16,2018-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2018,TPEx company/latest full-year query.
5864,致和證,TPEx,listing,2018-04-02,2018-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2018,TPEx company/latest full-year query.
6461,益得,TPEx,listing,2018-03-28,2018-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2018,TPEx company/latest full-year query.
8440,綠電,TPEx,listing,2018-03-28,2018-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2018,TPEx company/latest full-year query.
5299,杰力,TPEx,listing,2018-01-23,2018-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2018,TPEx company/latest full-year query.
6530,創威,TPEx,listing,2018-01-23,2018-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2018,TPEx company/latest full-year query.
1796,金穎生技,TPEx,listing,2018-01-22,2018-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2018,TPEx company/latest full-year query.
6615,慧智,TPEx,listing,2018-01-22,2018-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2018,TPEx company/latest full-year query.
6616,特昇-KY,TPEx,listing,2018-01-10,2018-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2018,TPEx company/latest full-year query.
6596,寬宏藝術,TPEx,listing,2018-01-04,2018-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2018,TPEx company/latest full-year query.
6697,東捷資訊,TPEx,listing,2019-12-26,2019-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2019,TPEx company/latest full-year query.
6527,明達醫,TPEx,listing,2019-12-25,2019-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2019,TPEx company/latest full-year query.
6690,安碁資訊,TPEx,listing,2019-10-30,2019-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2019,TPEx company/latest full-year query.
2752,豆府,TPEx,listing,2019-09-25,2019-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2019,TPEx company/latest full-year query.
6642,富致,TPEx,listing,2019-09-23,2019-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2019,TPEx company/latest full-year query.
4931,新盛力,TPEx,listing,2019-09-17,2019-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2019,TPEx company/latest full-year query.
6680,鑫創電子,TPEx,listing,2019-09-16,2019-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2019,TPEx company/latest full-year query.
6589,台康生技,TPEx,listing,2019-06-28,2019-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2019,TPEx company/latest full-year query.
6629,泰金-KY,TPEx,listing,2019-06-06,2019-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2019,TPEx company/latest full-year query.
6649,台生材,TPEx,listing,2019-06-05,2019-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2019,TPEx company/latest full-year query.
6624,萬年清,TPEx,listing,2019-05-28,2019-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2019,TPEx company/latest full-year query.
6679,鈺太科技,TPEx,listing,2019-05-09,2019-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2019,TPEx company/latest full-year query.
6516,勤崴,TPEx,listing,2019-05-06,2019-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2019,TPEx company/latest full-year query.
6683,雍智科技,TPEx,listing,2019-04-23,2019-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2019,TPEx company/latest full-year query.
6662,樂斯科,TPEx,listing,2019-03-26,2019-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2019,TPEx company/latest full-year query.
4760,勤凱科技,TPEx,listing,2019-03-21,2019-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2019,TPEx company/latest full-year query.
6418,詠昇,TPEx,listing,2019-02-18,2019-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2019,TPEx company/latest full-year query.
6643,M31,TPEx,listing,2019-01-23,2019-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2019,TPEx company/latest full-year query.
6425,易發,TPEx,listing,2019-01-18,2019-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2019,TPEx company/latest full-year query.
4538,大詠城,TPEx,listing,2019-01-15,2019-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2019,TPEx company/latest full-year query.
6728,上洋,TPEx,listing,2020-12-25,2020-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2020,TPEx company/latest full-year query.
6751,智聯服務,TPEx,listing,2020-12-25,2020-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2020,TPEx company/latest full-year query.
6762,達亞,TPEx,listing,2020-12-18,2020-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2020,TPEx company/latest full-year query.
2755,揚秦,TPEx,listing,2020-12-16,2020-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2020,TPEx company/latest full-year query.
6752,叡揚資訊,TPEx,listing,2020-12-10,2020-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2020,TPEx company/latest full-year query.
6727,亞泰金屬,TPEx,listing,2020-12-01,2020-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2020,TPEx company/latest full-year query.
4945,陞達科技,TPEx,listing,2020-11-20,2020-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2020,TPEx company/latest full-year query.
7556,意德士科技,TPEx,listing,2020-10-30,2020-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2020,TPEx company/latest full-year query.
6703,軒郁,TPEx,listing,2020-10-20,2020-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2020,TPEx company/latest full-year query.
8089,康全電訊,TPEx,listing,2020-09-23,2020-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2020,TPEx company/latest full-year query.
2754,亞洲藏壽司,TPEx,listing,2020-09-17,2020-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2020,TPEx company/latest full-year query.
6588,東典光電,TPEx,listing,2020-07-01,2020-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2020,TPEx company/latest full-year query.
6732,昇佳電子,TPEx,listing,2020-06-08,2020-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2020,TPEx company/latest full-year query.
8284,三竹,TPEx,listing,2020-05-18,2020-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2020,TPEx company/latest full-year query.
6716,應廣,TPEx,listing,2020-03-27,2020-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2020,TPEx company/latest full-year query.
2743,山富,TPEx,listing,2020-03-09,2020-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2020,TPEx company/latest full-year query.
3597,映興,TPEx,listing,2020-03-09,2020-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2020,TPEx company/latest full-year query.
