ticker,date,market,close,source_quality,adjustment_policy,source_url,source_hash,retrieved_at,checkpoint_path,source_reuse,future_data_violation_count
00631L,2020-09-23,TWSE,63.75,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20200901&stockNo=00631L&response=json,ffc2562d19952e7527c9721e463cc6fed0f6b14bd59441e3d441ceb3c36657bd,2026-07-18T07:24:01+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_sleeve_internal_timing_close_fill_20260718\checkpoints\00631L\2020-09.json.gz,previous_accepted_official_ticker_month_checkpoint,0
00631L,2020-10-08,TWSE,67.15,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20201001&stockNo=00631L&response=json,fedc4c4a0b682737056b0758710915e27a9929f26bc96bd740a8237671765516,2026-07-18T07:24:03+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_sleeve_internal_timing_close_fill_20260718\checkpoints\00631L\2020-10.json.gz,previous_accepted_official_ticker_month_checkpoint,0
00631L,2021-04-15,TWSE,123.05,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20210401&stockNo=00631L&response=json,df0084ff09977e7b03115dfa2c6facc31b7e8148f3829e9e87f3db15c368521f,2026-07-18T05:50:15+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_ai_diffusion_weekly_switch_close_fill_20260718\checkpoints\00631L\2021-04.json.gz,previous_accepted_official_ticker_month_checkpoint,0
00631L,2021-05-06,TWSE,121.7,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20210501&stockNo=00631L&response=json,79e6b1243fd97409f45052a3cd56c4a4848a0e3394e055828b500a28ebb0c5a9,2026-07-18T05:50:17+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_ai_diffusion_weekly_switch_close_fill_20260718\checkpoints\00631L\2021-05.json.gz,previous_accepted_official_ticker_month_checkpoint,0
00631L,2021-11-08,TWSE,132.7,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20211101&stockNo=00631L&response=json,beb9b6bf8a30b82c8edf25223d08ff27c85c34f4d145010477b8c5fcda164b45,2026-07-18T05:50:21+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_ai_diffusion_weekly_switch_close_fill_20260718\checkpoints\00631L\2021-11.json.gz,previous_accepted_official_ticker_month_checkpoint,0
00631L,2021-11-19,TWSE,139.6,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20211101&stockNo=00631L&response=json,beb9b6bf8a30b82c8edf25223d08ff27c85c34f4d145010477b8c5fcda164b45,2026-07-18T05:50:21+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_ai_diffusion_weekly_switch_close_fill_20260718\checkpoints\00631L\2021-11.json.gz,previous_accepted_official_ticker_month_checkpoint,0
00631L,2021-12-06,TWSE,137.0,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20211201&stockNo=00631L&response=json,86ae71d642190acd1551f102742d808485118b936a0eb0dc455b30a1ed18dd72,2026-07-18T07:24:08+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_sleeve_internal_timing_close_fill_20260718\checkpoints\00631L\2021-12.json.gz,previous_accepted_official_ticker_month_checkpoint,0
00631L,2021-12-22,TWSE,139.7,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20211201&stockNo=00631L&response=json,86ae71d642190acd1551f102742d808485118b936a0eb0dc455b30a1ed18dd72,2026-07-18T07:24:08+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_sleeve_internal_timing_close_fill_20260718\checkpoints\00631L\2021-12.json.gz,previous_accepted_official_ticker_month_checkpoint,0
00631L,2022-12-19,TWSE,96.05,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20221201&stockNo=00631L&response=json,c87025da91c31fc779d9a97c29c26c942ae13de209cf7a24e8c07161e04b9a1f,2026-07-18T05:50:28+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_ai_diffusion_weekly_switch_close_fill_20260718\checkpoints\00631L\2022-12.json.gz,previous_accepted_official_ticker_month_checkpoint,0
00631L,2023-07-07,TWSE,132.1,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20230701&stockNo=00631L&response=json,368dd3d7588720003190be55711c1c876bcf5ad9cf8038443bbb32d11bc85456,2026-07-19T04:58:25+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_old_ai7_median_rs60_two_sleeve_execution_union_close_fill_20260719\checkpoints\00631L\2023-07.json.gz,new_authorized_official_ticker_month_route,0
00631L,2023-07-28,TWSE,142.5,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20230701&stockNo=00631L&response=json,368dd3d7588720003190be55711c1c876bcf5ad9cf8038443bbb32d11bc85456,2026-07-19T04:58:25+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_old_ai7_median_rs60_two_sleeve_execution_union_close_fill_20260719\checkpoints\00631L\2023-07.json.gz,new_authorized_official_ticker_month_route,0
00631L,2023-08-11,TWSE,132.55,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20230801&stockNo=00631L&response=json,e9337cc7bd11193fd9eefa5f3ca2dab96e910399c5cbf4aea8da1d4277e58490,2026-07-18T05:50:34+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_ai_diffusion_weekly_switch_close_fill_20260718\checkpoints\00631L\2023-08.json.gz,previous_accepted_official_ticker_month_checkpoint,0
00631L,2023-10-16,TWSE,132.3,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20231001&stockNo=00631L&response=json,1585fec4ceb60a5e8ab20e764c515b3fd749b7f05737feb020581e73ad30d46d,2026-07-18T07:24:22+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_sleeve_internal_timing_close_fill_20260718\checkpoints\00631L\2023-10.json.gz,previous_accepted_official_ticker_month_checkpoint,0
00631L,2023-10-27,TWSE,124.1,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20231001&stockNo=00631L&response=json,1585fec4ceb60a5e8ab20e764c515b3fd749b7f05737feb020581e73ad30d46d,2026-07-18T07:24:22+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_sleeve_internal_timing_close_fill_20260718\checkpoints\00631L\2023-10.json.gz,previous_accepted_official_ticker_month_checkpoint,0
00631L,2023-11-09,TWSE,133.65,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20231101&stockNo=00631L&response=json,d7a993d6b9b70bef2fdc9954c5e5cab57a0e062007d64786cf6f72fb9e4ec42b,2026-07-18T07:24:23+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_sleeve_internal_timing_close_fill_20260718\checkpoints\00631L\2023-11.json.gz,previous_accepted_official_ticker_month_checkpoint,0
00631L,2024-07-23,TWSE,247.4,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20240701&stockNo=00631L&response=json,4baeb623f5df8a98d8699577bcbe10127c01bcacf567339a676a4ec773555703,2026-07-18T05:50:48+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_ai_diffusion_weekly_switch_close_fill_20260718\checkpoints\00631L\2024-07.json.gz,previous_accepted_official_ticker_month_checkpoint,0
00631L,2024-09-16,TWSE,219.6,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20240901&stockNo=00631L&response=json,35af43eeb3c58ec373ccdc66ecde8b4151213c3b0bb9e46775f6ab72712557ae,2026-07-18T07:24:24+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_sleeve_internal_timing_close_fill_20260718\checkpoints\00631L\2024-09.json.gz,previous_accepted_official_ticker_month_checkpoint,0
00631L,2024-09-30,TWSE,228.95,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20240901&stockNo=00631L&response=json,35af43eeb3c58ec373ccdc66ecde8b4151213c3b0bb9e46775f6ab72712557ae,2026-07-18T07:24:24+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_sleeve_internal_timing_close_fill_20260718\checkpoints\00631L\2024-09.json.gz,previous_accepted_official_ticker_month_checkpoint,0
00631L,2024-10-14,TWSE,243.05,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20241001&stockNo=00631L&response=json,c6571c0fc3db48b3ca132d8a9825f8a03d7f3ecb8778c4aed725152c09a8f430,2026-07-19T04:58:26+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_old_ai7_median_rs60_two_sleeve_execution_union_close_fill_20260719\checkpoints\00631L\2024-10.json.gz,new_authorized_official_ticker_month_route,0
00631L,2024-11-22,TWSE,240.4,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20241101&stockNo=00631L&response=json,611238d304869d59195f9771d25459821bcf7c2fd2a7c619b85254ae38bc179c,2026-07-18T05:50:52+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_ai_diffusion_weekly_switch_close_fill_20260718\checkpoints\00631L\2024-11.json.gz,previous_accepted_official_ticker_month_checkpoint,0
00631L,2024-12-09,TWSE,244.2,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20241201&stockNo=00631L&response=json,89a179b306fc1f489d75a43884d2a5960066dbea1740d9ef88dab21117c20d98,2026-07-18T05:50:54+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_ai_diffusion_weekly_switch_close_fill_20260718\checkpoints\00631L\2024-12.json.gz,previous_accepted_official_ticker_month_checkpoint,0
00631L,2025-02-19,TWSE,247.5,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250201&stockNo=00631L&response=json,f71eb82460427b5080983bc2c068600080a57b25e15c75c0fcf870d9087f9679,2026-07-18T07:24:27+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_sleeve_internal_timing_close_fill_20260718\checkpoints\00631L\2025-02.json.gz,previous_accepted_official_ticker_month_checkpoint,0
00631L,2025-03-05,TWSE,232.6,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250301&stockNo=00631L&response=json,b81f3e381f0f31e33a0fb659a88cddb6f9459b45c0a7c399e955eaae5dcbc618,2026-07-18T07:24:28+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_sleeve_internal_timing_close_fill_20260718\checkpoints\00631L\2025-03.json.gz,previous_accepted_official_ticker_month_checkpoint,0
00631L,2025-07-10,TWSE,221.65,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250701&stockNo=00631L&response=json,2ac92e6b61fde98327ce89fbbb3b889f12474bfc9fc0aae0c9554cf8ec8feeda,2026-07-19T04:58:27+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_old_ai7_median_rs60_two_sleeve_execution_union_close_fill_20260719\checkpoints\00631L\2025-07.json.gz,new_authorized_official_ticker_month_route,0
