ticker,date,original_classification,local_raw_HLC_ready_before,local_factor_ready_before,future_data_violation_count,diagnostic_subproblem,represents_intended_all80_layer5_state_supply,performance_authorized,P3_2_outcome_read_authorized,Top3_authorized,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,ready_for_formal,not_live_rule,forward_returns_live_rule_usage,classification,blocked_reason,official_listing_date,listing_source_url,listing_source_id,official_route_outcome
2645,2022-07-11,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-07-12,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-07-13,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-07-14,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-07-15,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-07-18,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-07-19,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-07-20,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-07-21,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-07-22,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-07-25,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-07-26,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-07-27,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-07-28,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-07-29,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-08-01,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-08-02,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-08-03,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-08-04,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-08-05,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-08-08,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-08-09,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-08-10,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-08-11,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-08-12,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-08-15,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-08-16,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-08-17,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-08-18,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-08-19,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-08-22,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-08-23,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-08-24,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-08-25,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-08-26,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-08-29,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-08-30,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-08-31,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-09-01,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-09-02,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-09-05,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-09-06,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-09-07,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-09-08,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-09-12,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-09-13,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-09-14,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-09-15,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-09-16,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-09-19,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-09-20,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-09-21,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-09-22,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-09-23,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-09-26,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-09-27,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-09-28,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-09-29,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-09-30,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-10-03,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-10-04,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-10-05,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-10-06,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-10-07,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-10-11,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-10-12,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-10-13,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-10-14,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-10-17,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-10-18,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-10-19,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-10-20,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-10-21,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-10-24,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-10-25,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-10-26,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-10-27,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-10-28,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-10-31,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-11-01,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-11-02,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-11-03,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-11-04,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-11-07,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-11-08,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-11-09,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-11-10,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-11-11,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-11-14,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-11-15,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-11-16,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-11-17,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-11-18,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-11-21,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-11-22,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-11-23,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
2645,2022-11-24,raw_true_gap,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,official_zero_or_not_applicable_prelisting_proven,target_date_before_official_listing_date_2023-03-14,2023-03-14,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,source_route_failed
