date,open,high,low,close,adj_close,volume,dividend,stock_split
2015-04-27,45.9,48.05,45.85,46.65,,55114600,0.0,0.0
2015-04-28,46.65,46.9,45.25,45.3,,32053950,0.0,0.0
2015-04-29,45.2,45.55,44.2,44.3,,27821669,0.0,0.0
2015-04-30,44.5,44.85,43.35,43.6,,32525843,0.0,0.0
2015-05-04,43.6,44.25,42.9,43.5,,37558218,0.0,0.0
2015-05-05,43.5,43.75,43.2,43.6,,16331422,0.0,0.0
2015-05-06,42.05,43.9,42.05,43.0,,33950681,0.0,0.0
2015-05-07,42.6,44.3,42.5,44.05,,32383778,0.0,0.0
2015-05-08,44.05,44.3,43.05,43.15,,20777243,0.0,0.0
2015-05-11,43.7,44.5,43.6,44.0,,27959218,0.0,0.0
2015-05-12,43.55,44.0,43.55,43.65,,16633989,0.0,0.0
2015-05-13,43.5,43.85,43.0,43.15,,25272768,0.0,0.0
2015-05-14,43.15,43.55,42.95,42.95,,15478449,0.0,0.0
2015-05-15,43.2,43.3,42.25,42.5,,17971646,0.0,0.0
2015-05-18,42.85,43.5,42.65,43.45,,16273158,0.0,0.0
2015-05-19,43.75,44.3,43.15,43.55,,22760293,0.0,0.0
2015-05-20,43.05,43.65,42.8,42.8,,23504893,0.0,0.0
2015-05-21,42.7,42.7,42.1,42.3,,22225866,0.0,0.0
2015-05-22,42.4,43.15,42.35,43.0,,23624422,0.0,0.0
2015-05-25,43.0,43.4,42.6,43.1,,9598354,0.0,0.0
2015-05-26,43.4,43.6,43.2,43.2,,14570408,0.0,0.0
2015-05-27,43.2,43.7,42.3,43.35,,31368335,0.0,0.0
2015-05-28,43.8,45.2,43.55,44.15,,35026839,0.0,0.0
2015-05-29,44.15,44.6,43.55,44.0,,29639926,0.0,0.0
2015-06-01,43.8,43.9,42.7,43.3,,18178115,0.0,0.0
2015-06-02,43.1,43.4,42.75,43.3,,15486583,0.0,0.0
2015-06-03,43.0,43.1,42.2,42.65,,30732095,0.0,0.0
2015-06-04,42.3,42.75,41.05,41.5,,36163873,0.0,0.0
2015-06-05,41.4,42.7,41.4,42.55,,20550672,0.0,0.0
2015-06-08,42.5,43.0,41.9,42.9,,14541095,0.0,0.0
2015-06-09,42.9,43.2,42.0,42.0,,24334467,0.0,0.0
2015-06-10,42.0,42.0,38.5,40.5,,72204091,0.0,0.0
2015-06-11,40.75,40.75,38.7,39.7,,50760930,0.0,0.0
2015-06-12,39.0,40.25,38.6,40.1,,46158982,0.0,0.0
2015-06-15,40.0,41.25,39.95,41.1,,28880824,0.0,0.0
2015-06-16,40.3,40.9,39.45,39.85,,29578059,0.0,0.0
2015-06-17,39.9,40.85,39.65,40.55,,28665968,0.0,0.0
2015-06-18,41.0,41.5,40.8,41.15,,26935549,0.0,0.0
2015-06-22,41.6,43.65,41.6,43.55,,42178069,0.0,0.0
2015-06-23,43.6,44.5,42.6,42.7,,37287547,0.0,0.0
2015-06-24,42.5,42.65,41.9,42.4,,16686651,0.0,0.0
2015-06-25,42.4,43.35,42.4,42.95,,30137228,0.0,0.0
2015-06-26,43.7,44.05,43.0,43.3,,33971509,0.0,0.0
2015-06-29,42.55,42.6,41.3,41.5,,27372810,0.0,0.0
2015-06-30,41.0,42.2,41.0,41.8,,19611952,0.0,0.0
2015-07-01,41.4,42.8,41.4,42.1,,17613062,0.0,0.0
2015-07-02,42.1,42.45,41.6,41.6,,19328432,0.0,0.0
2015-07-03,41.3,42.3,41.2,41.9,,14286325,0.0,0.0
2015-07-06,41.7,42.2,41.3,41.3,,13497589,0.0,0.0
2015-07-07,41.55,42.1,41.4,41.4,,16488455,0.0,0.0
2015-07-08,41.0,41.2,39.4,39.5,,34289263,0.0,0.0
2015-07-09,39.0,40.2,38.6,39.5,,29655722,0.0,0.0
2015-07-13,40.5,40.5,39.6,40.4,,35153183,0.0,0.0
2015-07-14,40.7,41.15,40.6,40.9,,24133730,0.0,0.0
2015-07-15,41.1,41.4,40.2,41.15,,20246842,0.0,0.0
2015-07-16,40.6,41.15,40.55,40.75,,19718607,0.0,0.0
2015-07-17,41.2,41.25,39.7,39.95,,23145059,0.0,0.0
2015-07-20,40.8,41.0,40.5,40.75,,23001046,0.0,0.0
2015-07-21,40.6,41.25,40.4,41.1,,14836607,0.0,0.0
2015-07-22,40.6,40.6,39.9,40.0,,25842899,0.0,0.0
2015-07-23,38.85,39.5,37.6,37.8,,52266568,0.0,0.0
2015-07-24,37.05,37.8,35.65,36.0,,54046690,0.0,0.0
2015-07-27,35.4,35.75,34.6,35.75,,47913201,0.0,0.0
2015-07-28,36.0,37.7,36.0,37.2,,37155046,0.0,0.0
2015-07-29,37.0,37.0,35.5,35.5,,33475343,0.0,0.0
2015-07-30,35.0,35.8,34.65,35.8,,57313782,0.0,0.0
2015-07-31,36.15,36.5,35.0,36.5,,52888596,0.0,0.0
2015-08-03,36.0,36.0,35.3,35.7,,29885833,0.0,0.0
2015-08-04,35.65,36.0,33.7,34.0,,50435705,0.0,0.0
2015-08-05,33.7,34.3,32.7,33.65,,55592034,0.0,0.0
2015-08-06,34.05,34.2,33.7,34.0,,31947024,0.0,0.0
2015-08-07,33.5,35.0,33.35,35.0,,28083958,0.0,0.0
2015-08-10,32.0,32.9,31.85,32.2,,32291130,0.0,0.0
2015-08-11,33.0,33.3,32.55,32.6,,35478861,0.0,0.0
2015-08-12,32.6,33.05,32.3,32.85,,26188329,0.0,0.0
2015-08-13,33.0,33.75,32.65,33.4,,29359568,0.0,0.0
2015-08-14,33.65,33.8,33.2,33.6,,17336323,0.0,0.0
2015-08-17,33.25,33.25,32.15,32.2,,40030135,0.0,0.0
2015-08-18,32.5,32.6,32.25,32.4,,22886854,0.0,0.0
2015-08-19,32.4,32.5,29.85,31.1,,44168877,0.0,0.0
2015-08-20,31.5,32.0,30.95,31.5,,29153694,0.0,0.0
2015-08-21,30.35,30.75,29.75,30.0,,47274993,0.0,0.0
2015-08-24,33.0,33.0,30.6,31.8,,93412239,0.0,0.0
2015-08-25,31.65,32.95,31.25,32.6,,36522919,0.0,0.0
2015-08-26,32.1,32.4,30.45,30.45,,53385623,0.0,0.0
2015-08-27,30.6,32.6,30.6,32.0,,42916945,0.0,0.0
2015-08-28,32.9,33.9,32.3,33.6,,51580691,0.0,0.0
2015-08-31,32.1,33.8,32.0,33.6,,62721111,0.0,0.0
2015-09-01,33.05,33.15,31.5,31.5,,42962109,0.0,0.0
2015-09-02,31.5,32.0,31.2,31.75,,27105511,0.0,0.0
2015-09-03,32.4,32.4,31.75,31.8,,17591809,0.0,0.0
2015-09-04,31.8,32.15,31.55,31.8,,16632455,0.0,0.0
2015-09-07,32.0,32.0,31.35,31.45,,14497207,0.0,0.0
2015-09-08,31.75,32.35,31.6,32.25,,15452310,0.0,0.0
2015-09-09,33.9,35.45,33.6,35.45,,55489016,0.0,0.0
2015-09-10,35.15,36.65,34.6,36.5,,52975566,0.0,0.0
2015-09-11,36.4,37.5,36.05,36.5,,57279131,0.0,0.0
2015-09-14,37.1,37.9,36.05,36.2,,43685143,0.0,0.0
2015-09-15,36.5,36.95,35.5,35.8,,28499024,0.0,0.0
2015-09-16,36.05,36.45,35.75,36.1,,22915496,0.0,0.0
2015-09-17,36.45,37.75,36.35,37.25,,39914593,0.0,0.0
2015-09-18,37.45,37.6,36.9,36.9,,20702277,0.0,0.0
2015-09-21,36.4,36.6,35.7,35.75,,33702546,0.0,0.0
2015-09-22,36.05,36.35,35.9,35.9,,8870490,0.0,0.0
2015-09-23,35.35,35.65,34.65,34.65,,22000856,0.0,0.0
2015-09-24,34.85,35.5,34.1,34.15,,14258492,0.0,0.0
2015-09-25,34.6,34.8,34.2,34.55,,17266901,0.0,0.0
2015-09-30,33.85,35.35,33.85,35.3,,23598870,0.0,0.0
2015-10-01,35.8,36.7,35.7,36.0,,22737738,0.0,0.0
2015-10-02,35.5,35.9,35.15,35.7,,20415121,0.0,0.0
2015-10-05,36.0,36.0,34.8,35.55,,22679291,0.0,0.0
2015-10-06,35.7,35.95,34.65,34.65,,22669060,0.0,0.0
2015-10-07,34.65,35.15,34.25,35.1,,19467309,0.0,0.0
2015-10-08,35.05,35.3,34.4,34.5,,19810539,0.0,0.0
2015-10-12,35.3,35.3,34.6,34.95,,20425245,0.0,0.0
2015-10-13,34.05,34.6,34.0,34.5,,27564372,0.0,0.0
2015-10-14,34.0,35.2,34.0,35.0,,16664571,0.0,0.0
2015-10-15,35.25,37.9,35.25,37.55,,67788977,0.0,0.0
2015-10-16,38.6,38.95,38.0,38.5,,69657916,0.0,0.0
2015-10-19,38.5,38.5,37.8,37.95,,16021473,0.0,0.0
2015-10-20,37.6,38.05,37.5,38.0,,15588763,0.0,0.0
2015-10-21,38.35,38.45,37.7,37.7,,13242663,0.0,0.0
2015-10-22,37.8,38.05,37.7,37.7,,11034362,0.0,0.0
2015-10-23,38.5,38.6,38.05,38.15,,12381498,0.0,0.0
2015-10-26,39.2,39.35,38.8,39.0,,20249687,0.0,0.0
2015-10-27,38.25,38.75,37.8,38.15,,15070474,0.0,0.0
2015-10-28,38.05,38.35,37.65,38.25,,10612824,0.0,0.0
2015-10-29,37.25,38.0,37.25,37.3,,14261771,0.0,0.0
2015-10-30,37.05,38.1,36.6,37.8,,29680062,0.0,0.0
2015-11-02,36.9,37.75,36.9,37.25,,21645512,0.0,0.0
2015-11-03,37.25,37.8,37.25,37.5,,13866362,0.0,0.0
2015-11-04,37.85,38.75,37.6,38.15,,31336361,0.0,0.0
2015-11-05,38.5,38.55,38.1,38.4,,13744158,0.0,0.0
2015-11-06,38.2,38.3,37.15,37.2,,15279439,0.0,0.0
2015-11-09,37.55,38.1,37.1,37.1,,12622092,0.0,0.0
2015-11-10,36.9,37.6,36.8,37.2,,16567420,0.0,0.0
2015-11-11,36.95,37.15,36.05,36.05,,20259504,0.0,0.0
2015-11-12,36.15,36.65,35.85,36.15,,9565127,0.0,0.0
2015-11-13,35.85,36.25,35.5,35.5,,12873325,0.0,0.0
2015-11-16,35.0,35.7,34.9,35.3,,9890074,0.0,0.0
2015-11-17,36.0,36.7,35.95,36.25,,19566730,0.0,0.0
2015-11-18,35.9,36.45,35.6,35.8,,16677966,0.0,0.0
2015-11-19,36.0,36.5,35.85,36.5,,14121716,0.0,0.0
2015-11-20,36.05,36.3,35.85,36.05,,9134763,0.0,0.0
2015-11-23,35.6,36.35,35.6,36.15,,10332845,0.0,0.0
2015-11-24,35.95,35.95,35.5,35.5,,14372095,0.0,0.0
2015-11-25,36.3,36.3,35.0,35.1,,17585287,0.0,0.0
2015-11-26,35.5,36.3,35.35,36.2,,14217671,0.0,0.0
2015-11-27,36.0,36.1,35.05,35.2,,12415953,0.0,0.0
2015-11-30,34.8,35.2,34.2,34.35,,42331213,0.0,0.0
2015-12-01,34.8,36.05,34.5,36.05,,25239234,0.0,0.0
2015-12-02,35.8,36.5,35.8,36.4,,18325945,0.0,0.0
2015-12-03,36.0,36.8,36.0,36.35,,10671934,0.0,0.0
2015-12-04,37.0,37.0,35.75,36.5,,10957680,0.0,0.0
2015-12-07,35.85,37.35,35.85,36.65,,13853948,0.0,0.0
2015-12-08,36.2,36.3,35.7,35.9,,11521346,0.0,0.0
2015-12-09,35.8,36.1,35.3,35.3,,11818080,0.0,0.0
2015-12-10,35.1,36.05,35.1,35.7,,12041742,0.0,0.0
2015-12-11,35.8,36.1,35.2,35.3,,12053449,0.0,0.0
2015-12-14,33.2,34.2,33.2,33.4,,38844461,0.0,0.0
2015-12-15,34.0,35.4,34.0,34.25,,40757026,0.0,0.0
2015-12-16,35.0,36.0,34.7,35.5,,42383394,0.0,0.0
2015-12-17,35.5,36.35,35.45,36.35,,27622921,0.0,0.0
2015-12-18,35.8,36.7,35.65,36.15,,18033135,0.0,0.0
2015-12-21,36.0,37.9,35.85,36.95,,29296731,0.0,0.0
2015-12-22,36.3,36.7,36.05,36.6,,11651389,0.0,0.0
2015-12-23,37.6,38.8,37.5,38.5,,42355409,0.0,0.0
2015-12-24,38.9,39.0,37.95,38.0,,15250083,0.0,0.0
2015-12-25,38.0,38.5,38.0,38.45,,6982891,0.0,0.0
2015-12-28,38.3,38.6,37.95,38.35,,9208892,0.0,0.0
2015-12-29,38.0,38.1,37.6,37.9,,8956836,0.0,0.0
2015-12-30,37.5,37.9,37.05,37.15,,12046668,0.0,0.0
2015-12-31,37.35,38.2,37.35,38.0,,16197951,0.0,0.0
2016-01-04,37.95,38.0,36.6,36.6,,17602527,0.0,0.0
2016-01-05,35.25,36.85,35.25,36.4,,18092990,0.0,0.0
2016-01-06,36.55,36.85,36.0,36.1,,17109144,0.0,0.0
2016-01-07,36.5,36.6,35.25,35.85,,21223643,0.0,0.0
2016-01-08,35.0,35.55,34.4,34.9,,31521391,0.0,0.0
2016-01-11,34.25,34.95,34.1,34.55,,20971872,0.0,0.0
2016-01-12,34.3,34.7,34.1,34.6,,15805810,0.0,0.0
2016-01-13,34.8,35.3,34.7,34.95,,13403499,0.0,0.0
2016-01-14,34.35,34.9,34.1,34.9,,10416197,0.0,0.0
2016-01-15,35.0,35.4,34.1,34.5,,19593068,0.0,0.0
2016-01-18,33.2,35.15,33.2,35.05,,19160879,0.0,0.0
2016-01-19,34.65,34.9,34.05,34.35,,17683240,0.0,0.0
2016-01-20,34.0,34.15,33.35,33.75,,25304854,0.0,0.0
2016-01-21,34.1,34.35,33.75,34.35,,13885526,0.0,0.0
2016-01-22,34.65,34.9,33.85,33.95,,13080954,0.0,0.0
2016-01-25,34.5,34.95,34.35,34.8,,11312861,0.0,0.0
2016-01-26,34.25,34.65,33.95,34.15,,14546215,0.0,0.0
2016-01-27,34.6,34.9,34.4,34.85,,10852366,0.0,0.0
2016-01-28,34.9,35.4,34.3,35.0,,16497817,0.0,0.0
2016-01-29,34.5,35.7,34.5,35.65,,19957329,0.0,0.0
2016-01-30,35.8,35.9,35.3,35.5,,3387341,0.0,0.0
2016-02-01,35.55,35.75,34.6,34.65,,17103295,0.0,0.0
2016-02-02,34.8,35.4,34.5,35.15,,18853202,0.0,0.0
2016-02-03,34.55,34.75,34.05,34.3,,17752055,0.0,0.0
2016-02-15,34.2,34.7,34.0,34.2,,28965304,0.0,0.0
2016-02-16,34.3,34.8,34.25,34.3,,17826624,0.0,0.0
2016-02-17,35.0,37.65,34.95,37.6,,53162279,0.0,0.0
2016-02-18,37.6,37.7,36.8,37.3,,22489370,0.0,0.0
2016-02-19,37.0,37.9,37.0,37.5,,13670398,0.0,0.0
2016-02-22,37.05,37.2,36.4,36.5,,11995017,0.0,0.0
2016-02-23,36.8,37.35,36.75,37.2,,15541503,0.0,0.0
2016-02-24,37.45,37.5,36.5,36.9,,10944027,0.0,0.0
2016-02-25,37.1,37.45,36.8,37.45,,12992979,0.0,0.0
2016-02-26,37.8,38.3,37.65,37.95,,20386495,0.0,0.0
2016-03-01,36.9,38.0,36.85,37.5,,19901228,0.0,0.0
2016-03-02,38.15,38.55,38.05,38.3,,22973300,0.0,0.0
2016-03-03,38.4,38.6,38.1,38.25,,16361503,0.0,0.0
2016-03-04,38.25,38.3,37.55,38.0,,9874822,0.0,0.0
2016-03-07,38.2,38.25,37.35,37.8,,14260497,0.0,0.0
2016-03-08,37.2,38.2,37.2,38.2,,15678384,0.0,0.0
2016-03-09,38.1,38.15,36.9,37.4,,15994467,0.0,0.0
2016-03-10,36.9,37.55,36.8,37.1,,17476266,0.0,0.0
2016-03-11,37.25,37.7,37.05,37.5,,17497886,0.0,0.0
2016-03-14,37.9,37.9,37.05,37.15,,12240470,0.0,0.0
2016-03-15,37.2,37.35,35.7,36.2,,19309463,0.0,0.0
2016-03-16,36.2,36.25,35.6,35.85,,22799820,0.0,0.0
2016-03-17,36.4,36.8,36.3,36.5,,14564030,0.0,0.0
2016-03-18,36.75,36.9,36.35,36.9,,19225602,0.0,0.0
2016-03-21,36.9,36.95,36.3,36.95,,13960025,0.0,0.0
2016-03-22,37.1,37.1,36.15,36.5,,15966092,0.0,0.0
2016-03-23,36.7,37.0,36.5,36.95,,20985514,0.0,0.0
2016-03-24,36.55,36.9,36.45,36.7,,18691421,0.0,0.0
2016-03-25,37.0,37.2,36.65,36.7,,5819448,0.0,0.0
2016-03-28,37.05,37.05,36.5,36.8,,5395214,0.0,0.0
2016-03-29,36.7,37.05,36.6,36.85,,8568523,0.0,0.0
2016-03-30,36.95,37.15,36.7,36.8,,26411266,0.0,0.0
2016-03-31,37.2,37.5,36.9,37.45,,20277351,0.0,0.0
2016-04-01,36.65,36.95,36.35,36.35,,15073682,0.0,0.0
2016-04-06,35.65,35.85,35.3,35.3,,19132221,0.0,0.0
2016-04-07,35.2,35.3,34.4,34.7,,19436826,0.0,0.0
2016-04-08,34.7,35.15,34.65,34.7,,14935550,0.0,0.0
2016-04-11,34.7,35.4,34.7,35.4,,10431957,0.0,0.0
2016-04-12,35.25,35.4,34.4,34.6,,11665718,0.0,0.0
2016-04-13,34.7,35.3,34.65,35.05,,13918960,0.0,0.0
2016-04-14,35.0,35.05,34.6,34.95,,18740587,0.0,0.0
2016-04-15,34.8,35.1,34.45,34.55,,19099443,0.0,0.0
2016-04-18,34.5,34.55,34.05,34.3,,22823297,0.0,0.0
2016-04-19,34.9,35.35,34.8,35.25,,32406615,0.0,0.0
2016-04-20,35.4,35.45,34.0,34.35,,27828387,0.0,0.0
2016-04-21,34.5,34.55,34.15,34.5,,17649656,0.0,0.0
2016-04-22,34.05,34.1,33.65,33.9,,40670341,0.0,0.0
2016-04-25,33.6,33.85,32.3,32.8,,35210969,0.0,0.0
2016-04-26,32.9,33.45,32.85,33.3,,13667183,0.0,0.0
2016-04-27,33.0,33.05,32.6,32.75,,18499199,0.0,0.0
2016-04-28,32.75,32.85,31.9,32.2,,30210183,0.0,0.0
2016-04-29,31.55,31.55,30.25,30.35,,63787819,0.0,0.0
2016-05-03,31.2,31.5,30.5,31.05,,42793034,0.0,0.0
2016-05-04,30.7,30.8,30.1,30.35,,41007610,0.0,0.0
2016-05-05,29.8,30.0,28.9,29.35,,55845797,0.0,0.0
2016-05-06,29.2,29.6,29.1,29.4,,30734127,0.0,0.0
2016-05-09,29.45,29.55,29.15,29.45,,18340390,0.0,0.0
2016-05-10,29.45,29.85,29.4,29.75,,16607559,0.0,0.0
2016-05-11,30.0,30.1,29.3,29.9,,18902696,0.0,0.0
2016-05-12,29.1,29.45,29.1,29.3,,18008163,0.0,0.0
2016-05-13,28.7,28.95,28.45,28.65,,35025706,0.0,0.0
2016-05-16,28.1,30.2,28.1,29.4,,40446669,0.0,0.0
2016-05-17,28.8,29.5,28.8,29.25,,21052381,0.0,0.0
2016-05-18,29.1,29.45,28.8,29.25,,18469116,0.0,0.0
2016-05-19,29.15,29.35,28.9,29.0,,22804440,0.0,0.0
2016-05-20,29.0,29.6,28.95,29.0,,26694702,0.0,0.0
2016-05-23,29.7,31.7,29.35,31.25,,58207202,0.0,0.0
2016-05-24,31.7,33.0,31.55,32.45,,60500316,0.0,0.0
2016-05-25,33.0,33.4,32.8,33.05,,40195926,0.0,0.0
2016-05-26,,,,,,0,0.0,0.0
2016-05-27,36.35,36.35,36.35,36.35,,37344548,0.0,0.0
2016-05-30,37.3,37.35,36.5,36.9,,129021361,0.0,0.0
2016-05-31,36.9,37.15,36.55,36.9,,44710719,0.0,0.0
2016-06-01,36.1,36.6,36.1,36.35,,22612306,0.0,0.0
2016-06-02,36.0,36.7,35.95,36.7,,26707480,0.0,0.0
2016-06-03,36.85,37.15,36.75,36.95,,20952318,0.0,0.0
2016-06-04,36.7,36.95,36.45,36.45,,4116308,0.0,0.0
2016-06-06,36.8,36.95,36.2,36.45,,10849309,0.0,0.0
2016-06-07,36.6,37.15,36.45,36.95,,20457872,0.0,0.0
2016-06-08,36.95,37.1,36.7,36.95,,17798147,0.0,0.0
2016-06-13,36.5,36.7,35.9,36.1,,20630241,0.0,0.0
2016-06-14,35.65,35.95,35.15,35.65,,14202060,0.0,0.0
2016-06-15,35.7,36.0,35.35,35.65,,11497432,0.0,0.0
2016-06-16,35.65,35.85,35.1,35.25,,14978138,0.0,0.0
2016-06-17,35.25,35.95,35.2,35.65,,15987646,0.0,0.0
2016-06-20,36.25,36.4,36.0,36.35,,11258162,0.0,0.0
2016-06-21,36.35,36.35,35.9,35.95,,11795095,0.0,0.0
2016-06-22,36.0,36.1,35.4,35.6,,15618619,0.0,0.0
2016-06-23,35.6,35.65,35.4,35.6,,8200207,0.0,0.0
2016-06-24,35.8,36.0,34.35,34.95,,22682328,0.0,0.0
2016-06-27,34.55,35.5,34.55,35.15,,8003993,0.0,0.0
2016-06-28,34.8,35.5,34.7,35.4,,11731818,0.0,0.0
2016-06-29,35.5,35.95,35.45,35.7,,20372546,0.0,0.0
2016-06-30,35.75,36.95,35.4,36.65,,35393569,0.0,0.0
