ticker,market,year_roc,month,query_scope,holding_legs_in_month,official_route,response_status,response_rows,payload,payload_hash,response_hash,raw_cache_path,retrieved_at_utc,future_data_violation_count,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,ready_for_formal,not_live_rule,forward_returns_live_rule_usage,event_type,classified_event_rows,overlap_event_rows,missing_effective_date_rows,proof_status,proof_reason
2317,TWSE,106,01,2317 ROC106/01,3,MOPS t05st01,cache_hit,25,"{""companyId"": ""2317"", ""firstDay"": """", ""lastDay"": """", ""month"": ""01"", ""year"": ""106""}",aa9ac2e849ccd6cc48e7e59ff8c8c4bf276852129e83d214e1e74dd961711bd4,e37a3159eb96f91b112a590e4b812eba06d456017171ea0a91c99aec8cc792f8,raw_cache\no_event_2317_106_01_list.json,2026-07-10T10:43:04+00:00,0,False,False,False,False,False,False,False,True,False,cash_dividend_exdiv,0,0,0,no_event_proven,official_mops_month_response_success_and_zero_classified_event_rows
2317,TWSE,106,01,2317 ROC106/01,3,MOPS t05st01,cache_hit,25,"{""companyId"": ""2317"", ""firstDay"": """", ""lastDay"": """", ""month"": ""01"", ""year"": ""106""}",aa9ac2e849ccd6cc48e7e59ff8c8c4bf276852129e83d214e1e74dd961711bd4,e37a3159eb96f91b112a590e4b812eba06d456017171ea0a91c99aec8cc792f8,raw_cache\no_event_2317_106_01_list.json,2026-07-10T10:43:04+00:00,0,False,False,False,False,False,False,False,True,False,stock_dividend_exright,0,0,0,no_event_proven,official_mops_month_response_success_and_zero_classified_event_rows
2317,TWSE,106,01,2317 ROC106/01,3,MOPS t05st01,cache_hit,25,"{""companyId"": ""2317"", ""firstDay"": """", ""lastDay"": """", ""month"": ""01"", ""year"": ""106""}",aa9ac2e849ccd6cc48e7e59ff8c8c4bf276852129e83d214e1e74dd961711bd4,e37a3159eb96f91b112a590e4b812eba06d456017171ea0a91c99aec8cc792f8,raw_cache\no_event_2317_106_01_list.json,2026-07-10T10:43:04+00:00,0,False,False,False,False,False,False,False,True,False,capital_reduction_refund,0,0,0,no_event_proven,official_mops_month_response_success_and_zero_classified_event_rows
2317,TWSE,106,01,2317 ROC106/01,3,MOPS t05st01,cache_hit,25,"{""companyId"": ""2317"", ""firstDay"": """", ""lastDay"": """", ""month"": ""01"", ""year"": ""106""}",aa9ac2e849ccd6cc48e7e59ff8c8c4bf276852129e83d214e1e74dd961711bd4,e37a3159eb96f91b112a590e4b812eba06d456017171ea0a91c99aec8cc792f8,raw_cache\no_event_2317_106_01_list.json,2026-07-10T10:43:04+00:00,0,False,False,False,False,False,False,False,True,False,split_reverse_split_par_change,0,0,0,no_event_proven,official_mops_month_response_success_and_zero_classified_event_rows
2317,TWSE,106,01,2317 ROC106/01,3,MOPS t05st01,cache_hit,25,"{""companyId"": ""2317"", ""firstDay"": """", ""lastDay"": """", ""month"": ""01"", ""year"": ""106""}",aa9ac2e849ccd6cc48e7e59ff8c8c4bf276852129e83d214e1e74dd961711bd4,e37a3159eb96f91b112a590e4b812eba06d456017171ea0a91c99aec8cc792f8,raw_cache\no_event_2317_106_01_list.json,2026-07-10T10:43:04+00:00,0,False,False,False,False,False,False,False,True,False,merger_share_conversion,0,0,0,no_event_proven,official_mops_month_response_success_and_zero_classified_event_rows
2330,TWSE,104,01,2330 ROC104/01,3,MOPS t05st01,cache_hit,21,"{""companyId"": ""2330"", ""firstDay"": """", ""lastDay"": """", ""month"": ""01"", ""year"": ""104""}",3fc8914798e478c0f2b57a0d9c8554278f1fad91b973314787aa3e34d7d50fbf,c26ffa569953cc2705af0f2e735a05349b4b485b972ac9e9b8e75e432f73f9dd,raw_cache\no_event_2330_104_01_list.json,2026-07-10T10:43:04+00:00,0,False,False,False,False,False,False,False,True,False,cash_dividend_exdiv,0,0,0,no_event_proven,official_mops_month_response_success_and_zero_classified_event_rows
2330,TWSE,104,01,2330 ROC104/01,3,MOPS t05st01,cache_hit,21,"{""companyId"": ""2330"", ""firstDay"": """", ""lastDay"": """", ""month"": ""01"", ""year"": ""104""}",3fc8914798e478c0f2b57a0d9c8554278f1fad91b973314787aa3e34d7d50fbf,c26ffa569953cc2705af0f2e735a05349b4b485b972ac9e9b8e75e432f73f9dd,raw_cache\no_event_2330_104_01_list.json,2026-07-10T10:43:04+00:00,0,False,False,False,False,False,False,False,True,False,stock_dividend_exright,0,0,0,no_event_proven,official_mops_month_response_success_and_zero_classified_event_rows
2330,TWSE,104,01,2330 ROC104/01,3,MOPS t05st01,cache_hit,21,"{""companyId"": ""2330"", ""firstDay"": """", ""lastDay"": """", ""month"": ""01"", ""year"": ""104""}",3fc8914798e478c0f2b57a0d9c8554278f1fad91b973314787aa3e34d7d50fbf,c26ffa569953cc2705af0f2e735a05349b4b485b972ac9e9b8e75e432f73f9dd,raw_cache\no_event_2330_104_01_list.json,2026-07-10T10:43:04+00:00,0,False,False,False,False,False,False,False,True,False,capital_reduction_refund,0,0,0,no_event_proven,official_mops_month_response_success_and_zero_classified_event_rows
2330,TWSE,104,01,2330 ROC104/01,3,MOPS t05st01,cache_hit,21,"{""companyId"": ""2330"", ""firstDay"": """", ""lastDay"": """", ""month"": ""01"", ""year"": ""104""}",3fc8914798e478c0f2b57a0d9c8554278f1fad91b973314787aa3e34d7d50fbf,c26ffa569953cc2705af0f2e735a05349b4b485b972ac9e9b8e75e432f73f9dd,raw_cache\no_event_2330_104_01_list.json,2026-07-10T10:43:04+00:00,0,False,False,False,False,False,False,False,True,False,split_reverse_split_par_change,0,0,0,no_event_proven,official_mops_month_response_success_and_zero_classified_event_rows
2330,TWSE,104,01,2330 ROC104/01,3,MOPS t05st01,cache_hit,21,"{""companyId"": ""2330"", ""firstDay"": """", ""lastDay"": """", ""month"": ""01"", ""year"": ""104""}",3fc8914798e478c0f2b57a0d9c8554278f1fad91b973314787aa3e34d7d50fbf,c26ffa569953cc2705af0f2e735a05349b4b485b972ac9e9b8e75e432f73f9dd,raw_cache\no_event_2330_104_01_list.json,2026-07-10T10:43:04+00:00,0,False,False,False,False,False,False,False,True,False,merger_share_conversion,0,0,0,no_event_proven,official_mops_month_response_success_and_zero_classified_event_rows
2330,TWSE,104,02,2330 ROC104/02,1,MOPS t05st01,cache_hit,21,"{""companyId"": ""2330"", ""firstDay"": """", ""lastDay"": """", ""month"": ""02"", ""year"": ""104""}",29fd72e368380e56cb85a517805893f62ed18ed20f2cce9961947f56fc2c4b1c,dac77db6b19c75fc259affdbc50b330ce93b482a2ff87fbfbfacf64984ac4a55,raw_cache\no_event_2330_104_02_list.json,2026-07-10T10:43:04+00:00,0,False,False,False,False,False,False,False,True,False,cash_dividend_exdiv,2,0,2,blocked_event_candidate_missing_effective_date,official_event_candidate_requires_exact_effective_date_before_no_event_proof
2330,TWSE,104,02,2330 ROC104/02,1,MOPS t05st01,cache_hit,21,"{""companyId"": ""2330"", ""firstDay"": """", ""lastDay"": """", ""month"": ""02"", ""year"": ""104""}",29fd72e368380e56cb85a517805893f62ed18ed20f2cce9961947f56fc2c4b1c,dac77db6b19c75fc259affdbc50b330ce93b482a2ff87fbfbfacf64984ac4a55,raw_cache\no_event_2330_104_02_list.json,2026-07-10T10:43:04+00:00,0,False,False,False,False,False,False,False,True,False,stock_dividend_exright,1,0,1,blocked_event_candidate_missing_effective_date,official_event_candidate_requires_exact_effective_date_before_no_event_proof
2330,TWSE,104,02,2330 ROC104/02,1,MOPS t05st01,cache_hit,21,"{""companyId"": ""2330"", ""firstDay"": """", ""lastDay"": """", ""month"": ""02"", ""year"": ""104""}",29fd72e368380e56cb85a517805893f62ed18ed20f2cce9961947f56fc2c4b1c,dac77db6b19c75fc259affdbc50b330ce93b482a2ff87fbfbfacf64984ac4a55,raw_cache\no_event_2330_104_02_list.json,2026-07-10T10:43:04+00:00,0,False,False,False,False,False,False,False,True,False,capital_reduction_refund,0,0,0,no_event_proven,official_mops_month_response_success_and_zero_classified_event_rows
2330,TWSE,104,02,2330 ROC104/02,1,MOPS t05st01,cache_hit,21,"{""companyId"": ""2330"", ""firstDay"": """", ""lastDay"": """", ""month"": ""02"", ""year"": ""104""}",29fd72e368380e56cb85a517805893f62ed18ed20f2cce9961947f56fc2c4b1c,dac77db6b19c75fc259affdbc50b330ce93b482a2ff87fbfbfacf64984ac4a55,raw_cache\no_event_2330_104_02_list.json,2026-07-10T10:43:04+00:00,0,False,False,False,False,False,False,False,True,False,split_reverse_split_par_change,0,0,0,no_event_proven,official_mops_month_response_success_and_zero_classified_event_rows
2330,TWSE,104,02,2330 ROC104/02,1,MOPS t05st01,cache_hit,21,"{""companyId"": ""2330"", ""firstDay"": """", ""lastDay"": """", ""month"": ""02"", ""year"": ""104""}",29fd72e368380e56cb85a517805893f62ed18ed20f2cce9961947f56fc2c4b1c,dac77db6b19c75fc259affdbc50b330ce93b482a2ff87fbfbfacf64984ac4a55,raw_cache\no_event_2330_104_02_list.json,2026-07-10T10:43:04+00:00,0,False,False,False,False,False,False,False,True,False,merger_share_conversion,0,0,0,no_event_proven,official_mops_month_response_success_and_zero_classified_event_rows
2330,TWSE,108,12,2330 ROC108/12,10,MOPS t05st01,cache_hit,11,"{""companyId"": ""2330"", ""firstDay"": """", ""lastDay"": """", ""month"": ""12"", ""year"": ""108""}",aab4e15c6d339a15e90f6a124b0d74710903b9c2f8159ad02a3d2fb022b14b2f,2206c58863eb542668b89053614d2f7c99e0cef3136bc0c6b529a93a518ebd67,raw_cache\no_event_2330_108_12_list.json,2026-07-10T10:43:04+00:00,0,False,False,False,False,False,False,False,True,False,cash_dividend_exdiv,0,0,0,no_event_proven,official_mops_month_response_success_and_zero_classified_event_rows
2330,TWSE,108,12,2330 ROC108/12,10,MOPS t05st01,cache_hit,11,"{""companyId"": ""2330"", ""firstDay"": """", ""lastDay"": """", ""month"": ""12"", ""year"": ""108""}",aab4e15c6d339a15e90f6a124b0d74710903b9c2f8159ad02a3d2fb022b14b2f,2206c58863eb542668b89053614d2f7c99e0cef3136bc0c6b529a93a518ebd67,raw_cache\no_event_2330_108_12_list.json,2026-07-10T10:43:04+00:00,0,False,False,False,False,False,False,False,True,False,stock_dividend_exright,0,0,0,no_event_proven,official_mops_month_response_success_and_zero_classified_event_rows
2330,TWSE,108,12,2330 ROC108/12,10,MOPS t05st01,cache_hit,11,"{""companyId"": ""2330"", ""firstDay"": """", ""lastDay"": """", ""month"": ""12"", ""year"": ""108""}",aab4e15c6d339a15e90f6a124b0d74710903b9c2f8159ad02a3d2fb022b14b2f,2206c58863eb542668b89053614d2f7c99e0cef3136bc0c6b529a93a518ebd67,raw_cache\no_event_2330_108_12_list.json,2026-07-10T10:43:04+00:00,0,False,False,False,False,False,False,False,True,False,capital_reduction_refund,0,0,0,no_event_proven,official_mops_month_response_success_and_zero_classified_event_rows
2330,TWSE,108,12,2330 ROC108/12,10,MOPS t05st01,cache_hit,11,"{""companyId"": ""2330"", ""firstDay"": """", ""lastDay"": """", ""month"": ""12"", ""year"": ""108""}",aab4e15c6d339a15e90f6a124b0d74710903b9c2f8159ad02a3d2fb022b14b2f,2206c58863eb542668b89053614d2f7c99e0cef3136bc0c6b529a93a518ebd67,raw_cache\no_event_2330_108_12_list.json,2026-07-10T10:43:04+00:00,0,False,False,False,False,False,False,False,True,False,split_reverse_split_par_change,0,0,0,no_event_proven,official_mops_month_response_success_and_zero_classified_event_rows
2330,TWSE,108,12,2330 ROC108/12,10,MOPS t05st01,cache_hit,11,"{""companyId"": ""2330"", ""firstDay"": """", ""lastDay"": """", ""month"": ""12"", ""year"": ""108""}",aab4e15c6d339a15e90f6a124b0d74710903b9c2f8159ad02a3d2fb022b14b2f,2206c58863eb542668b89053614d2f7c99e0cef3136bc0c6b529a93a518ebd67,raw_cache\no_event_2330_108_12_list.json,2026-07-10T10:43:04+00:00,0,False,False,False,False,False,False,False,True,False,merger_share_conversion,0,0,0,no_event_proven,official_mops_month_response_success_and_zero_classified_event_rows
2330,TWSE,112,03,2330 ROC112/03,8,MOPS t05st01,cache_hit,15,"{""companyId"": ""2330"", ""firstDay"": """", ""lastDay"": """", ""month"": ""03"", ""year"": ""112""}",74183c93becce9853838baccb4cb3bc7e15e6e8df8165fb6818b6fa357bd84d3,c6799eb314562ef06078df49d4836848cbe59997eb2c47a0bd5d39c30926cc97,raw_cache\no_event_2330_112_03_list.json,2026-07-10T10:43:04+00:00,0,False,False,False,False,False,False,False,True,False,cash_dividend_exdiv,1,0,1,blocked_event_candidate_missing_effective_date,official_event_candidate_requires_exact_effective_date_before_no_event_proof
2330,TWSE,112,03,2330 ROC112/03,8,MOPS t05st01,cache_hit,15,"{""companyId"": ""2330"", ""firstDay"": """", ""lastDay"": """", ""month"": ""03"", ""year"": ""112""}",74183c93becce9853838baccb4cb3bc7e15e6e8df8165fb6818b6fa357bd84d3,c6799eb314562ef06078df49d4836848cbe59997eb2c47a0bd5d39c30926cc97,raw_cache\no_event_2330_112_03_list.json,2026-07-10T10:43:04+00:00,0,False,False,False,False,False,False,False,True,False,stock_dividend_exright,0,0,0,no_event_proven,official_mops_month_response_success_and_zero_classified_event_rows
2330,TWSE,112,03,2330 ROC112/03,8,MOPS t05st01,cache_hit,15,"{""companyId"": ""2330"", ""firstDay"": """", ""lastDay"": """", ""month"": ""03"", ""year"": ""112""}",74183c93becce9853838baccb4cb3bc7e15e6e8df8165fb6818b6fa357bd84d3,c6799eb314562ef06078df49d4836848cbe59997eb2c47a0bd5d39c30926cc97,raw_cache\no_event_2330_112_03_list.json,2026-07-10T10:43:04+00:00,0,False,False,False,False,False,False,False,True,False,capital_reduction_refund,0,0,0,no_event_proven,official_mops_month_response_success_and_zero_classified_event_rows
2330,TWSE,112,03,2330 ROC112/03,8,MOPS t05st01,cache_hit,15,"{""companyId"": ""2330"", ""firstDay"": """", ""lastDay"": """", ""month"": ""03"", ""year"": ""112""}",74183c93becce9853838baccb4cb3bc7e15e6e8df8165fb6818b6fa357bd84d3,c6799eb314562ef06078df49d4836848cbe59997eb2c47a0bd5d39c30926cc97,raw_cache\no_event_2330_112_03_list.json,2026-07-10T10:43:04+00:00,0,False,False,False,False,False,False,False,True,False,split_reverse_split_par_change,0,0,0,no_event_proven,official_mops_month_response_success_and_zero_classified_event_rows
2330,TWSE,112,03,2330 ROC112/03,8,MOPS t05st01,cache_hit,15,"{""companyId"": ""2330"", ""firstDay"": """", ""lastDay"": """", ""month"": ""03"", ""year"": ""112""}",74183c93becce9853838baccb4cb3bc7e15e6e8df8165fb6818b6fa357bd84d3,c6799eb314562ef06078df49d4836848cbe59997eb2c47a0bd5d39c30926cc97,raw_cache\no_event_2330_112_03_list.json,2026-07-10T10:43:04+00:00,0,False,False,False,False,False,False,False,True,False,merger_share_conversion,0,0,0,no_event_proven,official_mops_month_response_success_and_zero_classified_event_rows
2330,TWSE,115,06,2330 ROC115/06,10,MOPS t05st01,cache_hit,8,"{""companyId"": ""2330"", ""firstDay"": """", ""lastDay"": """", ""month"": ""06"", ""year"": ""115""}",1ce8d0a586b28a0fd06500ca561a9536db533a21036348fdedce199bfb79cb03,58743fb657a1535052a7da55f1af9dc1a620e593e1f712541488b447fc629e55,raw_cache\no_event_2330_115_06_list.json,2026-07-10T10:43:05+00:00,0,False,False,False,False,False,False,False,True,False,cash_dividend_exdiv,0,0,0,no_event_proven,official_mops_month_response_success_and_zero_classified_event_rows
2330,TWSE,115,06,2330 ROC115/06,10,MOPS t05st01,cache_hit,8,"{""companyId"": ""2330"", ""firstDay"": """", ""lastDay"": """", ""month"": ""06"", ""year"": ""115""}",1ce8d0a586b28a0fd06500ca561a9536db533a21036348fdedce199bfb79cb03,58743fb657a1535052a7da55f1af9dc1a620e593e1f712541488b447fc629e55,raw_cache\no_event_2330_115_06_list.json,2026-07-10T10:43:05+00:00,0,False,False,False,False,False,False,False,True,False,stock_dividend_exright,0,0,0,no_event_proven,official_mops_month_response_success_and_zero_classified_event_rows
2330,TWSE,115,06,2330 ROC115/06,10,MOPS t05st01,cache_hit,8,"{""companyId"": ""2330"", ""firstDay"": """", ""lastDay"": """", ""month"": ""06"", ""year"": ""115""}",1ce8d0a586b28a0fd06500ca561a9536db533a21036348fdedce199bfb79cb03,58743fb657a1535052a7da55f1af9dc1a620e593e1f712541488b447fc629e55,raw_cache\no_event_2330_115_06_list.json,2026-07-10T10:43:05+00:00,0,False,False,False,False,False,False,False,True,False,capital_reduction_refund,0,0,0,no_event_proven,official_mops_month_response_success_and_zero_classified_event_rows
2330,TWSE,115,06,2330 ROC115/06,10,MOPS t05st01,cache_hit,8,"{""companyId"": ""2330"", ""firstDay"": """", ""lastDay"": """", ""month"": ""06"", ""year"": ""115""}",1ce8d0a586b28a0fd06500ca561a9536db533a21036348fdedce199bfb79cb03,58743fb657a1535052a7da55f1af9dc1a620e593e1f712541488b447fc629e55,raw_cache\no_event_2330_115_06_list.json,2026-07-10T10:43:05+00:00,0,False,False,False,False,False,False,False,True,False,split_reverse_split_par_change,0,0,0,no_event_proven,official_mops_month_response_success_and_zero_classified_event_rows
2330,TWSE,115,06,2330 ROC115/06,10,MOPS t05st01,cache_hit,8,"{""companyId"": ""2330"", ""firstDay"": """", ""lastDay"": """", ""month"": ""06"", ""year"": ""115""}",1ce8d0a586b28a0fd06500ca561a9536db533a21036348fdedce199bfb79cb03,58743fb657a1535052a7da55f1af9dc1a620e593e1f712541488b447fc629e55,raw_cache\no_event_2330_115_06_list.json,2026-07-10T10:43:05+00:00,0,False,False,False,False,False,False,False,True,False,merger_share_conversion,0,0,0,no_event_proven,official_mops_month_response_success_and_zero_classified_event_rows
2351,TWSE,110,07,2351 ROC110/07,10,MOPS t05st01,cache_hit,0,"{""companyId"": ""2351"", ""firstDay"": """", ""lastDay"": """", ""month"": ""07"", ""year"": ""110""}",dd8e2876e349c831acaeb34807fe0bb22260a7d94d5aa10fc5e68ead5132ed44,0a5630e700b58bdbc17434fc82e28d5e0fbab1ff753a35e8fe57bce228c1b037,raw_cache\no_event_2351_110_07_list.json,2026-07-10T10:43:05+00:00,0,False,False,False,False,False,False,False,True,False,cash_dividend_exdiv,0,0,0,no_event_proven,official_mops_month_response_success_and_zero_classified_event_rows
2351,TWSE,110,07,2351 ROC110/07,10,MOPS t05st01,cache_hit,0,"{""companyId"": ""2351"", ""firstDay"": """", ""lastDay"": """", ""month"": ""07"", ""year"": ""110""}",dd8e2876e349c831acaeb34807fe0bb22260a7d94d5aa10fc5e68ead5132ed44,0a5630e700b58bdbc17434fc82e28d5e0fbab1ff753a35e8fe57bce228c1b037,raw_cache\no_event_2351_110_07_list.json,2026-07-10T10:43:05+00:00,0,False,False,False,False,False,False,False,True,False,stock_dividend_exright,0,0,0,no_event_proven,official_mops_month_response_success_and_zero_classified_event_rows
2351,TWSE,110,07,2351 ROC110/07,10,MOPS t05st01,cache_hit,0,"{""companyId"": ""2351"", ""firstDay"": """", ""lastDay"": """", ""month"": ""07"", ""year"": ""110""}",dd8e2876e349c831acaeb34807fe0bb22260a7d94d5aa10fc5e68ead5132ed44,0a5630e700b58bdbc17434fc82e28d5e0fbab1ff753a35e8fe57bce228c1b037,raw_cache\no_event_2351_110_07_list.json,2026-07-10T10:43:05+00:00,0,False,False,False,False,False,False,False,True,False,capital_reduction_refund,0,0,0,no_event_proven,official_mops_month_response_success_and_zero_classified_event_rows
2351,TWSE,110,07,2351 ROC110/07,10,MOPS t05st01,cache_hit,0,"{""companyId"": ""2351"", ""firstDay"": """", ""lastDay"": """", ""month"": ""07"", ""year"": ""110""}",dd8e2876e349c831acaeb34807fe0bb22260a7d94d5aa10fc5e68ead5132ed44,0a5630e700b58bdbc17434fc82e28d5e0fbab1ff753a35e8fe57bce228c1b037,raw_cache\no_event_2351_110_07_list.json,2026-07-10T10:43:05+00:00,0,False,False,False,False,False,False,False,True,False,split_reverse_split_par_change,0,0,0,no_event_proven,official_mops_month_response_success_and_zero_classified_event_rows
2351,TWSE,110,07,2351 ROC110/07,10,MOPS t05st01,cache_hit,0,"{""companyId"": ""2351"", ""firstDay"": """", ""lastDay"": """", ""month"": ""07"", ""year"": ""110""}",dd8e2876e349c831acaeb34807fe0bb22260a7d94d5aa10fc5e68ead5132ed44,0a5630e700b58bdbc17434fc82e28d5e0fbab1ff753a35e8fe57bce228c1b037,raw_cache\no_event_2351_110_07_list.json,2026-07-10T10:43:05+00:00,0,False,False,False,False,False,False,False,True,False,merger_share_conversion,0,0,0,no_event_proven,official_mops_month_response_success_and_zero_classified_event_rows
2374,TWSE,113,05,2374 ROC113/05,4,MOPS t05st01,cache_hit,10,"{""companyId"": ""2374"", ""firstDay"": """", ""lastDay"": """", ""month"": ""05"", ""year"": ""113""}",df26aafca0618d3088e7e96f42fa0cec9101254f6b9ef3c2c4a7c736b4ca6b07,988ddde503a1c872da74f517bf4e2baebf16437045b4bcebf1f557ae763ed298,raw_cache\no_event_2374_113_05_list.json,2026-07-10T10:43:05+00:00,0,False,False,False,False,False,False,False,True,False,cash_dividend_exdiv,1,0,1,blocked_event_candidate_missing_effective_date,official_event_candidate_requires_exact_effective_date_before_no_event_proof
