date,ticker,name,market,open,high,low,close,volume,turnover_value,source_route,source_url,source_quality,raw_sha256,retrieved_at_utc
2015-02-05,2330,,TWSE,145.5,146.0,143.5,145.5,25327809,3661740425,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20150201&stockNo=2330&response=json,official_unadjusted_ohlcv_selected_ticker_month,74599c11134f2e965ecef019b6692b28083ec0beacb9179e2427e228173edea2,2026-07-10T06:55:16+00:00
2015-02-06,2330,,TWSE,145.5,145.5,143.0,143.0,28668194,4131250622,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20150201&stockNo=2330&response=json,official_unadjusted_ohlcv_selected_ticker_month,74599c11134f2e965ecef019b6692b28083ec0beacb9179e2427e228173edea2,2026-07-10T06:55:16+00:00
2015-02-09,2330,,TWSE,143.0,143.5,141.5,142.0,26650627,3790983534,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20150201&stockNo=2330&response=json,official_unadjusted_ohlcv_selected_ticker_month,74599c11134f2e965ecef019b6692b28083ec0beacb9179e2427e228173edea2,2026-07-10T06:55:16+00:00
2015-02-10,2330,,TWSE,142.0,143.0,141.5,142.5,33452346,4760519217,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20150201&stockNo=2330&response=json,official_unadjusted_ohlcv_selected_ticker_month,74599c11134f2e965ecef019b6692b28083ec0beacb9179e2427e228173edea2,2026-07-10T06:55:16+00:00
2019-12-16,2330,,TWSE,336.5,338.5,336.0,336.0,48340188,16272523200,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20191201&stockNo=2330&response=json,official_unadjusted_ohlcv_selected_ticker_month,e7a79d42e203e9df227111ea482adde08dfe63ae26ee7df555e6ded8ae923cf1,2026-07-10T06:55:16+00:00
2019-12-17,2330,,TWSE,335.0,345.0,335.0,345.0,41428458,14153896438,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20191201&stockNo=2330&response=json,official_unadjusted_ohlcv_selected_ticker_month,e7a79d42e203e9df227111ea482adde08dfe63ae26ee7df555e6ded8ae923cf1,2026-07-10T06:55:16+00:00
2023-03-27,2330,,TWSE,533.0,536.0,531.0,531.0,17170557,9148085033,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20230301&stockNo=2330&response=json,official_unadjusted_ohlcv_selected_ticker_month,0be8303076fab68e7cc6df62a29a4f9d819fb96360a2604842e93aebfa857fab,2026-07-10T06:55:16+00:00
2023-03-28,2330,,TWSE,525.0,530.0,524.0,525.0,18327556,9629323504,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20230301&stockNo=2330&response=json,official_unadjusted_ohlcv_selected_ticker_month,0be8303076fab68e7cc6df62a29a4f9d819fb96360a2604842e93aebfa857fab,2026-07-10T06:55:16+00:00
2023-03-29,2330,,TWSE,533.0,533.0,525.0,530.0,17620195,9329137251,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20230301&stockNo=2330&response=json,official_unadjusted_ohlcv_selected_ticker_month,0be8303076fab68e7cc6df62a29a4f9d819fb96360a2604842e93aebfa857fab,2026-07-10T06:55:16+00:00
2023-03-30,2330,,TWSE,536.0,537.0,531.0,535.0,20380650,10894446851,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20230301&stockNo=2330&response=json,official_unadjusted_ohlcv_selected_ticker_month,0be8303076fab68e7cc6df62a29a4f9d819fb96360a2604842e93aebfa857fab,2026-07-10T06:55:16+00:00
2023-03-31,2330,,TWSE,538.0,538.0,532.0,533.0,24324776,12997575231,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20230301&stockNo=2330&response=json,official_unadjusted_ohlcv_selected_ticker_month,0be8303076fab68e7cc6df62a29a4f9d819fb96360a2604842e93aebfa857fab,2026-07-10T06:55:16+00:00
2026-06-08,2330,,TWSE,2230.0,2320.0,2230.0,2295.0,52273858,119557290165,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20260601&stockNo=2330&response=json,official_unadjusted_ohlcv_selected_ticker_month,1f3d24c2d49921d29a723de582ef88f578c0b26fe69fb2f0866720d58341b813,2026-07-10T06:55:16+00:00
2026-06-09,2330,,TWSE,2305.0,2320.0,2295.0,2305.0,38847544,89604249837,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20260601&stockNo=2330&response=json,official_unadjusted_ohlcv_selected_ticker_month,1f3d24c2d49921d29a723de582ef88f578c0b26fe69fb2f0866720d58341b813,2026-07-10T06:55:16+00:00
2021-07-19,2351,,TWSE,146.0,151.0,140.5,141.5,3846001,556042000,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20210701&stockNo=2351&response=json,official_unadjusted_ohlcv_selected_ticker_month,cc01b86e6369830ecdba57705197498cffc0628764b43820f3a2e2fa641877a3,2026-07-10T06:55:16+00:00
2021-07-20,2351,,TWSE,138.5,145.0,138.5,140.0,2854497,405063530,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20210701&stockNo=2351&response=json,official_unadjusted_ohlcv_selected_ticker_month,cc01b86e6369830ecdba57705197498cffc0628764b43820f3a2e2fa641877a3,2026-07-10T06:55:16+00:00
2016-09-12,2412,,TWSE,113.0,113.0,112.5,112.5,13331413,1503309348,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20160901&stockNo=2412&response=json,official_unadjusted_ohlcv_selected_ticker_month,9fd63c59c26088a40746e032bb103da0f18da95a3e24411f7bc0156e68447d7f,2026-07-10T06:55:16+00:00
2016-09-13,2412,,TWSE,112.5,113.0,111.5,112.5,15583241,1750418333,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20160901&stockNo=2412&response=json,official_unadjusted_ohlcv_selected_ticker_month,9fd63c59c26088a40746e032bb103da0f18da95a3e24411f7bc0156e68447d7f,2026-07-10T06:55:16+00:00
2016-09-14,2412,,TWSE,112.0,112.0,111.0,112.0,14745685,1646571905,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20160901&stockNo=2412&response=json,official_unadjusted_ohlcv_selected_ticker_month,9fd63c59c26088a40746e032bb103da0f18da95a3e24411f7bc0156e68447d7f,2026-07-10T06:55:16+00:00
2025-05-20,2468,,TWSE,69.5,72.3,69.2,70.1,19960491,1408045596,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,,
2025-05-21,2468,華經,TWSE,71.1,71.9,68.8,70.0,13425679,940747051,local_reused_official_selected_ohlc_package,outputs\radar_vnext_legacy_rs20_selected_stock_price_path_source_package_20260708\selected_stock_price_rows_local_only.csv,official_unadjusted_ohlcv_reused_local_source_package,,
2025-05-22,2468,華經,TWSE,69.5,71.5,69.0,69.7,8493882,596182186,local_reused_official_selected_ohlc_package,outputs\radar_vnext_legacy_rs20_selected_stock_price_path_source_package_20260708\selected_stock_price_rows_local_only.csv,official_unadjusted_ohlcv_reused_local_source_package,,
2025-05-23,2468,華經,TWSE,70.0,70.3,65.9,67.1,10178928,686410390,local_reused_official_selected_ohlc_package,outputs\radar_vnext_legacy_rs20_selected_stock_price_path_source_package_20260708\selected_stock_price_rows_local_only.csv,official_unadjusted_ohlcv_reused_local_source_package,,
2025-05-26,2468,華經,TWSE,67.5,68.3,65.8,65.8,4691497,312893431,local_reused_official_selected_ohlc_package,outputs\radar_vnext_legacy_rs20_selected_stock_price_path_source_package_20260708\selected_stock_price_rows_local_only.csv,official_unadjusted_ohlcv_reused_local_source_package,,
2017-09-04,2603,,TWSE,22.05,22.1,21.45,21.5,40129984,872965510,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20170901&stockNo=2603&response=json,official_unadjusted_ohlcv_selected_ticker_month,898ece013ea373b74d3a5558bf3b2ed8c0e71f3a45f46f4176af69a788927b67,2026-07-10T06:55:16+00:00
2017-09-05,2603,,TWSE,21.8,22.25,21.8,22.0,27404684,601764075,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20170901&stockNo=2603&response=json,official_unadjusted_ohlcv_selected_ticker_month,898ece013ea373b74d3a5558bf3b2ed8c0e71f3a45f46f4176af69a788927b67,2026-07-10T06:55:16+00:00
2026-02-02,3037,,TWSE,375.0,377.0,355.0,365.0,88667655,32539246108,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20260201&stockNo=3037&response=json,official_unadjusted_ohlcv_selected_ticker_month,23d99f1522326d4b83f7bae1f1e3404e644b615fc4677d0612c16ce42393e90c,2026-07-10T06:55:16+00:00
2026-02-03,3037,,TWSE,384.5,397.5,375.0,385.0,68774219,26583878608,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20260201&stockNo=3037&response=json,official_unadjusted_ohlcv_selected_ticker_month,23d99f1522326d4b83f7bae1f1e3404e644b615fc4677d0612c16ce42393e90c,2026-07-10T06:55:16+00:00
2018-06-19,3090,,TWSE,87.0,90.6,87.0,88.1,8901801,792152753,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20180601&stockNo=3090&response=json,official_unadjusted_ohlcv_selected_ticker_month,cbbab5fa67330f51e0a274df3939a8cf5328d5cd4a3db26082ce2f6b13a95812,2026-07-10T06:55:16+00:00
2018-06-20,3090,,TWSE,89.5,89.8,80.4,85.2,13807864,1171730001,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20180601&stockNo=3090&response=json,official_unadjusted_ohlcv_selected_ticker_month,cbbab5fa67330f51e0a274df3939a8cf5328d5cd4a3db26082ce2f6b13a95812,2026-07-10T06:55:16+00:00
2020-01-20,3260,,TPEx,75.7,76.5,75.5,76.0,6648,505429,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=3260&date=2020/01/01&response=json,official_unadjusted_ohlcv_selected_ticker_month,e2ffc13ba8890810bfc492d0c9bbd549840f57caf2de2d89e1c84ca8b8b5e6a4,2026-07-10T06:55:16+00:00
2020-01-30,3260,,TPEx,71.3,73.3,68.8,69.0,12472,885863,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=3260&date=2020/01/01&response=json,official_unadjusted_ohlcv_selected_ticker_month,e2ffc13ba8890810bfc492d0c9bbd549840f57caf2de2d89e1c84ca8b8b5e6a4,2026-07-10T06:55:16+00:00
2016-03-07,3324,,TPEx,77.5,77.5,74.0,75.0,828,61987,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=3324&date=2016/03/01&response=json,official_unadjusted_ohlcv_selected_ticker_month,aaaf73216d4e52152caf6953f6dcc5836815d7bec78ef96003364b3f4f7619d4,2026-07-10T06:55:16+00:00
2016-03-08,3324,,TPEx,77.1,82.5,76.9,82.5,9225,747685,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=3324&date=2016/03/01&response=json,official_unadjusted_ohlcv_selected_ticker_month,aaaf73216d4e52152caf6953f6dcc5836815d7bec78ef96003364b3f4f7619d4,2026-07-10T06:55:16+00:00
2016-03-09,3324,,TPEx,82.4,82.9,74.3,78.5,12055,951127,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=3324&date=2016/03/01&response=json,official_unadjusted_ohlcv_selected_ticker_month,aaaf73216d4e52152caf6953f6dcc5836815d7bec78ef96003364b3f4f7619d4,2026-07-10T06:55:16+00:00
2016-03-10,3324,,TPEx,78.0,81.0,77.0,79.1,6649,526315,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=3324&date=2016/03/01&response=json,official_unadjusted_ohlcv_selected_ticker_month,aaaf73216d4e52152caf6953f6dcc5836815d7bec78ef96003364b3f4f7619d4,2026-07-10T06:55:16+00:00
2016-03-11,3324,,TPEx,79.5,82.4,79.1,81.8,5997,484824,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=3324&date=2016/03/01&response=json,official_unadjusted_ohlcv_selected_ticker_month,aaaf73216d4e52152caf6953f6dcc5836815d7bec78ef96003364b3f4f7619d4,2026-07-10T06:55:16+00:00
2019-09-23,3661,,TWSE,161.5,166.0,160.0,164.0,8276591,1351688120,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20190901&stockNo=3661&response=json,official_unadjusted_ohlcv_selected_ticker_month,2bdb5eaf51b3f1db4448cd436f99589ad0022d53c7225dd1e7efbe961f971d16,2026-07-10T06:55:16+00:00
2019-09-24,3661,,TWSE,163.0,163.5,157.0,158.5,5942187,948013546,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20190901&stockNo=3661&response=json,official_unadjusted_ohlcv_selected_ticker_month,2bdb5eaf51b3f1db4448cd436f99589ad0022d53c7225dd1e7efbe961f971d16,2026-07-10T06:55:16+00:00
2026-01-12,4971,,TPEx,299.0,319.0,297.0,309.0,6134562,1895075523,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,,
2026-01-13,4971,IET-KY,TPEx,319.0,319.0,285.5,292.5,6632945,1972215713,local_reused_official_selected_ohlc_package,outputs\radar_vnext_legacy_rs20_selected_stock_price_path_source_package_20260708\selected_stock_price_rows_local_only.csv,official_unadjusted_ohlcv_reused_local_source_package,,
2017-11-06,6121,,TPEx,181.0,186.0,178.0,185.5,2114,386596,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6121&date=2017/11/01&response=json,official_unadjusted_ohlcv_selected_ticker_month,4519c013503738809ee2a6c5b10b9544580bbc3fc764e511b5eed9ca2dc4dc30,2026-07-10T06:55:16+00:00
2017-11-07,6121,,TPEx,187.5,191.5,185.5,186.0,3528,665451,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6121&date=2017/11/01&response=json,official_unadjusted_ohlcv_selected_ticker_month,4519c013503738809ee2a6c5b10b9544580bbc3fc764e511b5eed9ca2dc4dc30,2026-07-10T06:55:16+00:00
2015-10-20,6143,,TPEx,66.2,67.0,65.8,66.3,504,33422,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6143&date=2015/10/01&response=json,official_unadjusted_ohlcv_selected_ticker_month,6247bcdcae8720b9481bc092be2b98aee5a1cc56b02462547d3e2b44795d65ac,2026-07-10T06:55:16+00:00
2015-10-21,6143,,TPEx,66.3,68.9,65.7,68.6,1253,84571,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6143&date=2015/10/01&response=json,official_unadjusted_ohlcv_selected_ticker_month,6247bcdcae8720b9481bc092be2b98aee5a1cc56b02462547d3e2b44795d65ac,2026-07-10T06:55:16+00:00
2015-10-22,6143,,TPEx,69.0,69.1,67.3,67.7,852,57998,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6143&date=2015/10/01&response=json,official_unadjusted_ohlcv_selected_ticker_month,6247bcdcae8720b9481bc092be2b98aee5a1cc56b02462547d3e2b44795d65ac,2026-07-10T06:55:16+00:00
2015-10-23,6143,,TPEx,68.5,71.6,68.0,71.6,5382,379432,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6143&date=2015/10/01&response=json,official_unadjusted_ohlcv_selected_ticker_month,6247bcdcae8720b9481bc092be2b98aee5a1cc56b02462547d3e2b44795d65ac,2026-07-10T06:55:16+00:00
2015-10-26,6143,,TPEx,73.6,74.4,71.7,73.5,3814,278658,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6143&date=2015/10/01&response=json,official_unadjusted_ohlcv_selected_ticker_month,6247bcdcae8720b9481bc092be2b98aee5a1cc56b02462547d3e2b44795d65ac,2026-07-10T06:55:16+00:00
2015-10-27,6143,,TPEx,73.0,73.4,71.6,72.4,1709,123875,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6143&date=2015/10/01&response=json,official_unadjusted_ohlcv_selected_ticker_month,6247bcdcae8720b9481bc092be2b98aee5a1cc56b02462547d3e2b44795d65ac,2026-07-10T06:55:16+00:00
2018-03-26,6150,,TPEx,405.0,419.0,364.0,369.0,10933,4325965,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6150&date=2018/03/01&response=json,official_unadjusted_ohlcv_selected_ticker_month,d58724c0c19645629f46221c29b30f7e4ecd87c5f903ec7a04adcde044476736,2026-07-10T06:55:16+00:00
2018-03-27,6150,,TPEx,379.5,391.0,371.5,372.0,1013,388527,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6150&date=2018/03/01&response=json,official_unadjusted_ohlcv_selected_ticker_month,d58724c0c19645629f46221c29b30f7e4ecd87c5f903ec7a04adcde044476736,2026-07-10T06:55:16+00:00
2022-08-22,6796,,TWSE,119.0,127.5,117.5,127.5,2077878,262180671,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20220801&stockNo=6796&response=json,official_unadjusted_ohlcv_selected_ticker_month,fa883b4da2cd6a8074145eaa875d49f2b2c25260ccaa86811d6cb2084bc985b1,2026-07-10T06:55:16+00:00
2022-08-23,6796,,TWSE,128.0,132.0,121.5,124.0,1752511,221008921,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20220801&stockNo=6796&response=json,official_unadjusted_ohlcv_selected_ticker_month,fa883b4da2cd6a8074145eaa875d49f2b2c25260ccaa86811d6cb2084bc985b1,2026-07-10T06:55:16+00:00
2022-01-10,8478,,TWSE,137.5,142.0,134.0,142.0,1628702,224748881,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20220101&stockNo=8478&response=json,official_unadjusted_ohlcv_selected_ticker_month,989dd997aa45bf6b5130c93b9358580cbd5cc2f741b614240bec3f2ab2cab444,2026-07-10T06:55:16+00:00
2022-01-11,8478,,TWSE,137.0,139.0,131.0,133.0,1204273,162178054,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20220101&stockNo=8478&response=json,official_unadjusted_ohlcv_selected_ticker_month,989dd997aa45bf6b5130c93b9358580cbd5cc2f741b614240bec3f2ab2cab444,2026-07-10T06:55:16+00:00
