ticker,date,market,close,source_quality,adjustment_policy,source_url,source_hash,retrieved_at,source_reuse,future_data_violation_count
00631L,2016-12-01,TWSE,25.15,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20161201&stockNo=00631L&response=json,df40540f2f19529e972fd738231f42f014e97a81744d82b3e5b4dd719d8fb10b,2026-07-18T07:23:41+00:00,previous_accepted_official_ticker_month_checkpoint,0
00631L,2024-09-16,TWSE,219.6,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20240901&stockNo=00631L&response=json,35af43eeb3c58ec373ccdc66ecde8b4151213c3b0bb9e46775f6ab72712557ae,2026-07-18T07:24:24+00:00,previous_accepted_official_ticker_month_checkpoint,0
