ticker,report_period,route,payload,payload_hash,raw_cache_path,response_hash,route_status,retry_count,route_error,response_bytes,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,not_live_rule,forward_returns_live_rule_usage
1240,115Q1,t05st01,"{""companyId"": ""1240"", ""firstDay"": """", ""lastDay"": """", ""month"": ""01"", ""year"": ""115""}",e2590ad6b283bfb242a451adfe50b5aab3a4db9b658230e78abed1c72d6cf79c,raw_cache\t05st01_1240_115Q1_wide_0_115_01.json,3fb97602a6453c97c27c8500cf87d5b227362f11a05ac7c205abff9d854a632a,cache_hit,0,False,89,False,False,False,False,False,False,True,False
1240,115Q1,t05st01,"{""companyId"": ""1240"", ""firstDay"": """", ""lastDay"": """", ""month"": ""02"", ""year"": ""115""}",948d460c22c45ce5fcd5e3b84b3568251f7cdb81f039f2bd1501e5112a7b5321,raw_cache\t05st01_1240_115Q1_wide_1_115_02.json,ed62eea7f4add6067326f2049d4a2da2a4395a6171c7b2dec82774bb0dedf1ee,cache_hit,0,False,1018,False,False,False,False,False,False,True,False
1240,115Q1,t05st01,"{""companyId"": ""1240"", ""firstDay"": """", ""lastDay"": """", ""month"": ""03"", ""year"": ""115""}",3debf85d79f90349bbc060a5b8b577cb25e2b54905f57383b8ea385ca35299ec,raw_cache\t05st01_1240_115Q1_wide_2_115_03.json,94823af75200573492158bf83cebddb7f8f3b5ff0967619f5a0225d54e5830cb,cache_hit,0,False,4090,False,False,False,False,False,False,True,False
1240,115Q1,t05st01,"{""companyId"": ""1240"", ""firstDay"": """", ""lastDay"": """", ""month"": ""04"", ""year"": ""115""}",d78dd4e2890e2096eb34b5036f139c8e9adf8ebc9d666f04e12c7554176b9218,raw_cache\t05st01_1240_115Q1_wide_3_115_04.json,af57486040423acc2d318a34fd7a8be2e7b0872642040e73139afd84eed08519,cache_hit,0,False,1310,False,False,False,False,False,False,True,False
1240,115Q1,t05st01,"{""companyId"": ""1240"", ""firstDay"": """", ""lastDay"": """", ""month"": ""05"", ""year"": ""115""}",0ca9125285877d62f0adaa78b0369a18c9c811a2b134e9afc41027fe95ff21e8,raw_cache\t05st01_1240_115Q1_wide_4_115_05.json,17feb67be2522fdc19b3ca6b208bc62daa22fb6862e21e46047ba8e8d1e78f43,cache_hit,0,False,1027,False,False,False,False,False,False,True,False
1240,115Q1,t05st01,"{""companyId"": ""1240"", ""firstDay"": """", ""lastDay"": """", ""month"": ""06"", ""year"": ""115""}",2972f787626b5ab18fdd902b13607eb6f1bdbd1c1e843b1d9835cd886d3eb7a9,raw_cache\t05st01_1240_115Q1_wide_5_115_06.json,208daa0829b055a36710f8e0fb2b8db019ca24947de9c27044c8c6487affdc61,cache_hit,0,False,1520,False,False,False,False,False,False,True,False
1240,115Q1,t05st01,"{""companyId"": ""1240"", ""firstDay"": """", ""lastDay"": """", ""month"": ""07"", ""year"": ""115""}",aed6b69a1f12f39ea71742e17cdea3ac8b4ac04a6be36ed55fdf52747a2f80c0,raw_cache\t05st01_1240_115Q1_wide_6_115_07.json,7b725c8bfb68321333820f3bdf8bda2f90e9d326be9cc37ba1c9e8dcdd8eeb60,cache_hit,0,False,89,False,False,False,False,False,False,True,False
1240,115Q1,t05st01,"{""companyId"": ""1240"", ""firstDay"": ""1150101"", ""lastDay"": ""1150731"", ""month"": """", ""year"": """"}",6acb301a448528123c5d6b02ecdd9a807f4d85ce9e25469fab92a4b66189ecc6,raw_cache\t05st01_1240_115Q1_wide_7___1150101_1150731.json,cfcde2c707be2e8bbb3d4cac8bf56ec8c9536ad8d7bd339d92016399949c3b40,cache_hit,0,False,86,False,False,False,False,False,False,True,False
1240,115Q1,t05st01,"{""companyId"": ""1240"", ""firstDay"": ""1150301"", ""lastDay"": ""1150630"", ""month"": """", ""year"": """"}",2af98fdc20b18621ec703b4034a9f8fd9e16b35fd4f49af386ca141b19f0c339,raw_cache\t05st01_1240_115Q1_wide_8___1150301_1150630.json,f1c062b17e3ac246102504f1bab21909558334c39ebaa8d7b4e38dd79550e17b,cache_hit,0,False,86,False,False,False,False,False,False,True,False
1240,115Q1,t05st01,"{""companyId"": ""1240"", ""firstDay"": ""1150401"", ""lastDay"": ""1150531"", ""month"": """", ""year"": """"}",147959f34f6050c2cc9b6fc219c76c3d6b0368df7962eae5e27acc2c527dac88,raw_cache\t05st01_1240_115Q1_wide_9___1150401_1150531.json,7305087390119c364e983682b561348a56cc68a9f6894a23f02b3695585862cf,cache_hit,0,False,86,False,False,False,False,False,False,True,False
1240,115Q1,t05st01_detail,"{""companyId"": ""1240"", ""enterDate"": ""1150228"", ""marketKind"": ""otc"", ""serialNumber"": ""1""}",6bd901be9df7e40220b5ecaf1e747c53c1447d505b8419a8ef5f7df48afb8104,raw_cache\t05st01_detail_1240_115Q1_detail_115_02_28_17_19_15.json,8b61866af28e2f6f2b9a3dbd89536c9d463ad9760005b603a8598dfb24ca03a8,cache_hit,0,False,1448,False,False,False,False,False,False,True,False
1240,115Q1,t05st01_detail,"{""companyId"": ""1240"", ""enterDate"": ""1150307"", ""marketKind"": ""otc"", ""serialNumber"": ""1""}",5cb049334b0eb210bb9033d93a5ee6d155e4d348beecd458d277b1f61487ccf5,raw_cache\t05st01_detail_1240_115Q1_detail_115_03_07_18_27_29.json,dac5bd2c50195183df1fecfe05abe1b098b8e356128aaeea205f26b72b2aa71b,cache_hit,0,False,1367,False,False,False,False,False,False,True,False
1240,115Q1,t05st01_detail,"{""companyId"": ""1240"", ""enterDate"": ""1150307"", ""marketKind"": ""otc"", ""serialNumber"": ""2""}",097063abf8ac98939c16d7fbb00b7d725e5ae866e507b533879802ef1e808a72,raw_cache\t05st01_detail_1240_115Q1_detail_115_03_07_18_27_48.json,5d5a690506744e036197cb01299abdadd9834b692b067252396074fb9943463d,cache_hit,0,False,1833,False,False,False,False,False,False,True,False
1240,115Q1,t05st01_detail,"{""companyId"": ""1240"", ""enterDate"": ""1150307"", ""marketKind"": ""otc"", ""serialNumber"": ""3""}",4141f6ea2dec12cf1659673d589dc61da7bdf6b1b3963edc2ccd6ebaff59c964,raw_cache\t05st01_detail_1240_115Q1_detail_115_03_07_18_28_10.json,e172efe5bd7f7b5cd267defc0f0ec1ac2c856be8e70822a4a3f736ba0cfafcc6,cache_hit,0,False,2209,False,False,False,False,False,False,True,False
1240,115Q1,t05st01_detail,"{""companyId"": ""1240"", ""enterDate"": ""1150309"", ""marketKind"": ""otc"", ""serialNumber"": ""2""}",07b9965c03987b325c29516c47810effea5a2365866802fb5c89f8b9b1c0abde,raw_cache\t05st01_detail_1240_115Q1_detail_115_03_09_18_56_17.json,94614be2b5d272987df135816700808bb604e7525b9faf0926f2ac0ba6877234,cache_hit,0,False,2056,False,False,False,False,False,False,True,False
1240,115Q1,t05st01_detail,"{""companyId"": ""1240"", ""enterDate"": ""1150309"", ""marketKind"": ""otc"", ""serialNumber"": ""3""}",a73389b7edf05a625fa8d174a246d8c15110eedf29d7e4a806f1bb98c9ff49f4,raw_cache\t05st01_detail_1240_115Q1_detail_115_03_09_18_56_57.json,809d89f74a7469a3a31e8e03cada246d41aee412b64e38ac12642449a5d202d1,cache_hit,0,False,2711,False,False,False,False,False,False,True,False
1240,115Q1,t05st01_detail,"{""companyId"": ""1240"", ""enterDate"": ""1150309"", ""marketKind"": ""otc"", ""serialNumber"": ""4""}",4aba754138a76b460f5513bb4c246d76611ab286849e5ccfe4ec34ee5709f2a8,raw_cache\t05st01_detail_1240_115Q1_detail_115_03_09_18_57_44.json,4c813262c3b71f6eac3a0215bf159c7e62cd098c9711a8c6733594b78ae7be06,cache_hit,0,False,3248,False,False,False,False,False,False,True,False
1240,115Q1,t05st01_detail,"{""companyId"": ""1240"", ""enterDate"": ""1150309"", ""marketKind"": ""otc"", ""serialNumber"": ""5""}",1cf1570871fa0e9cb9d3e664c114a1df11e46c1908094511e3ebf2c707de66f8,raw_cache\t05st01_detail_1240_115Q1_detail_115_03_09_19_02_55.json,15fce45153736a177aa72125f23efb4baa850b0228a14229b6f2750f034aa99e,cache_hit,0,False,2086,False,False,False,False,False,False,True,False
1240,115Q1,t05st01_detail,"{""companyId"": ""1240"", ""enterDate"": ""1150309"", ""marketKind"": ""otc"", ""serialNumber"": ""7""}",4c9655ae831817f34754b7e04662709f905c0182da6d09a08c8215fc673e7960,raw_cache\t05st01_detail_1240_115Q1_detail_115_03_09_19_20_44.json,74845a42aef6b8e2b431a32d8766cc22c61ec7e8fd862ebe151bff1474d6e3ea,cache_hit,0,False,1914,False,False,False,False,False,False,True,False
1240,115Q1,t05st01_detail,"{""companyId"": ""1240"", ""enterDate"": ""1150309"", ""marketKind"": ""otc"", ""serialNumber"": ""8""}",98b1cd764a8ceeb93134bb45413e34ec31453e84409c04b16d098f95c484feed,raw_cache\t05st01_detail_1240_115Q1_detail_115_03_09_19_26_30.json,cec1bc22a6459896ee9ce626742232e8a3327a36fb70245f2d46dd62997687d0,cache_hit,0,False,1921,False,False,False,False,False,False,True,False
1240,115Q1,t05st01_detail,"{""companyId"": ""1240"", ""enterDate"": ""1150310"", ""marketKind"": ""otc"", ""serialNumber"": ""1""}",ab7190859b0ca2c0c8f9319a192e9386904f43422a554665ec32c5be5da2c9e0,raw_cache\t05st01_detail_1240_115Q1_detail_115_03_10_14_53_26.json,ca0e372a96af735add32976a18f1777bb5a6b655f72a2150f216876217d708e3,cache_hit,0,False,2781,False,False,False,False,False,False,True,False
1240,115Q1,t05st01_detail,"{""companyId"": ""1240"", ""enterDate"": ""1150310"", ""marketKind"": ""otc"", ""serialNumber"": ""2""}",0d70187335dae983bf0205ef2f11dd2eadd639f0c4ce32d76dd44d3e2226de28,raw_cache\t05st01_detail_1240_115Q1_detail_115_03_10_17_01_23.json,7a33d124b26521617e16ff63f075420575a7e22df25854ed3c855de8cfd9acc2,cache_hit,0,False,2844,False,False,False,False,False,False,True,False
1240,115Q1,t05st01_detail,"{""companyId"": ""1240"", ""enterDate"": ""1150310"", ""marketKind"": ""otc"", ""serialNumber"": ""3""}",564a95ee26cff7121eab8bd6d082c0662e55d3b702244dfdce29ebb2c306c413,raw_cache\t05st01_detail_1240_115Q1_detail_115_03_10_17_06_45.json,7f4c405411541471837f7e72dbfdd998dbe6309e33d3b235d3c64bcbb16d0a68,cache_hit,0,False,2102,False,False,False,False,False,False,True,False
1240,115Q1,t05st01_detail,"{""companyId"": ""1240"", ""enterDate"": ""1150317"", ""marketKind"": ""otc"", ""serialNumber"": ""1""}",43214162433408dd9e2804f66c09789ec927324c5ffb67bff4fda3ad5a6b72e1,raw_cache\t05st01_detail_1240_115Q1_detail_115_03_17_14_47_20.json,a75919885e3a18ddfd8c05276fd4367a1c840928c8a33895c882e44266b52e24,cache_hit,0,False,1909,False,False,False,False,False,False,True,False
1240,115Q1,t05st01_detail,"{""companyId"": ""1240"", ""enterDate"": ""1150429"", ""marketKind"": ""otc"", ""serialNumber"": ""1""}",bb8af9846a2c9e422776ab4415900b412632bc3d230c2ba0bac6120cb28722e2,raw_cache\t05st01_detail_1240_115Q1_detail_115_04_29_17_43_55.json,6dc1d25a0d52778be3394807f46ea1118aa80c12f7fa85a66a427e1c549ebcb5,cache_hit,0,False,2413,False,False,False,False,False,False,True,False
1240,115Q1,t05st01_detail,"{""companyId"": ""1240"", ""enterDate"": ""1150430"", ""marketKind"": ""otc"", ""serialNumber"": ""1""}",a11868f85dc824fe571bdadd4f19cbfd3d0e45067c27ac752f37f2131e0eb01f,raw_cache\t05st01_detail_1240_115Q1_detail_115_04_30_17_36_57.json,d8e3c7bafd2f67474edbb2fe12c5cfc7bf8123b03f08db378a58726414532fbd,cache_hit,0,False,1453,False,False,False,False,False,False,True,False
1240,115Q1,t05st01_detail,"{""companyId"": ""1240"", ""enterDate"": ""1150511"", ""marketKind"": ""otc"", ""serialNumber"": ""1""}",eda9fc463b7f7e837de97f074d01e62f5ed95d943822858b603f1e53365edb4d,raw_cache\t05st01_detail_1240_115Q1_detail_115_05_11_14_41_50.json,a2676258a3a5a89c2985cf42f16d2f8b2e443abcfe7c6580cd69e77cd417af82,cache_hit,0,False,2083,False,False,False,False,False,False,True,False
1240,115Q1,t05st01_detail,"{""companyId"": ""1240"", ""enterDate"": ""1150618"", ""marketKind"": ""otc"", ""serialNumber"": ""1""}",00e13fe1ac3a5176dad8c24748b0fee721cebe0090eeff5e5d6d160a8d24c824,raw_cache\t05st01_detail_1240_115Q1_detail_115_06_18_17_16_08.json,fe6f5b60b3ece6fdea2cba534e3157da003f1abbd001ad641c34c43ebde8915c,cache_hit,0,False,1709,False,False,False,False,False,False,True,False
1240,115Q1,t05st01_detail,"{""companyId"": ""1240"", ""enterDate"": ""1150622"", ""marketKind"": ""otc"", ""serialNumber"": ""1""}",eec978be579f603634e480301bc36f224c9d51d41609d4bb9c7bed44763a7337,raw_cache\t05st01_detail_1240_115Q1_detail_115_06_22_15_24_40.json,56b6bac28bdadc5ed8cdd20d7c84d9cb36e6c1a6f3d394be3c9623699b74b729,cache_hit,0,False,1727,False,False,False,False,False,False,True,False
1240,115Q1,t05st01_detail,"{""companyId"": ""1240"", ""enterDate"": ""1150628"", ""marketKind"": ""otc"", ""serialNumber"": ""1""}",7b417b2df4ef85999a8fd20ed2518b2deb36276df63a056c5562136978ef6cff,raw_cache\t05st01_detail_1240_115Q1_detail_115_06_28_22_35_30.json,5f56c6f95e8451bafa9b0f5c86cb35c4ee4784d1dbb01a133a2d8c67bb3c7033,cache_hit,0,False,1897,False,False,False,False,False,False,True,False
3567,114Q4,t05st01,"{""companyId"": ""3567"", ""firstDay"": """", ""lastDay"": """", ""month"": ""12"", ""year"": ""114""}",8f587171fc46d7ee79e0af9e71c65cf07f0e1b6f1ef26b3bc721da8bfc6d2956,raw_cache\t05st01_3567_114Q4_wide_0_114_12.json,85ac2fc92ef78e11304d2dbb171dbe4d31604323e8b584b9b370cd14394a760f,cache_hit,0,False,89,False,False,False,False,False,False,True,False
3567,114Q4,t05st01,"{""companyId"": ""3567"", ""firstDay"": """", ""lastDay"": """", ""month"": ""01"", ""year"": ""115""}",8f937621073164a24285353dfe7a777f9885d8e640bef7571d204a08e0b0d746,raw_cache\t05st01_3567_114Q4_wide_1_115_01.json,85ac2fc92ef78e11304d2dbb171dbe4d31604323e8b584b9b370cd14394a760f,cache_hit,0,False,89,False,False,False,False,False,False,True,False
3567,114Q4,t05st01,"{""companyId"": ""3567"", ""firstDay"": """", ""lastDay"": """", ""month"": ""02"", ""year"": ""115""}",d85617f47a561482c6acfa7b2f22062ebf3b5f55b770b53ab22389c810cdb39b,raw_cache\t05st01_3567_114Q4_wide_2_115_02.json,c8059a740f85e873b5ee5ae3aadcac2e392ea679e045aed5319ec6cdca5cfbd0,cache_hit,0,False,1033,False,False,False,False,False,False,True,False
3567,114Q4,t05st01,"{""companyId"": ""3567"", ""firstDay"": """", ""lastDay"": """", ""month"": ""03"", ""year"": ""115""}",b8be2a1285652e180142aa783935ac226b21b4e83ef3687b86530775dea6b6e6,raw_cache\t05st01_3567_114Q4_wide_3_115_03.json,658d45a47fc6415a1e294548f758c48652b71632381da58235217c68e1458e43,cache_hit,0,False,1671,False,False,False,False,False,False,True,False
3567,114Q4,t05st01,"{""companyId"": ""3567"", ""firstDay"": """", ""lastDay"": """", ""month"": ""04"", ""year"": ""115""}",6e47b15887e4120c49772aceb218f0e68b70a421e75f46b3034f97a739df98cc,raw_cache\t05st01_3567_114Q4_wide_4_115_04.json,6df0c6f52628b2d6efba74998811527ae2e4d1f0a653d4f544f2750cc563d0ca,cache_hit,0,False,1266,False,False,False,False,False,False,True,False
3567,114Q4,t05st01,"{""companyId"": ""3567"", ""firstDay"": """", ""lastDay"": """", ""month"": ""05"", ""year"": ""115""}",b1711694651d52fa2aedce997c586e046a4cd30c10c8ede3eecc292ae0965be1,raw_cache\t05st01_3567_114Q4_wide_5_115_05.json,b718c9e5017f60d63147064eae9305b0e8f9a6d4ddf2039f948b43a5d4c8bf6a,cache_hit,0,False,89,False,False,False,False,False,False,True,False
3567,114Q4,t05st01,"{""companyId"": ""3567"", ""firstDay"": """", ""lastDay"": """", ""month"": ""06"", ""year"": ""115""}",e33120df31fdaf051e4ec6b92fbf229f1a24bbc28f85d0c769328d6802a18c67,raw_cache\t05st01_3567_114Q4_wide_6_115_06.json,41ac007b417049d343e00d91191f8c9cbe0049c2cd7b053ab3129528bceed4ff,cache_hit,0,False,1224,False,False,False,False,False,False,True,False
