candidate_id,period,source_html_snapshot,attempt_type,url,status,http_code,content_type,bytes,is_pdf,retrieved_path,parser_status,page_count,parsed_sample_rows,error,text_sample
2016Q1_yuantaetfs_ratio_20220526044621_7,2016Q1,https://web.archive.org/web/20220526044621id_/https://www.yuantaetfs.com/product/detail/0050/ratio,wayback_pdf_snapshot,https://web.archive.org/web/20220526044621id_/https://www.yuantaetfs.com/product/detail/0050/\u002F\u002Fapi.yuantafunds.com\u002FECImage\u002FETFBackstage\u002Ffile\u002FETFFileDownload\u002FETF申購撤回申請書.pdf,http_non_ok,404,text/html,145760,false,,,0,0,,
2016Q1_yuantaetfs_ratio_20220526044621_7,2016Q1,https://web.archive.org/web/20220526044621id_/https://www.yuantaetfs.com/product/detail/0050/ratio,original_pdf_url,https://www.yuantaetfs.com/product/detail/0050/\u002F\u002Fapi.yuantafunds.com\u002FECImage\u002FETFBackstage\u002Ffile\u002FETFFileDownload\u002FETF申購撤回申請書.pdf,http_ok,200,text/html; charset=utf-8,1300600,false,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_ratio_20220526044621_7_original_pdf_url.html,,0,0,,
2016Q1_yuantaetfs_ratio_20220526044621_8,2016Q1,https://web.archive.org/web/20220526044621id_/https://www.yuantaetfs.com/product/detail/0050/ratio,wayback_pdf_snapshot,https://web.archive.org/web/20220526044621id_/https://www.yuantaetfs.com/product/detail/0050/\u002F\u002Fapi.yuantafunds.com\u002FECImage\u002FETFBackstage\u002Ffile\u002FETFFileDownload\u002FETF買回撤回申請書.pdf,error,,,0,false,,,0,0,"ConnectionError: HTTPSConnectionPool(host='web.archive.org', port=443): Max retries exceeded with url: /web/20220526044621id_/https://www.yuantaetfs.com/product/detail/0050/%5Cu002F%5Cu002Fapi.yuantafunds.com%5Cu002FECImage%5Cu002FETFBackstage%5Cu002Ffile%5Cu002FETFFileDownload%5Cu002FETF%E8%B2%B7%E5%9B%9E%E6%92%A4%E5%9B%9E%E7%94%B3%E8%AB%8B%E6%9B%B8.pdf (Caused by NewConnectionError(""HTTPSConnection(host='web.archive.org', port=443): Failed to establish a new connection: [WinError 10061] 無法連線，因為目標電腦拒絕連線。""))",
2016Q1_yuantaetfs_ratio_20220526044621_8,2016Q1,https://web.archive.org/web/20220526044621id_/https://www.yuantaetfs.com/product/detail/0050/ratio,original_pdf_url,https://www.yuantaetfs.com/product/detail/0050/\u002F\u002Fapi.yuantafunds.com\u002FECImage\u002FETFBackstage\u002Ffile\u002FETFFileDownload\u002FETF買回撤回申請書.pdf,http_ok,200,text/html; charset=utf-8,1300613,false,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_ratio_20220526044621_8_original_pdf_url.html,,0,0,,
2016Q1_yuantaetfs_download_20220526050142_1,2016Q1,https://web.archive.org/web/20220526050142id_/https://www.yuantaetfs.com/product/detail/0050/download,original_download_candidate,https://www.yuantaetfs.com/product/detail/0050/Basic_information,http_ok,200,text/html; charset=utf-8,1096933,false,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_download_20220526050142_1_original_download_candidate.html,,0,0,,
2016Q1_yuantaetfs_download_20220526050142_2,2016Q1,https://web.archive.org/web/20220526050142id_/https://www.yuantaetfs.com/product/detail/0050/download,original_download_candidate,https://www.yuantaetfs.com/product/detail/0050/ratio,http_ok,200,text/html; charset=utf-8,1107239,false,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_download_20220526050142_2_original_download_candidate.html,,0,0,,
2016Q1_yuantaetfs_download_20220526050142_3,2016Q1,https://web.archive.org/web/20220526050142id_/https://www.yuantaetfs.com/product/detail/0050/download,original_download_candidate,https://www.yuantaetfs.com/tradeInfo/pcf/0050,http_ok,200,text/html; charset=utf-8,1068217,false,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_download_20220526050142_3_original_download_candidate.html,,0,0,,
2016Q1_yuantaetfs_download_20220526050142_4,2016Q1,https://web.archive.org/web/20220526050142id_/https://www.yuantaetfs.com/product/detail/0050/download,original_download_candidate,https://www.yuantaetfs.com/product/detail/0050/PD,http_ok,200,text/html; charset=utf-8,1078254,false,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_download_20220526050142_4_original_download_candidate.html,,0,0,,
2016Q1_yuantaetfs_download_20220526050142_5,2016Q1,https://web.archive.org/web/20220526050142id_/https://www.yuantaetfs.com/product/detail/0050/download,original_download_candidate,https://www.yuantaetfs.com/product/detail/0050/download,http_ok,200,text/html; charset=utf-8,1080184,false,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_download_20220526050142_5_original_download_candidate.html,,0,0,,
2016Q1_yuantaetfs_download_20220526050142_6,2016Q1,https://web.archive.org/web/20220526050142id_/https://www.yuantaetfs.com/product/detail/0050/download,wayback_pdf_snapshot,https://web.archive.org/web/20220526050142id_/https://www.yuantaetfs.com/product/detail/0050/\u002F\u002Fapi.yuantafunds.com\u002FECImage\u002FETFBackstage\u002Ffile\u002FETFFileDownload\u002FETF申購撤回申請書.pdf,error,,,0,false,,,0,0,"ConnectionError: HTTPSConnectionPool(host='web.archive.org', port=443): Max retries exceeded with url: /web/20220526050142id_/https://www.yuantaetfs.com/product/detail/0050/%5Cu002F%5Cu002Fapi.yuantafunds.com%5Cu002FECImage%5Cu002FETFBackstage%5Cu002Ffile%5Cu002FETFFileDownload%5Cu002FETF%E7%94%B3%E8%B3%BC%E6%92%A4%E5%9B%9E%E7%94%B3%E8%AB%8B%E6%9B%B8.pdf (Caused by NewConnectionError(""HTTPSConnection(host='web.archive.org', port=443): Failed to establish a new connection: [WinError 10061] 無法連線，因為目標電腦拒絕連線。""))",
2016Q1_yuantaetfs_download_20220526050142_6,2016Q1,https://web.archive.org/web/20220526050142id_/https://www.yuantaetfs.com/product/detail/0050/download,original_pdf_url,https://www.yuantaetfs.com/product/detail/0050/\u002F\u002Fapi.yuantafunds.com\u002FECImage\u002FETFBackstage\u002Ffile\u002FETFFileDownload\u002FETF申購撤回申請書.pdf,http_ok,200,text/html; charset=utf-8,1300621,false,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_download_20220526050142_6_original_pdf_url.html,,0,0,,
2016Q1_yuantaetfs_download_20220526050142_7,2016Q1,https://web.archive.org/web/20220526050142id_/https://www.yuantaetfs.com/product/detail/0050/download,wayback_pdf_snapshot,https://web.archive.org/web/20220526050142id_/https://www.yuantaetfs.com/product/detail/0050/\u002F\u002Fapi.yuantafunds.com\u002FECImage\u002FETFBackstage\u002Ffile\u002FETFFileDownload\u002FETF買回撤回申請書.pdf,http_non_ok,404,text/html,145760,false,,,0,0,,
2016Q1_yuantaetfs_download_20220526050142_7,2016Q1,https://web.archive.org/web/20220526050142id_/https://www.yuantaetfs.com/product/detail/0050/download,original_pdf_url,https://www.yuantaetfs.com/product/detail/0050/\u002F\u002Fapi.yuantafunds.com\u002FECImage\u002FETFBackstage\u002Ffile\u002FETFFileDownload\u002FETF買回撤回申請書.pdf,http_ok,200,text/html; charset=utf-8,1300621,false,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_download_20220526050142_7_original_pdf_url.html,,0,0,,
2016Q1_yuantaetfs_download_20220526050142_8,2016Q1,https://web.archive.org/web/20220526050142id_/https://www.yuantaetfs.com/product/detail/0050/download,wayback_pdf_snapshot,https://web.archive.org/web/20220526050142id_/https://www.yuantaetfs.com/product/detail/0050/\u002F\u002Fapi.yuantafunds.com\u002FECImage\u002FETFBackstage\u002Ffile\u002FETFFileDownload\u002F現金替代申請書.pdf,http_non_ok,404,text/html,145757,false,,,0,0,,
2016Q1_yuantaetfs_download_20220526050142_8,2016Q1,https://web.archive.org/web/20220526050142id_/https://www.yuantaetfs.com/product/detail/0050/download,original_pdf_url,https://www.yuantaetfs.com/product/detail/0050/\u002F\u002Fapi.yuantafunds.com\u002FECImage\u002FETFBackstage\u002Ffile\u002FETFFileDownload\u002F現金替代申請書.pdf,http_ok,200,text/html; charset=utf-8,1300621,false,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_download_20220526050142_8_original_pdf_url.html,,0,0,,
2021Q4_yuantaetfs_ratio_20220526044621_1,2021Q4,https://web.archive.org/web/20220526044621id_/https://www.yuantaetfs.com/product/detail/0050/ratio,original_download_candidate,https://www.yuantaetfs.com/product/detail/0050/Basic_information,http_ok,200,text/html; charset=utf-8,1096933,false,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2021Q4_yuantaetfs_ratio_20220526044621_1_original_download_candidate.html,,0,0,,
2021Q4_yuantaetfs_ratio_20220526044621_2,2021Q4,https://web.archive.org/web/20220526044621id_/https://www.yuantaetfs.com/product/detail/0050/ratio,original_download_candidate,https://www.yuantaetfs.com/product/detail/0050/ratio,http_ok,200,text/html; charset=utf-8,1107239,false,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2021Q4_yuantaetfs_ratio_20220526044621_2_original_download_candidate.html,,0,0,,
2021Q4_yuantaetfs_ratio_20220526044621_3,2021Q4,https://web.archive.org/web/20220526044621id_/https://www.yuantaetfs.com/product/detail/0050/ratio,original_download_candidate,https://www.yuantaetfs.com/tradeInfo/pcf/0050,http_ok,200,text/html; charset=utf-8,1068217,false,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2021Q4_yuantaetfs_ratio_20220526044621_3_original_download_candidate.html,,0,0,,
2021Q4_yuantaetfs_ratio_20220526044621_4,2021Q4,https://web.archive.org/web/20220526044621id_/https://www.yuantaetfs.com/product/detail/0050/ratio,original_download_candidate,https://www.yuantaetfs.com/product/detail/0050/PD,http_ok,200,text/html; charset=utf-8,1078254,false,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2021Q4_yuantaetfs_ratio_20220526044621_4_original_download_candidate.html,,0,0,,
2021Q4_yuantaetfs_ratio_20220526044621_5,2021Q4,https://web.archive.org/web/20220526044621id_/https://www.yuantaetfs.com/product/detail/0050/ratio,original_download_candidate,https://www.yuantaetfs.com/product/detail/0050/download,http_ok,200,text/html; charset=utf-8,1080184,false,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2021Q4_yuantaetfs_ratio_20220526044621_5_original_download_candidate.html,,0,0,,
2021Q4_yuantaetfs_ratio_20220526044621_6,2021Q4,https://web.archive.org/web/20220526044621id_/https://www.yuantaetfs.com/product/detail/0050/ratio,original_download_candidate,https://mis.taifex.com.tw/futures/RegularSession/EtfProducts/Futures,http_ok,200,text/html,4443,false,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2021Q4_yuantaetfs_ratio_20220526044621_6_original_download_candidate.html,,0,0,,
2021Q4_yuantaetfs_ratio_20220526044621_7,2021Q4,https://web.archive.org/web/20220526044621id_/https://www.yuantaetfs.com/product/detail/0050/ratio,wayback_pdf_snapshot,https://web.archive.org/web/20220526044621id_/https://www.yuantaetfs.com/product/detail/0050/\u002F\u002Fapi.yuantafunds.com\u002FECImage\u002FETFBackstage\u002Ffile\u002FETFFileDownload\u002FETF申購撤回申請書.pdf,error,,,0,false,,,0,0,"ConnectionError: HTTPSConnectionPool(host='web.archive.org', port=443): Max retries exceeded with url: /web/20220526044621id_/https://www.yuantaetfs.com/product/detail/0050/%5Cu002F%5Cu002Fapi.yuantafunds.com%5Cu002FECImage%5Cu002FETFBackstage%5Cu002Ffile%5Cu002FETFFileDownload%5Cu002FETF%E7%94%B3%E8%B3%BC%E6%92%A4%E5%9B%9E%E7%94%B3%E8%AB%8B%E6%9B%B8.pdf (Caused by NewConnectionError(""HTTPSConnection(host='web.archive.org', port=443): Failed to establish a new connection: [WinError 10061] 無法連線，因為目標電腦拒絕連線。""))",
2021Q4_yuantaetfs_ratio_20220526044621_7,2021Q4,https://web.archive.org/web/20220526044621id_/https://www.yuantaetfs.com/product/detail/0050/ratio,original_pdf_url,https://www.yuantaetfs.com/product/detail/0050/\u002F\u002Fapi.yuantafunds.com\u002FECImage\u002FETFBackstage\u002Ffile\u002FETFFileDownload\u002FETF申購撤回申請書.pdf,http_ok,200,text/html; charset=utf-8,1301713,false,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2021Q4_yuantaetfs_ratio_20220526044621_7_original_pdf_url.html,,0,0,,
2021Q4_yuantaetfs_ratio_20220526044621_8,2021Q4,https://web.archive.org/web/20220526044621id_/https://www.yuantaetfs.com/product/detail/0050/ratio,wayback_pdf_snapshot,https://web.archive.org/web/20220526044621id_/https://www.yuantaetfs.com/product/detail/0050/\u002F\u002Fapi.yuantafunds.com\u002FECImage\u002FETFBackstage\u002Ffile\u002FETFFileDownload\u002FETF買回撤回申請書.pdf,http_non_ok,404,text/html,145760,false,,,0,0,,
2021Q4_yuantaetfs_ratio_20220526044621_8,2021Q4,https://web.archive.org/web/20220526044621id_/https://www.yuantaetfs.com/product/detail/0050/ratio,original_pdf_url,https://www.yuantaetfs.com/product/detail/0050/\u002F\u002Fapi.yuantafunds.com\u002FECImage\u002FETFBackstage\u002Ffile\u002FETFFileDownload\u002FETF買回撤回申請書.pdf,http_ok,200,text/html; charset=utf-8,1301713,false,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2021Q4_yuantaetfs_ratio_20220526044621_8_original_pdf_url.html,,0,0,,
2021Q4_yuantafunds_tw_legacy_root_20120910093722_1,2021Q4,https://web.archive.org/web/20120910093722id_/https://www.yuantafunds.com.tw/,original_download_candidate,https://www.yuantafunds.com.tw/images/stock_06_new.gif,error,,,0,false,,,0,0,"ConnectionError: HTTPSConnectionPool(host='www.yuantafunds.com.tw', port=443): Max retries exceeded with url: /images/stock_06_new.gif (Caused by NameResolutionError(""HTTPSConnection(host='www.yuantafunds.com.tw', port=443): Failed to resolve 'www.yuantafunds.com.tw' ([Errno 11002] getaddrinfo failed)""))",
2021Q4_yuantafunds_tw_legacy_root_20120910093722_2,2021Q4,https://web.archive.org/web/20120910093722id_/https://www.yuantafunds.com.tw/,original_download_candidate,https://www.yuantafunds.com.tw/images/stock_04_new.gif,error,,,0,false,,,0,0,"ConnectionError: HTTPSConnectionPool(host='www.yuantafunds.com.tw', port=443): Max retries exceeded with url: /images/stock_04_new.gif (Caused by NameResolutionError(""HTTPSConnection(host='www.yuantafunds.com.tw', port=443): Failed to resolve 'www.yuantafunds.com.tw' ([Errno 11002] getaddrinfo failed)""))",
2021Q4_yuantafunds_tw_legacy_root_20120910093722_3,2021Q4,https://web.archive.org/web/20120910093722id_/https://www.yuantafunds.com.tw/,original_download_candidate,https://www.yuantafunds.com.tw/images/stock_05.gif,error,,,0,false,,,0,0,"ConnectionError: HTTPSConnectionPool(host='www.yuantafunds.com.tw', port=443): Max retries exceeded with url: /images/stock_05.gif (Caused by NameResolutionError(""HTTPSConnection(host='www.yuantafunds.com.tw', port=443): Failed to resolve 'www.yuantafunds.com.tw' ([Errno 11002] getaddrinfo failed)""))",
2021Q4_yuantafunds_tw_legacy_root_20120910093722_4,2021Q4,https://web.archive.org/web/20120910093722id_/https://www.yuantafunds.com.tw/,original_download_candidate,https://www.yuantafunds.com.tw/images/stock_04.gif,error,,,0,false,,,0,0,"ConnectionError: HTTPSConnectionPool(host='www.yuantafunds.com.tw', port=443): Max retries exceeded with url: /images/stock_04.gif (Caused by NameResolutionError(""HTTPSConnection(host='www.yuantafunds.com.tw', port=443): Failed to resolve 'www.yuantafunds.com.tw' ([Errno 11002] getaddrinfo failed)""))",
2021Q4_yuantafunds_tw_legacy_root_20120910093722_5,2021Q4,https://web.archive.org/web/20120910093722id_/https://www.yuantafunds.com.tw/,original_download_candidate,https://www.yuantafunds.com.tw/images/stock_03.gif,error,,,0,false,,,0,0,"ConnectionError: HTTPSConnectionPool(host='www.yuantafunds.com.tw', port=443): Max retries exceeded with url: /images/stock_03.gif (Caused by NameResolutionError(""HTTPSConnection(host='www.yuantafunds.com.tw', port=443): Failed to resolve 'www.yuantafunds.com.tw' ([Errno 11002] getaddrinfo failed)""))",
2023Q4_yuantaetfs_ratio_20240222103746_1,2023Q4,https://web.archive.org/web/20240222103746id_/https://www.yuantaetfs.com/product/detail/0050/ratio,original_download_candidate,https://www.yuantaetfs.com/product/detail/0050/Basic_information,http_ok,200,text/html; charset=utf-8,1096933,false,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2023Q4_yuantaetfs_ratio_20240222103746_1_original_download_candidate.html,,0,0,,
2023Q4_yuantaetfs_ratio_20240222103746_2,2023Q4,https://web.archive.org/web/20240222103746id_/https://www.yuantaetfs.com/product/detail/0050/ratio,original_download_candidate,https://www.yuantaetfs.com/product/detail/0050/ratio,http_ok,200,text/html; charset=utf-8,1107239,false,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2023Q4_yuantaetfs_ratio_20240222103746_2_original_download_candidate.html,,0,0,,
2023Q4_yuantaetfs_ratio_20240222103746_3,2023Q4,https://web.archive.org/web/20240222103746id_/https://www.yuantaetfs.com/product/detail/0050/ratio,original_download_candidate,https://www.yuantaetfs.com/tradeInfo/pcf/0050,http_ok,200,text/html; charset=utf-8,1068217,false,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2023Q4_yuantaetfs_ratio_20240222103746_3_original_download_candidate.html,,0,0,,
2023Q4_yuantaetfs_ratio_20240222103746_4,2023Q4,https://web.archive.org/web/20240222103746id_/https://www.yuantaetfs.com/product/detail/0050/ratio,original_download_candidate,https://www.yuantaetfs.com/product/detail/0050/PD,http_ok,200,text/html; charset=utf-8,1078254,false,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2023Q4_yuantaetfs_ratio_20240222103746_4_original_download_candidate.html,,0,0,,
2023Q4_yuantaetfs_ratio_20240222103746_5,2023Q4,https://web.archive.org/web/20240222103746id_/https://www.yuantaetfs.com/product/detail/0050/ratio,original_download_candidate,https://www.yuantaetfs.com/product/detail/0050/download,http_ok,200,text/html; charset=utf-8,1080184,false,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2023Q4_yuantaetfs_ratio_20240222103746_5_original_download_candidate.html,,0,0,,
2023Q4_yuantaetfs_ratio_20240222103746_6,2023Q4,https://web.archive.org/web/20240222103746id_/https://www.yuantaetfs.com/product/detail/0050/ratio,original_download_candidate,https://mis.taifex.com.tw/futures/RegularSession/EtfProducts/Futures,http_ok,200,text/html,4443,false,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2023Q4_yuantaetfs_ratio_20240222103746_6_original_download_candidate.html,,0,0,,
2023Q4_yuantaetfs_ratio_20240222103746_7,2023Q4,https://web.archive.org/web/20240222103746id_/https://www.yuantaetfs.com/product/detail/0050/ratio,wayback_pdf_snapshot,https://web.archive.org/web/20240222103746id_/https://www.yuantaetfs.com/product/detail/0050/\u002F\u002Fapi.yuantafunds.com\u002FECImage\u002FETFBackstage\u002Ffile\u002FETFFileDownload\u002FETF申購撤回申請書.pdf,http_non_ok,404,text/html,145760,false,,,0,0,,
2023Q4_yuantaetfs_ratio_20240222103746_7,2023Q4,https://web.archive.org/web/20240222103746id_/https://www.yuantaetfs.com/product/detail/0050/ratio,original_pdf_url,https://www.yuantaetfs.com/product/detail/0050/\u002F\u002Fapi.yuantafunds.com\u002FECImage\u002FETFBackstage\u002Ffile\u002FETFFileDownload\u002FETF申購撤回申請書.pdf,http_ok,200,text/html; charset=utf-8,1302475,false,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2023Q4_yuantaetfs_ratio_20240222103746_7_original_pdf_url.html,,0,0,,
2023Q4_yuantaetfs_ratio_20240222103746_8,2023Q4,https://web.archive.org/web/20240222103746id_/https://www.yuantaetfs.com/product/detail/0050/ratio,wayback_pdf_snapshot,https://web.archive.org/web/20240222103746id_/https://www.yuantaetfs.com/product/detail/0050/\u002F\u002Fapi.yuantafunds.com\u002FECImage\u002FETFBackstage\u002Ffile\u002FETFFileDownload\u002FETF買回撤回申請書.pdf,http_non_ok,404,text/html,145760,false,,,0,0,,
2023Q4_yuantaetfs_ratio_20240222103746_8,2023Q4,https://web.archive.org/web/20240222103746id_/https://www.yuantaetfs.com/product/detail/0050/ratio,original_pdf_url,https://www.yuantaetfs.com/product/detail/0050/\u002F\u002Fapi.yuantafunds.com\u002FECImage\u002FETFBackstage\u002Ffile\u002FETFFileDownload\u002FETF買回撤回申請書.pdf,http_ok,200,text/html; charset=utf-8,1302475,false,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2023Q4_yuantaetfs_ratio_20240222103746_8_original_pdf_url.html,,0,0,,
2023Q4_yuantaetfs_download_20240225083826_1,2023Q4,https://web.archive.org/web/20240225083826id_/https://www.yuantaetfs.com/product/detail/0050/download,original_download_candidate,https://www.yuantaetfs.com/product/detail/0050/Basic_information,http_ok,200,text/html; charset=utf-8,1096933,false,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2023Q4_yuantaetfs_download_20240225083826_1_original_download_candidate.html,,0,0,,
2023Q4_yuantaetfs_download_20240225083826_2,2023Q4,https://web.archive.org/web/20240225083826id_/https://www.yuantaetfs.com/product/detail/0050/download,original_download_candidate,https://www.yuantaetfs.com/product/detail/0050/ratio,http_ok,200,text/html; charset=utf-8,1107239,false,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2023Q4_yuantaetfs_download_20240225083826_2_original_download_candidate.html,,0,0,,
2023Q4_yuantaetfs_download_20240225083826_3,2023Q4,https://web.archive.org/web/20240225083826id_/https://www.yuantaetfs.com/product/detail/0050/download,original_download_candidate,https://www.yuantaetfs.com/tradeInfo/pcf/0050,http_ok,200,text/html; charset=utf-8,1068217,false,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2023Q4_yuantaetfs_download_20240225083826_3_original_download_candidate.html,,0,0,,
2023Q4_yuantaetfs_download_20240225083826_4,2023Q4,https://web.archive.org/web/20240225083826id_/https://www.yuantaetfs.com/product/detail/0050/download,original_download_candidate,https://www.yuantaetfs.com/product/detail/0050/PD,http_ok,200,text/html; charset=utf-8,1078254,false,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2023Q4_yuantaetfs_download_20240225083826_4_original_download_candidate.html,,0,0,,
2023Q4_yuantaetfs_download_20240225083826_5,2023Q4,https://web.archive.org/web/20240225083826id_/https://www.yuantaetfs.com/product/detail/0050/download,original_download_candidate,https://www.yuantaetfs.com/product/detail/0050/download,http_ok,200,text/html; charset=utf-8,1080184,false,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2023Q4_yuantaetfs_download_20240225083826_5_original_download_candidate.html,,0,0,,
2023Q4_yuantaetfs_download_20240225083826_6,2023Q4,https://web.archive.org/web/20240225083826id_/https://www.yuantaetfs.com/product/detail/0050/download,wayback_pdf_snapshot,https://web.archive.org/web/20240225083826id_/https://www.yuantaetfs.com/product/detail/0050/\u002F\u002Fapi.yuantafunds.com\u002FECImage\u002FETFBackstage\u002Ffile\u002FETFFileDownload\u002FETF申購撤回申請書.pdf,http_non_ok,404,text/html,145760,false,,,0,0,,
2023Q4_yuantaetfs_download_20240225083826_6,2023Q4,https://web.archive.org/web/20240225083826id_/https://www.yuantaetfs.com/product/detail/0050/download,original_pdf_url,https://www.yuantaetfs.com/product/detail/0050/\u002F\u002Fapi.yuantafunds.com\u002FECImage\u002FETFBackstage\u002Ffile\u002FETFFileDownload\u002FETF申購撤回申請書.pdf,http_ok,200,text/html; charset=utf-8,1302495,false,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2023Q4_yuantaetfs_download_20240225083826_6_original_pdf_url.html,,0,0,,
2023Q4_yuantaetfs_download_20240225083826_7,2023Q4,https://web.archive.org/web/20240225083826id_/https://www.yuantaetfs.com/product/detail/0050/download,wayback_pdf_snapshot,https://web.archive.org/web/20240225083826id_/https://www.yuantaetfs.com/product/detail/0050/\u002F\u002Fapi.yuantafunds.com\u002FECImage\u002FETFBackstage\u002Ffile\u002FETFFileDownload\u002FETF買回撤回申請書.pdf,error,,,0,false,,,0,0,"ConnectionError: HTTPSConnectionPool(host='web.archive.org', port=443): Max retries exceeded with url: /web/20240225083826id_/https://www.yuantaetfs.com/product/detail/0050/%5Cu002F%5Cu002Fapi.yuantafunds.com%5Cu002FECImage%5Cu002FETFBackstage%5Cu002Ffile%5Cu002FETFFileDownload%5Cu002FETF%E8%B2%B7%E5%9B%9E%E6%92%A4%E5%9B%9E%E7%94%B3%E8%AB%8B%E6%9B%B8.pdf (Caused by NewConnectionError(""HTTPSConnection(host='web.archive.org', port=443): Failed to establish a new connection: [WinError 10061] 無法連線，因為目標電腦拒絕連線。""))",
2023Q4_yuantaetfs_download_20240225083826_7,2023Q4,https://web.archive.org/web/20240225083826id_/https://www.yuantaetfs.com/product/detail/0050/download,original_pdf_url,https://www.yuantaetfs.com/product/detail/0050/\u002F\u002Fapi.yuantafunds.com\u002FECImage\u002FETFBackstage\u002Ffile\u002FETFFileDownload\u002FETF買回撤回申請書.pdf,http_ok,200,text/html; charset=utf-8,1302495,false,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2023Q4_yuantaetfs_download_20240225083826_7_original_pdf_url.html,,0,0,,
2023Q4_yuantaetfs_download_20240225083826_8,2023Q4,https://web.archive.org/web/20240225083826id_/https://www.yuantaetfs.com/product/detail/0050/download,wayback_pdf_snapshot,https://web.archive.org/web/20240225083826id_/https://www.yuantaetfs.com/product/detail/0050/\u002F\u002Fapi.yuantafunds.com\u002FECImage\u002FETFBackstage\u002Ffile\u002FETFFileDownload\u002F現金替代申請書.pdf,error,,,0,false,,,0,0,"ConnectionError: HTTPSConnectionPool(host='web.archive.org', port=443): Max retries exceeded with url: /web/20240225083826id_/https://www.yuantaetfs.com/product/detail/0050/%5Cu002F%5Cu002Fapi.yuantafunds.com%5Cu002FECImage%5Cu002FETFBackstage%5Cu002Ffile%5Cu002FETFFileDownload%5Cu002F%E7%8F%BE%E9%87%91%E6%9B%BF%E4%BB%A3%E7%94%B3%E8%AB%8B%E6%9B%B8.pdf (Caused by NewConnectionError(""HTTPSConnection(host='web.archive.org', port=443): Failed to establish a new connection: [WinError 10061] 無法連線，因為目標電腦拒絕連線。""))",
2023Q4_yuantaetfs_download_20240225083826_8,2023Q4,https://web.archive.org/web/20240225083826id_/https://www.yuantaetfs.com/product/detail/0050/download,original_pdf_url,https://www.yuantaetfs.com/product/detail/0050/\u002F\u002Fapi.yuantafunds.com\u002FECImage\u002FETFBackstage\u002Ffile\u002FETFFileDownload\u002F現金替代申請書.pdf,http_ok,200,text/html; charset=utf-8,1302495,false,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2023Q4_yuantaetfs_download_20240225083826_8_original_pdf_url.html,,0,0,,
