candidate_id,period,source_html_snapshot,source_html_file,href,original_pdf_url,evidence_type,keyword_hit,text_near
2016Q1_yuantaetfs_basic_information_20211129022344_8,2016Q1,https://web.archive.org/web/20211129022344id_/https://www.yuantaetfs.com/product/detail/0050/Basic_information,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_basic_information_20211129022344__product_detail_0050_Basic_information.html,https://www.yuantaetfs.com/product/detail/0050/\u002F\u002Fapi.yuantafunds.com\u002FECImage\u002FETFBackstage\u002Ffile\u002FETFFileDownload\u002FETF買回撤回申請書.pdf,https://www.yuantaetfs.com/product/detail/0050/\u002F\u002Fapi.yuantafunds.com\u002FECImage\u002FETFBackstage\u002Ffile\u002FETFFileDownload\u002FETF買回撤回申請書.pdf,quoted_pdf,true,"ETF申購撤回申請書.pdf""},{Name:""ETF買回撤回申請書"",EName:""Buyback withdrawal application"",Url:""https:\u002F\u002Fapi.yuantafunds.com\u002FECImage\u002FETFBackstage\u002Ffile\u002FETFFileDownload\u002FETF買回撤回申請書.pdf""},{Name:""現金替代申請書"",EName:""Cash Replacemen"
2016Q1_yuantaetfs_ratio_20220526044621_1,2016Q1,https://web.archive.org/web/20220526044621id_/https://www.yuantaetfs.com/product/detail/0050/ratio,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_ratio_20220526044621__product_detail_0050_ratio.html,https://www.yuantaetfs.com/product/detail/0050/Basic_information,https://www.yuantaetfs.com/product/detail/0050/Basic_information,html_attr,true,"v class=""maskBox"" data-v-361b1b46><div data-v-361b1b46 data-v-538a453a><a href=""/product/detail/0050/Basic_information"" target="""" data-v-538a453a> 基本資訊 </a></div><div data-v-361b1b46 data-v-538a453a><a href=""/pro"
2016Q1_yuantaetfs_ratio_20220526044621_2,2016Q1,https://web.archive.org/web/20220526044621id_/https://www.yuantaetfs.com/product/detail/0050/ratio,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_ratio_20220526044621__product_detail_0050_ratio.html,https://www.yuantaetfs.com/product/detail/0050/ratio,https://www.yuantaetfs.com/product/detail/0050/ratio,html_attr,true," 基本資訊 </a></div><div data-v-361b1b46 data-v-538a453a><a href=""/product/detail/0050/ratio"" target="""" class=""nuxt-link-exact-active nuxt-link-active on"" data-v-538a453a> 持股比重 </a></div"
2016Q1_yuantaetfs_ratio_20220526044621_3,2016Q1,https://web.archive.org/web/20220526044621id_/https://www.yuantaetfs.com/product/detail/0050/ratio,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_ratio_20220526044621__product_detail_0050_ratio.html,https://www.yuantaetfs.com/tradeInfo/pcf/0050,https://www.yuantaetfs.com/tradeInfo/pcf/0050,html_attr,true," 持股比重 </a></div><div data-v-361b1b46 data-v-538a453a><a href=""/tradeInfo/pcf/0050"" target=""_blank"" data-v-538a453a> 申購買回清單 </a></div><div data-v-361b1b46 data-v-538a453a><a da"
2016Q1_yuantaetfs_ratio_20220526044621_4,2016Q1,https://web.archive.org/web/20220526044621id_/https://www.yuantaetfs.com/product/detail/0050/ratio,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_ratio_20220526044621__product_detail_0050_ratio.html,https://www.yuantaetfs.com/product/detail/0050/PD,https://www.yuantaetfs.com/product/detail/0050/PD,html_attr,true," 基金配息 </a></div><div data-v-361b1b46 data-v-538a453a><a href=""/product/detail/0050/PD"" target="""" data-v-538a453a> 參與券商/流動量券商 </a></div><div data-v-361b1b46 data-v-538a453a><a href"
2016Q1_yuantaetfs_ratio_20220526044621_5,2016Q1,https://web.archive.org/web/20220526044621id_/https://www.yuantaetfs.com/product/detail/0050/ratio,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_ratio_20220526044621__product_detail_0050_ratio.html,https://www.yuantaetfs.com/product/detail/0050/download,https://www.yuantaetfs.com/product/detail/0050/download,html_attr,true," 參與券商/流動量券商 </a></div><div data-v-361b1b46 data-v-538a453a><a href=""/product/detail/0050/download"" target="""" data-v-538a453a> 檔案下載 </a></div></div></div> <!----></div></div> <div class=""produ"
2016Q1_yuantaetfs_ratio_20220526044621_6,2016Q1,https://web.archive.org/web/20220526044621id_/https://www.yuantaetfs.com/product/detail/0050/ratio,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_ratio_20220526044621__product_detail_0050_ratio.html,https://mis.taifex.com.tw/futures/RegularSession/EtfProducts/Futures,https://mis.taifex.com.tw/futures/RegularSession/EtfProducts/Futures,html_attr,true,"d"" data-v-4dc52081><span class=""d-md-none"" data-v-4dc52081>商品名稱</span> <a href=""https://mis.taifex.com.tw/futures/RegularSession/EtfProducts/Futures"" data-v-4dc52081> 台灣50ETF股票期貨</a></div><div class=""td"" data-v-4dc52081><span class=""d-md-no"
2016Q1_yuantaetfs_ratio_20220526044621_7,2016Q1,https://web.archive.org/web/20220526044621id_/https://www.yuantaetfs.com/product/detail/0050/ratio,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_ratio_20220526044621__product_detail_0050_ratio.html,https://www.yuantaetfs.com/product/detail/0050/\u002F\u002Fapi.yuantafunds.com\u002FECImage\u002FETFBackstage\u002Ffile\u002FETFFileDownload\u002FETF申購撤回申請書.pdf,https://www.yuantaetfs.com/product/detail/0050/\u002F\u002Fapi.yuantafunds.com\u002FECImage\u002FETFBackstage\u002Ffile\u002FETFFileDownload\u002FETF申購撤回申請書.pdf,quoted_pdf,true,"leListData:[{Name:""ETF申購撤回申請書"",EName:""Subscription Withdrawal Application"",Url:""https:\u002F\u002Fapi.yuantafunds.com\u002FECImage\u002FETFBackstage\u002Ffile\u002FETFFileDownload\u002FETF申購撤回申請書.pdf""},{Name:""ETF買回撤回申請書"",EName:""Buyback with"
2016Q1_yuantaetfs_ratio_20220526044621_8,2016Q1,https://web.archive.org/web/20220526044621id_/https://www.yuantaetfs.com/product/detail/0050/ratio,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_ratio_20220526044621__product_detail_0050_ratio.html,https://www.yuantaetfs.com/product/detail/0050/\u002F\u002Fapi.yuantafunds.com\u002FECImage\u002FETFBackstage\u002Ffile\u002FETFFileDownload\u002FETF買回撤回申請書.pdf,https://www.yuantaetfs.com/product/detail/0050/\u002F\u002Fapi.yuantafunds.com\u002FECImage\u002FETFBackstage\u002Ffile\u002FETFFileDownload\u002FETF買回撤回申請書.pdf,quoted_pdf,true,"ETF申購撤回申請書.pdf""},{Name:""ETF買回撤回申請書"",EName:""Buyback withdrawal application"",Url:""https:\u002F\u002Fapi.yuantafunds.com\u002FECImage\u002FETFBackstage\u002Ffile\u002FETFFileDownload\u002FETF買回撤回申請書.pdf""},{Name:""現金替代申請書"",EName:""Cash Replacemen"
2016Q1_yuantaetfs_download_20220526050142_1,2016Q1,https://web.archive.org/web/20220526050142id_/https://www.yuantaetfs.com/product/detail/0050/download,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_download_20220526050142__product_detail_0050_download.html,https://www.yuantaetfs.com/product/detail/0050/Basic_information,https://www.yuantaetfs.com/product/detail/0050/Basic_information,html_attr,true,"v class=""maskBox"" data-v-361b1b46><div data-v-361b1b46 data-v-538a453a><a href=""/product/detail/0050/Basic_information"" target="""" data-v-538a453a> 基本資訊 </a></div><div data-v-361b1b46 data-v-538a453a><a href=""/pro"
2016Q1_yuantaetfs_download_20220526050142_2,2016Q1,https://web.archive.org/web/20220526050142id_/https://www.yuantaetfs.com/product/detail/0050/download,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_download_20220526050142__product_detail_0050_download.html,https://www.yuantaetfs.com/product/detail/0050/ratio,https://www.yuantaetfs.com/product/detail/0050/ratio,html_attr,true," 基本資訊 </a></div><div data-v-361b1b46 data-v-538a453a><a href=""/product/detail/0050/ratio"" target="""" data-v-538a453a> 持股比重 </a></div><div data-v-361b1b46 data-v-538a453a><a href=""/tra"
2016Q1_yuantaetfs_download_20220526050142_3,2016Q1,https://web.archive.org/web/20220526050142id_/https://www.yuantaetfs.com/product/detail/0050/download,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_download_20220526050142__product_detail_0050_download.html,https://www.yuantaetfs.com/tradeInfo/pcf/0050,https://www.yuantaetfs.com/tradeInfo/pcf/0050,html_attr,true," 持股比重 </a></div><div data-v-361b1b46 data-v-538a453a><a href=""/tradeInfo/pcf/0050"" target=""_blank"" data-v-538a453a> 申購買回清單 </a></div><div data-v-361b1b46 data-v-538a453a><a da"
2016Q1_yuantaetfs_download_20220526050142_4,2016Q1,https://web.archive.org/web/20220526050142id_/https://www.yuantaetfs.com/product/detail/0050/download,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_download_20220526050142__product_detail_0050_download.html,https://www.yuantaetfs.com/product/detail/0050/PD,https://www.yuantaetfs.com/product/detail/0050/PD,html_attr,true," 基金配息 </a></div><div data-v-361b1b46 data-v-538a453a><a href=""/product/detail/0050/PD"" target="""" data-v-538a453a> 參與券商/流動量券商 </a></div><div data-v-361b1b46 data-v-538a453a><a href"
2016Q1_yuantaetfs_download_20220526050142_5,2016Q1,https://web.archive.org/web/20220526050142id_/https://www.yuantaetfs.com/product/detail/0050/download,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_download_20220526050142__product_detail_0050_download.html,https://www.yuantaetfs.com/product/detail/0050/download,https://www.yuantaetfs.com/product/detail/0050/download,html_attr,true," 參與券商/流動量券商 </a></div><div data-v-361b1b46 data-v-538a453a><a href=""/product/detail/0050/download"" target="""" class=""nuxt-link-exact-active nuxt-link-active on"" data-v-538a453a> 檔案下載 </a></div"
2016Q1_yuantaetfs_download_20220526050142_6,2016Q1,https://web.archive.org/web/20220526050142id_/https://www.yuantaetfs.com/product/detail/0050/download,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_download_20220526050142__product_detail_0050_download.html,https://www.yuantaetfs.com/product/detail/0050/\u002F\u002Fapi.yuantafunds.com\u002FECImage\u002FETFBackstage\u002Ffile\u002FETFFileDownload\u002FETF申購撤回申請書.pdf,https://www.yuantaetfs.com/product/detail/0050/\u002F\u002Fapi.yuantafunds.com\u002FECImage\u002FETFBackstage\u002Ffile\u002FETFFileDownload\u002FETF申購撤回申請書.pdf,quoted_pdf,true,"leListData:[{Name:""ETF申購撤回申請書"",EName:""Subscription Withdrawal Application"",Url:""https:\u002F\u002Fapi.yuantafunds.com\u002FECImage\u002FETFBackstage\u002Ffile\u002FETFFileDownload\u002FETF申購撤回申請書.pdf""},{Name:""ETF買回撤回申請書"",EName:""Buyback with"
2016Q1_yuantaetfs_download_20220526050142_7,2016Q1,https://web.archive.org/web/20220526050142id_/https://www.yuantaetfs.com/product/detail/0050/download,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_download_20220526050142__product_detail_0050_download.html,https://www.yuantaetfs.com/product/detail/0050/\u002F\u002Fapi.yuantafunds.com\u002FECImage\u002FETFBackstage\u002Ffile\u002FETFFileDownload\u002FETF買回撤回申請書.pdf,https://www.yuantaetfs.com/product/detail/0050/\u002F\u002Fapi.yuantafunds.com\u002FECImage\u002FETFBackstage\u002Ffile\u002FETFFileDownload\u002FETF買回撤回申請書.pdf,quoted_pdf,true,"ETF申購撤回申請書.pdf""},{Name:""ETF買回撤回申請書"",EName:""Buyback withdrawal application"",Url:""https:\u002F\u002Fapi.yuantafunds.com\u002FECImage\u002FETFBackstage\u002Ffile\u002FETFFileDownload\u002FETF買回撤回申請書.pdf""},{Name:""現金替代申請書"",EName:""Cash Replacemen"
2016Q1_yuantaetfs_download_20220526050142_8,2016Q1,https://web.archive.org/web/20220526050142id_/https://www.yuantaetfs.com/product/detail/0050/download,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_download_20220526050142__product_detail_0050_download.html,https://www.yuantaetfs.com/product/detail/0050/\u002F\u002Fapi.yuantafunds.com\u002FECImage\u002FETFBackstage\u002Ffile\u002FETFFileDownload\u002F現金替代申請書.pdf,https://www.yuantaetfs.com/product/detail/0050/\u002F\u002Fapi.yuantafunds.com\u002FECImage\u002FETFBackstage\u002Ffile\u002FETFFileDownload\u002F現金替代申請書.pdf,quoted_pdf,true,"u002FETF買回撤回申請書.pdf""},{Name:""現金替代申請書"",EName:""Cash Replacement Application"",Url:""https:\u002F\u002Fapi.yuantafunds.com\u002FECImage\u002FETFBackstage\u002Ffile\u002FETFFileDownload\u002F現金替代申請書.pdf""},{Name:""現金申贖申購申請書"",EName:""Cash Subscriptio"
2021Q4_yuantaetfs_ratio_20220526044621_1,2021Q4,https://web.archive.org/web/20220526044621id_/https://www.yuantaetfs.com/product/detail/0050/ratio,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2021Q4_yuantaetfs_ratio_20220526044621__product_detail_0050_ratio.html,https://www.yuantaetfs.com/product/detail/0050/Basic_information,https://www.yuantaetfs.com/product/detail/0050/Basic_information,html_attr,true,"v class=""maskBox"" data-v-361b1b46><div data-v-361b1b46 data-v-538a453a><a href=""/product/detail/0050/Basic_information"" target="""" data-v-538a453a> 基本資訊 </a></div><div data-v-361b1b46 data-v-538a453a><a href=""/pro"
2021Q4_yuantaetfs_ratio_20220526044621_2,2021Q4,https://web.archive.org/web/20220526044621id_/https://www.yuantaetfs.com/product/detail/0050/ratio,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2021Q4_yuantaetfs_ratio_20220526044621__product_detail_0050_ratio.html,https://www.yuantaetfs.com/product/detail/0050/ratio,https://www.yuantaetfs.com/product/detail/0050/ratio,html_attr,true," 基本資訊 </a></div><div data-v-361b1b46 data-v-538a453a><a href=""/product/detail/0050/ratio"" target="""" class=""nuxt-link-exact-active nuxt-link-active on"" data-v-538a453a> 持股比重 </a></div"
2021Q4_yuantaetfs_ratio_20220526044621_3,2021Q4,https://web.archive.org/web/20220526044621id_/https://www.yuantaetfs.com/product/detail/0050/ratio,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2021Q4_yuantaetfs_ratio_20220526044621__product_detail_0050_ratio.html,https://www.yuantaetfs.com/tradeInfo/pcf/0050,https://www.yuantaetfs.com/tradeInfo/pcf/0050,html_attr,true," 持股比重 </a></div><div data-v-361b1b46 data-v-538a453a><a href=""/tradeInfo/pcf/0050"" target=""_blank"" data-v-538a453a> 申購買回清單 </a></div><div data-v-361b1b46 data-v-538a453a><a da"
2021Q4_yuantaetfs_ratio_20220526044621_4,2021Q4,https://web.archive.org/web/20220526044621id_/https://www.yuantaetfs.com/product/detail/0050/ratio,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2021Q4_yuantaetfs_ratio_20220526044621__product_detail_0050_ratio.html,https://www.yuantaetfs.com/product/detail/0050/PD,https://www.yuantaetfs.com/product/detail/0050/PD,html_attr,true," 基金配息 </a></div><div data-v-361b1b46 data-v-538a453a><a href=""/product/detail/0050/PD"" target="""" data-v-538a453a> 參與券商/流動量券商 </a></div><div data-v-361b1b46 data-v-538a453a><a href"
2021Q4_yuantaetfs_ratio_20220526044621_5,2021Q4,https://web.archive.org/web/20220526044621id_/https://www.yuantaetfs.com/product/detail/0050/ratio,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2021Q4_yuantaetfs_ratio_20220526044621__product_detail_0050_ratio.html,https://www.yuantaetfs.com/product/detail/0050/download,https://www.yuantaetfs.com/product/detail/0050/download,html_attr,true," 參與券商/流動量券商 </a></div><div data-v-361b1b46 data-v-538a453a><a href=""/product/detail/0050/download"" target="""" data-v-538a453a> 檔案下載 </a></div></div></div> <!----></div></div> <div class=""produ"
2021Q4_yuantaetfs_ratio_20220526044621_6,2021Q4,https://web.archive.org/web/20220526044621id_/https://www.yuantaetfs.com/product/detail/0050/ratio,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2021Q4_yuantaetfs_ratio_20220526044621__product_detail_0050_ratio.html,https://mis.taifex.com.tw/futures/RegularSession/EtfProducts/Futures,https://mis.taifex.com.tw/futures/RegularSession/EtfProducts/Futures,html_attr,true,"d"" data-v-4dc52081><span class=""d-md-none"" data-v-4dc52081>商品名稱</span> <a href=""https://mis.taifex.com.tw/futures/RegularSession/EtfProducts/Futures"" data-v-4dc52081> 台灣50ETF股票期貨</a></div><div class=""td"" data-v-4dc52081><span class=""d-md-no"
2021Q4_yuantaetfs_ratio_20220526044621_7,2021Q4,https://web.archive.org/web/20220526044621id_/https://www.yuantaetfs.com/product/detail/0050/ratio,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2021Q4_yuantaetfs_ratio_20220526044621__product_detail_0050_ratio.html,https://www.yuantaetfs.com/product/detail/0050/\u002F\u002Fapi.yuantafunds.com\u002FECImage\u002FETFBackstage\u002Ffile\u002FETFFileDownload\u002FETF申購撤回申請書.pdf,https://www.yuantaetfs.com/product/detail/0050/\u002F\u002Fapi.yuantafunds.com\u002FECImage\u002FETFBackstage\u002Ffile\u002FETFFileDownload\u002FETF申購撤回申請書.pdf,quoted_pdf,true,"leListData:[{Name:""ETF申購撤回申請書"",EName:""Subscription Withdrawal Application"",Url:""https:\u002F\u002Fapi.yuantafunds.com\u002FECImage\u002FETFBackstage\u002Ffile\u002FETFFileDownload\u002FETF申購撤回申請書.pdf""},{Name:""ETF買回撤回申請書"",EName:""Buyback with"
2021Q4_yuantaetfs_ratio_20220526044621_8,2021Q4,https://web.archive.org/web/20220526044621id_/https://www.yuantaetfs.com/product/detail/0050/ratio,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2021Q4_yuantaetfs_ratio_20220526044621__product_detail_0050_ratio.html,https://www.yuantaetfs.com/product/detail/0050/\u002F\u002Fapi.yuantafunds.com\u002FECImage\u002FETFBackstage\u002Ffile\u002FETFFileDownload\u002FETF買回撤回申請書.pdf,https://www.yuantaetfs.com/product/detail/0050/\u002F\u002Fapi.yuantafunds.com\u002FECImage\u002FETFBackstage\u002Ffile\u002FETFFileDownload\u002FETF買回撤回申請書.pdf,quoted_pdf,true,"ETF申購撤回申請書.pdf""},{Name:""ETF買回撤回申請書"",EName:""Buyback withdrawal application"",Url:""https:\u002F\u002Fapi.yuantafunds.com\u002FECImage\u002FETFBackstage\u002Ffile\u002FETFFileDownload\u002FETF買回撤回申請書.pdf""},{Name:""現金替代申請書"",EName:""Cash Replacemen"
2021Q4_yuantafunds_tw_legacy_root_20120910093722_1,2021Q4,https://web.archive.org/web/20120910093722id_/https://www.yuantafunds.com.tw/,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2021Q4_yuantafunds_tw_legacy_root_20120910093722.html,https://www.yuantafunds.com.tw/images/stock_06_new.gif,https://www.yuantafunds.com.tw/images/stock_06_new.gif,html_attr,true," <tr> <td valign=""top""><a href=""/e1/e1_1.aspx""><img src=""/images/stock_06_new.gif"" border=""0"" /></a></td> </tr> <tr> <td height=""100"" valign=""top"" background=""/"
2021Q4_yuantafunds_tw_legacy_root_20120910093722_2,2021Q4,https://web.archive.org/web/20120910093722id_/https://www.yuantafunds.com.tw/,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2021Q4_yuantafunds_tw_legacy_root_20120910093722.html,https://www.yuantafunds.com.tw/images/stock_04_new.gif,https://www.yuantafunds.com.tw/images/stock_04_new.gif,html_attr,true," </tr> <tr> <td valign=""top""><img src=""/images/stock_04_new.gif"" width=""217"" height=""3"" /></td> </tr> </table></td> </tr> <tr> <td height="
2021Q4_yuantafunds_tw_legacy_root_20120910093722_3,2021Q4,https://web.archive.org/web/20120910093722id_/https://www.yuantafunds.com.tw/,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2021Q4_yuantafunds_tw_legacy_root_20120910093722.html,https://www.yuantafunds.com.tw/images/stock_05.gif,https://www.yuantafunds.com.tw/images/stock_05.gif,html_attr,true,"or:hand;"" onclick=""javascript:window.location='/b1/b2_2.aspx'""><img alt="""" src=""/images/stock_05.gif"" width=""320"" height=""32"" /></span></td> </tr> <tr> <td height=""100"" valign=""to"
2021Q4_yuantafunds_tw_legacy_root_20120910093722_4,2021Q4,https://web.archive.org/web/20120910093722id_/https://www.yuantafunds.com.tw/,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2021Q4_yuantafunds_tw_legacy_root_20120910093722.html,https://www.yuantafunds.com.tw/images/stock_04.gif,https://www.yuantafunds.com.tw/images/stock_04.gif,html_attr,true," </tr> <tr> <td valign=""top""><img src=""/images/stock_04.gif"" width=""320"" height=""3"" /></td> </tr> </table></td> </tr> --> </table></td> "
2021Q4_yuantafunds_tw_legacy_root_20120910093722_5,2021Q4,https://web.archive.org/web/20120910093722id_/https://www.yuantafunds.com.tw/,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2021Q4_yuantafunds_tw_legacy_root_20120910093722.html,https://www.yuantafunds.com.tw/images/stock_03.gif,https://www.yuantafunds.com.tw/images/stock_03.gif,html_attr,true," </td> </tr> <tr> <td valign=""top""><img src=""/images/stock_03.gif"" width=""200"" height=""3"" /></td> </tr> </table></td> </tr> <tr> <td height=""1"
2023Q4_yuantaetfs_ratio_20240222103746_1,2023Q4,https://web.archive.org/web/20240222103746id_/https://www.yuantaetfs.com/product/detail/0050/ratio,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2023Q4_yuantaetfs_ratio_20240222103746__product_detail_0050_ratio.html,https://www.yuantaetfs.com/product/detail/0050/Basic_information,https://www.yuantaetfs.com/product/detail/0050/Basic_information,html_attr,true,"v class=""maskBox"" data-v-699bfe7d><div data-v-699bfe7d data-v-cd9e8c28><a href=""/product/detail/0050/Basic_information"" target="""" data-v-cd9e8c28> 基本資訊 </a></div><div data-v-699bfe7d data-v-cd9e8c28><a href=""/pro"
2023Q4_yuantaetfs_ratio_20240222103746_2,2023Q4,https://web.archive.org/web/20240222103746id_/https://www.yuantaetfs.com/product/detail/0050/ratio,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2023Q4_yuantaetfs_ratio_20240222103746__product_detail_0050_ratio.html,https://www.yuantaetfs.com/product/detail/0050/ratio,https://www.yuantaetfs.com/product/detail/0050/ratio,html_attr,true," 基本資訊 </a></div><div data-v-699bfe7d data-v-cd9e8c28><a href=""/product/detail/0050/ratio"" target="""" class=""nuxt-link-exact-active nuxt-link-active on"" data-v-cd9e8c28> 持股比重 </a></div"
2023Q4_yuantaetfs_ratio_20240222103746_3,2023Q4,https://web.archive.org/web/20240222103746id_/https://www.yuantaetfs.com/product/detail/0050/ratio,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2023Q4_yuantaetfs_ratio_20240222103746__product_detail_0050_ratio.html,https://www.yuantaetfs.com/tradeInfo/pcf/0050,https://www.yuantaetfs.com/tradeInfo/pcf/0050,html_attr,true," 持股比重 </a></div><div data-v-699bfe7d data-v-cd9e8c28><a href=""/tradeInfo/pcf/0050"" target=""_blank"" data-v-cd9e8c28> 申購買回清單 </a></div><div data-v-699bfe7d data-v-cd9e8c28><a da"
2023Q4_yuantaetfs_ratio_20240222103746_4,2023Q4,https://web.archive.org/web/20240222103746id_/https://www.yuantaetfs.com/product/detail/0050/ratio,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2023Q4_yuantaetfs_ratio_20240222103746__product_detail_0050_ratio.html,https://www.yuantaetfs.com/product/detail/0050/PD,https://www.yuantaetfs.com/product/detail/0050/PD,html_attr,true," 基金配息 </a></div><div data-v-699bfe7d data-v-cd9e8c28><a href=""/product/detail/0050/PD"" target="""" data-v-cd9e8c28> 參與券商/流動量券商 </a></div><div data-v-699bfe7d data-v-cd9e8c28><a href"
2023Q4_yuantaetfs_ratio_20240222103746_5,2023Q4,https://web.archive.org/web/20240222103746id_/https://www.yuantaetfs.com/product/detail/0050/ratio,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2023Q4_yuantaetfs_ratio_20240222103746__product_detail_0050_ratio.html,https://www.yuantaetfs.com/product/detail/0050/download,https://www.yuantaetfs.com/product/detail/0050/download,html_attr,true," 參與券商/流動量券商 </a></div><div data-v-699bfe7d data-v-cd9e8c28><a href=""/product/detail/0050/download"" target="""" data-v-cd9e8c28> 檔案下載 </a></div></div></div> <!----></div></div> <div class=""produ"
2023Q4_yuantaetfs_ratio_20240222103746_6,2023Q4,https://web.archive.org/web/20240222103746id_/https://www.yuantaetfs.com/product/detail/0050/ratio,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2023Q4_yuantaetfs_ratio_20240222103746__product_detail_0050_ratio.html,https://mis.taifex.com.tw/futures/RegularSession/EtfProducts/Futures,https://mis.taifex.com.tw/futures/RegularSession/EtfProducts/Futures,html_attr,true,"d"" data-v-4dc52081><span class=""d-md-none"" data-v-4dc52081>商品名稱</span> <a href=""https://mis.taifex.com.tw/futures/RegularSession/EtfProducts/Futures"" data-v-4dc52081> 台灣50ETF股票期貨</a></div><div class=""td"" data-v-4dc52081><span class=""d-md-no"
2023Q4_yuantaetfs_ratio_20240222103746_7,2023Q4,https://web.archive.org/web/20240222103746id_/https://www.yuantaetfs.com/product/detail/0050/ratio,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2023Q4_yuantaetfs_ratio_20240222103746__product_detail_0050_ratio.html,https://www.yuantaetfs.com/product/detail/0050/\u002F\u002Fapi.yuantafunds.com\u002FECImage\u002FETFBackstage\u002Ffile\u002FETFFileDownload\u002FETF申購撤回申請書.pdf,https://www.yuantaetfs.com/product/detail/0050/\u002F\u002Fapi.yuantafunds.com\u002FECImage\u002FETFBackstage\u002Ffile\u002FETFFileDownload\u002FETF申購撤回申請書.pdf,quoted_pdf,true,"leListData:[{Name:""ETF申購撤回申請書"",EName:""Subscription Withdrawal Application"",Url:""https:\u002F\u002Fapi.yuantafunds.com\u002FECImage\u002FETFBackstage\u002Ffile\u002FETFFileDownload\u002FETF申購撤回申請書.pdf""},{Name:""ETF買回撤回申請書"",EName:""Buyback with"
