sha256,duplicate_count,size_mb_each,duplicate_overhead_mb,paths
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,209,0.0,0.0,outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Crashpad/metadata | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/Account Web Data-journal | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/Affiliation Database-journal | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/AutofillAiModelCache/LOCK | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/AutofillAiModelCache/LOG | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/AutofillStrikeDatabase/LOCK | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/AutofillStrikeDatabase/LOG | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/BrowsingTopicsSiteData-journal | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/BudgetDatabase/LOCK | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/BudgetDatabase/LOG | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/chrome_cart_db/LOCK | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/chrome_cart_db/LOG | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/ClientCertificates/LOCK | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/ClientCertificates/LOG | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/commerce_subscription_db/LOCK | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/commerce_subscription_db/LOG | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/discount_infos_db/LOCK | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/discount_infos_db/LOG | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/discounts_db/LOCK | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/discounts_db/LOG | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/Download Service/EntryDB/LOCK | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/Download Service/EntryDB/LOG | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/Extension Rules/LOCK | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/Extension Scripts/LOCK | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/Extension State/LOCK | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/Favicons-journal | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/GCM Store/Encryption/000003.log | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/GCM Store/Encryption/LOCK | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/GCM Store/LOCK | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/heavy_ad_intervention_opt_out.db-journal | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/Local Storage/leveldb/LOCK | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/LOCK | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/LOG | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/Login Data For Account-journal | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/Login Data-journal | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/Network/Cookies-journal | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/Network/Device Bound Sessions-journal | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/Network/NetworkDataMigrated | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/Network/Reporting and NEL-journal | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/Network/Trust Tokens-journal | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/Network Action Predictor-journal | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/optimization_guide_hint_cache_store/LOCK | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/optimization_guide_hint_cache_store/LOG | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/parcel_tracking_db/LOCK | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/parcel_tracking_db/LOG | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/PersistentOriginTrials/LOCK | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/PersistentOriginTrials/LOG | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/Safe Browsing Network/NetworkDataMigrated | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/Safe Browsing Network/Safe Browsing Cookies-journal | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/Segmentation Platform/SegmentInfoDB/LOCK
beaacb21773fc32943b58db261d26c714ddaf1adcb0c9264914efb1c55ba3abd,100,0.009,0.936,outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2014Q4_yuanta_etfapi_file_downloads_direct.html | outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2014Q4_yuanta_etfapi_pcf_0050_direct.html | outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2014Q4_yuanta_etfapi_product_0050_direct.html | outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2014Q4_yuanta_etfapi_product_list_direct.html | outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2014Q4_yuanta_etfapi_ratio_0050_direct.html | outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2016Q1_yuanta_etfapi_file_downloads_direct.html | outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2016Q1_yuanta_etfapi_pcf_0050_direct.html | outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2016Q1_yuanta_etfapi_product_0050_direct.html | outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2016Q1_yuanta_etfapi_product_list_direct.html | outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2016Q1_yuanta_etfapi_ratio_0050_direct.html | outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2021Q4_yuanta_etfapi_file_downloads_direct.html | outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2021Q4_yuanta_etfapi_pcf_0050_direct.html | outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2021Q4_yuanta_etfapi_product_0050_direct.html | outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2021Q4_yuanta_etfapi_product_list_direct.html | outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2021Q4_yuanta_etfapi_ratio_0050_direct.html | outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2023Q4_yuanta_etfapi_file_downloads_direct.html | outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2023Q4_yuanta_etfapi_pcf_0050_direct.html | outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2023Q4_yuanta_etfapi_product_0050_direct.html | outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2023Q4_yuanta_etfapi_product_list_direct.html | outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2023Q4_yuanta_etfapi_ratio_0050_direct.html | outputs/radar_tw50_0050_endpoint_post_probe_phase5_201411_202312_20260629/raw_sources/2014Q4_direct_api_param_07700d0431bf.html | outputs/radar_tw50_0050_endpoint_post_probe_phase5_201411_202312_20260629/raw_sources/2014Q4_direct_api_param_3f51b7a815ec.html | outputs/radar_tw50_0050_endpoint_post_probe_phase5_201411_202312_20260629/raw_sources/2014Q4_direct_api_param_5c861bb86dd7.html | outputs/radar_tw50_0050_endpoint_post_probe_phase5_201411_202312_20260629/raw_sources/2014Q4_direct_api_param_90ec294357c0.html | outputs/radar_tw50_0050_endpoint_post_probe_phase5_201411_202312_20260629/raw_sources/2014Q4_direct_api_param_bfac5854f287.html | outputs/radar_tw50_0050_endpoint_post_probe_phase5_201411_202312_20260629/raw_sources/2014Q4_direct_api_param_d36869d376cd.html | outputs/radar_tw50_0050_endpoint_post_probe_phase5_201411_202312_20260629/raw_sources/2014Q4_direct_api_param_d9958c6df19e.html | outputs/radar_tw50_0050_endpoint_post_probe_phase5_201411_202312_20260629/raw_sources/2014Q4_direct_api_param_e358e2edc548.html | outputs/radar_tw50_0050_endpoint_post_probe_phase5_201411_202312_20260629/raw_sources/2014Q4_direct_api_param_e634d104f5b1.html | outputs/radar_tw50_0050_endpoint_post_probe_phase5_201411_202312_20260629/raw_sources/2014Q4_direct_api_param_f9f9e448882a.html | outputs/radar_tw50_0050_endpoint_post_probe_phase5_201411_202312_20260629/raw_sources/2016Q1_direct_api_param_07700d0431bf.html | outputs/radar_tw50_0050_endpoint_post_probe_phase5_201411_202312_20260629/raw_sources/2016Q1_direct_api_param_3f51b7a815ec.html | outputs/radar_tw50_0050_endpoint_post_probe_phase5_201411_202312_20260629/raw_sources/2016Q1_direct_api_param_5c861bb86dd7.html | outputs/radar_tw50_0050_endpoint_post_probe_phase5_201411_202312_20260629/raw_sources/2016Q1_direct_api_param_90ec294357c0.html | outputs/radar_tw50_0050_endpoint_post_probe_phase5_201411_202312_20260629/raw_sources/2016Q1_direct_api_param_bfac5854f287.html | outputs/radar_tw50_0050_endpoint_post_probe_phase5_201411_202312_20260629/raw_sources/2016Q1_direct_api_param_d36869d376cd.html | outputs/radar_tw50_0050_endpoint_post_probe_phase5_201411_202312_20260629/raw_sources/2016Q1_direct_api_param_d9958c6df19e.html | outputs/radar_tw50_0050_endpoint_post_probe_phase5_201411_202312_20260629/raw_sources/2016Q1_direct_api_param_e358e2edc548.html | outputs/radar_tw50_0050_endpoint_post_probe_phase5_201411_202312_20260629/raw_sources/2016Q1_direct_api_param_e634d104f5b1.html | outputs/radar_tw50_0050_endpoint_post_probe_phase5_201411_202312_20260629/raw_sources/2016Q1_direct_api_param_f9f9e448882a.html | outputs/radar_tw50_0050_endpoint_post_probe_phase5_201411_202312_20260629/raw_sources/2021Q4_direct_api_param_07700d0431bf.html | outputs/radar_tw50_0050_endpoint_post_probe_phase5_201411_202312_20260629/raw_sources/2021Q4_direct_api_param_3f51b7a815ec.html | outputs/radar_tw50_0050_endpoint_post_probe_phase5_201411_202312_20260629/raw_sources/2021Q4_direct_api_param_5c861bb86dd7.html | outputs/radar_tw50_0050_endpoint_post_probe_phase5_201411_202312_20260629/raw_sources/2021Q4_direct_api_param_90ec294357c0.html | outputs/radar_tw50_0050_endpoint_post_probe_phase5_201411_202312_20260629/raw_sources/2021Q4_direct_api_param_bfac5854f287.html | outputs/radar_tw50_0050_endpoint_post_probe_phase5_201411_202312_20260629/raw_sources/2021Q4_direct_api_param_d36869d376cd.html | outputs/radar_tw50_0050_endpoint_post_probe_phase5_201411_202312_20260629/raw_sources/2021Q4_direct_api_param_d9958c6df19e.html | outputs/radar_tw50_0050_endpoint_post_probe_phase5_201411_202312_20260629/raw_sources/2021Q4_direct_api_param_e358e2edc548.html | outputs/radar_tw50_0050_endpoint_post_probe_phase5_201411_202312_20260629/raw_sources/2021Q4_direct_api_param_e634d104f5b1.html | outputs/radar_tw50_0050_endpoint_post_probe_phase5_201411_202312_20260629/raw_sources/2021Q4_direct_api_param_f9f9e448882a.html
0f1bad70c7bd1e0a69562853ec529355462fcd0423263a3d39d6d0d70b780443,24,0.0,0.0,outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/Extension Rules/CURRENT | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/Extension Scripts/CURRENT | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/Extension State/CURRENT | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/GCM Store/CURRENT | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/GCM Store/Encryption/CURRENT | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/Local Storage/leveldb/CURRENT | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/Service Worker/Database/CURRENT | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/Session Storage/CURRENT | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/shared_proto_db/CURRENT | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/shared_proto_db/metadata/CURRENT | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/Site Characteristics Database/CURRENT | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/Sync Data/LevelDB/CURRENT | outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/chrome_profile_phase8_persisted/Default/Extension Rules/CURRENT | outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/chrome_profile_phase8_persisted/Default/Extension Scripts/CURRENT | outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/chrome_profile_phase8_persisted/Default/Extension State/CURRENT | outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/chrome_profile_phase8_persisted/Default/GCM Store/CURRENT | outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/chrome_profile_phase8_persisted/Default/GCM Store/Encryption/CURRENT | outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/chrome_profile_phase8_persisted/Default/Local Storage/leveldb/CURRENT | outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/chrome_profile_phase8_persisted/Default/Service Worker/Database/CURRENT | outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/chrome_profile_phase8_persisted/Default/Session Storage/CURRENT | outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/chrome_profile_phase8_persisted/Default/shared_proto_db/CURRENT | outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/chrome_profile_phase8_persisted/Default/shared_proto_db/metadata/CURRENT | outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/chrome_profile_phase8_persisted/Default/Site Characteristics Database/CURRENT | outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/chrome_profile_phase8_persisted/Default/Sync Data/LevelDB/CURRENT
eb62ee2eb4058b02fc5f56241d6a993f62146e781482e0b669e166734b43b71d,17,0.02,0.319,outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/Cache/Cache_Data/f_000003 | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/sitca_live_in2421_2014Q4_21.html | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/sitca_live_in2421_2016Q1_31.html | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/sitca_live_in2421_2021Q4_41.html | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/sitca_live_in2421_2023Q4_51.html | outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/chrome_profile_phase8_persisted/Default/Cache/Cache_Data/f_000003 | outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2014Q4_108.html | outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2014Q4_267.html | outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2016Q1_121.html | outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2016Q1_280.html | outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2021Q4_134.html | outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2021Q4_293.html | outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2023Q4_147.html | outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2023Q4_306.html | outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_all_254.html | outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/sitca_handler_candidate_2014Q4_35.html | outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/sitca_handler_candidate_2016Q1_36.html
06e11187bf9970e707f341c0d2ceb308c05671628448b2ebc12fcf2582fda79f,17,0.003,0.048,outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/sitca_live_in2421_2014Q4_19.html | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/sitca_live_in2421_2016Q1_29.html | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/sitca_live_in2421_2021Q4_39.html | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/sitca_live_in2421_2023Q4_49.html | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/sitca_live_in2421_5.html | outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2014Q4_106.html | outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2014Q4_265.html | outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2016Q1_119.html | outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2016Q1_278.html | outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2021Q4_132.html | outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2021Q4_291.html | outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2023Q4_145.html | outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2023Q4_304.html | outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_all_252.html | outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_all_92.html | outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/sitca_handler_candidate_2014Q4_31.html | outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/sitca_handler_candidate_2016Q1_32.html
9c81bf0c05a596306946b546a1dcaf7a466c0452855700c4d4b20d34420d4536,17,0.001,0.015,outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/sitca_live_in2421_2014Q4_22.html | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/sitca_live_in2421_2016Q1_32.html | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/sitca_live_in2421_2021Q4_42.html | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/sitca_live_in2421_2023Q4_52.html | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/sitca_live_in2421_8.html | outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2014Q4_109.html | outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2014Q4_268.html | outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2016Q1_122.html | outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2016Q1_281.html | outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2021Q4_135.html | outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2021Q4_294.html | outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2023Q4_148.html | outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2023Q4_307.html | outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_all_255.html | outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_all_95.html | outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/sitca_handler_candidate_2014Q4_33.html | outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/sitca_handler_candidate_2016Q1_34.html
8e8057a8f49c410d56829919961e083652cbde7e2be7e7b87a720e7b9e21dcc3,17,0.0,0.007,outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/yuanta_live_3_102.json | outputs/radar_tw50_0050_endpoint_post_probe_phase5_201411_202312_20260629/raw_sources/2014Q4_direct_api_param_5e7987182d31.json | outputs/radar_tw50_0050_endpoint_post_probe_phase5_201411_202312_20260629/raw_sources/2014Q4_direct_api_param_f742b3423958.json | outputs/radar_tw50_0050_endpoint_post_probe_phase5_201411_202312_20260629/raw_sources/2016Q1_direct_api_param_5e7987182d31.json | outputs/radar_tw50_0050_endpoint_post_probe_phase5_201411_202312_20260629/raw_sources/2016Q1_direct_api_param_f742b3423958.json | outputs/radar_tw50_0050_endpoint_post_probe_phase5_201411_202312_20260629/raw_sources/2021Q4_direct_api_param_5e7987182d31.json | outputs/radar_tw50_0050_endpoint_post_probe_phase5_201411_202312_20260629/raw_sources/2021Q4_direct_api_param_f742b3423958.json | outputs/radar_tw50_0050_endpoint_post_probe_phase5_201411_202312_20260629/raw_sources/2023Q4_direct_api_param_5e7987182d31.json | outputs/radar_tw50_0050_endpoint_post_probe_phase5_201411_202312_20260629/raw_sources/2023Q4_direct_api_param_f742b3423958.json | outputs/radar_tw50_0050_session_replay_phase6_201411_202312_20260629/raw_sources/2014Q4_exact_api_4.json | outputs/radar_tw50_0050_session_replay_phase6_201411_202312_20260629/raw_sources/2014Q4_exact_api_5.json | outputs/radar_tw50_0050_session_replay_phase6_201411_202312_20260629/raw_sources/2016Q1_exact_api_16.json | outputs/radar_tw50_0050_session_replay_phase6_201411_202312_20260629/raw_sources/2016Q1_exact_api_17.json | outputs/radar_tw50_0050_session_replay_phase6_201411_202312_20260629/raw_sources/2021Q4_exact_api_28.json | outputs/radar_tw50_0050_session_replay_phase6_201411_202312_20260629/raw_sources/2021Q4_exact_api_29.json | outputs/radar_tw50_0050_session_replay_phase6_201411_202312_20260629/raw_sources/2023Q4_exact_api_40.json | outputs/radar_tw50_0050_session_replay_phase6_201411_202312_20260629/raw_sources/2023Q4_exact_api_41.json
