variant_id,period,decision_date,ticker,role,requested_execution_date,market,name,open,high,low,close,source_quality,adjustment_policy,source_url,source_hash,retrieved_at,source_path,exact_key_ready,fill_mode,future_data_violation_count
S01_CD2,P2,2023-05-24,6244,sell,2023-05-25,TPEx,,35.05,35.05,34.2,34.55,official_tpex_selected_ticker_month_unadjusted_execution,official_unadjusted_execution_only,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6244&date=2023%2F05%2F01&response=json,abc5280b94f84bf10b3d80e616de83a307450e33d5ee703f21939436bb37012b,2026-07-15T08:18:49+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_ma_slope_cd50_action_leg_frontier_iteration_005_20260715\raw_audit_samples\6244_TPEx_2023-05.json,True,bounded_official_ticker_month_route,0
S01_CD3,P2,2023-05-15,6244,buy,2023-05-16,TPEx,,35.25,35.25,34.65,35.0,official_tpex_selected_ticker_month_unadjusted_execution,official_unadjusted_execution_only,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6244&date=2023%2F05%2F01&response=json,abc5280b94f84bf10b3d80e616de83a307450e33d5ee703f21939436bb37012b,2026-07-15T08:18:49+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_ma_slope_cd50_action_leg_frontier_iteration_005_20260715\raw_audit_samples\6244_TPEx_2023-05.json,True,bounded_official_ticker_month_route,0
S02_CD7,P1,2016-10-06,3008,sell,2016-10-07,TWSE,,3790.0,3800.0,3765.0,3770.0,official_twse_selected_ticker_month_unadjusted_execution,official_unadjusted_execution_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20161001&stockNo=3008&response=json,db3eb168368cfcd34929e7be210db067375f53d483ec2867f5ff4bc96ace4029,2026-07-15T08:18:49+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_ma_slope_cd50_action_leg_frontier_iteration_005_20260715\raw_audit_samples\3008_TWSE_2016-10.json,True,bounded_official_ticker_month_route,0
S02_CD7,P1,2016-10-06,3596,buy,2016-10-07,TWSE,,66.2,66.3,64.1,64.2,official_twse_selected_ticker_month_unadjusted_execution,official_unadjusted_execution_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20161001&stockNo=3596&response=json,3902e91872a2b7484add6ed2dbfc6009c5651cdadaa4cff1ccfca24b714930cc,2026-07-15T08:18:49+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_ma_slope_cd50_action_leg_frontier_iteration_005_20260715\raw_audit_samples\3596_TWSE_2016-10.json,True,bounded_official_ticker_month_route,0
S03_CD7,P1,2016-09-30,3008,sell,2016-10-03,TWSE,,3815.0,3880.0,3815.0,3840.0,official_twse_selected_ticker_month_unadjusted_execution,official_unadjusted_execution_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20161001&stockNo=3008&response=json,db3eb168368cfcd34929e7be210db067375f53d483ec2867f5ff4bc96ace4029,2026-07-15T08:18:49+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_ma_slope_cd50_action_leg_frontier_iteration_005_20260715\raw_audit_samples\3008_TWSE_2016-10.json,True,bounded_official_ticker_month_route,0
S03_CD7,P1,2016-09-30,2883,buy,2016-10-03,TWSE,,8.02,8.04,7.96,7.96,official_twse_selected_ticker_month_unadjusted_execution,official_unadjusted_execution_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20161001&stockNo=2883&response=json,0edeccd078e6613a468287b122162aae6de61c68fb35223712d96ffc3d35c1c4,2026-07-15T08:18:49+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_ma_slope_cd50_action_leg_frontier_iteration_005_20260715\raw_audit_samples\2883_TWSE_2016-10.json,True,bounded_official_ticker_month_route,0
S04_CD3,P1,2016-05-18,2357,sell,2016-05-19,TWSE,,255.5,257.5,252.0,254.5,official_twse_selected_ticker_month_unadjusted_execution,official_unadjusted_execution_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20160501&stockNo=2357&response=json,ef1e6231ce43752cf24cc4a33944545faf62f712ead35ad383ccd92e20af2961,2026-07-15T08:18:50+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_ma_slope_cd50_action_leg_frontier_iteration_005_20260715\raw_audit_samples\2357_TWSE_2016-05.json,True,bounded_official_ticker_month_route,0
S04_CD3,P1,2016-05-18,5880,buy,2016-05-19,TWSE,,13.7,13.75,13.5,13.6,official_twse_selected_ticker_month_unadjusted_execution,official_unadjusted_execution_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20160501&stockNo=5880&response=json,0f0dcc2a573dd46f6c2784f4636dd06b8ea735f4798c4659c44a8933eb18cd29,2026-07-15T08:18:50+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_ma_slope_cd50_action_leg_frontier_iteration_005_20260715\raw_audit_samples\5880_TWSE_2016-05.json,True,bounded_official_ticker_month_route,0
S04_CD5,P1,2016-07-06,2881,sell,2016-07-07,TWSE,,36.4,36.5,36.05,36.05,official_twse_selected_ticker_month_unadjusted_execution,official_unadjusted_execution_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20160701&stockNo=2881&response=json,4b62ad195ed4a8e4446d3b14881c4f37b135ccf6b97d1276ad270ae1e93369e4,2026-07-15T08:18:50+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_ma_slope_cd50_action_leg_frontier_iteration_005_20260715\raw_audit_samples\2881_TWSE_2016-07.json,True,bounded_official_ticker_month_route,0
S04_CD7,P1,2017-03-02,2428,sell,2017-03-03,TWSE,,67.0,67.6,66.9,67.0,official_twse_selected_ticker_month_unadjusted_execution,official_unadjusted_execution_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20170301&stockNo=2428&response=json,34dcc0f713c79c6b4ffa9cbc6361b664cb14bf62bae5636195fdb80ef1cfcdd1,2026-07-15T08:18:50+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_ma_slope_cd50_action_leg_frontier_iteration_005_20260715\raw_audit_samples\2428_TWSE_2017-03.json,True,bounded_official_ticker_month_route,0
