date,snapshot_file,row_count,theme_count,stock_count,fundamental_pass_count,missing_fundamental_count,future_fundamental_violation_count,missing_required_columns,formal_ready,blocking_issue_count,blocking_items
20211201,radar_snapshot_20211201.csv,74,9,69,7,67,0,,false,3,point_in_time_fundamentals;date_aware_theme_membership;official_exchange_turnover
20211202,radar_snapshot_20211202.csv,74,9,69,7,67,0,,false,3,point_in_time_fundamentals;date_aware_theme_membership;official_exchange_turnover
20211203,radar_snapshot_20211203.csv,74,9,69,7,67,0,,false,3,point_in_time_fundamentals;date_aware_theme_membership;official_exchange_turnover
20211206,radar_snapshot_20211206.csv,74,9,69,7,67,0,,false,3,point_in_time_fundamentals;date_aware_theme_membership;official_exchange_turnover
20211207,radar_snapshot_20211207.csv,74,9,69,7,67,0,,false,3,point_in_time_fundamentals;date_aware_theme_membership;official_exchange_turnover
20211208,radar_snapshot_20211208.csv,74,9,69,7,67,0,,false,3,point_in_time_fundamentals;date_aware_theme_membership;official_exchange_turnover
20211209,radar_snapshot_20211209.csv,74,9,69,7,67,0,,false,3,point_in_time_fundamentals;date_aware_theme_membership;official_exchange_turnover
20211210,radar_snapshot_20211210.csv,74,9,69,7,67,0,,false,3,point_in_time_fundamentals;date_aware_theme_membership;official_exchange_turnover
20211213,radar_snapshot_20211213.csv,74,9,69,7,67,0,,false,3,point_in_time_fundamentals;date_aware_theme_membership;official_exchange_turnover
20211214,radar_snapshot_20211214.csv,74,9,69,7,67,0,,false,3,point_in_time_fundamentals;date_aware_theme_membership;official_exchange_turnover
20211215,radar_snapshot_20211215.csv,74,9,69,7,67,0,,false,3,point_in_time_fundamentals;date_aware_theme_membership;official_exchange_turnover
20211216,radar_snapshot_20211216.csv,74,9,69,7,67,0,,false,3,point_in_time_fundamentals;date_aware_theme_membership;official_exchange_turnover
20211217,radar_snapshot_20211217.csv,74,9,69,7,67,0,,false,3,point_in_time_fundamentals;date_aware_theme_membership;official_exchange_turnover
20211220,radar_snapshot_20211220.csv,74,9,69,7,67,0,,false,3,point_in_time_fundamentals;date_aware_theme_membership;official_exchange_turnover
20211221,radar_snapshot_20211221.csv,74,9,69,7,67,0,,false,3,point_in_time_fundamentals;date_aware_theme_membership;official_exchange_turnover
20211222,radar_snapshot_20211222.csv,74,9,69,7,67,0,,false,3,point_in_time_fundamentals;date_aware_theme_membership;official_exchange_turnover
20211223,radar_snapshot_20211223.csv,74,9,69,7,67,0,,false,3,point_in_time_fundamentals;date_aware_theme_membership;official_exchange_turnover
