ticker,market,event_type,effective_date,amount_or_ratio,source_quality,source_url,source_hash,retrieval_time_utc,human_review_required,market_available_at_status,accepted_for_unadjusted_execution,future_data_violation_count,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,ready_for_formal,not_live_rule,forward_returns_live_rule_usage
1101,TWSE,cash_dividend,2026-07-01,0.8,trusted_nonofficial_yahoo_event_candidate,https://query1.finance.yahoo.com/v8/finance/chart/1101.TW?period1=1657497600&period2=1783641600&interval=1d&events=div%2Csplits,6f4bbb36015cee6376596c64b9ea6226eae9049defec25c00517d4bbfe494622,2026-07-11T08:54:45+00:00,true,use source event timestamp if present; otherwise affected ticker remains blocked,False,0,False,False,False,False,False,False,False,True,False
1301,TWSE,cash_dividend,2026-06-30,0.5,trusted_nonofficial_yahoo_event_candidate,https://query1.finance.yahoo.com/v8/finance/chart/1301.TW?period1=1657497600&period2=1783641600&interval=1d&events=div%2Csplits,dc9b626d8a5d43efb80b3a65f0f839734cb5d0e7f0ddde849bb8459940066661,2026-07-11T08:54:45+00:00,true,use source event timestamp if present; otherwise affected ticker remains blocked,False,0,False,False,False,False,False,False,False,True,False
1303,TWSE,cash_dividend,2026-07-08,0.8,trusted_nonofficial_yahoo_event_candidate,https://query1.finance.yahoo.com/v8/finance/chart/1303.TW?period1=1657497600&period2=1783641600&interval=1d&events=div%2Csplits,3b9d46c451475051a2c7385a40637954e27c23c0187bca53811745ce15351b5c,2026-07-11T08:54:45+00:00,true,use source event timestamp if present; otherwise affected ticker remains blocked,False,0,False,False,False,False,False,False,False,True,False
1307,TWSE,cash_dividend,2026-07-06,2.2,trusted_nonofficial_yahoo_event_candidate,https://query1.finance.yahoo.com/v8/finance/chart/1307.TW?period1=1657497600&period2=1783641600&interval=1d&events=div%2Csplits,779912c857fcd3268a8b19e9566302aa8d798cede3a4fcbdb1f3631ebae9fead,2026-07-11T08:54:46+00:00,true,use source event timestamp if present; otherwise affected ticker remains blocked,False,0,False,False,False,False,False,False,False,True,False
1513,TWSE,cash_dividend,2026-07-09,6.0,trusted_nonofficial_yahoo_event_candidate,https://query1.finance.yahoo.com/v8/finance/chart/1513.TW?period1=1657497600&period2=1783641600&interval=1d&events=div%2Csplits,61f666be26aaa7f1433e1d46680d035b2c9d86c429567c8f96ff76cdb63768d5,2026-07-11T08:54:47+00:00,true,use source event timestamp if present; otherwise affected ticker remains blocked,False,0,False,False,False,False,False,False,False,True,False
1612,TWSE,cash_dividend,2026-07-02,2.5,trusted_nonofficial_yahoo_event_candidate,https://query1.finance.yahoo.com/v8/finance/chart/1612.TW?period1=1657497600&period2=1783641600&interval=1d&events=div%2Csplits,81365b8125df74bf817699606af388e2b47ca0450fc52b2ffcd1f0e31e9370b6,2026-07-11T08:54:50+00:00,true,use source event timestamp if present; otherwise affected ticker remains blocked,False,0,False,False,False,False,False,False,False,True,False
1616,TWSE,cash_dividend,2026-07-09,1.3584,trusted_nonofficial_yahoo_event_candidate,https://query1.finance.yahoo.com/v8/finance/chart/1616.TW?period1=1657497600&period2=1783641600&interval=1d&events=div%2Csplits,13f0014e92798bc037178a44815ebd46002ae30c553cf882cc4360ae002b3371,2026-07-11T08:54:50+00:00,true,use source event timestamp if present; otherwise affected ticker remains blocked,False,0,False,False,False,False,False,False,False,True,False
1727,TWSE,cash_dividend,2026-06-30,0.15,trusted_nonofficial_yahoo_event_candidate,https://query1.finance.yahoo.com/v8/finance/chart/1727.TW?period1=1657497600&period2=1783641600&interval=1d&events=div%2Csplits,69fd540217071748fb61e72540106083f71de0d0cf38d46c019db0c26dc9273b,2026-07-11T08:54:51+00:00,true,use source event timestamp if present; otherwise affected ticker remains blocked,False,0,False,False,False,False,False,False,False,True,False
2049,TWSE,cash_dividend,2026-07-08,2.0,trusted_nonofficial_yahoo_event_candidate,https://query1.finance.yahoo.com/v8/finance/chart/2049.TW?period1=1657497600&period2=1783641600&interval=1d&events=div%2Csplits,6a921567e0d77469a4073c6b397b9abb37139b4a52b5f2ac617d0871265439a9,2026-07-11T08:54:55+00:00,true,use source event timestamp if present; otherwise affected ticker remains blocked,False,0,False,False,False,False,False,False,False,True,False
2230,TPEx,cash_dividend,2026-07-01,0.608951,trusted_nonofficial_yahoo_event_candidate,https://query1.finance.yahoo.com/v8/finance/chart/2230.TWO?period1=1657497600&period2=1783641600&interval=1d&events=div%2Csplits,1490140a12fb544685e51a949d5813bffd65a5431145109f6639d4c427851c2e,2026-07-11T08:54:59+00:00,true,use source event timestamp if present; otherwise affected ticker remains blocked,False,0,False,False,False,False,False,False,False,True,False
2303,TWSE,cash_dividend,2026-07-08,2.608083,trusted_nonofficial_yahoo_event_candidate,https://query1.finance.yahoo.com/v8/finance/chart/2303.TW?period1=1657497600&period2=1783641600&interval=1d&events=div%2Csplits,a7d8fd508c94fe779f80f9e5b1463a76ce0df34afc2704aa75ed5534bbe185e5,2026-07-11T08:54:57+00:00,true,use source event timestamp if present; otherwise affected ticker remains blocked,False,0,False,False,False,False,False,False,False,True,False
2317,TWSE,cash_dividend,2026-07-02,7.171792,trusted_nonofficial_yahoo_event_candidate,https://query1.finance.yahoo.com/v8/finance/chart/2317.TW?period1=1657497600&period2=1783641600&interval=1d&events=div%2Csplits,10af8163ac2e93b602ee0a0a94f8547ba64f8385a5d9449ae469efa6496e405c,2026-07-11T08:54:58+00:00,true,use source event timestamp if present; otherwise affected ticker remains blocked,False,0,False,False,False,False,False,False,False,True,False
2328,TWSE,cash_dividend,2026-06-30,0.9,trusted_nonofficial_yahoo_event_candidate,https://query1.finance.yahoo.com/v8/finance/chart/2328.TW?period1=1657497600&period2=1783641600&interval=1d&events=div%2Csplits,86428289f0342c01bcba3267c952849e870841fca487ef6fa7114af99cc91415,2026-07-11T08:55:00+00:00,true,use source event timestamp if present; otherwise affected ticker remains blocked,False,0,False,False,False,False,False,False,False,True,False
2354,TWSE,cash_dividend,2026-07-02,1.5,trusted_nonofficial_yahoo_event_candidate,https://query1.finance.yahoo.com/v8/finance/chart/2354.TW?period1=1657497600&period2=1783641600&interval=1d&events=div%2Csplits,f9ab3e72423ea3b86a9a57203d34f7480165afaba7367eda2c6a095edd650901,2026-07-11T08:55:02+00:00,true,use source event timestamp if present; otherwise affected ticker remains blocked,False,0,False,False,False,False,False,False,False,True,False
2357,TWSE,cash_dividend,2026-07-01,42.0,trusted_nonofficial_yahoo_event_candidate,https://query1.finance.yahoo.com/v8/finance/chart/2357.TW?period1=1657497600&period2=1783641600&interval=1d&events=div%2Csplits,f075c009239735aa780b06f42e3c01b212bea134a87eef6099321582ce2f6b65,2026-07-11T08:55:02+00:00,true,use source event timestamp if present; otherwise affected ticker remains blocked,False,0,False,False,False,False,False,False,False,True,False
2405,TWSE,cash_dividend,2026-07-08,0.1,trusted_nonofficial_yahoo_event_candidate,https://query1.finance.yahoo.com/v8/finance/chart/2405.TW?period1=1657497600&period2=1783641600&interval=1d&events=div%2Csplits,6a1826759c74a32cc5187d2f72f55fa63f802ae895e5205a916ca701b84ab945,2026-07-11T08:55:07+00:00,true,use source event timestamp if present; otherwise affected ticker remains blocked,False,0,False,False,False,False,False,False,False,True,False
2408,TWSE,cash_dividend,2026-07-07,1.347149,trusted_nonofficial_yahoo_event_candidate,https://query1.finance.yahoo.com/v8/finance/chart/2408.TW?period1=1657497600&period2=1783641600&interval=1d&events=div%2Csplits,93d6706ee7a34e294976343b1f2bff9a76b95fe57a1cbb2030fb9d2194fa3e8e,2026-07-11T08:55:07+00:00,true,use source event timestamp if present; otherwise affected ticker remains blocked,False,0,False,False,False,False,False,False,False,True,False
2412,TWSE,cash_dividend,2026-07-09,5.2,trusted_nonofficial_yahoo_event_candidate,https://query1.finance.yahoo.com/v8/finance/chart/2412.TW?period1=1657497600&period2=1783641600&interval=1d&events=div%2Csplits,96c28c09d2660244fc0a59813ec1368af1f89977dc61afbba76ad4fe34408406,2026-07-11T08:55:07+00:00,true,use source event timestamp if present; otherwise affected ticker remains blocked,False,0,False,False,False,False,False,False,False,True,False
2417,TWSE,cash_dividend,2026-07-07,0.250119,trusted_nonofficial_yahoo_event_candidate,https://query1.finance.yahoo.com/v8/finance/chart/2417.TW?period1=1657497600&period2=1783641600&interval=1d&events=div%2Csplits,528d3e66a4288d467d2c0627b43f692287e619801c7323fe0bd10d96abedb824,2026-07-11T08:55:08+00:00,true,use source event timestamp if present; otherwise affected ticker remains blocked,False,0,False,False,False,False,False,False,False,True,False
2425,TWSE,cash_dividend,2026-07-03,0.1,trusted_nonofficial_yahoo_event_candidate,https://query1.finance.yahoo.com/v8/finance/chart/2425.TW?period1=1657497600&period2=1783641600&interval=1d&events=div%2Csplits,9b50ea552733629483c69d85dad07a7c60fbfbd6982eb6f71dd0dd58edff9267,2026-07-11T08:55:08+00:00,true,use source event timestamp if present; otherwise affected ticker remains blocked,False,0,False,False,False,False,False,False,False,True,False
2436,TWSE,cash_dividend,2026-06-30,1.956716,trusted_nonofficial_yahoo_event_candidate,https://query1.finance.yahoo.com/v8/finance/chart/2436.TW?period1=1657497600&period2=1783641600&interval=1d&events=div%2Csplits,abee2685f48a19c8c12aab5814edf1ae54bf1e29156e698e1ac9f69aadd91e8d,2026-07-11T08:55:09+00:00,true,use source event timestamp if present; otherwise affected ticker remains blocked,False,0,False,False,False,False,False,False,False,True,False
2453,TWSE,cash_dividend,2026-07-09,2.8,trusted_nonofficial_yahoo_event_candidate,https://query1.finance.yahoo.com/v8/finance/chart/2453.TW?period1=1657497600&period2=1783641600&interval=1d&events=div%2Csplits,39fd0a746b74ffc7a4902787ae11f941a248692f31b5e888e21b8e969532cb0b,2026-07-11T08:55:10+00:00,true,use source event timestamp if present; otherwise affected ticker remains blocked,False,0,False,False,False,False,False,False,False,True,False
