source,period,url,retrieved_path,content_type,http_status,sha256,bytes,notes
yuanta_legacy_phase8,2016Q1,https://www.yuantafunds.com/api/fund/holding?fundid=1066&date=201603,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_legacy_phase8_2016Q1_56.html,text/html;charset=utf-8,200,dd5cd9a3b89ba70fa347356e9e6bed7932a54ed9f5d654df4898681dc174f4b9,1515919,yuanta legacy/alternative route probe
yuanta_legacy_phase8,2016Q1,https://api.yuantafunds.com/ECAPI/api/ETF/GetHoldStock?fundid=0050&date=2016-03-31,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_legacy_phase8_2016Q1_57.html,text/html,200,beaacb21773fc32943b58db261d26c714ddaf1adcb0c9264914efb1c55ba3abd,9917,yuanta legacy/alternative route probe
yuanta_legacy_phase8,2016Q1,https://api.yuantafunds.com/ECAPI/api/ETF/GetHoldStock?fundId=1066&date=2016-03-31,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_legacy_phase8_2016Q1_58.html,text/html,200,beaacb21773fc32943b58db261d26c714ddaf1adcb0c9264914efb1c55ba3abd,9917,yuanta legacy/alternative route probe
yuanta_legacy_phase8,2016Q1,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20160331,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_legacy_phase8_2016Q1_59.json,application/json; charset=utf-8,200,575ce398586a04877dc6b19974edf201f7fa15b541ff159095bf89e69bb228b1,14109,yuanta legacy/alternative route probe
yuanta_legacy_phase8,2016Q1,https://etfapi.yuantaetfs.com/ectranslation/api/trans?APIType=ETFBackstage&CompanyName=YUANTAFUNDS&PageName=%2Fproduct%2Fdetail%2F0050%2Fratio&DeviceId=null&FuncId=ETFTag%2FGetProductInformation&AppName=ETF&Device=4&Platform=ETF&stk_cd=0050&date=2016-03-31,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_legacy_phase8_2016Q1_60.json,application/json; charset=utf-8,200,192bd1aae17b1fcd44912bbac7723857f931d5fa5582a5b91207e342a5f016eb,94,yuanta legacy/alternative route probe
yuanta_legacy_phase8,2021Q4,https://www.yuantafunds.com/fund/detail/1066,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_legacy_phase8_2021Q4_61.html,text/html;charset=utf-8,200,7c791b5ef946e96f7c2486a8cd1ee27e8522eb55564272af62d849e6bafc2f5b,1515888,yuanta legacy/alternative route probe
yuanta_legacy_phase8,2021Q4,https://www.yuantafunds.com/fund/holding/1066,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_legacy_phase8_2021Q4_62.html,text/html;charset=utf-8,200,7c791b5ef946e96f7c2486a8cd1ee27e8522eb55564272af62d849e6bafc2f5b,1515888,yuanta legacy/alternative route probe
yuanta_legacy_phase8,2021Q4,https://www.yuantafunds.com/active/ETF/0050,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_legacy_phase8_2021Q4_63.html,text/html;charset=utf-8,200,7c791b5ef946e96f7c2486a8cd1ee27e8522eb55564272af62d849e6bafc2f5b,1515888,yuanta legacy/alternative route probe
yuanta_legacy_phase8,2021Q4,https://www.yuantafunds.com/ETF/0050,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_legacy_phase8_2021Q4_64.html,text/html;charset=utf-8,200,7c791b5ef946e96f7c2486a8cd1ee27e8522eb55564272af62d849e6bafc2f5b,1515888,yuanta legacy/alternative route probe
yuanta_legacy_phase8,2021Q4,https://www.yuantafunds.com/ETF/Download?fundid=1066&date=202112,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_legacy_phase8_2021Q4_65.html,text/html;charset=utf-8,200,dd6feaebad9c3b9ff92c5c020f21a4ac8b79bc783ac5daf4304b656e5d9ce843,1515919,yuanta legacy/alternative route probe
yuanta_legacy_phase8,2021Q4,https://www.yuantafunds.com/api/fund/holding?fundid=1066&date=202112,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_legacy_phase8_2021Q4_66.html,text/html;charset=utf-8,200,dd6feaebad9c3b9ff92c5c020f21a4ac8b79bc783ac5daf4304b656e5d9ce843,1515919,yuanta legacy/alternative route probe
yuanta_legacy_phase8,2021Q4,https://api.yuantafunds.com/ECAPI/api/ETF/GetHoldStock?fundid=0050&date=2021-12-31,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_legacy_phase8_2021Q4_67.html,text/html,200,beaacb21773fc32943b58db261d26c714ddaf1adcb0c9264914efb1c55ba3abd,9917,yuanta legacy/alternative route probe
yuanta_legacy_phase8,2021Q4,https://api.yuantafunds.com/ECAPI/api/ETF/GetHoldStock?fundId=1066&date=2021-12-31,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_legacy_phase8_2021Q4_68.html,text/html,200,beaacb21773fc32943b58db261d26c714ddaf1adcb0c9264914efb1c55ba3abd,9917,yuanta legacy/alternative route probe
yuanta_legacy_phase8,2021Q4,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20211231,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_legacy_phase8_2021Q4_69.json,application/json; charset=utf-8,200,c41d4e06243b15c9f8732bfc377fab5fa6bd11e9e08d0332c61004dcf73b7cf3,12612,yuanta legacy/alternative route probe
yuanta_legacy_phase8,2021Q4,https://etfapi.yuantaetfs.com/ectranslation/api/trans?APIType=ETFBackstage&CompanyName=YUANTAFUNDS&PageName=%2Fproduct%2Fdetail%2F0050%2Fratio&DeviceId=null&FuncId=ETFTag%2FGetProductInformation&AppName=ETF&Device=4&Platform=ETF&stk_cd=0050&date=2021-12-31,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_legacy_phase8_2021Q4_70.json,application/json; charset=utf-8,200,2f7d063f099d9209f9a9562215f692c14847d35348a91b8152938c23ef6da2fb,94,yuanta legacy/alternative route probe
yuanta_legacy_phase8,2023Q4,https://www.yuantafunds.com/fund/detail/1066,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_legacy_phase8_2023Q4_71.html,text/html;charset=utf-8,200,7c791b5ef946e96f7c2486a8cd1ee27e8522eb55564272af62d849e6bafc2f5b,1515888,yuanta legacy/alternative route probe
yuanta_legacy_phase8,2023Q4,https://www.yuantafunds.com/fund/holding/1066,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_legacy_phase8_2023Q4_72.html,text/html;charset=utf-8,200,7c791b5ef946e96f7c2486a8cd1ee27e8522eb55564272af62d849e6bafc2f5b,1515888,yuanta legacy/alternative route probe
yuanta_legacy_phase8,2023Q4,https://www.yuantafunds.com/active/ETF/0050,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_legacy_phase8_2023Q4_73.html,text/html;charset=utf-8,200,7c791b5ef946e96f7c2486a8cd1ee27e8522eb55564272af62d849e6bafc2f5b,1515888,yuanta legacy/alternative route probe
yuanta_legacy_phase8,2023Q4,https://www.yuantafunds.com/ETF/0050,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_legacy_phase8_2023Q4_74.html,text/html;charset=utf-8,200,7c791b5ef946e96f7c2486a8cd1ee27e8522eb55564272af62d849e6bafc2f5b,1515888,yuanta legacy/alternative route probe
yuanta_legacy_phase8,2023Q4,https://www.yuantafunds.com/ETF/Download?fundid=1066&date=202312,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_legacy_phase8_2023Q4_75.html,text/html;charset=utf-8,200,45b24187b5aa3b653d126fb89cdbd17dc52e57f4d6405eb976f4479d8dd6cf35,1515919,yuanta legacy/alternative route probe
yuanta_legacy_phase8,2023Q4,https://www.yuantafunds.com/api/fund/holding?fundid=1066&date=202312,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_legacy_phase8_2023Q4_76.html,text/html;charset=utf-8,200,45b24187b5aa3b653d126fb89cdbd17dc52e57f4d6405eb976f4479d8dd6cf35,1515919,yuanta legacy/alternative route probe
yuanta_legacy_phase8,2023Q4,https://api.yuantafunds.com/ECAPI/api/ETF/GetHoldStock?fundid=0050&date=2023-12-31,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_legacy_phase8_2023Q4_77.html,text/html,200,beaacb21773fc32943b58db261d26c714ddaf1adcb0c9264914efb1c55ba3abd,9917,yuanta legacy/alternative route probe
yuanta_legacy_phase8,2023Q4,https://api.yuantafunds.com/ECAPI/api/ETF/GetHoldStock?fundId=1066&date=2023-12-31,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_legacy_phase8_2023Q4_78.html,text/html,200,beaacb21773fc32943b58db261d26c714ddaf1adcb0c9264914efb1c55ba3abd,9917,yuanta legacy/alternative route probe
yuanta_legacy_phase8,2023Q4,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20231231,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_legacy_phase8_2023Q4_79.json,application/json; charset=utf-8,200,394db51ac7bd84661d655c187e7ac63f84798ca1eb13f60eba249518b10f87df,12667,yuanta legacy/alternative route probe
yuanta_legacy_phase8,2023Q4,https://etfapi.yuantaetfs.com/ectranslation/api/trans?APIType=ETFBackstage&CompanyName=YUANTAFUNDS&PageName=%2Fproduct%2Fdetail%2F0050%2Fratio&DeviceId=null&FuncId=ETFTag%2FGetProductInformation&AppName=ETF&Device=4&Platform=ETF&stk_cd=0050&date=2023-12-31,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_legacy_phase8_2023Q4_80.json,application/json; charset=utf-8,200,b77512977153150349d7f2a5298743e5d3e6d39002beb5852b93d10103f6c62d,94,yuanta legacy/alternative route probe
yuanta_pcf_daily_sweep_phase8,2014Q4,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20141201,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_pcf_daily_sweep_phase8_2014Q4_81.json,application/json; charset=utf-8,200,ba4ae9cf240da8f27aaaafb8a8e83c8769e3b04bf25024b1ca57eeb0cf8d62c3,14092,target-month PCF/Daily date sweep
yuanta_pcf_daily_sweep_phase8,2014Q4,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20141202,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_pcf_daily_sweep_phase8_2014Q4_82.json,application/json; charset=utf-8,200,ed1064f52d059ec10ab6571a62be8faf8ac0200d2a7c68cdc1a673cc53a29265,14089,target-month PCF/Daily date sweep
yuanta_pcf_daily_sweep_phase8,2014Q4,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20141203,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_pcf_daily_sweep_phase8_2014Q4_83.json,application/json; charset=utf-8,200,7d10ced2d1072c89305ed4581a6c3cd1ea4ff87340e6f18a3c6fdf1e90873637,14095,target-month PCF/Daily date sweep
yuanta_pcf_daily_sweep_phase8,2014Q4,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20141204,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_pcf_daily_sweep_phase8_2014Q4_84.json,application/json; charset=utf-8,200,ac5ae4ce7ac0899bcb374e8da4831925fd6ee4ec604154c448c405961b91838d,14086,target-month PCF/Daily date sweep
yuanta_pcf_daily_sweep_phase8,2014Q4,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20141205,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_pcf_daily_sweep_phase8_2014Q4_85.json,application/json; charset=utf-8,200,a1362ce0c32aeee47a51a51d306cc27dd9710120f7bc33ade64b29c00178f939,14089,target-month PCF/Daily date sweep
yuanta_pcf_daily_sweep_phase8,2014Q4,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20141206,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_pcf_daily_sweep_phase8_2014Q4_86.json,application/json; charset=utf-8,200,4883202aa4470fcee57925c562ef01d8d8eedf652d71f8bb4ae76b017d5b84ff,6671,target-month PCF/Daily date sweep
yuanta_pcf_daily_sweep_phase8,2014Q4,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20141207,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_pcf_daily_sweep_phase8_2014Q4_87.json,application/json; charset=utf-8,200,2f18810e858b379e9ae6c24d5f9bbbd48e2c4d1efcdf8bcec24a365a3f45c19d,6671,target-month PCF/Daily date sweep
yuanta_pcf_daily_sweep_phase8,2014Q4,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20141208,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_pcf_daily_sweep_phase8_2014Q4_88.json,application/json; charset=utf-8,200,0ac0a3f823d89ee34fe8cfd36d4357add139c150f50fad066127154296045874,14088,target-month PCF/Daily date sweep
yuanta_pcf_daily_sweep_phase8,2014Q4,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20141209,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_pcf_daily_sweep_phase8_2014Q4_89.json,application/json; charset=utf-8,200,a29c0f7c812c838223b4e7bf66e63293d879c2bf7215b5d066f792585829c9f6,14085,target-month PCF/Daily date sweep
yuanta_pcf_daily_sweep_phase8,2014Q4,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20141210,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_pcf_daily_sweep_phase8_2014Q4_90.json,application/json; charset=utf-8,200,121399216049f6649f388b4965420c799fd6417aa121bbb1d2c0a4cd7d23eddb,14088,target-month PCF/Daily date sweep
yuanta_pcf_daily_sweep_phase8,2014Q4,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20141211,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_pcf_daily_sweep_phase8_2014Q4_91.json,application/json; charset=utf-8,200,6c826d6e0837e6d17bb002e0df8c06df0854a9692a7f5ac364b1b7478774e86d,14093,target-month PCF/Daily date sweep
yuanta_pcf_daily_sweep_phase8,2014Q4,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20141212,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_pcf_daily_sweep_phase8_2014Q4_92.json,application/json; charset=utf-8,200,a1e4b3cfe4503e676b31e262488b5e8dae75046ffb8b585ccd093b1595c15f00,14086,target-month PCF/Daily date sweep
yuanta_pcf_daily_sweep_phase8,2014Q4,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20141213,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_pcf_daily_sweep_phase8_2014Q4_93.json,application/json; charset=utf-8,200,cb644f9438c3565c6fa894b862aa02efddf0ab19c60d22850de5745674374caf,6670,target-month PCF/Daily date sweep
yuanta_pcf_daily_sweep_phase8,2014Q4,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20141214,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_pcf_daily_sweep_phase8_2014Q4_94.json,application/json; charset=utf-8,200,db49d0ba261de0413bd4a648230b7453af2f65e53349b3a817314bdb32ea0b9e,6670,target-month PCF/Daily date sweep
yuanta_pcf_daily_sweep_phase8,2014Q4,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20141215,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_pcf_daily_sweep_phase8_2014Q4_95.json,application/json; charset=utf-8,200,cce9433126aca667dcd9b7191068cbbfdc741c5d8fed9ba2af367ab7b97c702f,14187,target-month PCF/Daily date sweep
yuanta_pcf_daily_sweep_phase8,2014Q4,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20141216,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_pcf_daily_sweep_phase8_2014Q4_96.json,application/json; charset=utf-8,200,24a4edc16f38c8f8fb8bdacdbcf1976e8b86ad73f4cc11e5e62e1e5860ec94f2,14193,target-month PCF/Daily date sweep
yuanta_pcf_daily_sweep_phase8,2014Q4,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20141217,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_pcf_daily_sweep_phase8_2014Q4_97.json,application/json; charset=utf-8,200,1f6a9408459e28c25926fc41ee1e4746b6437292331427306acce4bc4bf9ea68,14093,target-month PCF/Daily date sweep
yuanta_pcf_daily_sweep_phase8,2014Q4,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20141218,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_pcf_daily_sweep_phase8_2014Q4_98.json,application/json; charset=utf-8,200,d01cc032db0696ae5666b8f43c377b16f9e0ee911d01b755b3fd610a383b0533,14098,target-month PCF/Daily date sweep
yuanta_pcf_daily_sweep_phase8,2014Q4,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20141219,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_pcf_daily_sweep_phase8_2014Q4_99.json,application/json; charset=utf-8,200,94097ca6f71505151e351de745b1fb323538ced428d6806825fc6c2e87c99e59,14218,target-month PCF/Daily date sweep
yuanta_pcf_daily_sweep_phase8,2014Q4,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20141220,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_pcf_daily_sweep_phase8_2014Q4_100.json,application/json; charset=utf-8,200,66c0d1a6c8ac51665f3f8b7098aa3d2a7667212dea802f43ac8cdf73ffb05cbd,6671,target-month PCF/Daily date sweep
yuanta_pcf_daily_sweep_phase8,2014Q4,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20141221,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_pcf_daily_sweep_phase8_2014Q4_101.json,application/json; charset=utf-8,200,ad1181e65be3fd4e876c72c2d4ecc7148517a68be25d82b0c6a9dccae703bca2,6671,target-month PCF/Daily date sweep
yuanta_pcf_daily_sweep_phase8,2014Q4,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20141222,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_pcf_daily_sweep_phase8_2014Q4_102.json,application/json; charset=utf-8,200,8685a33fbf3cc32f6788e7e61533812179ecf4dfc84544689d1356079834f9d2,14101,target-month PCF/Daily date sweep
