snapshot_date,ticker,name,market,pool_rank,layer4_pool_role,is_layer4_primary_pool,reference_only
2023-11-24,2206,三陽工業,TWSE,66,primary_80_pool,True,False
2023-11-24,3362,先進光,TPEx,67,primary_80_pool,True,False
2023-11-24,3483,力致,TPEx,68,primary_80_pool,True,False
2023-11-24,6117,迎廣,TWSE,69,primary_80_pool,True,False
2023-11-24,8464,億豐,TWSE,70,primary_80_pool,True,False
2023-11-24,1560,中砂,TWSE,71,primary_80_pool,True,False
2023-11-24,2458,義隆,TWSE,72,primary_80_pool,True,False
2023-11-24,3715,定穎投控,TWSE,73,primary_80_pool,True,False
2023-11-24,1524,耿鼎,TWSE,74,primary_80_pool,True,False
2023-11-24,2881,富邦金,TWSE,75,primary_80_pool,True,False
2023-11-24,3293,鈊象,TPEx,76,primary_80_pool,True,False
2023-11-24,6593,台灣銘板,TPEx,77,primary_80_pool,True,False
2023-11-24,2731,雄獅,TWSE,78,primary_80_pool,True,False
2023-11-24,2436,偉詮電,TWSE,79,primary_80_pool,True,False
2023-11-24,6197,佳必琪,TWSE,80,primary_80_pool,True,False
2023-12-01,2883,凱基金,TWSE,1,primary_80_pool,True,False
2023-12-01,2330,台積電,TWSE,2,primary_80_pool,True,False
2023-12-01,2454,聯發科,TWSE,3,primary_80_pool,True,False
2023-12-01,1216,統一,TWSE,4,primary_80_pool,True,False
2023-12-01,3034,聯詠,TWSE,5,primary_80_pool,True,False
2023-12-01,2891,中信金,TWSE,6,primary_80_pool,True,False
2023-12-01,3376,新日興,TWSE,7,primary_80_pool,True,False
2023-12-01,4904,遠傳,TWSE,8,primary_80_pool,True,False
2023-12-01,5258,虹堡,TWSE,9,primary_80_pool,True,False
2023-12-01,1476,儒鴻,TWSE,10,primary_80_pool,True,False
2023-12-01,1760,寶齡富錦,TWSE,11,primary_80_pool,True,False
2023-12-01,1795,美時,TWSE,12,primary_80_pool,True,False
2023-12-01,6282,康舒,TWSE,13,primary_80_pool,True,False
2023-12-01,2357,華碩,TWSE,14,primary_80_pool,True,False
2023-12-01,2618,長榮航,TWSE,15,primary_80_pool,True,False
2023-12-01,3529,力旺,TPEx,16,primary_80_pool,True,False
2023-12-01,6223,旺矽,TPEx,17,primary_80_pool,True,False
2023-12-01,4961,天鈺,TWSE,18,primary_80_pool,True,False
2023-12-01,3008,大立光,TWSE,19,primary_80_pool,True,False
2023-12-01,2204,中華,TWSE,20,primary_80_pool,True,False
2023-12-01,3515,華擎,TWSE,21,primary_80_pool,True,False
2023-12-01,5439,高技,TPEx,22,primary_80_pool,True,False
2023-12-01,3443,創意,TWSE,23,primary_80_pool,True,False
2023-12-01,8210,勤誠,TWSE,24,primary_80_pool,True,False
2023-12-01,4938,和碩,TWSE,25,primary_80_pool,True,False
2023-12-01,4114,健喬,TPEx,26,primary_80_pool,True,False
2023-12-01,6531,愛普*,TWSE,27,primary_80_pool,True,False
2023-12-01,3661,世芯-KY,TWSE,28,primary_80_pool,True,False
2023-12-01,2439,美律,TWSE,29,primary_80_pool,True,False
2023-12-01,3217,優群,TPEx,30,primary_80_pool,True,False
2023-12-01,2492,華新科,TWSE,31,primary_80_pool,True,False
2023-12-01,3044,健鼎,TWSE,32,primary_80_pool,True,False
2023-12-01,3592,瑞鼎,TWSE,33,primary_80_pool,True,False
2023-12-01,1513,中興電,TWSE,34,primary_80_pool,True,False
2023-12-01,2363,矽統,TWSE,35,primary_80_pool,True,False
2023-12-01,3374,精材,TPEx,36,primary_80_pool,True,False
2023-12-01,2880,華南金,TWSE,37,primary_80_pool,True,False
2023-12-01,2345,智邦,TWSE,38,primary_80_pool,True,False
2023-12-01,3583,辛耘,TWSE,39,primary_80_pool,True,False
2023-12-01,1402,遠東新,TWSE,40,primary_80_pool,True,False
2023-12-01,5876,上海商銀,TWSE,41,primary_80_pool,True,False
2023-12-01,2377,微星,TWSE,42,primary_80_pool,True,False
2023-12-01,6143,振曜,TPEx,43,primary_80_pool,True,False
2023-12-01,6526,達發,TWSE,44,primary_80_pool,True,False
2023-12-01,6643,M31,TPEx,45,primary_80_pool,True,False
2023-12-01,2890,永豐金,TWSE,46,primary_80_pool,True,False
2023-12-01,3260,威剛,TPEx,47,primary_80_pool,True,False
2023-12-01,4746,台耀,TWSE,48,primary_80_pool,True,False
2023-12-01,2402,毅嘉,TWSE,49,primary_80_pool,True,False
2023-12-01,6173,信昌電,TPEx,50,primary_80_pool,True,False
2023-12-01,2885,元大金,TWSE,51,primary_80_pool,True,False
2023-12-01,1605,華新,TWSE,52,primary_80_pool,True,False
2023-12-01,3045,台灣大,TWSE,53,primary_80_pool,True,False
2023-12-01,3013,晟銘電,TWSE,54,primary_80_pool,True,False
2023-12-01,5009,榮剛,TPEx,55,primary_80_pool,True,False
2023-12-01,2606,裕民,TWSE,56,primary_80_pool,True,False
2023-12-01,2481,強茂,TWSE,57,primary_80_pool,True,False
2023-12-01,6799,來頡,TWSE,58,primary_80_pool,True,False
2023-12-01,3324,雙鴻,TPEx,59,primary_80_pool,True,False
2023-12-01,5269,祥碩,TWSE,60,primary_80_pool,True,False
2023-12-01,3483,力致,TPEx,61,primary_80_pool,True,False
2023-12-01,2329,華泰,TWSE,62,primary_80_pool,True,False
2023-12-01,4967,十銓,TWSE,63,primary_80_pool,True,False
2023-12-01,6104,創惟,TPEx,64,primary_80_pool,True,False
2023-12-01,8936,國統,TPEx,65,primary_80_pool,True,False
2023-12-01,3702,大聯大,TWSE,66,primary_80_pool,True,False
2023-12-01,4162,智擎,TPEx,67,primary_80_pool,True,False
2023-12-01,1519,華城,TWSE,68,primary_80_pool,True,False
2023-12-01,6593,台灣銘板,TPEx,69,primary_80_pool,True,False
2023-12-01,2207,和泰車,TWSE,70,primary_80_pool,True,False
2023-12-01,3032,偉訓,TWSE,71,primary_80_pool,True,False
2023-12-01,3362,先進光,TPEx,72,primary_80_pool,True,False
2023-12-01,2881,富邦金,TWSE,73,primary_80_pool,True,False
2023-12-01,6732,昇佳電子,TPEx,74,primary_80_pool,True,False
2023-12-01,2436,偉詮電,TWSE,75,primary_80_pool,True,False
2023-12-01,6485,點序,TPEx,76,primary_80_pool,True,False
2023-12-01,2884,玉山金,TWSE,77,primary_80_pool,True,False
2023-12-01,2455,全新,TWSE,78,primary_80_pool,True,False
2023-12-01,6197,佳必琪,TWSE,79,primary_80_pool,True,False
2023-12-01,6491,晶碩,TWSE,80,primary_80_pool,True,False
2023-12-08,2454,聯發科,TWSE,1,primary_80_pool,True,False
2023-12-08,2618,長榮航,TWSE,2,primary_80_pool,True,False
2023-12-08,2883,凱基金,TWSE,3,primary_80_pool,True,False
2023-12-08,4114,健喬,TPEx,4,primary_80_pool,True,False
2023-12-08,6104,創惟,TPEx,5,primary_80_pool,True,False
2023-12-08,6691,洋基工程,TWSE,6,primary_80_pool,True,False
2023-12-08,2606,裕民,TWSE,7,primary_80_pool,True,False
2023-12-08,4904,遠傳,TWSE,8,primary_80_pool,True,False
2023-12-08,3034,聯詠,TWSE,9,primary_80_pool,True,False
2023-12-08,6282,康舒,TWSE,10,primary_80_pool,True,False
2023-12-08,6799,來頡,TWSE,11,primary_80_pool,True,False
2023-12-08,2891,中信金,TWSE,12,primary_80_pool,True,False
2023-12-08,3583,辛耘,TWSE,13,primary_80_pool,True,False
2023-12-08,2357,華碩,TWSE,14,primary_80_pool,True,False
2023-12-08,1795,美時,TWSE,15,primary_80_pool,True,False
2023-12-08,2492,華新科,TWSE,16,primary_80_pool,True,False
2023-12-08,6187,萬潤,TPEx,17,primary_80_pool,True,False
2023-12-08,3008,大立光,TWSE,18,primary_80_pool,True,False
2023-12-08,6414,樺漢,TWSE,19,primary_80_pool,True,False
2023-12-08,9945,潤泰新,TWSE,20,primary_80_pool,True,False
2023-12-08,6526,達發,TWSE,21,primary_80_pool,True,False
2023-12-08,2605,新興,TWSE,22,primary_80_pool,True,False
2023-12-08,3260,威剛,TPEx,23,primary_80_pool,True,False
2023-12-08,1513,中興電,TWSE,24,primary_80_pool,True,False
2023-12-08,3374,精材,TPEx,25,primary_80_pool,True,False
2023-12-08,4967,十銓,TWSE,26,primary_80_pool,True,False
2023-12-08,6806,森崴能源,TWSE,27,primary_80_pool,True,False
2023-12-08,3044,健鼎,TWSE,28,primary_80_pool,True,False
2023-12-08,2371,大同,TWSE,29,primary_80_pool,True,False
2023-12-08,1216,統一,TWSE,30,primary_80_pool,True,False
2023-12-08,2345,智邦,TWSE,31,primary_80_pool,True,False
2023-12-08,3515,華擎,TWSE,32,primary_80_pool,True,False
2023-12-08,3545,敦泰,TWSE,33,primary_80_pool,True,False
2023-12-08,3217,優群,TPEx,34,primary_80_pool,True,False
2023-12-08,2329,華泰,TWSE,35,primary_80_pool,True,False
2023-12-08,1514,亞力,TWSE,36,primary_80_pool,True,False
2023-12-08,3227,原相,TPEx,37,primary_80_pool,True,False
2023-12-08,2436,偉詮電,TWSE,38,primary_80_pool,True,False
2023-12-08,3013,晟銘電,TWSE,39,primary_80_pool,True,False
2023-12-08,2204,中華,TWSE,40,primary_80_pool,True,False
2023-12-08,6538,倉和,TPEx,41,primary_80_pool,True,False
2023-12-08,2885,元大金,TWSE,42,primary_80_pool,True,False
2023-12-08,3529,力旺,TPEx,43,primary_80_pool,True,False
2023-12-08,3548,兆利,TPEx,44,primary_80_pool,True,False
2023-12-08,8996,高力,TWSE,45,primary_80_pool,True,False
2023-12-08,2377,微星,TWSE,46,primary_80_pool,True,False
2023-12-08,2731,雄獅,TWSE,47,primary_80_pool,True,False
2023-12-08,6643,M31,TPEx,48,primary_80_pool,True,False
2023-12-08,6117,迎廣,TWSE,49,primary_80_pool,True,False
2023-12-08,4533,協易機,TPEx,50,primary_80_pool,True,False
2023-12-08,1609,大亞,TWSE,51,primary_80_pool,True,False
2023-12-08,5258,虹堡,TWSE,52,primary_80_pool,True,False
2023-12-08,9958,世紀鋼,TWSE,53,primary_80_pool,True,False
2023-12-08,8016,矽創,TWSE,54,primary_80_pool,True,False
2023-12-08,6138,茂達,TPEx,55,primary_80_pool,True,False
2023-12-08,1515,力山,TWSE,56,primary_80_pool,True,False
2023-12-08,2402,毅嘉,TWSE,57,primary_80_pool,True,False
2023-12-08,2455,全新,TWSE,58,primary_80_pool,True,False
2023-12-08,3293,鈊象,TPEx,59,primary_80_pool,True,False
2023-12-08,2890,永豐金,TWSE,60,primary_80_pool,True,False
2023-12-08,1476,儒鴻,TWSE,61,primary_80_pool,True,False
2023-12-08,1529,樂事綠能,TWSE,62,primary_80_pool,True,False
2023-12-08,1319,東陽,TWSE,63,primary_80_pool,True,False
2023-12-08,6122,擎邦,TPEx,64,primary_80_pool,True,False
2023-12-08,3687,歐買尬,TPEx,65,primary_80_pool,True,False
2023-12-08,2399,映泰,TWSE,66,primary_80_pool,True,False
2023-12-08,6284,佳邦,TPEx,67,primary_80_pool,True,False
2023-12-08,1519,華城,TWSE,68,primary_80_pool,True,False
2023-12-08,3483,力致,TPEx,69,primary_80_pool,True,False
2023-12-08,5009,榮剛,TPEx,70,primary_80_pool,True,False
2023-12-08,3443,創意,TWSE,71,primary_80_pool,True,False
2023-12-08,8299,群聯,TPEx,72,primary_80_pool,True,False
2023-12-08,6805,富世達,TWSE,73,primary_80_pool,True,False
2023-12-08,8112,至上,TWSE,74,primary_80_pool,True,False
2023-12-08,5439,高技,TPEx,75,primary_80_pool,True,False
2023-12-08,1522,堤維西,TWSE,76,primary_80_pool,True,False
2023-12-08,8210,勤誠,TWSE,77,primary_80_pool,True,False
2023-12-08,2884,玉山金,TWSE,78,primary_80_pool,True,False
2023-12-08,3661,世芯-KY,TWSE,79,primary_80_pool,True,False
2023-12-08,4938,和碩,TWSE,80,primary_80_pool,True,False
2023-12-15,3362,先進光,TPEx,1,primary_80_pool,True,False
2023-12-15,2492,華新科,TWSE,2,primary_80_pool,True,False
2023-12-15,3583,辛耘,TWSE,3,primary_80_pool,True,False
2023-12-15,1513,中興電,TWSE,4,primary_80_pool,True,False
2023-12-15,6531,愛普*,TWSE,5,primary_80_pool,True,False
2023-12-15,1605,華新,TWSE,6,primary_80_pool,True,False
2023-12-15,2379,瑞昱,TWSE,7,primary_80_pool,True,False
2023-12-15,2618,長榮航,TWSE,8,primary_80_pool,True,False
2023-12-15,6285,啟碁,TWSE,9,primary_80_pool,True,False
2023-12-15,3694,海華,TWSE,10,primary_80_pool,True,False
2023-12-15,2606,裕民,TWSE,11,primary_80_pool,True,False
2023-12-15,6282,康舒,TWSE,12,primary_80_pool,True,False
2023-12-15,2377,微星,TWSE,13,primary_80_pool,True,False
2023-12-15,3008,大立光,TWSE,14,primary_80_pool,True,False
2023-12-15,2891,中信金,TWSE,15,primary_80_pool,True,False
2023-12-15,1795,美時,TWSE,16,primary_80_pool,True,False
2023-12-15,3034,聯詠,TWSE,17,primary_80_pool,True,False
2023-12-15,2353,宏碁,TWSE,18,primary_80_pool,True,False
2023-12-15,3545,敦泰,TWSE,19,primary_80_pool,True,False
2023-12-15,2481,強茂,TWSE,20,primary_80_pool,True,False
2023-12-15,1319,東陽,TWSE,21,primary_80_pool,True,False
2023-12-15,3044,健鼎,TWSE,22,primary_80_pool,True,False
2023-12-15,3019,亞光,TWSE,23,primary_80_pool,True,False
2023-12-15,2439,美律,TWSE,24,primary_80_pool,True,False
2023-12-15,2049,上銀,TWSE,25,primary_80_pool,True,False
2023-12-15,4966,譜瑞-KY,TPEx,26,primary_80_pool,True,False
2023-12-15,1216,統一,TWSE,27,primary_80_pool,True,False
2023-12-15,1524,耿鼎,TWSE,28,primary_80_pool,True,False
2023-12-15,6526,達發,TWSE,29,primary_80_pool,True,False
2023-12-15,2376,技嘉,TWSE,30,primary_80_pool,True,False
2023-12-15,5269,祥碩,TWSE,31,primary_80_pool,True,False
2023-12-15,8112,至上,TWSE,32,primary_80_pool,True,False
2023-12-15,2324,仁寶,TWSE,33,primary_80_pool,True,False
2023-12-15,2634,漢翔,TWSE,34,primary_80_pool,True,False
2023-12-15,2329,華泰,TWSE,35,primary_80_pool,True,False
2023-12-15,5871,中租-KY,TWSE,36,primary_80_pool,True,False
2023-12-15,6799,來頡,TWSE,37,primary_80_pool,True,False
2023-12-15,2371,大同,TWSE,38,primary_80_pool,True,False
2023-12-15,2884,玉山金,TWSE,39,primary_80_pool,True,False
2023-12-15,2388,威盛,TWSE,40,primary_80_pool,True,False
2023-12-15,3515,華擎,TWSE,41,primary_80_pool,True,False
2023-12-15,2204,中華,TWSE,42,primary_80_pool,True,False
2023-12-15,2610,華航,TWSE,43,primary_80_pool,True,False
2023-12-15,4967,十銓,TWSE,44,primary_80_pool,True,False
2023-12-15,2392,正崴,TWSE,45,primary_80_pool,True,False
2023-12-15,5439,高技,TPEx,46,primary_80_pool,True,False
2023-12-15,6491,晶碩,TWSE,47,primary_80_pool,True,False
2023-12-15,3661,世芯-KY,TWSE,48,primary_80_pool,True,False
2023-12-15,3227,原相,TPEx,49,primary_80_pool,True,False
2023-12-15,2890,永豐金,TWSE,50,primary_80_pool,True,False
2023-12-15,3406,玉晶光,TWSE,51,primary_80_pool,True,False
2023-12-15,2454,聯發科,TWSE,52,primary_80_pool,True,False
2023-12-15,3131,弘塑,TPEx,53,primary_80_pool,True,False
2023-12-15,6243,迅杰,TWSE,54,primary_80_pool,True,False
2023-12-15,1584,精剛,TPEx,55,primary_80_pool,True,False
2023-12-15,6679,鈺太,TPEx,56,primary_80_pool,True,False
2023-12-15,6284,佳邦,TPEx,57,primary_80_pool,True,False
2023-12-15,3005,神基,TWSE,58,primary_80_pool,True,False
2023-12-15,4958,臻鼎-KY,TWSE,59,primary_80_pool,True,False
2023-12-15,3260,威剛,TPEx,60,primary_80_pool,True,False
2023-12-15,6806,森崴能源,TWSE,61,primary_80_pool,True,False
2023-12-15,6485,點序,TPEx,62,primary_80_pool,True,False
2023-12-15,5009,榮剛,TPEx,63,primary_80_pool,True,False
2023-12-15,2455,全新,TWSE,64,primary_80_pool,True,False
2023-12-15,6538,倉和,TPEx,65,primary_80_pool,True,False
2023-12-15,8210,勤誠,TWSE,66,primary_80_pool,True,False
2023-12-15,1609,大亞,TWSE,67,primary_80_pool,True,False
2023-12-15,3376,新日興,TWSE,68,primary_80_pool,True,False
2023-12-15,2458,義隆,TWSE,69,primary_80_pool,True,False
2023-12-15,2356,英業達,TWSE,70,primary_80_pool,True,False
2023-12-15,4979,華星光,TPEx,71,primary_80_pool,True,False
2023-12-15,6593,台灣銘板,TPEx,72,primary_80_pool,True,False
2023-12-15,5236,凌陽創新,TPEx,73,primary_80_pool,True,False
2023-12-15,4938,和碩,TWSE,74,primary_80_pool,True,False
2023-12-15,2014,中鴻,TWSE,75,primary_80_pool,True,False
2023-12-15,1504,東元,TWSE,76,primary_80_pool,True,False
2023-12-15,8155,博智,TPEx,77,primary_80_pool,True,False
2023-12-15,3596,智易,TWSE,78,primary_80_pool,True,False
2023-12-15,2515,中工,TWSE,79,primary_80_pool,True,False
2023-12-15,2404,漢唐,TWSE,80,primary_80_pool,True,False
2023-12-22,1582,信錦,TWSE,1,primary_80_pool,True,False
2023-12-22,2606,裕民,TWSE,2,primary_80_pool,True,False
2023-12-22,1795,美時,TWSE,3,primary_80_pool,True,False
2023-12-22,6485,點序,TPEx,4,primary_80_pool,True,False
2023-12-22,6538,倉和,TPEx,5,primary_80_pool,True,False
2023-12-22,1513,中興電,TWSE,6,primary_80_pool,True,False
2023-12-22,2329,華泰,TWSE,7,primary_80_pool,True,False
2023-12-22,3034,聯詠,TWSE,8,primary_80_pool,True,False
2023-12-22,1514,亞力,TWSE,9,primary_80_pool,True,False
2023-12-22,2377,微星,TWSE,10,primary_80_pool,True,False
2023-12-22,1402,遠東新,TWSE,11,primary_80_pool,True,False
2023-12-22,2492,華新科,TWSE,12,primary_80_pool,True,False
2023-12-22,2454,聯發科,TWSE,13,primary_80_pool,True,False
2023-12-22,2439,美律,TWSE,14,primary_80_pool,True,False
2023-12-22,2371,大同,TWSE,15,primary_80_pool,True,False
2023-12-22,2353,宏碁,TWSE,16,primary_80_pool,True,False
2023-12-22,3260,威剛,TPEx,17,primary_80_pool,True,False
2023-12-22,4967,十銓,TWSE,18,primary_80_pool,True,False
2023-12-22,2317,鴻海,TWSE,19,primary_80_pool,True,False
2023-12-22,3293,鈊象,TPEx,20,primary_80_pool,True,False
2023-12-22,2885,元大金,TWSE,21,primary_80_pool,True,False
2023-12-22,6531,愛普*,TWSE,22,primary_80_pool,True,False
2023-12-22,2618,長榮航,TWSE,23,primary_80_pool,True,False
2023-12-22,1216,統一,TWSE,24,primary_80_pool,True,False
2023-12-22,3406,玉晶光,TWSE,25,primary_80_pool,True,False
2023-12-22,2376,技嘉,TWSE,26,primary_80_pool,True,False
2023-12-22,3545,敦泰,TWSE,27,primary_80_pool,True,False
2023-12-22,6285,啟碁,TWSE,28,primary_80_pool,True,False
2023-12-22,2379,瑞昱,TWSE,29,primary_80_pool,True,False
2023-12-22,2481,強茂,TWSE,30,primary_80_pool,True,False
2023-12-22,2891,中信金,TWSE,31,primary_80_pool,True,False
2023-12-22,1584,精剛,TPEx,32,primary_80_pool,True,False
2023-12-22,1524,耿鼎,TWSE,33,primary_80_pool,True,False
2023-12-22,2204,中華,TWSE,34,primary_80_pool,True,False
2023-12-22,2324,仁寶,TWSE,35,primary_80_pool,True,False
2023-12-22,8227,巨有科技,TPEx,36,primary_80_pool,True,False
2023-12-22,8299,群聯,TPEx,37,primary_80_pool,True,False
2023-12-22,3515,華擎,TWSE,38,primary_80_pool,True,False
2023-12-22,3008,大立光,TWSE,39,primary_80_pool,True,False
2023-12-22,2641,正德,TPEx,40,primary_80_pool,True,False
2023-12-22,2515,中工,TWSE,41,primary_80_pool,True,False
2023-12-22,6284,佳邦,TPEx,42,primary_80_pool,True,False
2023-12-22,6799,來頡,TWSE,43,primary_80_pool,True,False
2023-12-22,1519,華城,TWSE,44,primary_80_pool,True,False
2023-12-22,4979,華星光,TPEx,45,primary_80_pool,True,False
2023-12-22,4958,臻鼎-KY,TWSE,46,primary_80_pool,True,False
2023-12-22,3362,先進光,TPEx,47,primary_80_pool,True,False
2023-12-22,3376,新日興,TWSE,48,primary_80_pool,True,False
2023-12-22,1808,潤隆,TWSE,49,primary_80_pool,True,False
2023-12-22,3217,優群,TPEx,50,primary_80_pool,True,False
2023-12-22,2368,金像電,TWSE,51,primary_80_pool,True,False
2023-12-22,3529,力旺,TPEx,52,primary_80_pool,True,False
2023-12-22,2890,永豐金,TWSE,53,primary_80_pool,True,False
2023-12-22,4938,和碩,TWSE,54,primary_80_pool,True,False
2023-12-22,6526,達發,TWSE,55,primary_80_pool,True,False
2023-12-22,5009,榮剛,TPEx,56,primary_80_pool,True,False
2023-12-22,2610,華航,TWSE,57,primary_80_pool,True,False
2023-12-22,8112,至上,TWSE,58,primary_80_pool,True,False
2023-12-22,4966,譜瑞-KY,TPEx,59,primary_80_pool,True,False
2023-12-22,2014,中鴻,TWSE,60,primary_80_pool,True,False
2023-12-22,3131,弘塑,TPEx,61,primary_80_pool,True,False
2023-12-22,6138,茂達,TPEx,62,primary_80_pool,True,False
2023-12-22,3044,健鼎,TWSE,63,primary_80_pool,True,False
2023-12-22,3596,智易,TWSE,64,primary_80_pool,True,False
2023-12-22,6223,旺矽,TPEx,65,primary_80_pool,True,False
2023-12-22,2392,正崴,TWSE,66,primary_80_pool,True,False
2023-12-22,2049,上銀,TWSE,67,primary_80_pool,True,False
2023-12-22,5871,中租-KY,TWSE,68,primary_80_pool,True,False
2023-12-22,2031,新光鋼,TWSE,69,primary_80_pool,True,False
2023-12-22,2458,義隆,TWSE,70,primary_80_pool,True,False
2023-12-22,6243,迅杰,TWSE,71,primary_80_pool,True,False
2023-12-22,8210,勤誠,TWSE,72,primary_80_pool,True,False
2023-12-22,3694,海華,TWSE,73,primary_80_pool,True,False
2023-12-22,3265,台星科,TPEx,74,primary_80_pool,True,False
2023-12-22,3702,大聯大,TWSE,75,primary_80_pool,True,False
2023-12-22,6117,迎廣,TWSE,76,primary_80_pool,True,False
2023-12-22,2404,漢唐,TWSE,77,primary_80_pool,True,False
2023-12-22,1605,華新,TWSE,78,primary_80_pool,True,False
2023-12-22,2425,承啟,TWSE,79,primary_80_pool,True,False
2023-12-22,2402,毅嘉,TWSE,80,primary_80_pool,True,False
2023-12-29,3293,鈊象,TPEx,1,primary_80_pool,True,False
2023-12-29,3661,世芯-KY,TWSE,2,primary_80_pool,True,False
2023-12-29,2204,中華,TWSE,3,primary_80_pool,True,False
2023-12-29,6285,啟碁,TWSE,4,primary_80_pool,True,False
2023-12-29,1513,中興電,TWSE,5,primary_80_pool,True,False
2023-12-29,6239,力成,TWSE,6,primary_80_pool,True,False
2023-12-29,2454,聯發科,TWSE,7,primary_80_pool,True,False
2023-12-29,2317,鴻海,TWSE,8,primary_80_pool,True,False
2023-12-29,3406,玉晶光,TWSE,9,primary_80_pool,True,False
2023-12-29,8299,群聯,TPEx,10,primary_80_pool,True,False
2023-12-29,1795,美時,TWSE,11,primary_80_pool,True,False
2023-12-29,2891,中信金,TWSE,12,primary_80_pool,True,False
2023-12-29,3376,新日興,TWSE,13,primary_80_pool,True,False
2023-12-29,2890,永豐金,TWSE,14,primary_80_pool,True,False
2023-12-29,3008,大立光,TWSE,15,primary_80_pool,True,False
2023-12-29,2379,瑞昱,TWSE,16,primary_80_pool,True,False
2023-12-29,1605,華新,TWSE,17,primary_80_pool,True,False
2023-12-29,6531,愛普*,TWSE,18,primary_80_pool,True,False
2023-12-29,3034,聯詠,TWSE,19,primary_80_pool,True,False
2023-12-29,2371,大同,TWSE,20,primary_80_pool,True,False
2023-12-29,3596,智易,TWSE,21,primary_80_pool,True,False
2023-12-29,4967,十銓,TWSE,22,primary_80_pool,True,False
2023-12-29,3260,威剛,TPEx,23,primary_80_pool,True,False
2023-12-29,4938,和碩,TWSE,24,primary_80_pool,True,False
2023-12-29,2329,華泰,TWSE,25,primary_80_pool,True,False
2023-12-29,2885,元大金,TWSE,26,primary_80_pool,True,False
2023-12-29,2377,微星,TWSE,27,primary_80_pool,True,False
2023-12-29,1609,大亞,TWSE,28,primary_80_pool,True,False
2023-12-29,3545,敦泰,TWSE,29,primary_80_pool,True,False
2023-12-29,4966,譜瑞-KY,TPEx,30,primary_80_pool,True,False
2023-12-29,3515,華擎,TWSE,31,primary_80_pool,True,False
2023-12-29,2404,漢唐,TWSE,32,primary_80_pool,True,False
2023-12-29,1514,亞力,TWSE,33,primary_80_pool,True,False
2023-12-29,8112,至上,TWSE,34,primary_80_pool,True,False
2023-12-29,1504,東元,TWSE,35,primary_80_pool,True,False
2023-12-29,2376,技嘉,TWSE,36,primary_80_pool,True,False
2023-12-29,1582,信錦,TWSE,37,primary_80_pool,True,False
2023-12-29,8936,國統,TPEx,38,primary_80_pool,True,False
2023-12-29,1519,華城,TWSE,39,primary_80_pool,True,False
2023-12-29,6538,倉和,TPEx,40,primary_80_pool,True,False
2023-12-29,6799,來頡,TWSE,41,primary_80_pool,True,False
2023-12-29,3044,健鼎,TWSE,42,primary_80_pool,True,False
2023-12-29,6756,威鋒電子,TWSE,43,primary_80_pool,True,False
2023-12-29,2101,南港,TWSE,44,primary_80_pool,True,False
2023-12-29,4953,緯軟,TPEx,45,primary_80_pool,True,False
2023-12-29,2606,裕民,TWSE,46,primary_80_pool,True,False
2023-12-29,2014,中鴻,TWSE,47,primary_80_pool,True,False
2023-12-29,6526,達發,TWSE,48,primary_80_pool,True,False
2023-12-29,8039,台虹,TWSE,49,primary_80_pool,True,False
2023-12-29,2886,兆豐金,TWSE,50,primary_80_pool,True,False
2023-12-29,3529,力旺,TPEx,51,primary_80_pool,True,False
2023-12-29,3362,先進光,TPEx,52,primary_80_pool,True,False
2023-12-29,2405,輔信,TWSE,53,primary_80_pool,True,False
2023-12-29,3694,海華,TWSE,54,primary_80_pool,True,False
2023-12-29,8255,朋程,TPEx,55,primary_80_pool,True,False
2023-12-29,2515,中工,TWSE,56,primary_80_pool,True,False
2023-12-29,1216,統一,TWSE,57,primary_80_pool,True,False
2023-12-29,3338,泰碩,TWSE,58,primary_80_pool,True,False
2023-12-29,2031,新光鋼,TWSE,59,primary_80_pool,True,False
2023-12-29,1618,合機,TWSE,60,primary_80_pool,True,False
2023-12-29,6284,佳邦,TPEx,61,primary_80_pool,True,False
2023-12-29,9958,世紀鋼,TWSE,62,primary_80_pool,True,False
2023-12-29,3141,晶宏,TPEx,63,primary_80_pool,True,False
2023-12-29,6485,點序,TPEx,64,primary_80_pool,True,False
2023-12-29,5871,中租-KY,TWSE,65,primary_80_pool,True,False
2023-12-29,3131,弘塑,TPEx,66,primary_80_pool,True,False
2023-12-29,5009,榮剛,TPEx,67,primary_80_pool,True,False
2023-12-29,2049,上銀,TWSE,68,primary_80_pool,True,False
2023-12-29,3019,亞光,TWSE,69,primary_80_pool,True,False
2023-12-29,2458,義隆,TWSE,70,primary_80_pool,True,False
2023-12-29,6139,亞翔,TWSE,71,primary_80_pool,True,False
2023-12-29,2618,長榮航,TWSE,72,primary_80_pool,True,False
2023-12-29,4958,臻鼎-KY,TWSE,73,primary_80_pool,True,False
2023-12-29,3346,麗清,TWSE,74,primary_80_pool,True,False
2023-12-29,2884,玉山金,TWSE,75,primary_80_pool,True,False
2023-12-29,3217,優群,TPEx,76,primary_80_pool,True,False
2023-12-29,2347,聯強,TWSE,77,primary_80_pool,True,False
2023-12-29,3325,旭品,TPEx,78,primary_80_pool,True,False
2023-12-29,6811,宏碁資訊,TPEx,79,primary_80_pool,True,False
2023-12-29,6243,迅杰,TWSE,80,primary_80_pool,True,False
2024-01-05,6239,力成,TWSE,1,primary_80_pool,True,False
2024-01-05,3515,華擎,TWSE,2,primary_80_pool,True,False
