date,ticker,market,open,high,low,close,volume,turnover_value,source_route,source_url,source_quality,raw_sha256,retrieved_at_utc
2016-03-04,3324,TPEx,78.0,78.0,75.2,76.5,751,57149,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=3324&date=2016/03/01&response=json,official_unadjusted_ohlcv_selected_ticker_month,aaaf73216d4e52152caf6953f6dcc5836815d7bec78ef96003364b3f4f7619d4,2026-07-10T05:14:35+00:00
2016-03-07,3324,TPEx,77.5,77.5,74.0,75.0,828,61987,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=3324&date=2016/03/01&response=json,official_unadjusted_ohlcv_selected_ticker_month,aaaf73216d4e52152caf6953f6dcc5836815d7bec78ef96003364b3f4f7619d4,2026-07-10T05:14:35+00:00
2016-09-06,2412,TWSE,114.0,115.0,114.0,114.5,9088468,1040943820,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20160901&stockNo=2412&response=json,official_unadjusted_ohlcv_selected_ticker_month,9fd63c59c26088a40746e032bb103da0f18da95a3e24411f7bc0156e68447d7f,2026-07-10T05:14:35+00:00
2016-09-07,2412,TWSE,114.5,115.5,114.5,114.5,6737205,774511575,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20160901&stockNo=2412&response=json,official_unadjusted_ohlcv_selected_ticker_month,9fd63c59c26088a40746e032bb103da0f18da95a3e24411f7bc0156e68447d7f,2026-07-10T05:14:35+00:00
2016-09-08,2412,TWSE,114.5,115.0,114.0,114.0,8217126,939777402,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20160901&stockNo=2412&response=json,official_unadjusted_ohlcv_selected_ticker_month,9fd63c59c26088a40746e032bb103da0f18da95a3e24411f7bc0156e68447d7f,2026-07-10T05:14:35+00:00
2016-09-09,2412,TWSE,113.5,114.0,113.5,113.5,10278862,1168888268,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20160901&stockNo=2412&response=json,official_unadjusted_ohlcv_selected_ticker_month,9fd63c59c26088a40746e032bb103da0f18da95a3e24411f7bc0156e68447d7f,2026-07-10T05:14:35+00:00
2016-09-12,2412,TWSE,113.0,113.0,112.5,112.5,13331413,1503309348,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20160901&stockNo=2412&response=json,official_unadjusted_ohlcv_selected_ticker_month,9fd63c59c26088a40746e032bb103da0f18da95a3e24411f7bc0156e68447d7f,2026-07-10T05:14:35+00:00
2017-01-18,2317,TWSE,84.0,84.1,83.3,83.3,19363976,1622184471,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20170101&stockNo=2317&response=json,official_unadjusted_ohlcv_selected_ticker_month,646ee2683c0b3683b66fcf371d129aab2adcc33a277dae84d9d2f22def5ff94a,2026-07-10T05:14:35+00:00
2017-01-19,2317,TWSE,83.3,83.8,83.0,83.5,25925225,2163893353,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20170101&stockNo=2317&response=json,official_unadjusted_ohlcv_selected_ticker_month,646ee2683c0b3683b66fcf371d129aab2adcc33a277dae84d9d2f22def5ff94a,2026-07-10T05:14:35+00:00
2017-01-20,2317,TWSE,84.0,84.0,83.4,83.4,20360487,1702872266,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20170101&stockNo=2317&response=json,official_unadjusted_ohlcv_selected_ticker_month,646ee2683c0b3683b66fcf371d129aab2adcc33a277dae84d9d2f22def5ff94a,2026-07-10T05:14:35+00:00
2017-01-23,2317,TWSE,83.5,84.0,83.4,84.0,27882026,2334639337,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20170101&stockNo=2317&response=json,official_unadjusted_ohlcv_selected_ticker_month,646ee2683c0b3683b66fcf371d129aab2adcc33a277dae84d9d2f22def5ff94a,2026-07-10T05:14:35+00:00
2017-02-06,3346,TWSE,79.5,80.3,77.0,77.1,1144100,89094020,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20170201&stockNo=3346&response=json,official_unadjusted_ohlcv_selected_ticker_month,80a557c6909aad4f0553901f606b89db77024bb0255843c567fd443a0b89c0f9,2026-07-10T05:14:35+00:00
2017-02-07,3346,TWSE,76.8,83.5,75.6,83.0,2287978,187069382,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20170201&stockNo=3346&response=json,official_unadjusted_ohlcv_selected_ticker_month,80a557c6909aad4f0553901f606b89db77024bb0255843c567fd443a0b89c0f9,2026-07-10T05:14:35+00:00
2017-02-08,3346,TWSE,83.5,84.9,80.5,81.0,1523666,125416012,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20170201&stockNo=3346&response=json,official_unadjusted_ohlcv_selected_ticker_month,80a557c6909aad4f0553901f606b89db77024bb0255843c567fd443a0b89c0f9,2026-07-10T05:14:35+00:00
2017-02-09,3346,TWSE,80.5,82.8,79.5,80.0,1161733,93728840,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20170201&stockNo=3346&response=json,official_unadjusted_ohlcv_selected_ticker_month,80a557c6909aad4f0553901f606b89db77024bb0255843c567fd443a0b89c0f9,2026-07-10T05:14:35+00:00
2017-02-10,3346,TWSE,79.8,88.0,78.9,88.0,3981461,337783768,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20170201&stockNo=3346&response=json,official_unadjusted_ohlcv_selected_ticker_month,80a557c6909aad4f0553901f606b89db77024bb0255843c567fd443a0b89c0f9,2026-07-10T05:14:35+00:00
2017-02-13,3346,TWSE,90.9,96.8,90.0,96.0,3606122,338595057,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20170201&stockNo=3346&response=json,official_unadjusted_ohlcv_selected_ticker_month,80a557c6909aad4f0553901f606b89db77024bb0255843c567fd443a0b89c0f9,2026-07-10T05:14:35+00:00
2017-05-15,1301,TWSE,89.0,89.3,88.8,89.0,6155448,547528272,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20170501&stockNo=1301&response=json,official_unadjusted_ohlcv_selected_ticker_month,2f97b5d260d169930f0228386695f91a58e8ece187081e322fc2f5dc4fb74e71,2026-07-10T05:14:35+00:00
2017-05-16,1301,TWSE,89.1,89.1,88.5,89.0,7950614,706216846,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20170501&stockNo=1301&response=json,official_unadjusted_ohlcv_selected_ticker_month,2f97b5d260d169930f0228386695f91a58e8ece187081e322fc2f5dc4fb74e71,2026-07-10T05:14:35+00:00
2017-05-17,1301,TWSE,89.0,89.2,88.5,89.0,6625017,588643113,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20170501&stockNo=1301&response=json,official_unadjusted_ohlcv_selected_ticker_month,2f97b5d260d169930f0228386695f91a58e8ece187081e322fc2f5dc4fb74e71,2026-07-10T05:14:35+00:00
2017-05-18,1301,TWSE,88.2,88.9,88.1,88.5,6671168,589969756,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20170501&stockNo=1301&response=json,official_unadjusted_ohlcv_selected_ticker_month,2f97b5d260d169930f0228386695f91a58e8ece187081e322fc2f5dc4fb74e71,2026-07-10T05:14:35+00:00
2017-05-19,1301,TWSE,88.5,88.7,87.8,88.0,7379622,649783136,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20170501&stockNo=1301&response=json,official_unadjusted_ohlcv_selected_ticker_month,2f97b5d260d169930f0228386695f91a58e8ece187081e322fc2f5dc4fb74e71,2026-07-10T05:14:35+00:00
2017-05-22,1301,TWSE,88.0,88.5,87.6,88.0,9667205,850734240,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20170501&stockNo=1301&response=json,official_unadjusted_ohlcv_selected_ticker_month,2f97b5d260d169930f0228386695f91a58e8ece187081e322fc2f5dc4fb74e71,2026-07-10T05:14:35+00:00
2017-08-28,2603,TWSE,22.1,22.25,21.65,21.8,37558252,821577525,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20170801&stockNo=2603&response=json,official_unadjusted_ohlcv_selected_ticker_month,f28563d7705212aae77ba8c4e34b4a8b6335cc37cf57c4ae7c01b294dba24642,2026-07-10T05:14:35+00:00
2017-08-29,2603,TWSE,21.7,22.0,21.2,22.0,39443903,854644841,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20170801&stockNo=2603&response=json,official_unadjusted_ohlcv_selected_ticker_month,f28563d7705212aae77ba8c4e34b4a8b6335cc37cf57c4ae7c01b294dba24642,2026-07-10T05:14:35+00:00
2017-08-30,2603,TWSE,22.0,22.9,21.95,22.6,46046136,1039426371,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20170801&stockNo=2603&response=json,official_unadjusted_ohlcv_selected_ticker_month,f28563d7705212aae77ba8c4e34b4a8b6335cc37cf57c4ae7c01b294dba24642,2026-07-10T05:14:35+00:00
2017-08-31,2603,TWSE,22.7,23.1,22.6,23.0,39523048,906862041,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20170801&stockNo=2603&response=json,official_unadjusted_ohlcv_selected_ticker_month,f28563d7705212aae77ba8c4e34b4a8b6335cc37cf57c4ae7c01b294dba24642,2026-07-10T05:14:35+00:00
2017-09-01,2603,TWSE,23.1,23.35,22.4,22.4,38331565,870094259,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20170901&stockNo=2603&response=json,official_unadjusted_ohlcv_selected_ticker_month,898ece013ea373b74d3a5558bf3b2ed8c0e71f3a45f46f4176af69a788927b67,2026-07-10T05:14:35+00:00
2017-09-04,2603,TWSE,22.05,22.1,21.45,21.5,40129984,872965510,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20170901&stockNo=2603&response=json,official_unadjusted_ohlcv_selected_ticker_month,898ece013ea373b74d3a5558bf3b2ed8c0e71f3a45f46f4176af69a788927b67,2026-07-10T05:14:35+00:00
2017-10-30,6121,TPEx,173.5,174.0,169.0,171.0,1057,180841,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6121&date=2017/10/01&response=json,official_unadjusted_ohlcv_selected_ticker_month,c627550f3a5d00561d0ff3962e506f952f8b023cca890e4d17333ba0a0da3bc3,2026-07-10T05:14:35+00:00
2017-10-31,6121,TPEx,171.0,174.5,171.0,173.5,881,152303,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6121&date=2017/10/01&response=json,official_unadjusted_ohlcv_selected_ticker_month,c627550f3a5d00561d0ff3962e506f952f8b023cca890e4d17333ba0a0da3bc3,2026-07-10T05:14:35+00:00
2017-11-01,6121,TPEx,175.0,179.5,174.0,176.5,1300,230529,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6121&date=2017/11/01&response=json,official_unadjusted_ohlcv_selected_ticker_month,4519c013503738809ee2a6c5b10b9544580bbc3fc764e511b5eed9ca2dc4dc30,2026-07-10T05:14:35+00:00
2017-11-02,6121,TPEx,176.0,177.0,175.0,176.5,428,75405,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6121&date=2017/11/01&response=json,official_unadjusted_ohlcv_selected_ticker_month,4519c013503738809ee2a6c5b10b9544580bbc3fc764e511b5eed9ca2dc4dc30,2026-07-10T05:14:35+00:00
2017-11-03,6121,TPEx,177.0,186.5,176.5,181.0,2268,412685,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6121&date=2017/11/01&response=json,official_unadjusted_ohlcv_selected_ticker_month,4519c013503738809ee2a6c5b10b9544580bbc3fc764e511b5eed9ca2dc4dc30,2026-07-10T05:14:35+00:00
2017-11-06,6121,TPEx,181.0,186.0,178.0,185.5,2114,386596,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6121&date=2017/11/01&response=json,official_unadjusted_ohlcv_selected_ticker_month,4519c013503738809ee2a6c5b10b9544580bbc3fc764e511b5eed9ca2dc4dc30,2026-07-10T05:14:35+00:00
2017-11-27,6573,TWSE,72.7,72.7,70.3,70.8,793286,56536946,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20171101&stockNo=6573&response=json,official_unadjusted_ohlcv_selected_ticker_month,c565063b7c1be5efe6fcfbdfefe1debd964e43bd58e079f3c8f4d5e269e6f338,2026-07-10T05:14:35+00:00
