date,ticker,market,open,high,low,close,volume,turnover_value
2021-06-28,6531,TWSE,622.0,639.0,595.0,639.0,2680882.0,1658707776.0
2022-08-15,8069,TPEx,198.5,211.5,197.0,211.5,26656.0,5501581.0
2022-08-22,8069,TPEx,240.0,252.5,236.5,243.5,28552.0,6984307.0
2015-10-12,8299,TPEx,234.0,241.5,234.0,239.5,2431.0,580130.0
2015-10-19,8299,TPEx,232.0,232.5,221.0,222.5,3272.0,738709.0
2015-10-26,8299,TPEx,234.0,236.5,233.0,235.0,1151.0,269595.0
2019-09-16,8299,TPEx,297.5,298.0,294.0,295.5,601.0,177796.0
2019-09-23,8299,TPEx,288.0,292.5,288.0,289.0,464.0,134403.0
2018-03-19,9904,TWSE,38.15,38.25,37.9,38.05,5668330.0,215864994.0
2018-03-26,9904,TWSE,37.9,38.2,37.7,38.2,3099882.0,117478184.0
2022-08-15,9904,TWSE,28.85,29.3,28.85,29.1,14320338.0,416195752.0
2022-08-22,9904,TWSE,28.85,29.1,28.8,28.9,4738865.0,137077675.0
2015-10-19,9939,TWSE,50.8,51.0,50.3,50.4,1391716.0,70465632.0
2015-10-26,9939,TWSE,53.3,54.5,53.1,53.6,2008545.0,108104652.0
