ticker,report_period,route,payload,payload_hash,raw_cache_path,response_hash,route_status,retry_count,route_error,response_bytes,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,not_live_rule,forward_returns_live_rule_usage
1101,115Q1,t164sb05,"{""companyId"": ""1101"", ""dataType"": ""2"", ""season"": ""1"", ""subsidiaryCompanyId"": """", ""year"": ""115""}",bd798f1cc8c600db23f0913fc1453a0680a64654c870cfa7df96719199227c03,raw_cache\t164sb05_1101_115Q1_cashflow.json,9ecbe6d83ae658cbbc36a8df8123c616886a5b7f1ce32e67c057115920328cd7,cache_hit,0,False,5573,False,False,False,False,False,False,True,False
1101,115Q1,t164sb03,"{""companyId"": ""1101"", ""dataType"": ""2"", ""season"": ""1"", ""subsidiaryCompanyId"": """", ""year"": ""115""}",bd798f1cc8c600db23f0913fc1453a0680a64654c870cfa7df96719199227c03,raw_cache\t164sb03_1101_115Q1_balance_sheet.json,b81557dcfe2c13cfc54ebd019bbeb328c44226421428dc3f23c06267c1b8b7af,cache_hit,0,False,7077,False,False,False,False,False,False,True,False
1101,115Q1,t05st01,"{""companyId"": ""1101"", ""firstDay"": """", ""lastDay"": """", ""month"": ""all"", ""year"": ""115""}",85d1994de343edb9af3f4f9383bdb31ec5796ef98739d9075f9b0e4e5128394a,raw_cache\t05st01_1101_115Q1_announcement_0.json,71e19e99e15e91336d0243e725f23a0779fcf6fbed8ced5f9eeb444ec00ad503,cache_hit,0,False,9067,False,False,False,False,False,False,True,False
1101,115Q1,t05st01,"{""companyId"": ""1101"", ""firstDay"": """", ""lastDay"": """", ""month"": ""04"", ""year"": ""115""}",2288131d404466e2150d73e22e07111d1c704509798aae75ec8d6db10b1f0749,raw_cache\t05st01_1101_115Q1_announcement_1.json,d19ae5a52ccbd70ae51ca4848d2668402b3434bd82b5290723db05d7bf1c47d6,cache_hit,0,False,1317,False,False,False,False,False,False,True,False
1101,115Q1,t05st01,"{""companyId"": ""1101"", ""firstDay"": """", ""lastDay"": """", ""month"": ""05"", ""year"": ""115""}",9c99df1ec74709bb4cd5b61de1668901cbb24a57b2977e7d05956f7dd845c6fe,raw_cache\t05st01_1101_115Q1_announcement_2.json,ce00568e004312c9190d27bee832acbe55de848d3a65befbca026bc907949d4e,cache_hit,0,False,2795,False,False,False,False,False,False,True,False
1101,115Q1,t05st01_detail,"{""companyId"": ""1101"", ""enterDate"": ""1150113"", ""marketKind"": ""sii"", ""serialNumber"": ""1""}",72e70c78ade8e040bab9c2dee678c65be7134b94275c7e06944693c7008d78a4,raw_cache\t05st01_detail_1101_115Q1_detail_115_01_13_20_30_22.json,33805512008ca21adce563329b9da9f0ce84e4caa937a11254ca02879262f48a,cache_hit,0,False,1920,False,False,False,False,False,False,True,False
1101,115Q1,t05st01_detail,"{""companyId"": ""1101"", ""enterDate"": ""1150226"", ""marketKind"": ""sii"", ""serialNumber"": ""2""}",e2800e844428f57ad92f555c799367abaa3f0806e262467e7ea5fea5dbf99b08,raw_cache\t05st01_detail_1101_115Q1_detail_115_02_26_16_24_36.json,cae8b5e90cf4328242bd72e1d23b188b4a99758d3fe62bd7d6e5c28fa9ea9614,cache_hit,0,False,1479,False,False,False,False,False,False,True,False
1101,115Q1,t05st01_detail,"{""companyId"": ""1101"", ""enterDate"": ""1150311"", ""marketKind"": ""sii"", ""serialNumber"": ""2""}",2a1bfd6c79bfb4a8f8603ab2e8b3cfe948465207a2dd4dcf9a3e7d68d3433c04,raw_cache\t05st01_detail_1101_115Q1_detail_115_03_11_19_21_45.json,2189a44e1335fc78f31c4a64bf512876ab185120d0b3e7131fad02a5e89910f4,cache_hit,0,False,2115,False,False,False,False,False,False,True,False
1101,115Q1,t05st01_detail,"{""companyId"": ""1101"", ""enterDate"": ""1150311"", ""marketKind"": ""sii"", ""serialNumber"": ""3""}",46fbf9b2ebc6ba0edb3f972595f88c959689b4a41a2674896232db39619808a9,raw_cache\t05st01_detail_1101_115Q1_detail_115_03_11_19_22_14.json,9a4da9cf28777ba7ddd9ea59c60594c7b0caa84e7f5e47d097a03be8889ff7fd,cache_hit,0,False,1908,False,False,False,False,False,False,True,False
1101,115Q1,t05st01_detail,"{""companyId"": ""1101"", ""enterDate"": ""1150311"", ""marketKind"": ""sii"", ""serialNumber"": ""4""}",c6f653074b4b8742e3343f40c2dcabc9f9b7dd0f69820354212ba0570f3bfb64,raw_cache\t05st01_detail_1101_115Q1_detail_115_03_11_19_22_36.json,5b9b92a3b312946d31726648effe076d3d7ff4cf61890e1d17809966245eb7b8,cache_hit,0,False,1904,False,False,False,False,False,False,True,False
