ticker,name,market,sector_code,sector_name,mainline,theme,source_date,effective_date,as_of_date,source_url,source_type,formal_exact,accepted_for_diagnostic,accepted_for_formal,evidence,notes
1101,台泥,TWSE,01,水泥工業,水泥工業,,2016-01-29,2016-01-29,2016-01-29,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20160129&type=01,official_twse_mi_index_monthly_anchor_industry_membership_candidate,false,true,false,105年01月29日 每日收盤行情(水泥工業),Monthly anchor row from TWSE official daily by-industry table; not full daily exact sector history.
1102,亞泥,TWSE,01,水泥工業,水泥工業,,2016-01-29,2016-01-29,2016-01-29,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20160129&type=01,official_twse_mi_index_monthly_anchor_industry_membership_candidate,false,true,false,105年01月29日 每日收盤行情(水泥工業),Monthly anchor row from TWSE official daily by-industry table; not full daily exact sector history.
1103,嘉泥,TWSE,01,水泥工業,水泥工業,,2016-01-29,2016-01-29,2016-01-29,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20160129&type=01,official_twse_mi_index_monthly_anchor_industry_membership_candidate,false,true,false,105年01月29日 每日收盤行情(水泥工業),Monthly anchor row from TWSE official daily by-industry table; not full daily exact sector history.
1104,環泥,TWSE,01,水泥工業,水泥工業,,2016-01-29,2016-01-29,2016-01-29,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20160129&type=01,official_twse_mi_index_monthly_anchor_industry_membership_candidate,false,true,false,105年01月29日 每日收盤行情(水泥工業),Monthly anchor row from TWSE official daily by-industry table; not full daily exact sector history.
1108,幸福,TWSE,01,水泥工業,水泥工業,,2016-01-29,2016-01-29,2016-01-29,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20160129&type=01,official_twse_mi_index_monthly_anchor_industry_membership_candidate,false,true,false,105年01月29日 每日收盤行情(水泥工業),Monthly anchor row from TWSE official daily by-industry table; not full daily exact sector history.
1109,信大,TWSE,01,水泥工業,水泥工業,,2016-01-29,2016-01-29,2016-01-29,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20160129&type=01,official_twse_mi_index_monthly_anchor_industry_membership_candidate,false,true,false,105年01月29日 每日收盤行情(水泥工業),Monthly anchor row from TWSE official daily by-industry table; not full daily exact sector history.
1110,東泥,TWSE,01,水泥工業,水泥工業,,2016-01-29,2016-01-29,2016-01-29,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20160129&type=01,official_twse_mi_index_monthly_anchor_industry_membership_candidate,false,true,false,105年01月29日 每日收盤行情(水泥工業),Monthly anchor row from TWSE official daily by-industry table; not full daily exact sector history.
1201,味全,TWSE,02,食品工業,食品工業,,2016-01-29,2016-01-29,2016-01-29,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20160129&type=02,official_twse_mi_index_monthly_anchor_industry_membership_candidate,false,true,false,105年01月29日 每日收盤行情(食品工業),Monthly anchor row from TWSE official daily by-industry table; not full daily exact sector history.
1203,味王,TWSE,02,食品工業,食品工業,,2016-01-29,2016-01-29,2016-01-29,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20160129&type=02,official_twse_mi_index_monthly_anchor_industry_membership_candidate,false,true,false,105年01月29日 每日收盤行情(食品工業),Monthly anchor row from TWSE official daily by-industry table; not full daily exact sector history.
1210,大成,TWSE,02,食品工業,食品工業,,2016-01-29,2016-01-29,2016-01-29,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20160129&type=02,official_twse_mi_index_monthly_anchor_industry_membership_candidate,false,true,false,105年01月29日 每日收盤行情(食品工業),Monthly anchor row from TWSE official daily by-industry table; not full daily exact sector history.
