route,payload,payload_hash,raw_cache_path,response_hash,route_status,route_error,retry_count,retrieved_at_utc,future_data_violation_count,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,ready_for_formal,not_live_rule,forward_returns_live_rule_usage
t05st01,"{""companyId"": ""6121"", ""firstDay"": """", ""lastDay"": """", ""month"": ""11"", ""year"": ""106""}",4fbbedf5110280c7961919c432783f0f65a8f86764fadf64cbe51e4e0de2965b,raw_cache\holding_month_6121_106_11_list.json,26c7f39cb0e9c1e1b4ba434f456602ea6cd6e27d226d47956cd09d486e3932c0,cache_hit,,0,2026-07-10T08:27:21+00:00,0,False,False,False,False,False,False,False,True,False
t05st01,"{""companyId"": ""6143"", ""firstDay"": """", ""lastDay"": """", ""month"": ""10"", ""year"": ""104""}",46190c800ff48b4ae861836dd566760be6a811532009024265147ed890ac0227,raw_cache\holding_month_6143_104_10_list.json,f7c7095538e833b5649e7b52c7869e0969838bd8dd21dba417fefe4008b8f0df,cache_hit,,0,2026-07-10T08:27:21+00:00,0,False,False,False,False,False,False,False,True,False
t05st01_detail,"{""companyId"": ""6143"", ""enterDate"": ""1041026"", ""marketKind"": ""otc"", ""serialNumber"": ""1""}",9217fa42d560a12d75efe0b66474b687bdd70ee3b712184e36c70ad7585da7ef,raw_cache\holding_6143_104_10_0_detail.json,e5050d8c628a9f4810e42ac04a6c32ca557eaadba3e945e0af235d6fc16afdad,cache_hit,,0,2026-07-10T08:27:21+00:00,0,False,False,False,False,False,False,False,True,False
t05st01_detail,"{""companyId"": ""6143"", ""enterDate"": ""1041028"", ""marketKind"": ""otc"", ""serialNumber"": ""1""}",f4c5489010680c72f87685ef0624bb94a7e252dad0f780424fcde94402b0e204,raw_cache\holding_6143_104_10_1_detail.json,35f92511c0e9a3cbe08daeff0aeff442d1906d75773332c7642318a5cfdc9317,cache_hit,,0,2026-07-10T08:27:21+00:00,0,False,False,False,False,False,False,False,True,False
t05st01,"{""companyId"": ""6150"", ""firstDay"": """", ""lastDay"": """", ""month"": ""03"", ""year"": ""107""}",035035b035f9ac65467dd79c4226963c9fe6fdcb4db711d0e1bc775bdb30f719,raw_cache\holding_month_6150_107_03_list.json,dbde6b986e4ade6a4a7f92620bc6c3509b0e2a8330d2dc60fbb8216c30cbaf0c,cache_hit,,0,2026-07-10T08:27:21+00:00,0,False,False,False,False,False,False,False,True,False
t05st01_detail,"{""companyId"": ""6150"", ""enterDate"": ""1070322"", ""marketKind"": ""otc"", ""serialNumber"": ""4""}",6ca8476760d900773d5080455c3b5d40c1e794205cac34b6a7e03facf13d32ec,raw_cache\holding_6150_107_03_5_detail.json,d305bb457014dcadf90542468b5a310eefd3b8256e02fbe13f28494526eae863,cache_hit,,0,2026-07-10T08:27:21+00:00,0,False,False,False,False,False,False,False,True,False
t05st01,"{""companyId"": ""6573"", ""firstDay"": """", ""lastDay"": """", ""month"": ""11"", ""year"": ""106""}",b587dd47c772a7ec1366250fe22af2eb94ebd696eb8b34c00c77fccab487cb32,raw_cache\holding_month_6573_106_11_list.json,9b274e77e96cfcca90ad8a0b415ccbbd04b2af7216c002d4cbb4cb36abe35dc0,cache_hit,,0,2026-07-10T08:27:21+00:00,0,False,False,False,False,False,False,False,True,False
t05st01,"{""companyId"": ""6573"", ""firstDay"": """", ""lastDay"": """", ""month"": ""12"", ""year"": ""106""}",a65c03fbf3f195521413add43423df471f16f3880b08dc33480984445297db43,raw_cache\holding_month_6573_106_12_list.json,b52100a52def782e013eb5e77d876923519fecf3afb20b9d4f7a6708afcf7cba,cache_hit,,0,2026-07-10T08:27:21+00:00,0,False,False,False,False,False,False,False,True,False
t05st01,"{""companyId"": ""6796"", ""firstDay"": """", ""lastDay"": """", ""month"": ""08"", ""year"": ""111""}",b653e26617fa2b6717d7809ee7f9954cb0f8c2eecc6cc09cfa16ac8083765b57,raw_cache\holding_month_6796_111_08_list.json,33b64056c5f76dd522e58e8a596a3ac545cdca8a3e86232a1aeaebf9242c8d7d,cache_hit,,0,2026-07-10T08:27:21+00:00,0,False,False,False,False,False,False,False,True,False
t05st01_detail,"{""companyId"": ""6796"", ""enterDate"": ""1110809"", ""marketKind"": ""sii"", ""serialNumber"": ""2""}",78b93b5a29df061bbdad57668846198e92fdad4298ac0beeab2347210f17100b,raw_cache\holding_6796_111_08_0_detail.json,b5f7295a46cdd0577f06903a9dd6b1453e2a43bc1db45339bb972d662cacc75b,cache_hit,,0,2026-07-10T08:27:21+00:00,0,False,False,False,False,False,False,False,True,False
t05st01,"{""companyId"": ""8021"", ""firstDay"": """", ""lastDay"": """", ""month"": ""08"", ""year"": ""114""}",63049bfd529c09ebf7a71366f4181a7fb9494494eacc18b48cbb4d0cabd06e98,raw_cache\holding_month_8021_114_08_list.json,a7ac7e1245b1b6140e4a2b34d2d1de4ebf3b0fe3cca5ed0ed0e58cd360c89ead,cache_hit,,0,2026-07-10T08:27:21+00:00,0,False,False,False,False,False,False,False,True,False
t05st01_detail,"{""companyId"": ""8021"", ""enterDate"": ""1140730"", ""marketKind"": ""sii"", ""serialNumber"": ""2""}",78a28500522d350c32ec7111aa6a0ddda61447e8d7350c85308bc98b4d03725d,raw_cache\holding_8021_114_08_1_detail.json,caa1deb0f8c9193cd272d65dab3726761f602fae798dc7312f381c46a559583c,cache_hit,,0,2026-07-10T08:27:21+00:00,0,False,False,False,False,False,False,False,True,False
t05st01,"{""companyId"": ""8163"", ""firstDay"": """", ""lastDay"": """", ""month"": ""07"", ""year"": ""107""}",fa7579abebc7f972913f256da095407d43b0d475e2ec39f4444153084cac73d4,raw_cache\holding_month_8163_107_07_list.json,df1121f4b18e05f36fd7e5789b2f7d8456cdee7ddbe96967b3b752955d72782e,cache_hit,,0,2026-07-10T08:27:21+00:00,0,False,False,False,False,False,False,False,True,False
t05st01,"{""companyId"": ""8433"", ""firstDay"": """", ""lastDay"": """", ""month"": ""10"", ""year"": ""104""}",d5bbec6ab7c1454c1765dd1f3331e6c0dec4a195eda05976fb7b89fe9e9b6a5c,raw_cache\holding_month_8433_104_10_list.json,76060f6a4eea5fe791f8d72f09a301fa9ecccab65fe943b50e5f722114a4be8c,cache_hit,,0,2026-07-10T08:27:21+00:00,0,False,False,False,False,False,False,False,True,False
t05st01,"{""companyId"": ""8478"", ""firstDay"": """", ""lastDay"": """", ""month"": ""01"", ""year"": ""111""}",910b2a20bcbf6de5e6e4a5328639d48d13de2a30d98c0bd18e53cb556ae27fd4,raw_cache\holding_month_8478_111_01_list.json,c927f024061fc548cbbe7e20aad490a4c962c0f9eb7dc5e93322844ad61e4270,cache_hit,,0,2026-07-10T08:27:21+00:00,0,False,False,False,False,False,False,False,True,False
