source_id,raw_file_path,source_url_or_reference,document_date,covered_effective_start,covered_effective_end,source_type,archive_status,checksum_sha256,notes
2023Q4_yuanta_current_ratio_page_direct,outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2023Q4_yuanta_current_ratio_page_direct.html,https://www.yuantaetfs.com/product/detail/0050/ratio,2026-06-26,2023-12-31,2023-12-31,html_payload,downloaded_payload_candidate,61c10bceb142cb0a33c0c52aa3dca88cc44ff82b57fb47ef2ad9a431d12dab85,attempt_type=direct; content_type=text/html; charset=utf-8; row_count=0
2023Q4_yuanta_current_ratio_page_wayback_available,outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2023Q4_yuanta_current_ratio_page_wayback_available.json,https://archive.org/wayback/available?url=https%3A%2F%2Fwww.yuantaetfs.com%2Fproduct%2Fdetail%2F0050%2Fratio&timestamp=20231231,2024-02-22,2023-12-31,2023-12-31,html_payload,downloaded_payload_candidate,a72fd30fd70ced218a15c8b65af7dbff3b740485bebc4f30a5960bcb649bc0bf,attempt_type=wayback_available; content_type=application/json; row_count=0
2023Q4_yuanta_current_download_page_direct,outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2023Q4_yuanta_current_download_page_direct.html,https://www.yuantaetfs.com/product/detail/0050/download,2024-03-31,2023-12-31,2023-12-31,html_payload,downloaded_payload_candidate,bc2bc75ff440085d1ad8359c83aa18b24715214166777f2685a39b89b96311c8,attempt_type=direct; content_type=text/html; charset=utf-8; row_count=0
2023Q4_yuanta_current_download_page_wayback_available,outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2023Q4_yuanta_current_download_page_wayback_available.json,https://archive.org/wayback/available?url=https%3A%2F%2Fwww.yuantaetfs.com%2Fproduct%2Fdetail%2F0050%2Fdownload&timestamp=20231231,2024-02-25,2023-12-31,2023-12-31,html_payload,downloaded_payload_candidate,6d205a850f4bb617bff04e226c1e98ffc6932fe76c76f37e4c492b89ac427e8f,attempt_type=wayback_available; content_type=application/json; row_count=0
2023Q4_sitca_fund_query_home_direct,outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2023Q4_sitca_fund_query_home_direct.html,https://www.sitca.org.tw/ROC/Industry/IN2421.aspx,2016-01-29,2023-12-31,2023-12-31,disclosure,downloaded_payload_candidate,6fb49805f617a8c86a95e7b678f521db1c556240c54a196d6ab353e31e082962,attempt_type=direct; content_type=text/html; charset=utf-8; row_count=0
2023Q4_sitca_fund_query_home_wayback_available,outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2023Q4_sitca_fund_query_home_wayback_available.json,https://archive.org/wayback/available?url=https%3A%2F%2Fwww.sitca.org.tw%2FROC%2FIndustry%2FIN2421.aspx&timestamp=20231231,2025-04-21,2023-12-31,2023-12-31,disclosure,downloaded_payload_candidate,fa5608a39d82b9270f077659e08a7995565f43b2e800ba2921069af34f5860ba,attempt_type=wayback_available; content_type=application/json; row_count=0
2023Q4_sitca_etf_home_wayback_available,outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2023Q4_sitca_etf_home_wayback_available.json,https://archive.org/wayback/available?url=https%3A%2F%2Fwww.sitca.org.tw%2FROC%2FETF%2F&timestamp=20231231,2023-12-31,2023-12-31,2023-12-31,disclosure,downloaded_payload_candidate,ecf5b8475c9bf847d3557b38ae105c49f1536bfb7f8b1f265c7ad8178a425644,attempt_type=wayback_available; content_type=application/json; row_count=0
2023Q4_mops_home_fund_keyword_direct,outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2023Q4_mops_home_fund_keyword_direct.html,https://mops.twse.com.tw/mops/error/error.html,,2023-12-31,2023-12-31,disclosure,downloaded_payload_candidate,e14e470907e8e9f629d5725cd5d9abf8a56dd0403d321d456e5a3fc56913a7a6,attempt_type=direct; content_type=text/html;charset=UTF-8; row_count=0
2023Q4_mops_home_fund_keyword_wayback_available,outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2023Q4_mops_home_fund_keyword_wayback_available.json,https://archive.org/wayback/available?url=https%3A%2F%2Fmops.twse.com.tw%2Fmops%2Fweb%2Findex&timestamp=20231231,2023-12-31,2023-12-31,2023-12-31,disclosure,downloaded_payload_candidate,7df04cf4bc596cec792fe9670e08f584b48ce741a7441352f5391b00accaeb4f,attempt_type=wayback_available; content_type=application/json; row_count=0
2023Q4_twse_etf_home_direct,outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2023Q4_twse_etf_home_direct.html,https://www.twse.com.tw/zh/products/securities/etf/products/list.html,,2023-12-31,2023-12-31,twse_index_proxy_candidate,downloaded_payload_candidate,6e26da05139ba28dce2606785f66d33a937497f16290165832e953e2837ebefb,attempt_type=direct; content_type=text/html; row_count=0
2023Q4_twse_etf_home_wayback_available,outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2023Q4_twse_etf_home_wayback_available.json,https://archive.org/wayback/available?url=https%3A%2F%2Fwww.twse.com.tw%2Fzh%2FETF%2Flist&timestamp=20231231,2023-02-03,2023-12-31,2023-12-31,twse_index_proxy_candidate,downloaded_payload_candidate,2314800659eaf3ea717164277d0abf458bb7f45cc085052e5fed235091c1b865,attempt_type=wayback_available; content_type=application/json; row_count=0
2023Q4_taiwan_index_home_wayback_available,outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2023Q4_taiwan_index_home_wayback_available.json,https://archive.org/wayback/available?url=https%3A%2F%2Fwww.taiwanindex.com.tw%2Findex%2Findex%2FTW50&timestamp=20231231,2022-05-26,2023-12-31,2023-12-31,twse_index_proxy_candidate,downloaded_payload_candidate,24949adc27d23660d835b0ac807b15ef476b55438f3561eaee589750723be0bd,attempt_type=wayback_available; content_type=application/json; row_count=0
2023Q4_phase3_extracted_api_url_wayback_available,outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2023Q4_phase3_extracted_api_url_wayback_available.json,https://archive.org/wayback/available?url=https%3A%2F%2Fetfapi.yuantaetfs.com%2FECImage%2FETFBackstage%2Ffile%2FHome%2F20240331142809778.jpg&timestamp=20231231,2024-03-31,2023-12-31,2023-12-31,api_payload,downloaded_payload_candidate,97c7c8183eb96e24f325cea71df71c990483731807cc4b2e3519ff5d82fba437,attempt_type=wayback_available; content_type=application/json; row_count=0
2023Q4_phase3_extracted_api_url_direct,outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2023Q4_phase3_extracted_api_url_direct.html,https://etfapi.yuantaetfs.com/ECImage/ETFBackstage/file/ETFFileDownload/ETF%E7%94%B3%E8%B3%BC%E6%92%A4%E5%9B%9E%E7%94%B3%E8%AB%8B%E6%9B%B8.pdf,2016-03-30,2023-12-31,2023-12-31,api_payload,downloaded_payload_candidate,07b05cf81fbe6061f334a136c3bee15f08447ca304c763d00b7e1784e4ce0d19,attempt_type=direct; content_type=application/pdf; row_count=39
2023Q4_phase3_extracted_api_url_wayback_available,outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2023Q4_phase3_extracted_api_url_wayback_available.json,https://archive.org/wayback/available?url=https%3A%2F%2Fetfapi.yuantaetfs.com%2FECImage%2FETFBackstage%2Ffile%2FETFFileDownload%2FETF%E7%94%B3%E8%B3%BC%E6%92%A4%E5%9B%9E%E7%94%B3%E8%AB%8B%E6%9B%B8.pdf&timestamp=20231231,2023-12-31,2023-12-31,2023-12-31,api_payload,downloaded_payload_candidate,7dfd8f2bafec793d96d7532a9ec51189174cc1fde14d7e0b39c0e23a25e18912,attempt_type=wayback_available; content_type=application/json; row_count=0
