date,ticker,code,name,market,open,high,low,close,volume,turnover_value,adjusted_close,adjusted_close_available,source_date,source_url,source_route,source_type,formal_exact
2024-01-02,8046.TW,8046,南電,TWSE,253.0,254.0,249.0,250.0,3237415,812264425,,false,2024-01-02,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20240102&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit_from_liquidity_full_sweep,false
2024-01-03,8046.TW,8046,南電,TWSE,248.0,248.0,243.0,243.0,3128576,766155685,,false,2024-01-03,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20240103&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit_from_liquidity_full_sweep,false
2024-01-04,8046.TW,8046,南電,TWSE,240.0,240.5,230.5,231.0,10564851,2472150993,,false,2024-01-04,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20240104&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit_from_liquidity_full_sweep,false
2024-01-05,8046.TW,8046,南電,TWSE,230.0,231.0,227.0,227.0,5878059,1343990759,,false,2024-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20240105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit_from_liquidity_full_sweep,false
2024-01-08,8046.TW,8046,南電,TWSE,227.5,229.5,223.0,224.5,5891454,1329042280,,false,2024-01-08,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20240108&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit_from_liquidity_full_sweep,false
2024-01-09,8046.TW,8046,南電,TWSE,226.0,229.0,225.5,226.0,3735009,847493269,,false,2024-01-09,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20240109&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit_from_liquidity_full_sweep,false
2024-01-10,8046.TW,8046,南電,TWSE,225.0,227.0,224.5,225.5,1947763,439017268,,false,2024-01-10,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20240110&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit_from_liquidity_full_sweep,false
2024-01-11,8046.TW,8046,南電,TWSE,227.0,228.5,225.5,228.0,1642223,372570589,,false,2024-01-11,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20240111&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit_from_liquidity_full_sweep,false
2024-01-12,8046.TW,8046,南電,TWSE,227.5,230.0,226.0,229.0,1573557,359765071,,false,2024-01-12,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20240112&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit_from_liquidity_full_sweep,false
2024-01-15,8046.TW,8046,南電,TWSE,230.0,230.0,224.0,224.0,3934982,887195025,,false,2024-01-15,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20240115&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit_from_liquidity_full_sweep,false
2024-01-16,8046.TW,8046,南電,TWSE,223.5,224.0,221.0,223.5,2927997,652164649,,false,2024-01-16,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20240116&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit_from_liquidity_full_sweep,false
2024-01-17,8046.TW,8046,南電,TWSE,222.0,224.5,218.5,218.5,3606934,796482757,,false,2024-01-17,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20240117&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit_from_liquidity_full_sweep,false
2024-01-18,8046.TW,8046,南電,TWSE,219.0,220.0,216.5,216.5,2077419,452432152,,false,2024-01-18,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20240118&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit_from_liquidity_full_sweep,false
2024-01-19,8046.TW,8046,南電,TWSE,220.0,224.0,219.0,221.5,3108288,688304491,,false,2024-01-19,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20240119&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit_from_liquidity_full_sweep,false
2024-01-22,8046.TW,8046,南電,TWSE,224.0,226.0,223.0,225.0,1993225,448261759,,false,2024-01-22,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20240122&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit_from_liquidity_full_sweep,false
2024-01-23,8046.TW,8046,南電,TWSE,227.0,228.5,225.5,227.5,1930859,438975456,,false,2024-01-23,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20240123&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit_from_liquidity_full_sweep,false
2024-01-24,8046.TW,8046,南電,TWSE,228.0,228.0,225.0,225.5,1634165,369197058,,false,2024-01-24,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20240124&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit_from_liquidity_full_sweep,false
2024-01-25,8046.TW,8046,南電,TWSE,225.5,228.0,223.5,224.5,2486216,559592564,,false,2024-01-25,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20240125&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit_from_liquidity_full_sweep,false
2024-01-26,8046.TW,8046,南電,TWSE,224.0,225.5,222.5,225.0,1159714,260368211,,false,2024-01-26,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20240126&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit_from_liquidity_full_sweep,false
2024-01-29,8046.TW,8046,南電,TWSE,225.0,229.0,224.5,228.0,2346619,534446986,,false,2024-01-29,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20240129&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit_from_liquidity_full_sweep,false
2024-01-30,8046.TW,8046,南電,TWSE,228.0,231.0,227.0,227.0,2453146,560254135,,false,2024-01-30,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20240130&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit_from_liquidity_full_sweep,false
2024-01-31,8046.TW,8046,南電,TWSE,227.5,229.5,227.0,227.0,1914458,435965407,,false,2024-01-31,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20240131&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit_from_liquidity_full_sweep,false
2024-02-01,8046.TW,8046,南電,TWSE,227.0,227.0,224.5,226.5,1416034,319592355,,false,2024-02-01,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20240201&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit_from_liquidity_full_sweep,false
