date,market,ticker,name,instrument_type_candidate,open,high,low,close,volume,turnover_value,source_route,source_url,source_quality,adjustment_policy,future_data_violation_count,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,ready_for_formal,not_live_rule,forward_returns_live_rule_usage
2026-07-08,TWSE,0050,元大台灣50,required_benchmark_or_fallback_etf,106.40,106.60,105.05,106.05,96508356,10207933035,twse_mi_index_allbut0999,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20260708&type=ALLBUT0999&response=json,official_eod_unadjusted_ohlcv,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,0,False,False,False,True,False,False,False,True,False
2026-07-08,TWSE,00631L,元大台灣50正2,required_benchmark_or_fallback_etf,37.48,37.49,36.47,37.14,224186771,8288851195,twse_mi_index_allbut0999,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20260708&type=ALLBUT0999&response=json,official_eod_unadjusted_ohlcv,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,0,False,False,False,True,False,False,False,True,False
2026-07-08,TWSE,1101,台泥,common_stock_candidate,23.40,23.55,23.10,23.10,18652409,432888677,twse_mi_index_allbut0999,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20260708&type=ALLBUT0999&response=json,official_eod_unadjusted_ohlcv,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,0,False,False,False,True,False,False,False,True,False
2026-07-08,TWSE,1102,亞泥,common_stock_candidate,36.30,36.55,35.80,35.80,11397236,411916446,twse_mi_index_allbut0999,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20260708&type=ALLBUT0999&response=json,official_eod_unadjusted_ohlcv,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,0,False,False,False,True,False,False,False,True,False
2026-07-08,TWSE,1103,嘉泥,common_stock_candidate,13.70,13.70,13.45,13.45,275458,3721964,twse_mi_index_allbut0999,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20260708&type=ALLBUT0999&response=json,official_eod_unadjusted_ohlcv,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,0,False,False,False,True,False,False,False,True,False
2026-07-08,TWSE,1104,環泥,common_stock_candidate,27.50,27.60,27.10,27.10,722600,19694541,twse_mi_index_allbut0999,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20260708&type=ALLBUT0999&response=json,official_eod_unadjusted_ohlcv,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,0,False,False,False,True,False,False,False,True,False
2026-07-08,TWSE,1108,幸福,common_stock_candidate,13.95,13.95,13.90,13.90,226508,3152355,twse_mi_index_allbut0999,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20260708&type=ALLBUT0999&response=json,official_eod_unadjusted_ohlcv,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,0,False,False,False,True,False,False,False,True,False
2026-07-08,TWSE,1109,信大,common_stock_candidate,14.70,14.75,14.65,14.70,108794,1599375,twse_mi_index_allbut0999,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20260708&type=ALLBUT0999&response=json,official_eod_unadjusted_ohlcv,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,0,False,False,False,True,False,False,False,True,False
2026-07-08,TWSE,1110,東泥,common_stock_candidate,15.70,16.05,15.70,15.95,198635,3161007,twse_mi_index_allbut0999,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20260708&type=ALLBUT0999&response=json,official_eod_unadjusted_ohlcv,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,0,False,False,False,True,False,False,False,True,False
2026-07-08,TWSE,1201,味全,common_stock_candidate,12.45,12.60,12.45,12.50,397406,4972366,twse_mi_index_allbut0999,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20260708&type=ALLBUT0999&response=json,official_eod_unadjusted_ohlcv,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,0,False,False,False,True,False,False,False,True,False
2026-07-08,TWSE,1203,味王,common_stock_candidate,43.35,43.40,42.70,43.40,37202,1611364,twse_mi_index_allbut0999,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20260708&type=ALLBUT0999&response=json,official_eod_unadjusted_ohlcv,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,0,False,False,False,True,False,False,False,True,False
2026-07-08,TWSE,1210,大成,common_stock_candidate,58.40,58.50,56.70,56.90,4066476,232580413,twse_mi_index_allbut0999,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20260708&type=ALLBUT0999&response=json,official_eod_unadjusted_ohlcv,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,0,False,False,False,True,False,False,False,True,False
2026-07-08,TWSE,1213,大飲,common_stock_candidate,7.65,7.65,7.45,7.60,4102,31018,twse_mi_index_allbut0999,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20260708&type=ALLBUT0999&response=json,official_eod_unadjusted_ohlcv,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,0,False,False,False,True,False,False,False,True,False
2026-07-08,TWSE,1215,卜蜂,common_stock_candidate,111.00,111.50,110.00,111.50,757815,83961283,twse_mi_index_allbut0999,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20260708&type=ALLBUT0999&response=json,official_eod_unadjusted_ohlcv,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,0,False,False,False,True,False,False,False,True,False
2026-07-08,TWSE,1216,統一,common_stock_candidate,78.00,79.00,77.90,78.60,21797605,1711258625,twse_mi_index_allbut0999,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20260708&type=ALLBUT0999&response=json,official_eod_unadjusted_ohlcv,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,0,False,False,False,True,False,False,False,True,False
2026-07-08,TWSE,1217,愛之味,common_stock_candidate,10.00,10.10,10.00,10.00,353510,3545686,twse_mi_index_allbut0999,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20260708&type=ALLBUT0999&response=json,official_eod_unadjusted_ohlcv,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,0,False,False,False,True,False,False,False,True,False
2026-07-08,TWSE,1218,泰山,common_stock_candidate,17.20,17.30,17.05,17.10,1306995,22415332,twse_mi_index_allbut0999,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20260708&type=ALLBUT0999&response=json,official_eod_unadjusted_ohlcv,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,0,False,False,False,True,False,False,False,True,False
2026-07-08,TWSE,1219,福壽,common_stock_candidate,12.25,12.30,12.15,12.20,989088,12066611,twse_mi_index_allbut0999,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20260708&type=ALLBUT0999&response=json,official_eod_unadjusted_ohlcv,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,0,False,False,False,True,False,False,False,True,False
2026-07-08,TWSE,1220,台榮,common_stock_candidate,11.80,11.80,11.55,11.60,121607,1419087,twse_mi_index_allbut0999,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20260708&type=ALLBUT0999&response=json,official_eod_unadjusted_ohlcv,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,0,False,False,False,True,False,False,False,True,False
2026-07-08,TWSE,1225,福懋油,common_stock_candidate,28.05,28.10,27.85,27.95,221229,6186953,twse_mi_index_allbut0999,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20260708&type=ALLBUT0999&response=json,official_eod_unadjusted_ohlcv,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,0,False,False,False,True,False,False,False,True,False
2026-07-08,TWSE,1227,佳格,common_stock_candidate,30.10,30.10,29.75,29.80,869713,25958390,twse_mi_index_allbut0999,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20260708&type=ALLBUT0999&response=json,official_eod_unadjusted_ohlcv,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,0,False,False,False,True,False,False,False,True,False
2026-07-08,TWSE,1229,聯華,common_stock_candidate,40.75,40.75,40.05,40.10,3326688,133860049,twse_mi_index_allbut0999,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20260708&type=ALLBUT0999&response=json,official_eod_unadjusted_ohlcv,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,0,False,False,False,True,False,False,False,True,False
2026-07-08,TWSE,1231,聯華食,common_stock_candidate,87.90,88.20,86.50,86.70,603963,52554399,twse_mi_index_allbut0999,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20260708&type=ALLBUT0999&response=json,official_eod_unadjusted_ohlcv,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,0,False,False,False,True,False,False,False,True,False
2026-07-08,TWSE,1232,大統益,common_stock_candidate,147.00,147.00,144.50,145.50,130792,19018108,twse_mi_index_allbut0999,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20260708&type=ALLBUT0999&response=json,official_eod_unadjusted_ohlcv,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,0,False,False,False,True,False,False,False,True,False
2026-07-08,TWSE,1233,天仁,common_stock_candidate,28.55,28.55,27.80,27.80,23023,642813,twse_mi_index_allbut0999,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20260708&type=ALLBUT0999&response=json,official_eod_unadjusted_ohlcv,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,0,False,False,False,True,False,False,False,True,False
2026-07-08,TWSE,1234,黑松,common_stock_candidate,33.30,33.30,33.10,33.10,77266,2562149,twse_mi_index_allbut0999,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20260708&type=ALLBUT0999&response=json,official_eod_unadjusted_ohlcv,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,0,False,False,False,True,False,False,False,True,False
2026-07-08,TWSE,1235,興泰,common_stock_candidate,36.40,36.40,35.90,35.95,15001,541086,twse_mi_index_allbut0999,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20260708&type=ALLBUT0999&response=json,official_eod_unadjusted_ohlcv,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,0,False,False,False,True,False,False,False,True,False
2026-07-08,TWSE,1236,宏亞,common_stock_candidate,26.40,27.35,26.05,26.30,338920,8944260,twse_mi_index_allbut0999,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20260708&type=ALLBUT0999&response=json,official_eod_unadjusted_ohlcv,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,0,False,False,False,True,False,False,False,True,False
2026-07-08,TWSE,1256,鮮活果汁-KY,common_stock_candidate,205.00,205.00,193.50,199.50,163377,32282785,twse_mi_index_allbut0999,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20260708&type=ALLBUT0999&response=json,official_eod_unadjusted_ohlcv,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,0,False,False,False,True,False,False,False,True,False
2026-07-08,TWSE,1301,台塑,common_stock_candidate,57.00,58.50,56.50,58.00,44630328,2569799655,twse_mi_index_allbut0999,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20260708&type=ALLBUT0999&response=json,official_eod_unadjusted_ohlcv,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,0,False,False,False,True,False,False,False,True,False
2026-07-08,TWSE,1303,南亞,common_stock_candidate,167.50,182.00,164.50,182.00,108340745,19407993393,twse_mi_index_allbut0999,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20260708&type=ALLBUT0999&response=json,official_eod_unadjusted_ohlcv,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,0,False,False,False,True,False,False,False,True,False
2026-07-08,TWSE,1304,台聚,common_stock_candidate,14.15,14.70,13.70,13.80,10338490,145250041,twse_mi_index_allbut0999,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20260708&type=ALLBUT0999&response=json,official_eod_unadjusted_ohlcv,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,0,False,False,False,True,False,False,False,True,False
2026-07-08,TWSE,1305,華夏,common_stock_candidate,13.50,13.90,13.15,13.20,6068491,81232091,twse_mi_index_allbut0999,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20260708&type=ALLBUT0999&response=json,official_eod_unadjusted_ohlcv,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,0,False,False,False,True,False,False,False,True,False
2026-07-08,TWSE,1307,三芳,common_stock_candidate,33.30,33.30,31.80,32.00,1535238,49416496,twse_mi_index_allbut0999,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20260708&type=ALLBUT0999&response=json,official_eod_unadjusted_ohlcv,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,0,False,False,False,True,False,False,False,True,False
2026-07-08,TWSE,1308,亞聚,common_stock_candidate,15.50,15.80,14.95,15.00,5124970,78319400,twse_mi_index_allbut0999,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20260708&type=ALLBUT0999&response=json,official_eod_unadjusted_ohlcv,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,0,False,False,False,True,False,False,False,True,False
2026-07-08,TWSE,1309,台達化,common_stock_candidate,15.25,15.65,14.75,14.85,4805726,72538714,twse_mi_index_allbut0999,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20260708&type=ALLBUT0999&response=json,official_eod_unadjusted_ohlcv,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,0,False,False,False,True,False,False,False,True,False
2026-07-08,TWSE,1310,台苯,common_stock_candidate,11.25,11.75,10.80,11.05,11232822,125013727,twse_mi_index_allbut0999,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20260708&type=ALLBUT0999&response=json,official_eod_unadjusted_ohlcv,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,0,False,False,False,True,False,False,False,True,False
2026-07-08,TWSE,1312,國喬,common_stock_candidate,13.95,14.20,13.60,13.65,16126793,222115731,twse_mi_index_allbut0999,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20260708&type=ALLBUT0999&response=json,official_eod_unadjusted_ohlcv,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,0,False,False,False,True,False,False,False,True,False
2026-07-08,TWSE,1313,聯成,common_stock_candidate,13.45,13.80,12.95,13.20,15317175,203500065,twse_mi_index_allbut0999,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20260708&type=ALLBUT0999&response=json,official_eod_unadjusted_ohlcv,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,0,False,False,False,True,False,False,False,True,False
2026-07-08,TWSE,1314,中石化,common_stock_candidate,10.50,10.70,9.70,9.70,304364070,3120432120,twse_mi_index_allbut0999,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20260708&type=ALLBUT0999&response=json,official_eod_unadjusted_ohlcv,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,0,False,False,False,True,False,False,False,True,False
2026-07-08,TWSE,1315,達新,common_stock_candidate,63.50,63.80,63.50,63.80,11587,736733,twse_mi_index_allbut0999,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20260708&type=ALLBUT0999&response=json,official_eod_unadjusted_ohlcv,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,0,False,False,False,True,False,False,False,True,False
2026-07-08,TWSE,1316,上曜,common_stock_candidate,10.35,10.45,10.25,10.35,1355405,14022414,twse_mi_index_allbut0999,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20260708&type=ALLBUT0999&response=json,official_eod_unadjusted_ohlcv,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,0,False,False,False,True,False,False,False,True,False
2026-07-08,TWSE,1319,東陽,common_stock_candidate,77.60,77.60,76.00,76.20,2336993,178590843,twse_mi_index_allbut0999,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20260708&type=ALLBUT0999&response=json,official_eod_unadjusted_ohlcv,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,0,False,False,False,True,False,False,False,True,False
2026-07-08,TWSE,1321,大洋,common_stock_candidate,31.60,31.75,31.25,31.55,99421,3118830,twse_mi_index_allbut0999,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20260708&type=ALLBUT0999&response=json,official_eod_unadjusted_ohlcv,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,0,False,False,False,True,False,False,False,True,False
2026-07-08,TWSE,1323,永裕,common_stock_candidate,20.15,20.60,20.15,20.40,133539,2720088,twse_mi_index_allbut0999,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20260708&type=ALLBUT0999&response=json,official_eod_unadjusted_ohlcv,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,0,False,False,False,True,False,False,False,True,False
2026-07-08,TWSE,1324,地球,common_stock_candidate,10.55,10.55,10.40,10.50,67215,704250,twse_mi_index_allbut0999,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20260708&type=ALLBUT0999&response=json,official_eod_unadjusted_ohlcv,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,0,False,False,False,True,False,False,False,True,False
2026-07-08,TWSE,1325,恆大,common_stock_candidate,24.65,24.85,24.35,24.50,168008,4109851,twse_mi_index_allbut0999,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20260708&type=ALLBUT0999&response=json,official_eod_unadjusted_ohlcv,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,0,False,False,False,True,False,False,False,True,False
2026-07-08,TWSE,1326,台化,common_stock_candidate,63.80,66.40,63.40,64.70,74071252,4802263538,twse_mi_index_allbut0999,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20260708&type=ALLBUT0999&response=json,official_eod_unadjusted_ohlcv,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,0,False,False,False,True,False,False,False,True,False
2026-07-08,TWSE,1337,再生-KY,common_stock_candidate,5.17,5.30,5.17,5.25,736638,3850197,twse_mi_index_allbut0999,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20260708&type=ALLBUT0999&response=json,official_eod_unadjusted_ohlcv,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,0,False,False,False,True,False,False,False,True,False
2026-07-08,TWSE,1338,廣華-KY,common_stock_candidate,17.45,17.60,17.30,17.35,73865,1285514,twse_mi_index_allbut0999,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20260708&type=ALLBUT0999&response=json,official_eod_unadjusted_ohlcv,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,0,False,False,False,True,False,False,False,True,False
2026-07-08,TWSE,1339,昭輝,common_stock_candidate,45.90,45.90,44.85,45.15,98967,4476238,twse_mi_index_allbut0999,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20260708&type=ALLBUT0999&response=json,official_eod_unadjusted_ohlcv,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,0,False,False,False,True,False,False,False,True,False
2026-07-08,TWSE,1340,勝悅-KY,common_stock_candidate,5.71,5.74,5.52,5.72,189439,1059124,twse_mi_index_allbut0999,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20260708&type=ALLBUT0999&response=json,official_eod_unadjusted_ohlcv,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,0,False,False,False,True,False,False,False,True,False
2026-07-08,TWSE,1341,富林-KY,common_stock_candidate,57.50,57.60,57.50,57.60,4103,236126,twse_mi_index_allbut0999,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20260708&type=ALLBUT0999&response=json,official_eod_unadjusted_ohlcv,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,0,False,False,False,True,False,False,False,True,False
