ticker,date,market,close,source_quality,adjustment_policy,source_url,source_hash,retrieved_at,source_reuse,future_data_violation_count
00631L,2018-07-02,TWSE,36.37,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20180701&stockNo=00631L&response=json,fce50880ed8c05fba874f41e5b5b461c79e0b39783a9b9195967bd2e8b3e66b8,2026-07-18T06:46:38+00:00,network_exact_authority_month,0
00631L,2019-01-02,TWSE,30.47,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20190101&stockNo=00631L&response=json,770235cd1275d0fc7d4db2aa3aa168567f6e68da2b610236c6f2146e1b171e62,2026-07-18T05:49:56+00:00,previous_accepted_ticker_month_checkpoint,0
00631L,2019-04-01,TWSE,37.82,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20190401&stockNo=00631L&response=json,6d2bc7398c6b4f1139e24960acd4447062c48b6304598f13ee6d252087aba18a,2026-07-18T06:46:39+00:00,network_exact_authority_month,0
00631L,2020-04-20,TWSE,41.28,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20200401&stockNo=00631L&response=json,f5cc0566c9e72938347e2c84b125c848144bc923bfc6f3b114fa2e12592926d0,2026-07-18T05:50:09+00:00,previous_accepted_ticker_month_checkpoint,0
00631L,2022-05-16,TWSE,110.65,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20220501&stockNo=00631L&response=json,bf7da20bca1e55c7943992996b7012aed2ce21a7e36b91e5977531ee9e753b75,2026-07-18T06:46:40+00:00,network_exact_authority_month,0
00631L,2022-08-29,TWSE,103.1,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20220801&stockNo=00631L&response=json,37787a6f0bc98009ab8037d117baee5c20724220840436b4a877083dfbb99e5d,2026-07-18T06:46:42+00:00,network_exact_authority_month,0
00631L,2022-10-11,TWSE,78.85,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20221001&stockNo=00631L&response=json,9006255b52d0988bf9c7562655369a710ba78d485c51f9bf77a6a847e50b073c,2026-07-18T05:50:26+00:00,previous_accepted_ticker_month_checkpoint,0
00631L,2022-11-28,TWSE,97.85,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20221101&stockNo=00631L&response=json,317118016378d21e509d48866aa67e8025502b5074e260540e1187c89106d68c,2026-07-18T06:46:43+00:00,network_exact_authority_month,0
00631L,2022-12-12,TWSE,98.4,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20221201&stockNo=00631L&response=json,c87025da91c31fc779d9a97c29c26c942ae13de209cf7a24e8c07161e04b9a1f,2026-07-18T05:50:28+00:00,previous_accepted_ticker_month_checkpoint,0
