signal_date,signal_family,variant,ticker,name,timing_variant,entry_date,exit_date,entry_price_kind,entry_ready,exit_ready,path_ready,blocked_reason,adjusted_close_ready
2016-04-15,legacy_rs20,dynamic80_top1_rs20_proxy,3665,貿聯-KY,next_day_close_entry_fixed_5td_exit,2016-04-18,2016-04-25,close,true,true,true,,false
2016-04-15,legacy_rs20,dynamic80_top1_rs20_proxy,3665,貿聯-KY,next_day_open_entry_fixed_5td_exit,2016-04-18,2016-04-25,open,true,true,true,,false
2016-04-15,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,3665,貿聯-KY,same_week_close_to_next_rebalance_close_comparator,2016-04-15,2016-04-22,close,true,true,true,,false
2016-04-15,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,3665,貿聯-KY,next_day_close_entry_fixed_5td_exit,2016-04-18,2016-04-25,close,true,true,true,,false
2016-04-15,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,3665,貿聯-KY,next_day_open_entry_fixed_5td_exit,2016-04-18,2016-04-25,open,true,true,true,,false
2016-04-15,regime_switch,conservative_hurdle_route,8210,勤誠,same_week_close_to_next_rebalance_close_comparator,2016-04-15,2016-04-22,close,true,true,true,,false
2016-04-15,regime_switch,conservative_hurdle_route,8210,勤誠,next_day_close_entry_fixed_5td_exit,2016-04-18,2016-04-25,close,true,true,true,,false
2016-04-15,regime_switch,conservative_hurdle_route,8210,勤誠,next_day_open_entry_fixed_5td_exit,2016-04-18,2016-04-25,open,true,true,true,,false
2016-04-15,regime_switch,dispersion_route,8210,勤誠,same_week_close_to_next_rebalance_close_comparator,2016-04-15,2016-04-22,close,true,true,true,,false
2016-04-15,regime_switch,dispersion_route,8210,勤誠,next_day_close_entry_fixed_5td_exit,2016-04-18,2016-04-25,close,true,true,true,,false
2016-04-15,regime_switch,dispersion_route,8210,勤誠,next_day_open_entry_fixed_5td_exit,2016-04-18,2016-04-25,open,true,true,true,,false
2016-04-15,regime_switch,hybrid_pullback_base_mega_override,8210,勤誠,same_week_close_to_next_rebalance_close_comparator,2016-04-15,2016-04-22,close,true,true,true,,false
2016-04-15,regime_switch,hybrid_pullback_base_mega_override,8210,勤誠,next_day_close_entry_fixed_5td_exit,2016-04-18,2016-04-25,close,true,true,true,,false
2016-04-15,regime_switch,hybrid_pullback_base_mega_override,8210,勤誠,next_day_open_entry_fixed_5td_exit,2016-04-18,2016-04-25,open,true,true,true,,false
2016-04-15,regime_switch,market_bias_pool_trend_route,3665,貿聯-KY,same_week_close_to_next_rebalance_close_comparator,2016-04-15,2016-04-22,close,true,true,true,,false
2016-04-15,regime_switch,market_bias_pool_trend_route,3665,貿聯-KY,next_day_close_entry_fixed_5td_exit,2016-04-18,2016-04-25,close,true,true,true,,false
2016-04-15,regime_switch,market_bias_pool_trend_route,3665,貿聯-KY,next_day_open_entry_fixed_5td_exit,2016-04-18,2016-04-25,open,true,true,true,,false
2016-04-15,regime_switch,pool_breadth_route,3665,貿聯-KY,same_week_close_to_next_rebalance_close_comparator,2016-04-15,2016-04-22,close,true,true,true,,false
2016-04-15,regime_switch,pool_breadth_route,3665,貿聯-KY,next_day_close_entry_fixed_5td_exit,2016-04-18,2016-04-25,close,true,true,true,,false
2016-04-15,regime_switch,pool_breadth_route,3665,貿聯-KY,next_day_open_entry_fixed_5td_exit,2016-04-18,2016-04-25,open,true,true,true,,false
2016-04-22,legacy_rs20,dynamic80_top1_rs20_31_bonus_proxy,1536,和大,same_week_close_to_next_rebalance_close_comparator,2016-04-22,2016-04-29,close,true,true,true,,false
2016-04-22,legacy_rs20,dynamic80_top1_rs20_31_bonus_proxy,1536,和大,next_day_close_entry_fixed_5td_exit,2016-04-25,2016-05-03,close,true,true,true,,false
2016-04-22,legacy_rs20,dynamic80_top1_rs20_31_bonus_proxy,1536,和大,next_day_open_entry_fixed_5td_exit,2016-04-25,2016-05-03,open,true,true,true,,false
2016-04-22,legacy_rs20,dynamic80_top1_rs20_7core_context_proxy,1536,和大,same_week_close_to_next_rebalance_close_comparator,2016-04-22,2016-04-29,close,true,true,true,,false
2016-04-22,legacy_rs20,dynamic80_top1_rs20_7core_context_proxy,1536,和大,next_day_close_entry_fixed_5td_exit,2016-04-25,2016-05-03,close,true,true,true,,false
2016-04-22,legacy_rs20,dynamic80_top1_rs20_7core_context_proxy,1536,和大,next_day_open_entry_fixed_5td_exit,2016-04-25,2016-05-03,open,true,true,true,,false
2016-04-22,legacy_rs20,dynamic80_top1_rs20_proxy,1536,和大,same_week_close_to_next_rebalance_close_comparator,2016-04-22,2016-04-29,close,true,true,true,,false
2016-04-22,legacy_rs20,dynamic80_top1_rs20_proxy,1536,和大,next_day_close_entry_fixed_5td_exit,2016-04-25,2016-05-03,close,true,true,true,,false
2016-04-22,legacy_rs20,dynamic80_top1_rs20_proxy,1536,和大,next_day_open_entry_fixed_5td_exit,2016-04-25,2016-05-03,open,true,true,true,,false
2016-04-22,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,1536,和大,same_week_close_to_next_rebalance_close_comparator,2016-04-22,2016-04-29,close,true,true,true,,false
2016-04-22,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,1536,和大,next_day_close_entry_fixed_5td_exit,2016-04-25,2016-05-03,close,true,true,true,,false
2016-04-22,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,1536,和大,next_day_open_entry_fixed_5td_exit,2016-04-25,2016-05-03,open,true,true,true,,false
2016-04-22,regime_switch,conservative_hurdle_route,4551,智伸科,same_week_close_to_next_rebalance_close_comparator,2016-04-22,2016-04-29,close,true,true,true,,false
2016-04-22,regime_switch,conservative_hurdle_route,4551,智伸科,next_day_close_entry_fixed_5td_exit,2016-04-25,2016-05-03,close,true,true,true,,false
2016-04-22,regime_switch,conservative_hurdle_route,4551,智伸科,next_day_open_entry_fixed_5td_exit,2016-04-25,2016-05-03,open,true,true,true,,false
2016-04-22,regime_switch,dispersion_route,4551,智伸科,same_week_close_to_next_rebalance_close_comparator,2016-04-22,2016-04-29,close,true,true,true,,false
2016-04-22,regime_switch,dispersion_route,4551,智伸科,next_day_close_entry_fixed_5td_exit,2016-04-25,2016-05-03,close,true,true,true,,false
2016-04-22,regime_switch,dispersion_route,4551,智伸科,next_day_open_entry_fixed_5td_exit,2016-04-25,2016-05-03,open,true,true,true,,false
2016-04-22,regime_switch,hybrid_pullback_base_mega_override,4551,智伸科,same_week_close_to_next_rebalance_close_comparator,2016-04-22,2016-04-29,close,true,true,true,,false
2016-04-22,regime_switch,hybrid_pullback_base_mega_override,4551,智伸科,next_day_close_entry_fixed_5td_exit,2016-04-25,2016-05-03,close,true,true,true,,false
2016-04-22,regime_switch,hybrid_pullback_base_mega_override,4551,智伸科,next_day_open_entry_fixed_5td_exit,2016-04-25,2016-05-03,open,true,true,true,,false
2016-04-22,regime_switch,market_bias_pool_trend_route,2542,興富發,same_week_close_to_next_rebalance_close_comparator,2016-04-22,2016-04-29,close,true,true,true,,false
2016-04-22,regime_switch,market_bias_pool_trend_route,2542,興富發,next_day_close_entry_fixed_5td_exit,2016-04-25,2016-05-03,close,true,true,true,,false
2016-04-22,regime_switch,market_bias_pool_trend_route,2542,興富發,next_day_open_entry_fixed_5td_exit,2016-04-25,2016-05-03,open,true,true,true,,false
2016-04-22,regime_switch,pool_breadth_route,2542,興富發,same_week_close_to_next_rebalance_close_comparator,2016-04-22,2016-04-29,close,true,true,true,,false
2016-04-22,regime_switch,pool_breadth_route,2542,興富發,next_day_close_entry_fixed_5td_exit,2016-04-25,2016-05-03,close,true,true,true,,false
2016-04-22,regime_switch,pool_breadth_route,2542,興富發,next_day_open_entry_fixed_5td_exit,2016-04-25,2016-05-03,open,true,true,true,,false
2016-04-29,legacy_rs20,dynamic80_top1_rs20_31_bonus_proxy,6274,台燿,same_week_close_to_next_rebalance_close_comparator,2016-04-29,2016-05-06,close,true,true,true,,false
2016-04-29,legacy_rs20,dynamic80_top1_rs20_31_bonus_proxy,6274,台燿,next_day_close_entry_fixed_5td_exit,2016-05-03,2016-05-10,close,true,true,true,,false
2016-04-29,legacy_rs20,dynamic80_top1_rs20_31_bonus_proxy,6274,台燿,next_day_open_entry_fixed_5td_exit,2016-05-03,2016-05-10,open,true,true,true,,false
2016-04-29,legacy_rs20,dynamic80_top1_rs20_7core_context_proxy,6274,台燿,same_week_close_to_next_rebalance_close_comparator,2016-04-29,2016-05-06,close,true,true,true,,false
2016-04-29,legacy_rs20,dynamic80_top1_rs20_7core_context_proxy,6274,台燿,next_day_close_entry_fixed_5td_exit,2016-05-03,2016-05-10,close,true,true,true,,false
2016-04-29,legacy_rs20,dynamic80_top1_rs20_7core_context_proxy,6274,台燿,next_day_open_entry_fixed_5td_exit,2016-05-03,2016-05-10,open,true,true,true,,false
2016-04-29,legacy_rs20,dynamic80_top1_rs20_proxy,6274,台燿,same_week_close_to_next_rebalance_close_comparator,2016-04-29,2016-05-06,close,true,true,true,,false
2016-04-29,legacy_rs20,dynamic80_top1_rs20_proxy,6274,台燿,next_day_close_entry_fixed_5td_exit,2016-05-03,2016-05-10,close,true,true,true,,false
2016-04-29,legacy_rs20,dynamic80_top1_rs20_proxy,6274,台燿,next_day_open_entry_fixed_5td_exit,2016-05-03,2016-05-10,open,true,true,true,,false
2016-04-29,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,6274,台燿,same_week_close_to_next_rebalance_close_comparator,2016-04-29,2016-05-06,close,true,true,true,,false
2016-04-29,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,6274,台燿,next_day_close_entry_fixed_5td_exit,2016-05-03,2016-05-10,close,true,true,true,,false
2016-04-29,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,6274,台燿,next_day_open_entry_fixed_5td_exit,2016-05-03,2016-05-10,open,true,true,true,,false
2016-04-29,regime_switch,conservative_hurdle_route,6414,樺漢,same_week_close_to_next_rebalance_close_comparator,2016-04-29,2016-05-06,close,true,true,true,,false
2016-04-29,regime_switch,conservative_hurdle_route,6414,樺漢,next_day_close_entry_fixed_5td_exit,2016-05-03,2016-05-10,close,true,true,true,,false
2016-04-29,regime_switch,conservative_hurdle_route,6414,樺漢,next_day_open_entry_fixed_5td_exit,2016-05-03,2016-05-10,open,true,true,true,,false
2016-04-29,regime_switch,dispersion_route,2233,宇隆,same_week_close_to_next_rebalance_close_comparator,2016-04-29,2016-05-06,close,true,true,true,,false
2016-04-29,regime_switch,dispersion_route,2233,宇隆,next_day_close_entry_fixed_5td_exit,2016-05-03,2016-05-10,close,true,true,true,,false
2016-04-29,regime_switch,dispersion_route,2233,宇隆,next_day_open_entry_fixed_5td_exit,2016-05-03,2016-05-10,open,true,true,true,,false
2016-04-29,regime_switch,hybrid_pullback_base_mega_override,3105,穩懋,same_week_close_to_next_rebalance_close_comparator,2016-04-29,2016-05-06,close,true,true,true,,false
2016-04-29,regime_switch,hybrid_pullback_base_mega_override,3105,穩懋,next_day_close_entry_fixed_5td_exit,2016-05-03,2016-05-10,close,true,true,true,,false
2016-04-29,regime_switch,hybrid_pullback_base_mega_override,3105,穩懋,next_day_open_entry_fixed_5td_exit,2016-05-03,2016-05-10,open,true,true,true,,false
2016-04-29,regime_switch,market_bias_pool_trend_route,6274,台燿,same_week_close_to_next_rebalance_close_comparator,2016-04-29,2016-05-06,close,true,true,true,,false
2016-04-29,regime_switch,market_bias_pool_trend_route,6274,台燿,next_day_close_entry_fixed_5td_exit,2016-05-03,2016-05-10,close,true,true,true,,false
2016-04-29,regime_switch,market_bias_pool_trend_route,6274,台燿,next_day_open_entry_fixed_5td_exit,2016-05-03,2016-05-10,open,true,true,true,,false
2016-04-29,regime_switch,pool_breadth_route,6274,台燿,same_week_close_to_next_rebalance_close_comparator,2016-04-29,2016-05-06,close,true,true,true,,false
2016-04-29,regime_switch,pool_breadth_route,6274,台燿,next_day_close_entry_fixed_5td_exit,2016-05-03,2016-05-10,close,true,true,true,,false
2016-04-29,regime_switch,pool_breadth_route,6274,台燿,next_day_open_entry_fixed_5td_exit,2016-05-03,2016-05-10,open,true,true,true,,false
2016-05-06,legacy_rs20,dynamic80_top1_rs20_31_bonus_proxy,2062,橋椿,same_week_close_to_next_rebalance_close_comparator,2016-05-06,2016-05-13,close,true,true,true,,false
2016-05-06,legacy_rs20,dynamic80_top1_rs20_31_bonus_proxy,2062,橋椿,next_day_close_entry_fixed_5td_exit,2016-05-09,2016-05-16,close,true,true,true,,false
2016-05-06,legacy_rs20,dynamic80_top1_rs20_31_bonus_proxy,2062,橋椿,next_day_open_entry_fixed_5td_exit,2016-05-09,2016-05-16,open,true,true,true,,false
2016-05-06,legacy_rs20,dynamic80_top1_rs20_7core_context_proxy,2062,橋椿,same_week_close_to_next_rebalance_close_comparator,2016-05-06,2016-05-13,close,true,true,true,,false
2016-05-06,legacy_rs20,dynamic80_top1_rs20_7core_context_proxy,2062,橋椿,next_day_close_entry_fixed_5td_exit,2016-05-09,2016-05-16,close,true,true,true,,false
2016-05-06,legacy_rs20,dynamic80_top1_rs20_7core_context_proxy,2062,橋椿,next_day_open_entry_fixed_5td_exit,2016-05-09,2016-05-16,open,true,true,true,,false
2016-05-06,legacy_rs20,dynamic80_top1_rs20_proxy,2062,橋椿,same_week_close_to_next_rebalance_close_comparator,2016-05-06,2016-05-13,close,true,true,true,,false
2016-05-06,legacy_rs20,dynamic80_top1_rs20_proxy,2062,橋椿,next_day_close_entry_fixed_5td_exit,2016-05-09,2016-05-16,close,true,true,true,,false
2016-05-06,legacy_rs20,dynamic80_top1_rs20_proxy,2062,橋椿,next_day_open_entry_fixed_5td_exit,2016-05-09,2016-05-16,open,true,true,true,,false
2016-05-06,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,6274,台燿,same_week_close_to_next_rebalance_close_comparator,2016-05-06,2016-05-13,close,true,true,true,,false
2016-05-06,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,6274,台燿,next_day_close_entry_fixed_5td_exit,2016-05-09,2016-05-16,close,true,true,true,,false
2016-05-06,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,6274,台燿,next_day_open_entry_fixed_5td_exit,2016-05-09,2016-05-16,open,true,true,true,,false
2016-05-06,regime_switch,conservative_hurdle_route,4119,旭富,same_week_close_to_next_rebalance_close_comparator,2016-05-06,2016-05-13,close,true,true,true,,false
2016-05-06,regime_switch,conservative_hurdle_route,4119,旭富,next_day_close_entry_fixed_5td_exit,2016-05-09,2016-05-16,close,true,true,true,,false
2016-05-06,regime_switch,conservative_hurdle_route,4119,旭富,next_day_open_entry_fixed_5td_exit,2016-05-09,2016-05-16,open,true,true,true,,false
2016-05-06,regime_switch,dispersion_route,4119,旭富,same_week_close_to_next_rebalance_close_comparator,2016-05-06,2016-05-13,close,true,true,true,,false
2016-05-06,regime_switch,dispersion_route,4119,旭富,next_day_close_entry_fixed_5td_exit,2016-05-09,2016-05-16,close,true,true,true,,false
2016-05-06,regime_switch,dispersion_route,4119,旭富,next_day_open_entry_fixed_5td_exit,2016-05-09,2016-05-16,open,true,true,true,,false
2016-05-06,regime_switch,hybrid_pullback_base_mega_override,2542,興富發,same_week_close_to_next_rebalance_close_comparator,2016-05-06,2016-05-13,close,true,true,true,,false
2016-05-06,regime_switch,hybrid_pullback_base_mega_override,2542,興富發,next_day_close_entry_fixed_5td_exit,2016-05-09,2016-05-16,close,true,true,true,,false
2016-05-06,regime_switch,hybrid_pullback_base_mega_override,2542,興富發,next_day_open_entry_fixed_5td_exit,2016-05-09,2016-05-16,open,true,true,true,,false
2016-05-06,regime_switch,market_bias_pool_trend_route,8210,勤誠,same_week_close_to_next_rebalance_close_comparator,2016-05-06,2016-05-13,close,true,true,true,,false
2016-05-06,regime_switch,market_bias_pool_trend_route,8210,勤誠,next_day_close_entry_fixed_5td_exit,2016-05-09,2016-05-16,close,true,true,true,,false
2016-05-06,regime_switch,market_bias_pool_trend_route,8210,勤誠,next_day_open_entry_fixed_5td_exit,2016-05-09,2016-05-16,open,true,true,true,,false
2016-05-06,regime_switch,pool_breadth_route,8210,勤誠,same_week_close_to_next_rebalance_close_comparator,2016-05-06,2016-05-13,close,true,true,true,,false
2016-05-06,regime_switch,pool_breadth_route,8210,勤誠,next_day_close_entry_fixed_5td_exit,2016-05-09,2016-05-16,close,true,true,true,,false
2016-05-06,regime_switch,pool_breadth_route,8210,勤誠,next_day_open_entry_fixed_5td_exit,2016-05-09,2016-05-16,open,true,true,true,,false
2016-05-13,legacy_rs20,dynamic80_top1_rs20_31_bonus_proxy,3658,漢微科,same_week_close_to_next_rebalance_close_comparator,2016-05-13,2016-05-20,close,true,true,true,,false
2016-05-13,legacy_rs20,dynamic80_top1_rs20_31_bonus_proxy,3658,漢微科,next_day_close_entry_fixed_5td_exit,2016-05-16,2016-05-23,close,true,true,true,,false
2016-05-13,legacy_rs20,dynamic80_top1_rs20_31_bonus_proxy,3658,漢微科,next_day_open_entry_fixed_5td_exit,2016-05-16,2016-05-23,open,true,true,true,,false
2016-05-13,legacy_rs20,dynamic80_top1_rs20_7core_context_proxy,3658,漢微科,same_week_close_to_next_rebalance_close_comparator,2016-05-13,2016-05-20,close,true,true,true,,false
2016-05-13,legacy_rs20,dynamic80_top1_rs20_7core_context_proxy,3658,漢微科,next_day_close_entry_fixed_5td_exit,2016-05-16,2016-05-23,close,true,true,true,,false
2016-05-13,legacy_rs20,dynamic80_top1_rs20_7core_context_proxy,3658,漢微科,next_day_open_entry_fixed_5td_exit,2016-05-16,2016-05-23,open,true,true,true,,false
2016-05-13,legacy_rs20,dynamic80_top1_rs20_proxy,3658,漢微科,same_week_close_to_next_rebalance_close_comparator,2016-05-13,2016-05-20,close,true,true,true,,false
2016-05-13,legacy_rs20,dynamic80_top1_rs20_proxy,3658,漢微科,next_day_close_entry_fixed_5td_exit,2016-05-16,2016-05-23,close,true,true,true,,false
2016-05-13,legacy_rs20,dynamic80_top1_rs20_proxy,3658,漢微科,next_day_open_entry_fixed_5td_exit,2016-05-16,2016-05-23,open,true,true,true,,false
2016-05-13,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,3658,漢微科,same_week_close_to_next_rebalance_close_comparator,2016-05-13,2016-05-20,close,true,true,true,,false
2016-05-13,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,3658,漢微科,next_day_close_entry_fixed_5td_exit,2016-05-16,2016-05-23,close,true,true,true,,false
2016-05-13,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,3658,漢微科,next_day_open_entry_fixed_5td_exit,2016-05-16,2016-05-23,open,true,true,true,,false
2016-05-13,regime_switch,conservative_hurdle_route,2308,台達電,same_week_close_to_next_rebalance_close_comparator,2016-05-13,2016-05-20,close,true,true,true,,false
2016-05-13,regime_switch,conservative_hurdle_route,2308,台達電,next_day_close_entry_fixed_5td_exit,2016-05-16,2016-05-23,close,true,true,true,,false
2016-05-13,regime_switch,conservative_hurdle_route,2308,台達電,next_day_open_entry_fixed_5td_exit,2016-05-16,2016-05-23,open,true,true,true,,false
2016-05-13,regime_switch,dispersion_route,8406,F-金可,same_week_close_to_next_rebalance_close_comparator,2016-05-13,2016-05-20,close,true,true,true,,false
2016-05-13,regime_switch,dispersion_route,8406,F-金可,next_day_close_entry_fixed_5td_exit,2016-05-16,2016-05-23,close,true,true,true,,false
2016-05-13,regime_switch,dispersion_route,8406,F-金可,next_day_open_entry_fixed_5td_exit,2016-05-16,2016-05-23,open,true,true,true,,false
2016-05-13,regime_switch,hybrid_pullback_base_mega_override,6414,樺漢,same_week_close_to_next_rebalance_close_comparator,2016-05-13,2016-05-20,close,true,true,true,,false
2016-05-13,regime_switch,hybrid_pullback_base_mega_override,6414,樺漢,next_day_close_entry_fixed_5td_exit,2016-05-16,2016-05-23,close,true,true,true,,false
2016-05-13,regime_switch,hybrid_pullback_base_mega_override,6414,樺漢,next_day_open_entry_fixed_5td_exit,2016-05-16,2016-05-23,open,true,true,true,,false
2016-05-13,regime_switch,market_bias_pool_trend_route,1525,江申,same_week_close_to_next_rebalance_close_comparator,2016-05-13,2016-05-20,close,true,true,true,,false
2016-05-13,regime_switch,market_bias_pool_trend_route,1525,江申,next_day_close_entry_fixed_5td_exit,2016-05-16,2016-05-23,close,true,true,true,,false
2016-05-13,regime_switch,market_bias_pool_trend_route,1525,江申,next_day_open_entry_fixed_5td_exit,2016-05-16,2016-05-23,open,true,true,true,,false
2016-05-13,regime_switch,pool_breadth_route,1525,江申,same_week_close_to_next_rebalance_close_comparator,2016-05-13,2016-05-20,close,true,true,true,,false
2016-05-13,regime_switch,pool_breadth_route,1525,江申,next_day_close_entry_fixed_5td_exit,2016-05-16,2016-05-23,close,true,true,true,,false
2016-05-13,regime_switch,pool_breadth_route,1525,江申,next_day_open_entry_fixed_5td_exit,2016-05-16,2016-05-23,open,true,true,true,,false
2016-05-20,legacy_rs20,dynamic80_top1_rs20_31_bonus_proxy,8044,網家,same_week_close_to_next_rebalance_close_comparator,2016-05-20,2016-05-27,close,true,true,true,,false
2016-05-20,legacy_rs20,dynamic80_top1_rs20_31_bonus_proxy,8044,網家,next_day_close_entry_fixed_5td_exit,2016-05-23,2016-05-30,close,true,true,true,,false
2016-05-20,legacy_rs20,dynamic80_top1_rs20_31_bonus_proxy,8044,網家,next_day_open_entry_fixed_5td_exit,2016-05-23,2016-05-30,open,true,true,true,,false
2016-05-20,legacy_rs20,dynamic80_top1_rs20_7core_context_proxy,8044,網家,same_week_close_to_next_rebalance_close_comparator,2016-05-20,2016-05-27,close,true,true,true,,false
2016-05-20,legacy_rs20,dynamic80_top1_rs20_7core_context_proxy,8044,網家,next_day_close_entry_fixed_5td_exit,2016-05-23,2016-05-30,close,true,true,true,,false
2016-05-20,legacy_rs20,dynamic80_top1_rs20_7core_context_proxy,8044,網家,next_day_open_entry_fixed_5td_exit,2016-05-23,2016-05-30,open,true,true,true,,false
2016-05-20,legacy_rs20,dynamic80_top1_rs20_proxy,8044,網家,same_week_close_to_next_rebalance_close_comparator,2016-05-20,2016-05-27,close,true,true,true,,false
2016-05-20,legacy_rs20,dynamic80_top1_rs20_proxy,8044,網家,next_day_close_entry_fixed_5td_exit,2016-05-23,2016-05-30,close,true,true,true,,false
2016-05-20,legacy_rs20,dynamic80_top1_rs20_proxy,8044,網家,next_day_open_entry_fixed_5td_exit,2016-05-23,2016-05-30,open,true,true,true,,false
2016-05-20,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,8044,網家,same_week_close_to_next_rebalance_close_comparator,2016-05-20,2016-05-27,close,true,true,true,,false
2016-05-20,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,8044,網家,next_day_close_entry_fixed_5td_exit,2016-05-23,2016-05-30,close,true,true,true,,false
2016-05-20,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,8044,網家,next_day_open_entry_fixed_5td_exit,2016-05-23,2016-05-30,open,true,true,true,,false
2016-05-20,regime_switch,dispersion_route,2449,京元電子,same_week_close_to_next_rebalance_close_comparator,2016-05-20,2016-05-27,close,true,true,true,,false
2016-05-20,regime_switch,dispersion_route,2449,京元電子,next_day_close_entry_fixed_5td_exit,2016-05-23,2016-05-30,close,true,true,true,,false
2016-05-20,regime_switch,dispersion_route,2449,京元電子,next_day_open_entry_fixed_5td_exit,2016-05-23,2016-05-30,open,true,true,true,,false
2016-05-20,regime_switch,hybrid_pullback_base_mega_override,2884,玉山金,same_week_close_to_next_rebalance_close_comparator,2016-05-20,2016-05-27,close,true,true,true,,false
2016-05-20,regime_switch,hybrid_pullback_base_mega_override,2884,玉山金,next_day_close_entry_fixed_5td_exit,2016-05-23,2016-05-30,close,true,true,true,,false
2016-05-20,regime_switch,hybrid_pullback_base_mega_override,2884,玉山金,next_day_open_entry_fixed_5td_exit,2016-05-23,2016-05-30,open,true,true,true,,false
2016-05-20,regime_switch,market_bias_pool_trend_route,1592,英瑞-KY,same_week_close_to_next_rebalance_close_comparator,2016-05-20,2016-05-27,close,true,true,true,,false
2016-05-20,regime_switch,market_bias_pool_trend_route,1592,英瑞-KY,next_day_close_entry_fixed_5td_exit,2016-05-23,2016-05-30,close,true,true,true,,false
2016-05-20,regime_switch,market_bias_pool_trend_route,1592,英瑞-KY,next_day_open_entry_fixed_5td_exit,2016-05-23,2016-05-30,open,true,true,true,,false
2016-05-20,regime_switch,pool_breadth_route,1592,英瑞-KY,same_week_close_to_next_rebalance_close_comparator,2016-05-20,2016-05-27,close,true,true,true,,false
2016-05-20,regime_switch,pool_breadth_route,1592,英瑞-KY,next_day_close_entry_fixed_5td_exit,2016-05-23,2016-05-30,close,true,true,true,,false
2016-05-20,regime_switch,pool_breadth_route,1592,英瑞-KY,next_day_open_entry_fixed_5td_exit,2016-05-23,2016-05-30,open,true,true,true,,false
2016-05-27,legacy_rs20,dynamic80_top1_rs20_31_bonus_proxy,4736,泰博,same_week_close_to_next_rebalance_close_comparator,2016-05-27,2016-06-03,close,true,true,true,,false
2016-05-27,legacy_rs20,dynamic80_top1_rs20_31_bonus_proxy,4736,泰博,next_day_close_entry_fixed_5td_exit,2016-05-30,2016-06-06,close,true,true,true,,false
2016-05-27,legacy_rs20,dynamic80_top1_rs20_31_bonus_proxy,4736,泰博,next_day_open_entry_fixed_5td_exit,2016-05-30,2016-06-06,open,true,true,true,,false
2016-05-27,legacy_rs20,dynamic80_top1_rs20_7core_context_proxy,4736,泰博,same_week_close_to_next_rebalance_close_comparator,2016-05-27,2016-06-03,close,true,true,true,,false
2016-05-27,legacy_rs20,dynamic80_top1_rs20_7core_context_proxy,4736,泰博,next_day_close_entry_fixed_5td_exit,2016-05-30,2016-06-06,close,true,true,true,,false
2016-05-27,legacy_rs20,dynamic80_top1_rs20_7core_context_proxy,4736,泰博,next_day_open_entry_fixed_5td_exit,2016-05-30,2016-06-06,open,true,true,true,,false
2016-05-27,legacy_rs20,dynamic80_top1_rs20_proxy,4736,泰博,same_week_close_to_next_rebalance_close_comparator,2016-05-27,2016-06-03,close,true,true,true,,false
2016-05-27,legacy_rs20,dynamic80_top1_rs20_proxy,4736,泰博,next_day_close_entry_fixed_5td_exit,2016-05-30,2016-06-06,close,true,true,true,,false
2016-05-27,legacy_rs20,dynamic80_top1_rs20_proxy,4736,泰博,next_day_open_entry_fixed_5td_exit,2016-05-30,2016-06-06,open,true,true,true,,false
2016-05-27,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,4736,泰博,same_week_close_to_next_rebalance_close_comparator,2016-05-27,2016-06-03,close,true,true,true,,false
2016-05-27,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,4736,泰博,next_day_close_entry_fixed_5td_exit,2016-05-30,2016-06-06,close,true,true,true,,false
2016-05-27,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,4736,泰博,next_day_open_entry_fixed_5td_exit,2016-05-30,2016-06-06,open,true,true,true,,false
2016-05-27,regime_switch,conservative_hurdle_route,3045,台灣大,same_week_close_to_next_rebalance_close_comparator,2016-05-27,2016-06-03,close,true,true,true,,false
2016-05-27,regime_switch,conservative_hurdle_route,3045,台灣大,next_day_close_entry_fixed_5td_exit,2016-05-30,2016-06-06,close,true,true,true,,false
2016-05-27,regime_switch,conservative_hurdle_route,3045,台灣大,next_day_open_entry_fixed_5td_exit,2016-05-30,2016-06-06,open,true,true,true,,false
2016-05-27,regime_switch,dispersion_route,3023,信邦,same_week_close_to_next_rebalance_close_comparator,2016-05-27,2016-06-03,close,true,true,true,,false
2016-05-27,regime_switch,dispersion_route,3023,信邦,next_day_close_entry_fixed_5td_exit,2016-05-30,2016-06-06,close,true,true,true,,false
