signal_date,signal_family,variant,ticker,name,timing_variant,entry_date,exit_date,entry_price_kind,entry_ready,exit_ready,path_ready,blocked_reason,adjusted_close_ready
2017-09-15,regime_switch,dispersion_route,2340,台亞,next_day_open_entry_fixed_5td_exit,2017-09-18,2017-09-25,open,true,false,false,missing_entry_or_exit_unadjusted_ohlc,false
2017-09-15,regime_switch,hybrid_pullback_base_mega_override,2340,台亞,same_week_close_to_next_rebalance_close_comparator,2017-09-15,2017-09-22,close,true,false,false,missing_entry_or_exit_unadjusted_ohlc,false
2017-09-15,regime_switch,hybrid_pullback_base_mega_override,2340,台亞,next_day_close_entry_fixed_5td_exit,2017-09-18,2017-09-25,close,true,false,false,missing_entry_or_exit_unadjusted_ohlc,false
2017-09-15,regime_switch,hybrid_pullback_base_mega_override,2340,台亞,next_day_open_entry_fixed_5td_exit,2017-09-18,2017-09-25,open,true,false,false,missing_entry_or_exit_unadjusted_ohlc,false
2019-10-09,regime_switch,dispersion_route,2504,國產,same_week_close_to_next_rebalance_close_comparator,2019-10-09,2019-10-18,close,false,false,false,missing_entry_or_exit_unadjusted_ohlc,false
2019-10-09,regime_switch,dispersion_route,2504,國產,next_day_close_entry_fixed_5td_exit,2019-10-14,2019-10-21,close,false,false,false,missing_entry_or_exit_unadjusted_ohlc,false
2019-10-09,regime_switch,dispersion_route,2504,國產,next_day_open_entry_fixed_5td_exit,2019-10-14,2019-10-21,open,false,false,false,missing_entry_or_exit_unadjusted_ohlc,false
2019-11-01,legacy_rs20,dynamic80_top1_rs20_31_bonus_proxy,2504,國產,same_week_close_to_next_rebalance_close_comparator,2019-11-01,2019-11-08,close,false,false,false,missing_entry_or_exit_unadjusted_ohlc,false
2019-11-01,legacy_rs20,dynamic80_top1_rs20_31_bonus_proxy,2504,國產,next_day_close_entry_fixed_5td_exit,2019-11-04,2019-11-11,close,false,false,false,missing_entry_or_exit_unadjusted_ohlc,false
2019-11-01,legacy_rs20,dynamic80_top1_rs20_31_bonus_proxy,2504,國產,next_day_open_entry_fixed_5td_exit,2019-11-04,2019-11-11,open,false,false,false,missing_entry_or_exit_unadjusted_ohlc,false
2019-11-01,legacy_rs20,dynamic80_top1_rs20_7core_context_proxy,2504,國產,same_week_close_to_next_rebalance_close_comparator,2019-11-01,2019-11-08,close,false,false,false,missing_entry_or_exit_unadjusted_ohlc,false
2019-11-01,legacy_rs20,dynamic80_top1_rs20_7core_context_proxy,2504,國產,next_day_close_entry_fixed_5td_exit,2019-11-04,2019-11-11,close,false,false,false,missing_entry_or_exit_unadjusted_ohlc,false
2019-11-01,legacy_rs20,dynamic80_top1_rs20_7core_context_proxy,2504,國產,next_day_open_entry_fixed_5td_exit,2019-11-04,2019-11-11,open,false,false,false,missing_entry_or_exit_unadjusted_ohlc,false
2019-11-01,legacy_rs20,dynamic80_top1_rs20_proxy,2504,國產,same_week_close_to_next_rebalance_close_comparator,2019-11-01,2019-11-08,close,false,false,false,missing_entry_or_exit_unadjusted_ohlc,false
2019-11-01,legacy_rs20,dynamic80_top1_rs20_proxy,2504,國產,next_day_close_entry_fixed_5td_exit,2019-11-04,2019-11-11,close,false,false,false,missing_entry_or_exit_unadjusted_ohlc,false
2019-11-01,legacy_rs20,dynamic80_top1_rs20_proxy,2504,國產,next_day_open_entry_fixed_5td_exit,2019-11-04,2019-11-11,open,false,false,false,missing_entry_or_exit_unadjusted_ohlc,false
2019-11-01,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,2504,國產,same_week_close_to_next_rebalance_close_comparator,2019-11-01,2019-11-08,close,false,false,false,missing_entry_or_exit_unadjusted_ohlc,false
2019-11-01,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,2504,國產,next_day_close_entry_fixed_5td_exit,2019-11-04,2019-11-11,close,false,false,false,missing_entry_or_exit_unadjusted_ohlc,false
2019-11-01,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,2504,國產,next_day_open_entry_fixed_5td_exit,2019-11-04,2019-11-11,open,false,false,false,missing_entry_or_exit_unadjusted_ohlc,false
2019-11-01,regime_switch,market_bias_pool_trend_route,2504,國產,same_week_close_to_next_rebalance_close_comparator,2019-11-01,2019-11-08,close,false,false,false,missing_entry_or_exit_unadjusted_ohlc,false
2019-11-01,regime_switch,market_bias_pool_trend_route,2504,國產,next_day_close_entry_fixed_5td_exit,2019-11-04,2019-11-11,close,false,false,false,missing_entry_or_exit_unadjusted_ohlc,false
2019-11-01,regime_switch,market_bias_pool_trend_route,2504,國產,next_day_open_entry_fixed_5td_exit,2019-11-04,2019-11-11,open,false,false,false,missing_entry_or_exit_unadjusted_ohlc,false
2019-11-01,regime_switch,pool_breadth_route,2504,國產,same_week_close_to_next_rebalance_close_comparator,2019-11-01,2019-11-08,close,false,false,false,missing_entry_or_exit_unadjusted_ohlc,false
2019-11-01,regime_switch,pool_breadth_route,2504,國產,next_day_close_entry_fixed_5td_exit,2019-11-04,2019-11-11,close,false,false,false,missing_entry_or_exit_unadjusted_ohlc,false
2019-11-01,regime_switch,pool_breadth_route,2504,國產,next_day_open_entry_fixed_5td_exit,2019-11-04,2019-11-11,open,false,false,false,missing_entry_or_exit_unadjusted_ohlc,false
2019-12-27,regime_switch,hybrid_pullback_base_mega_override,6196,帆宣,same_week_close_to_next_rebalance_close_comparator,2019-12-27,2020-01-03,close,true,false,false,missing_entry_or_exit_unadjusted_ohlc,false
2019-12-27,regime_switch,hybrid_pullback_base_mega_override,6196,帆宣,next_day_close_entry_fixed_5td_exit,2019-12-30,2020-01-07,close,true,false,false,missing_entry_or_exit_unadjusted_ohlc,false
2019-12-27,regime_switch,hybrid_pullback_base_mega_override,6196,帆宣,next_day_open_entry_fixed_5td_exit,2019-12-30,2020-01-07,open,true,false,false,missing_entry_or_exit_unadjusted_ohlc,false
2019-12-27,regime_switch,market_bias_pool_trend_route,6196,帆宣,same_week_close_to_next_rebalance_close_comparator,2019-12-27,2020-01-03,close,true,false,false,missing_entry_or_exit_unadjusted_ohlc,false
2019-12-27,regime_switch,market_bias_pool_trend_route,6196,帆宣,next_day_close_entry_fixed_5td_exit,2019-12-30,2020-01-07,close,true,false,false,missing_entry_or_exit_unadjusted_ohlc,false
2019-12-27,regime_switch,market_bias_pool_trend_route,6196,帆宣,next_day_open_entry_fixed_5td_exit,2019-12-30,2020-01-07,open,true,false,false,missing_entry_or_exit_unadjusted_ohlc,false
2022-12-23,legacy_rs20,dynamic80_top1_rs20_31_bonus_proxy,6782,視陽,same_week_close_to_next_rebalance_close_comparator,2022-12-23,,close,true,false,false,missing_entry_or_exit_unadjusted_ohlc,false
2022-12-23,legacy_rs20,dynamic80_top1_rs20_7core_context_proxy,6782,視陽,same_week_close_to_next_rebalance_close_comparator,2022-12-23,,close,true,false,false,missing_entry_or_exit_unadjusted_ohlc,false
2022-12-23,legacy_rs20,dynamic80_top1_rs20_proxy,6782,視陽,same_week_close_to_next_rebalance_close_comparator,2022-12-23,,close,true,false,false,missing_entry_or_exit_unadjusted_ohlc,false
