date,ticker,name,market,open,high,low,close,volume,turnover_value,source_route,source_url,source_quality,raw_sha256,retrieved_at_utc
2016-03-07,3324,,TPEx,77.5,77.5,74.0,75.0,828,61987,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,aaaf73216d4e52152caf6953f6dcc5836815d7bec78ef96003364b3f4f7619d4,2026-07-10T05:14:35+00:00
2017-02-06,3346,,TWSE,79.5,80.3,77.0,77.1,1144100,89094020,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,80a557c6909aad4f0553901f606b89db77024bb0255843c567fd443a0b89c0f9,2026-07-10T05:14:35+00:00
2017-02-07,3346,,TWSE,76.8,83.5,75.6,83.0,2287978,187069382,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,80a557c6909aad4f0553901f606b89db77024bb0255843c567fd443a0b89c0f9,2026-07-10T05:14:35+00:00
2017-02-08,3346,,TWSE,83.5,84.9,80.5,81.0,1523666,125416012,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,80a557c6909aad4f0553901f606b89db77024bb0255843c567fd443a0b89c0f9,2026-07-10T05:14:35+00:00
2017-02-09,3346,,TWSE,80.5,82.8,79.5,80.0,1161733,93728840,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,80a557c6909aad4f0553901f606b89db77024bb0255843c567fd443a0b89c0f9,2026-07-10T05:14:35+00:00
2017-02-10,3346,,TWSE,79.8,88.0,78.9,88.0,3981461,337783768,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,80a557c6909aad4f0553901f606b89db77024bb0255843c567fd443a0b89c0f9,2026-07-10T05:14:35+00:00
2017-02-13,3346,,TWSE,90.9,96.8,90.0,96.0,3606122,338595057,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,80a557c6909aad4f0553901f606b89db77024bb0255843c567fd443a0b89c0f9,2026-07-10T05:14:35+00:00
2019-09-16,3661,,TWSE,131.5,134.0,128.0,134.0,3504522,459036948,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,dafc4226944d77d9e8484a9049cfe9b6051329c7f1b0bb446141009413fa7d19,2026-07-10T05:14:35+00:00
2019-09-17,3661,,TWSE,133.5,137.0,132.0,137.0,4008136,540434768,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,dafc4226944d77d9e8484a9049cfe9b6051329c7f1b0bb446141009413fa7d19,2026-07-10T05:14:35+00:00
2019-09-18,3661,,TWSE,137.0,141.5,135.5,137.5,7300668,1010030346,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,dafc4226944d77d9e8484a9049cfe9b6051329c7f1b0bb446141009413fa7d19,2026-07-10T05:14:35+00:00
2019-09-19,3661,,TWSE,140.0,151.0,140.0,151.0,15398192,2290934992,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,dafc4226944d77d9e8484a9049cfe9b6051329c7f1b0bb446141009413fa7d19,2026-07-10T05:14:35+00:00
2019-09-20,3661,,TWSE,154.0,164.0,151.5,164.0,19774077,3095100503,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,dafc4226944d77d9e8484a9049cfe9b6051329c7f1b0bb446141009413fa7d19,2026-07-10T05:14:35+00:00
2019-09-23,3661,,TWSE,161.5,166.0,160.0,164.0,8276591,1351688120,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,dafc4226944d77d9e8484a9049cfe9b6051329c7f1b0bb446141009413fa7d19,2026-07-10T05:14:35+00:00
2017-10-30,6121,,TPEx,173.5,174.0,169.0,171.0,1057,180841,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,c627550f3a5d00561d0ff3962e506f952f8b023cca890e4d17333ba0a0da3bc3,2026-07-10T05:14:35+00:00
2017-10-31,6121,,TPEx,171.0,174.5,171.0,173.5,881,152303,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,c627550f3a5d00561d0ff3962e506f952f8b023cca890e4d17333ba0a0da3bc3,2026-07-10T05:14:35+00:00
2017-11-01,6121,,TPEx,175.0,179.5,174.0,176.5,1300,230529,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,4519c013503738809ee2a6c5b10b9544580bbc3fc764e511b5eed9ca2dc4dc30,2026-07-10T05:14:35+00:00
2017-11-02,6121,,TPEx,176.0,177.0,175.0,176.5,428,75405,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,4519c013503738809ee2a6c5b10b9544580bbc3fc764e511b5eed9ca2dc4dc30,2026-07-10T05:14:35+00:00
2017-11-03,6121,,TPEx,177.0,186.5,176.5,181.0,2268,412685,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,4519c013503738809ee2a6c5b10b9544580bbc3fc764e511b5eed9ca2dc4dc30,2026-07-10T05:14:35+00:00
2017-11-06,6121,,TPEx,181.0,186.0,178.0,185.5,2114,386596,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,4519c013503738809ee2a6c5b10b9544580bbc3fc764e511b5eed9ca2dc4dc30,2026-07-10T05:14:35+00:00
2015-10-12,6143,,TPEx,68.5,69.4,67.2,67.9,1565,107263,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,6247bcdcae8720b9481bc092be2b98aee5a1cc56b02462547d3e2b44795d65ac,2026-07-10T05:14:35+00:00
2015-10-13,6143,,TPEx,68.0,69.3,67.2,68.8,1655,113742,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,6247bcdcae8720b9481bc092be2b98aee5a1cc56b02462547d3e2b44795d65ac,2026-07-10T05:14:35+00:00
2015-10-14,6143,,TPEx,69.7,69.8,68.0,68.0,782,53737,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,6247bcdcae8720b9481bc092be2b98aee5a1cc56b02462547d3e2b44795d65ac,2026-07-10T05:14:35+00:00
2015-10-15,6143,,TPEx,68.0,68.4,66.3,66.5,1346,90254,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,6247bcdcae8720b9481bc092be2b98aee5a1cc56b02462547d3e2b44795d65ac,2026-07-10T05:14:35+00:00
2015-10-16,6143,,TPEx,68.0,68.0,64.4,65.0,1464,95967,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,6247bcdcae8720b9481bc092be2b98aee5a1cc56b02462547d3e2b44795d65ac,2026-07-10T05:14:35+00:00
2015-10-19,6143,,TPEx,65.2,67.0,65.2,66.2,923,61109,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,6247bcdcae8720b9481bc092be2b98aee5a1cc56b02462547d3e2b44795d65ac,2026-07-10T05:14:35+00:00
2018-03-19,6150,,TPEx,280.0,297.0,280.0,297.0,1607,465761,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,d58724c0c19645629f46221c29b30f7e4ecd87c5f903ec7a04adcde044476736,2026-07-10T05:14:35+00:00
2018-03-20,6150,,TPEx,326.5,326.5,326.5,326.5,345,112505,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,d58724c0c19645629f46221c29b30f7e4ecd87c5f903ec7a04adcde044476736,2026-07-10T05:14:35+00:00
2018-03-21,6150,,TPEx,359.0,359.0,333.0,342.0,9153,3189609,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,d58724c0c19645629f46221c29b30f7e4ecd87c5f903ec7a04adcde044476736,2026-07-10T05:14:35+00:00
2018-03-22,6150,,TPEx,345.5,365.0,345.0,353.5,4724,1676763,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,d58724c0c19645629f46221c29b30f7e4ecd87c5f903ec7a04adcde044476736,2026-07-10T05:14:35+00:00
2018-03-23,6150,,TPEx,342.0,388.5,342.0,388.5,8813,3257606,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,d58724c0c19645629f46221c29b30f7e4ecd87c5f903ec7a04adcde044476736,2026-07-10T05:14:35+00:00
2018-03-26,6150,,TPEx,405.0,419.0,364.0,369.0,10933,4325965,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,d58724c0c19645629f46221c29b30f7e4ecd87c5f903ec7a04adcde044476736,2026-07-10T05:14:35+00:00
2017-11-27,6573,,TWSE,72.7,72.7,70.3,70.8,793286,56536946,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20171101&stockNo=6573&response=json,official_unadjusted_ohlcv_selected_ticker_month,c565063b7c1be5efe6fcfbdfefe1debd964e43bd58e079f3c8f4d5e269e6f338,2026-07-10T06:06:39+00:00
2017-11-28,6573,,TWSE,72.0,77.8,71.8,77.0,1977360,149459771,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20171101&stockNo=6573&response=json,official_unadjusted_ohlcv_selected_ticker_month,c565063b7c1be5efe6fcfbdfefe1debd964e43bd58e079f3c8f4d5e269e6f338,2026-07-10T06:06:39+00:00
2017-11-29,6573,,TWSE,75.8,76.5,74.0,74.1,1311550,98393693,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20171101&stockNo=6573&response=json,official_unadjusted_ohlcv_selected_ticker_month,c565063b7c1be5efe6fcfbdfefe1debd964e43bd58e079f3c8f4d5e269e6f338,2026-07-10T06:06:39+00:00
2017-11-30,6573,,TWSE,72.1,73.8,72.0,72.2,490070,35651210,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20171101&stockNo=6573&response=json,official_unadjusted_ohlcv_selected_ticker_month,c565063b7c1be5efe6fcfbdfefe1debd964e43bd58e079f3c8f4d5e269e6f338,2026-07-10T06:06:39+00:00
2017-12-01,6573,,TWSE,73.3,73.8,68.0,70.0,881050,62289350,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20171201&stockNo=6573&response=json,official_unadjusted_ohlcv_selected_ticker_month,93356e793b54410210f259016e79de5ce43d29ea823c2a7299feb66274f71ed1,2026-07-10T06:06:39+00:00
2017-12-04,6573,,TWSE,69.0,69.3,65.0,65.0,1107580,74054480,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20171201&stockNo=6573&response=json,official_unadjusted_ohlcv_selected_ticker_month,93356e793b54410210f259016e79de5ce43d29ea823c2a7299feb66274f71ed1,2026-07-10T06:06:39+00:00
2022-08-15,6796,,TWSE,114.0,119.0,108.0,113.5,771537,87076375,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,fa883b4da2cd6a8074145eaa875d49f2b2c25260ccaa86811d6cb2084bc985b1,2026-07-10T05:14:35+00:00
2022-08-16,6796,,TWSE,113.0,124.0,112.0,120.0,1054712,125617382,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,fa883b4da2cd6a8074145eaa875d49f2b2c25260ccaa86811d6cb2084bc985b1,2026-07-10T05:14:35+00:00
2022-08-17,6796,,TWSE,117.5,121.0,115.0,115.0,780688,91513836,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,fa883b4da2cd6a8074145eaa875d49f2b2c25260ccaa86811d6cb2084bc985b1,2026-07-10T05:14:35+00:00
2022-08-18,6796,,TWSE,115.0,120.5,114.0,118.0,641263,75367355,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,fa883b4da2cd6a8074145eaa875d49f2b2c25260ccaa86811d6cb2084bc985b1,2026-07-10T05:14:35+00:00
2022-08-19,6796,,TWSE,117.0,120.0,115.5,116.0,495591,57868345,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,fa883b4da2cd6a8074145eaa875d49f2b2c25260ccaa86811d6cb2084bc985b1,2026-07-10T05:14:35+00:00
2022-08-22,6796,,TWSE,119.0,127.5,117.5,127.5,2077878,262180671,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,fa883b4da2cd6a8074145eaa875d49f2b2c25260ccaa86811d6cb2084bc985b1,2026-07-10T05:14:35+00:00
2018-07-02,8163,,TWSE,82.0,84.7,81.2,82.0,16467553,1370911587,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20180701&stockNo=8163&response=json,official_unadjusted_ohlcv_selected_ticker_month,7a910d51b9e3cfa01955449e673c13c74be288b364c62e12ea8c310fad8ddf9c,2026-07-10T06:06:39+00:00
2018-07-03,8163,,TWSE,84.0,85.6,79.2,80.3,16287666,1349996871,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20180701&stockNo=8163&response=json,official_unadjusted_ohlcv_selected_ticker_month,7a910d51b9e3cfa01955449e673c13c74be288b364c62e12ea8c310fad8ddf9c,2026-07-10T06:06:39+00:00
2018-07-04,8163,,TWSE,81.0,82.7,74.6,78.0,17911680,1394187040,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20180701&stockNo=8163&response=json,official_unadjusted_ohlcv_selected_ticker_month,7a910d51b9e3cfa01955449e673c13c74be288b364c62e12ea8c310fad8ddf9c,2026-07-10T06:06:39+00:00
2018-07-05,8163,,TWSE,79.4,79.7,74.3,74.3,6710103,520096545,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20180701&stockNo=8163&response=json,official_unadjusted_ohlcv_selected_ticker_month,7a910d51b9e3cfa01955449e673c13c74be288b364c62e12ea8c310fad8ddf9c,2026-07-10T06:06:39+00:00
2018-07-06,8163,,TWSE,74.3,75.8,67.8,71.2,12090185,862664622,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20180701&stockNo=8163&response=json,official_unadjusted_ohlcv_selected_ticker_month,7a910d51b9e3cfa01955449e673c13c74be288b364c62e12ea8c310fad8ddf9c,2026-07-10T06:06:39+00:00
2018-07-09,8163,,TWSE,75.0,77.9,73.3,74.7,13307058,1003169421,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20180701&stockNo=8163&response=json,official_unadjusted_ohlcv_selected_ticker_month,7a910d51b9e3cfa01955449e673c13c74be288b364c62e12ea8c310fad8ddf9c,2026-07-10T06:06:39+00:00
2015-10-19,8433,,TPEx,125.0,128.5,121.5,124.0,1745,218097,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,b4c39ba0a1fe420d031e3a04617c8f62cf19113b8fd84ac301e0682a084e73a3,2026-07-10T05:14:35+00:00
2015-10-20,8433,,TPEx,126.5,126.5,120.0,121.0,1056,128708,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,b4c39ba0a1fe420d031e3a04617c8f62cf19113b8fd84ac301e0682a084e73a3,2026-07-10T05:14:35+00:00
2015-10-21,8433,,TPEx,122.5,127.5,112.5,114.5,2083,249265,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,b4c39ba0a1fe420d031e3a04617c8f62cf19113b8fd84ac301e0682a084e73a3,2026-07-10T05:14:35+00:00
2015-10-22,8433,,TPEx,114.5,118.5,113.0,117.5,975,112822,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,b4c39ba0a1fe420d031e3a04617c8f62cf19113b8fd84ac301e0682a084e73a3,2026-07-10T05:14:35+00:00
2015-10-23,8433,,TPEx,118.0,123.5,114.0,116.5,1150,136459,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,b4c39ba0a1fe420d031e3a04617c8f62cf19113b8fd84ac301e0682a084e73a3,2026-07-10T05:14:35+00:00
2015-10-26,8433,,TPEx,116.5,119.5,115.5,116.5,448,52370,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,b4c39ba0a1fe420d031e3a04617c8f62cf19113b8fd84ac301e0682a084e73a3,2026-07-10T05:14:35+00:00
2022-01-03,8478,,TWSE,153.0,156.0,147.5,150.5,1171940,176848330,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,989dd997aa45bf6b5130c93b9358580cbd5cc2f741b614240bec3f2ab2cab444,2026-07-10T05:14:35+00:00
2022-01-04,8478,,TWSE,149.0,149.5,144.0,145.5,933848,136225395,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,989dd997aa45bf6b5130c93b9358580cbd5cc2f741b614240bec3f2ab2cab444,2026-07-10T05:14:35+00:00
2022-01-05,8478,,TWSE,149.0,149.5,142.0,142.0,981813,142624645,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,989dd997aa45bf6b5130c93b9358580cbd5cc2f741b614240bec3f2ab2cab444,2026-07-10T05:14:35+00:00
2022-01-06,8478,,TWSE,141.5,150.5,140.0,142.5,1624962,235133355,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,989dd997aa45bf6b5130c93b9358580cbd5cc2f741b614240bec3f2ab2cab444,2026-07-10T05:14:35+00:00
2022-01-07,8478,,TWSE,142.5,143.5,131.5,134.0,1563943,212498572,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,989dd997aa45bf6b5130c93b9358580cbd5cc2f741b614240bec3f2ab2cab444,2026-07-10T05:14:35+00:00
2022-01-10,8478,,TWSE,137.5,142.0,134.0,142.0,1628702,224748881,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,989dd997aa45bf6b5130c93b9358580cbd5cc2f741b614240bec3f2ab2cab444,2026-07-10T05:14:35+00:00
