variant_id,period,decision_date,ticker,role,requested_execution_date,market,name,open,high,low,close,source_quality,adjustment_policy,source_url,source_hash,retrieved_at,source_path,exact_key_ready,fill_mode,future_data_violation_count
S01_CD2,P1,2015-04-09,1476,sell,2015-04-10,TWSE,儒鴻,,,,390.0,official_unadjusted_ohlcv_twse_mi_index_bulk,raw_execution_ohlcv; adjusted_analysis_not_materialized,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150410&type=ALLBUT0999&response=json,674580a454a7417e89090c812eaca8d00e21f7f415c61ed03c0410a0b514d02e,2026-07-10T12:40:41+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_full_lifecycle_minimum_data_acquisition_20260710\compact\official_raw_execution_ohlcv\TWSE\2015.csv.gz,True,local_official_raw_cache_reuse,0
S01_CD7,P1,2015-05-25,2383,sell,2015-05-26,TWSE,台光電,,,,52.8,official_unadjusted_ohlcv_twse_mi_index_bulk,raw_execution_ohlcv; adjusted_analysis_not_materialized,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150526&type=ALLBUT0999&response=json,b28c3430e1cb8e18bb76a9b8b113d4f58eb8b14c6afe36a8c5a543b99c05336a,2026-07-10T12:41:20+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_full_lifecycle_minimum_data_acquisition_20260710\compact\official_raw_execution_ohlcv\TWSE\2015.csv.gz,True,local_official_raw_cache_reuse,0
S01_CD10,P1,2015-06-30,6409,sell,2015-07-01,TWSE,旭隼,,,,393.0,official_unadjusted_ohlcv_twse_mi_index_bulk,raw_execution_ohlcv; adjusted_analysis_not_materialized,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150701&type=ALLBUT0999&response=json,412f8884e7915adfd78c6b7052b191e3c6adf4cef390a7f9c4a736511cd60481,2026-07-10T12:41:55+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_full_lifecycle_minimum_data_acquisition_20260710\compact\official_raw_execution_ohlcv\TWSE\2015.csv.gz,True,local_official_raw_cache_reuse,0
S02_CD2,P1,2015-03-27,6409,sell,2015-06-12,TWSE,旭隼,,,,398.0,official_unadjusted_ohlcv_twse_mi_index_bulk,raw_execution_ohlcv; adjusted_analysis_not_materialized,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150612&type=ALLBUT0999&response=json,06138d0107e8c948472e6900a36fb506eba921f96766e4fad8df62c901a50461,2026-07-10T12:41:40+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_full_lifecycle_minimum_data_acquisition_20260710\compact\official_raw_execution_ohlcv\TWSE\2015.csv.gz,True,local_official_raw_cache_reuse,0
S04_CD2,P1,2015-08-06,9939,sell,2015-08-07,TWSE,宏全,,,,47.9,official_unadjusted_ohlcv_twse_mi_index_bulk,raw_execution_ohlcv; adjusted_analysis_not_materialized,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150807&type=ALLBUT0999&response=json,38fe6030297fbb1c11abcba3a106cc3f184c1cbb35c6a6a3480819f169a7acea,2026-07-10T12:42:28+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_full_lifecycle_minimum_data_acquisition_20260710\compact\official_raw_execution_ohlcv\TWSE\2015.csv.gz,True,local_official_raw_cache_reuse,0
S04_CD5,P1,2016-06-13,3234,buy,2016-06-20,TPEx,光環,,,,72.5,official_unadjusted_ohlcv_tpex_trading_stock_month_converted_from_thousand_units,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=3234&date=2016/06/01&response=json,,,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_risk_adjusted_rs20_selected_stock_ohlc_gap_fill_20260709\p1_risk_adjusted_rs20_selected_stock_unadjusted_ohlc_rows.csv,True,local_official_raw_cache_reuse,0
S05_CD2,P1,2015-07-10,6409,sell,2015-07-13,TWSE,旭隼,,,,374.0,official_unadjusted_ohlcv_twse_mi_index_bulk,raw_execution_ohlcv; adjusted_analysis_not_materialized,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150713&type=ALLBUT0999&response=json,633e8063a3e08b0784b15d6b34af05bbeb82eef5e7b8a69358803ab8a5ff927c,2026-07-10T12:42:05+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_full_lifecycle_minimum_data_acquisition_20260710\compact\official_raw_execution_ohlcv\TWSE\2015.csv.gz,True,local_official_raw_cache_reuse,0
S05_CD5,P1,2016-01-04,2308,sell,2016-01-05,TWSE,台達電,,,,148.5,official_unadjusted_ohlcv_twse_mi_index_bulk,raw_execution_ohlcv; adjusted_analysis_not_materialized,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20160105&type=ALLBUT0999&response=json,3796663c028467011b951492eb35ba7040f74f792515712f5e27d7552d832838,2026-07-10T12:44:29+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_full_lifecycle_minimum_data_acquisition_20260710\compact\official_raw_execution_ohlcv\TWSE\2016.csv.gz,True,local_official_raw_cache_reuse,0
S05_CD7,P1,2016-01-06,2308,sell,2016-01-07,TWSE,台達電,,,,148.0,official_unadjusted_ohlcv_twse_mi_index_bulk,raw_execution_ohlcv; adjusted_analysis_not_materialized,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20160107&type=ALLBUT0999&response=json,eba44f513cb55f4661e697e1384d89296fc7f4713ee597dfaaf492fc0ff77bfa,2026-07-10T12:44:31+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_full_lifecycle_minimum_data_acquisition_20260710\compact\official_raw_execution_ohlcv\TWSE\2016.csv.gz,True,local_official_raw_cache_reuse,0
S05_CD10,P1,2015-11-24,1464,sell,2015-11-25,TWSE,得力,,,,30.65,official_unadjusted_ohlcv_twse_mi_index_bulk,raw_execution_ohlcv; adjusted_analysis_not_materialized,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20151125&type=ALLBUT0999&response=json,08edda71a6e3ca936ebde01552256981d57a3339ac163db4317721fc1cee0d95,2026-07-10T12:43:52+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_full_lifecycle_minimum_data_acquisition_20260710\compact\official_raw_execution_ohlcv\TWSE\2015.csv.gz,True,local_official_raw_cache_reuse,0
