signal_date,entry_date,exit_date,rerank_variant,selected_ticker_before,selected_ticker_after,selected_ticker_name_after,changed_reason,missing_field,next_owner,timing_source,entry_open,entry_close,exit_close,entry_market,exit_market,source_route,source_quality,official_ohlc_path_ready,adjusted_close_ready,adjustment_policy,blocked_reason,future_data_violation_count,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,ready_for_formal,not_live_rule,forward_returns_live_rule_usage
2015-10-16,2015-10-19,2015-10-26,mild_revenue_penalty,8433,1319,東陽,revenue_anomaly_soft_penalty_rerank_selected_alternative,entry_open/entry_close/exit_close official unadjusted OHLC for reranked selected ticker,Radar/Data bounded selected-ticker OHLC gap fill,timing_from_core_gap_ledger,34.2,34.25,36.05,TWSE,TWSE,entry:local_reused_official_selected_ohlc_package;exit:local_reused_official_selected_ohlc_package,official_unadjusted_ohlcv_selected_ticker,True,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2015-10-16,2015-10-19,2015-10-26,balanced_revenue_penalty,8433,1319,東陽,revenue_anomaly_soft_penalty_rerank_selected_alternative,entry_open/entry_close/exit_close official unadjusted OHLC for reranked selected ticker,Radar/Data bounded selected-ticker OHLC gap fill,timing_from_core_gap_ledger,34.2,34.25,36.05,TWSE,TWSE,entry:local_reused_official_selected_ohlc_package;exit:local_reused_official_selected_ohlc_package,official_unadjusted_ohlcv_selected_ticker,True,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2015-10-16,2015-10-19,2015-10-26,strict_revenue_penalty,8433,1319,東陽,revenue_anomaly_soft_penalty_rerank_selected_alternative,entry_open/entry_close/exit_close official unadjusted OHLC for reranked selected ticker,Radar/Data bounded selected-ticker OHLC gap fill,timing_from_core_gap_ledger,34.2,34.25,36.05,TWSE,TWSE,entry:local_reused_official_selected_ohlc_package;exit:local_reused_official_selected_ohlc_package,official_unadjusted_ohlcv_selected_ticker,True,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2016-02-26,2016-03-01,2016-03-08,mild_revenue_penalty,3324,1216,統一,revenue_anomaly_soft_penalty_rerank_selected_alternative,entry_open/entry_close/exit_close official unadjusted OHLC for reranked selected ticker,Radar/Data bounded selected-ticker OHLC gap fill,timing_from_core_gap_ledger,57.2,57.2,57.5,TWSE,TWSE,entry:twse_stock_day_selected_ticker_month;exit:twse_stock_day_selected_ticker_month,official_unadjusted_ohlcv_selected_ticker,True,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2016-02-26,2016-03-01,2016-03-08,balanced_revenue_penalty,3324,1216,統一,revenue_anomaly_soft_penalty_rerank_selected_alternative,entry_open/entry_close/exit_close official unadjusted OHLC for reranked selected ticker,Radar/Data bounded selected-ticker OHLC gap fill,timing_from_core_gap_ledger,57.2,57.2,57.5,TWSE,TWSE,entry:twse_stock_day_selected_ticker_month;exit:twse_stock_day_selected_ticker_month,official_unadjusted_ohlcv_selected_ticker,True,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2016-02-26,2016-03-01,2016-03-08,strict_revenue_penalty,3324,1216,統一,revenue_anomaly_soft_penalty_rerank_selected_alternative,entry_open/entry_close/exit_close official unadjusted OHLC for reranked selected ticker,Radar/Data bounded selected-ticker OHLC gap fill,timing_from_core_gap_ledger,57.2,57.2,57.5,TWSE,TWSE,entry:twse_stock_day_selected_ticker_month;exit:twse_stock_day_selected_ticker_month,official_unadjusted_ohlcv_selected_ticker,True,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2017-02-03,2017-02-06,2017-02-13,mild_revenue_penalty,3346,3231,緯創,revenue_anomaly_soft_penalty_rerank_selected_alternative,entry_open/entry_close/exit_close official unadjusted OHLC for reranked selected ticker,Radar/Data bounded selected-ticker OHLC gap fill,timing_from_core_gap_ledger,27.45,27.1,26.95,TWSE,TWSE,entry:twse_stock_day_selected_ticker_month;exit:twse_stock_day_selected_ticker_month,official_unadjusted_ohlcv_selected_ticker,True,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2017-02-03,2017-02-06,2017-02-13,balanced_revenue_penalty,3346,3231,緯創,revenue_anomaly_soft_penalty_rerank_selected_alternative,entry_open/entry_close/exit_close official unadjusted OHLC for reranked selected ticker,Radar/Data bounded selected-ticker OHLC gap fill,timing_from_core_gap_ledger,27.45,27.1,26.95,TWSE,TWSE,entry:twse_stock_day_selected_ticker_month;exit:twse_stock_day_selected_ticker_month,official_unadjusted_ohlcv_selected_ticker,True,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2017-02-03,2017-02-06,2017-02-13,strict_revenue_penalty,3346,3231,緯創,revenue_anomaly_soft_penalty_rerank_selected_alternative,entry_open/entry_close/exit_close official unadjusted OHLC for reranked selected ticker,Radar/Data bounded selected-ticker OHLC gap fill,timing_from_core_gap_ledger,27.45,27.1,26.95,TWSE,TWSE,entry:twse_stock_day_selected_ticker_month;exit:twse_stock_day_selected_ticker_month,official_unadjusted_ohlcv_selected_ticker,True,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2017-05-12,2017-05-15,2017-05-22,mild_revenue_penalty,1301,2492,華新科,revenue_anomaly_soft_penalty_rerank_selected_alternative,entry_open/entry_close/exit_close official unadjusted OHLC for reranked selected ticker,Radar/Data bounded selected-ticker OHLC gap fill,timing_from_core_gap_ledger,52.6,54.0,50.6,TWSE,TWSE,entry:twse_stock_day_selected_ticker_month;exit:twse_stock_day_selected_ticker_month,official_unadjusted_ohlcv_selected_ticker,True,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2017-05-12,2017-05-15,2017-05-22,balanced_revenue_penalty,1301,2492,華新科,revenue_anomaly_soft_penalty_rerank_selected_alternative,entry_open/entry_close/exit_close official unadjusted OHLC for reranked selected ticker,Radar/Data bounded selected-ticker OHLC gap fill,timing_from_core_gap_ledger,52.6,54.0,50.6,TWSE,TWSE,entry:twse_stock_day_selected_ticker_month;exit:twse_stock_day_selected_ticker_month,official_unadjusted_ohlcv_selected_ticker,True,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2017-05-12,2017-05-15,2017-05-22,strict_revenue_penalty,1301,2492,華新科,revenue_anomaly_soft_penalty_rerank_selected_alternative,entry_open/entry_close/exit_close official unadjusted OHLC for reranked selected ticker,Radar/Data bounded selected-ticker OHLC gap fill,timing_from_core_gap_ledger,52.6,54.0,50.6,TWSE,TWSE,entry:twse_stock_day_selected_ticker_month;exit:twse_stock_day_selected_ticker_month,official_unadjusted_ohlcv_selected_ticker,True,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2017-08-25,2017-08-28,2017-09-04,mild_revenue_penalty,2603,2823,中壽,revenue_anomaly_soft_penalty_rerank_selected_alternative,entry_open/entry_close/exit_close official unadjusted OHLC for reranked selected ticker,Radar/Data bounded selected-ticker OHLC gap fill,timing_from_core_gap_ledger,33.1,33.25,33.35,TWSE,TWSE,entry:twse_stock_day_selected_ticker_month;exit:twse_stock_day_selected_ticker_month,official_unadjusted_ohlcv_selected_ticker,True,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2017-08-25,2017-08-28,2017-09-04,balanced_revenue_penalty,2603,2823,中壽,revenue_anomaly_soft_penalty_rerank_selected_alternative,entry_open/entry_close/exit_close official unadjusted OHLC for reranked selected ticker,Radar/Data bounded selected-ticker OHLC gap fill,timing_from_core_gap_ledger,33.1,33.25,33.35,TWSE,TWSE,entry:twse_stock_day_selected_ticker_month;exit:twse_stock_day_selected_ticker_month,official_unadjusted_ohlcv_selected_ticker,True,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2017-08-25,2017-08-28,2017-09-04,strict_revenue_penalty,2603,2823,中壽,revenue_anomaly_soft_penalty_rerank_selected_alternative,entry_open/entry_close/exit_close official unadjusted OHLC for reranked selected ticker,Radar/Data bounded selected-ticker OHLC gap fill,timing_from_core_gap_ledger,33.1,33.25,33.35,TWSE,TWSE,entry:twse_stock_day_selected_ticker_month;exit:twse_stock_day_selected_ticker_month,official_unadjusted_ohlcv_selected_ticker,True,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2017-10-27,2017-10-30,2017-11-06,mild_revenue_penalty,6121,3023,信邦,revenue_anomaly_soft_penalty_rerank_selected_alternative,entry_open/entry_close/exit_close official unadjusted OHLC for reranked selected ticker,Radar/Data bounded selected-ticker OHLC gap fill,timing_from_core_gap_ledger,83.3,85.9,83.3,TWSE,TWSE,entry:twse_stock_day_selected_ticker_month;exit:twse_stock_day_selected_ticker_month,official_unadjusted_ohlcv_selected_ticker,True,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2017-10-27,2017-10-30,2017-11-06,balanced_revenue_penalty,6121,3023,信邦,revenue_anomaly_soft_penalty_rerank_selected_alternative,entry_open/entry_close/exit_close official unadjusted OHLC for reranked selected ticker,Radar/Data bounded selected-ticker OHLC gap fill,timing_from_core_gap_ledger,83.3,85.9,83.3,TWSE,TWSE,entry:twse_stock_day_selected_ticker_month;exit:twse_stock_day_selected_ticker_month,official_unadjusted_ohlcv_selected_ticker,True,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2017-10-27,2017-10-30,2017-11-06,strict_revenue_penalty,6121,2345,智邦,revenue_anomaly_soft_penalty_rerank_selected_alternative,entry_open/entry_close/exit_close official unadjusted OHLC for reranked selected ticker,Radar/Data bounded selected-ticker OHLC gap fill,timing_from_core_gap_ledger,95.0,98.2,96.5,TWSE,TWSE,entry:twse_stock_day_selected_ticker_month;exit:twse_stock_day_selected_ticker_month,official_unadjusted_ohlcv_selected_ticker,True,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2017-10-27,2017-10-30,2017-11-06,anomaly_veto_only_when_alternative_available,6121,3023,信邦,revenue_anomaly_soft_penalty_rerank_selected_alternative,entry_open/entry_close/exit_close official unadjusted OHLC for reranked selected ticker,Radar/Data bounded selected-ticker OHLC gap fill,timing_from_core_gap_ledger,83.3,85.9,83.3,TWSE,TWSE,entry:twse_stock_day_selected_ticker_month;exit:twse_stock_day_selected_ticker_month,official_unadjusted_ohlcv_selected_ticker,True,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2017-11-24,2017-11-27,2017-12-04,mild_revenue_penalty,6573,2379,瑞昱,revenue_anomaly_soft_penalty_rerank_selected_alternative,entry_open/entry_close/exit_close official unadjusted OHLC for reranked selected ticker,Radar/Data bounded selected-ticker OHLC gap fill,timing_from_core_gap_ledger,116.0,113.5,108.5,TWSE,TWSE,entry:twse_stock_day_selected_ticker_month;exit:twse_stock_day_selected_ticker_month,official_unadjusted_ohlcv_selected_ticker,True,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2017-11-24,2017-11-27,2017-12-04,balanced_revenue_penalty,6573,2379,瑞昱,revenue_anomaly_soft_penalty_rerank_selected_alternative,entry_open/entry_close/exit_close official unadjusted OHLC for reranked selected ticker,Radar/Data bounded selected-ticker OHLC gap fill,timing_from_core_gap_ledger,116.0,113.5,108.5,TWSE,TWSE,entry:twse_stock_day_selected_ticker_month;exit:twse_stock_day_selected_ticker_month,official_unadjusted_ohlcv_selected_ticker,True,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2017-11-24,2017-11-27,2017-12-04,strict_revenue_penalty,6573,2379,瑞昱,revenue_anomaly_soft_penalty_rerank_selected_alternative,entry_open/entry_close/exit_close official unadjusted OHLC for reranked selected ticker,Radar/Data bounded selected-ticker OHLC gap fill,timing_from_core_gap_ledger,116.0,113.5,108.5,TWSE,TWSE,entry:twse_stock_day_selected_ticker_month;exit:twse_stock_day_selected_ticker_month,official_unadjusted_ohlcv_selected_ticker,True,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2017-11-24,2017-11-27,2017-12-04,anomaly_veto_only_when_alternative_available,6573,2379,瑞昱,revenue_anomaly_soft_penalty_rerank_selected_alternative,entry_open/entry_close/exit_close official unadjusted OHLC for reranked selected ticker,Radar/Data bounded selected-ticker OHLC gap fill,timing_from_core_gap_ledger,116.0,113.5,108.5,TWSE,TWSE,entry:twse_stock_day_selected_ticker_month;exit:twse_stock_day_selected_ticker_month,official_unadjusted_ohlcv_selected_ticker,True,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2018-03-16,2018-03-19,2018-03-26,mild_revenue_penalty,6150,6213,聯茂,revenue_anomaly_soft_penalty_rerank_selected_alternative,entry_open/entry_close/exit_close official unadjusted OHLC for reranked selected ticker,Radar/Data bounded selected-ticker OHLC gap fill,timing_from_core_gap_ledger,71.9,74.5,70.7,TWSE,TWSE,entry:twse_stock_day_selected_ticker_month;exit:twse_stock_day_selected_ticker_month,official_unadjusted_ohlcv_selected_ticker,True,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2018-03-16,2018-03-19,2018-03-26,balanced_revenue_penalty,6150,6213,聯茂,revenue_anomaly_soft_penalty_rerank_selected_alternative,entry_open/entry_close/exit_close official unadjusted OHLC for reranked selected ticker,Radar/Data bounded selected-ticker OHLC gap fill,timing_from_core_gap_ledger,71.9,74.5,70.7,TWSE,TWSE,entry:twse_stock_day_selected_ticker_month;exit:twse_stock_day_selected_ticker_month,official_unadjusted_ohlcv_selected_ticker,True,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2018-03-16,2018-03-19,2018-03-26,strict_revenue_penalty,6150,6213,聯茂,revenue_anomaly_soft_penalty_rerank_selected_alternative,entry_open/entry_close/exit_close official unadjusted OHLC for reranked selected ticker,Radar/Data bounded selected-ticker OHLC gap fill,timing_from_core_gap_ledger,71.9,74.5,70.7,TWSE,TWSE,entry:twse_stock_day_selected_ticker_month;exit:twse_stock_day_selected_ticker_month,official_unadjusted_ohlcv_selected_ticker,True,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2018-03-16,2018-03-19,2018-03-26,anomaly_veto_only_when_alternative_available,6150,6213,聯茂,revenue_anomaly_soft_penalty_rerank_selected_alternative,entry_open/entry_close/exit_close official unadjusted OHLC for reranked selected ticker,Radar/Data bounded selected-ticker OHLC gap fill,timing_from_core_gap_ledger,71.9,74.5,70.7,TWSE,TWSE,entry:twse_stock_day_selected_ticker_month;exit:twse_stock_day_selected_ticker_month,official_unadjusted_ohlcv_selected_ticker,True,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2018-06-08,2018-06-11,2018-06-19,mild_revenue_penalty,3090,2344,華邦電,revenue_anomaly_soft_penalty_rerank_selected_alternative,entry_open/entry_close/exit_close official unadjusted OHLC for reranked selected ticker,Radar/Data bounded selected-ticker OHLC gap fill,timing_from_core_gap_ledger,20.8,20.65,19.5,TWSE,TWSE,entry:local_reused_official_selected_ohlc_package;exit:local_reused_official_selected_ohlc_package,official_unadjusted_ohlcv_selected_ticker,True,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2018-06-08,2018-06-11,2018-06-19,balanced_revenue_penalty,3090,2344,華邦電,revenue_anomaly_soft_penalty_rerank_selected_alternative,entry_open/entry_close/exit_close official unadjusted OHLC for reranked selected ticker,Radar/Data bounded selected-ticker OHLC gap fill,timing_from_core_gap_ledger,20.8,20.65,19.5,TWSE,TWSE,entry:local_reused_official_selected_ohlc_package;exit:local_reused_official_selected_ohlc_package,official_unadjusted_ohlcv_selected_ticker,True,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2018-06-08,2018-06-11,2018-06-19,strict_revenue_penalty,3090,2344,華邦電,revenue_anomaly_soft_penalty_rerank_selected_alternative,entry_open/entry_close/exit_close official unadjusted OHLC for reranked selected ticker,Radar/Data bounded selected-ticker OHLC gap fill,timing_from_core_gap_ledger,20.8,20.65,19.5,TWSE,TWSE,entry:local_reused_official_selected_ohlc_package;exit:local_reused_official_selected_ohlc_package,official_unadjusted_ohlcv_selected_ticker,True,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2018-06-29,2018-07-02,2018-07-09,mild_revenue_penalty,8163,2027,大成鋼,revenue_anomaly_soft_penalty_rerank_selected_alternative,entry_open/entry_close/exit_close official unadjusted OHLC for reranked selected ticker,Radar/Data bounded selected-ticker OHLC gap fill,timing_from_core_gap_ledger,36.55,36.4,36.95,TWSE,TWSE,entry:twse_stock_day_selected_ticker_month;exit:twse_stock_day_selected_ticker_month,official_unadjusted_ohlcv_selected_ticker,True,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2018-06-29,2018-07-02,2018-07-09,balanced_revenue_penalty,8163,2027,大成鋼,revenue_anomaly_soft_penalty_rerank_selected_alternative,entry_open/entry_close/exit_close official unadjusted OHLC for reranked selected ticker,Radar/Data bounded selected-ticker OHLC gap fill,timing_from_core_gap_ledger,36.55,36.4,36.95,TWSE,TWSE,entry:twse_stock_day_selected_ticker_month;exit:twse_stock_day_selected_ticker_month,official_unadjusted_ohlcv_selected_ticker,True,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2018-06-29,2018-07-02,2018-07-09,strict_revenue_penalty,8163,2027,大成鋼,revenue_anomaly_soft_penalty_rerank_selected_alternative,entry_open/entry_close/exit_close official unadjusted OHLC for reranked selected ticker,Radar/Data bounded selected-ticker OHLC gap fill,timing_from_core_gap_ledger,36.55,36.4,36.95,TWSE,TWSE,entry:twse_stock_day_selected_ticker_month;exit:twse_stock_day_selected_ticker_month,official_unadjusted_ohlcv_selected_ticker,True,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2019-09-12,2019-09-16,2019-09-23,mild_revenue_penalty,3661,4947,昂寶-KY,revenue_anomaly_soft_penalty_rerank_selected_alternative,entry_open/entry_close/exit_close official unadjusted OHLC for reranked selected ticker,Radar/Data bounded selected-ticker OHLC gap fill,timing_inferred_from_official_trading_calendar,178.0,174.0,173.5,TPEx,TPEx,entry:tpex_trading_stock_selected_ticker_month;exit:tpex_trading_stock_selected_ticker_month,official_unadjusted_ohlcv_selected_ticker,True,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2019-09-12,2019-09-16,2019-09-23,balanced_revenue_penalty,3661,4947,昂寶-KY,revenue_anomaly_soft_penalty_rerank_selected_alternative,entry_open/entry_close/exit_close official unadjusted OHLC for reranked selected ticker,Radar/Data bounded selected-ticker OHLC gap fill,timing_inferred_from_official_trading_calendar,178.0,174.0,173.5,TPEx,TPEx,entry:tpex_trading_stock_selected_ticker_month;exit:tpex_trading_stock_selected_ticker_month,official_unadjusted_ohlcv_selected_ticker,True,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2019-09-12,2019-09-16,2019-09-23,strict_revenue_penalty,3661,4947,昂寶-KY,revenue_anomaly_soft_penalty_rerank_selected_alternative,entry_open/entry_close/exit_close official unadjusted OHLC for reranked selected ticker,Radar/Data bounded selected-ticker OHLC gap fill,timing_inferred_from_official_trading_calendar,178.0,174.0,173.5,TPEx,TPEx,entry:tpex_trading_stock_selected_ticker_month;exit:tpex_trading_stock_selected_ticker_month,official_unadjusted_ohlcv_selected_ticker,True,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2019-12-06,2019-12-09,2019-12-16,mild_revenue_penalty,2330,2454,聯發科,revenue_anomaly_soft_penalty_rerank_selected_alternative,entry_open/entry_close/exit_close official unadjusted OHLC for reranked selected ticker,Radar/Data bounded selected-ticker OHLC gap fill,timing_from_core_gap_ledger,419.0,426.5,442.0,TWSE,TWSE,entry:twse_stock_day_selected_ticker_month;exit:twse_stock_day_selected_ticker_month,official_unadjusted_ohlcv_selected_ticker,True,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2019-12-06,2019-12-09,2019-12-16,balanced_revenue_penalty,2330,3034,聯詠,revenue_anomaly_soft_penalty_rerank_selected_alternative,entry_open/entry_close/exit_close official unadjusted OHLC for reranked selected ticker,Radar/Data bounded selected-ticker OHLC gap fill,timing_from_core_gap_ledger,223.0,225.5,235.0,TWSE,TWSE,entry:twse_stock_day_selected_ticker_month;exit:twse_stock_day_selected_ticker_month,official_unadjusted_ohlcv_selected_ticker,True,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
