ticker,name,market,source_market_code,revenue_year_month,revenue_value,revenue_unit,source_date,release_date,available_date,source_url,source_route,source_type,formal_exact,pit_usable,source_quality,accepted_for_formal,human_review_required,ingested_at,notes
6806,森崴能源,MOPS_PUB,pub,2021-01,72496000,TWD,2021-02-10,2021-02-10,2021-02-10,https://mopsov.twse.com.tw/nas/t21/pub/t21sc03_110_1_0.html,mops_static_t21sc03/pub/company_type_0,mops_monthly_revenue_static_html_conservative_available_date,false,true,official_higher_quality_diagnostic_pit_candidate,false,false,2026-07-10T02:22:40.768432+00:00,MOPS monthly revenue value converted from thousand TWD to TWD; available_date uses conservative next-month day 10 weekday-adjusted rule.
6806,森崴能源,MOPS_PUB,pub,2021-02,59081000,TWD,2021-03-10,2021-03-10,2021-03-10,https://mopsov.twse.com.tw/nas/t21/pub/t21sc03_110_2_0.html,mops_static_t21sc03/pub/company_type_0,mops_monthly_revenue_static_html_conservative_available_date,false,true,official_higher_quality_diagnostic_pit_candidate,false,false,2026-07-10T02:22:40.768432+00:00,MOPS monthly revenue value converted from thousand TWD to TWD; available_date uses conservative next-month day 10 weekday-adjusted rule.
6806,森崴能源,MOPS_PUB,pub,2021-03,480415000,TWD,2021-04-12,2021-04-12,2021-04-12,https://mopsov.twse.com.tw/nas/t21/pub/t21sc03_110_3_0.html,mops_static_t21sc03/pub/company_type_0,mops_monthly_revenue_static_html_conservative_available_date,false,true,official_higher_quality_diagnostic_pit_candidate,false,false,2026-07-10T02:22:40.768432+00:00,MOPS monthly revenue value converted from thousand TWD to TWD; available_date uses conservative next-month day 10 weekday-adjusted rule.
6806,森崴能源,MOPS_PUB,pub,2021-04,56135000,TWD,2021-05-10,2021-05-10,2021-05-10,https://mopsov.twse.com.tw/nas/t21/pub/t21sc03_110_4_0.html,mops_static_t21sc03/pub/company_type_0,mops_monthly_revenue_static_html_conservative_available_date,false,true,official_higher_quality_diagnostic_pit_candidate,false,false,2026-07-10T02:22:40.768432+00:00,MOPS monthly revenue value converted from thousand TWD to TWD; available_date uses conservative next-month day 10 weekday-adjusted rule.
6806,森崴能源,MOPS_PUB,pub,2021-05,130124000,TWD,2021-06-10,2021-06-10,2021-06-10,https://mopsov.twse.com.tw/nas/t21/pub/t21sc03_110_5_0.html,mops_static_t21sc03/pub/company_type_0,mops_monthly_revenue_static_html_conservative_available_date,false,true,official_higher_quality_diagnostic_pit_candidate,false,false,2026-07-10T02:22:40.768432+00:00,MOPS monthly revenue value converted from thousand TWD to TWD; available_date uses conservative next-month day 10 weekday-adjusted rule.
6806,森崴能源,MOPS_PUB,pub,2021-06,221624000,TWD,2021-07-12,2021-07-12,2021-07-12,https://mopsov.twse.com.tw/nas/t21/pub/t21sc03_110_6_0.html,mops_static_t21sc03/pub/company_type_0,mops_monthly_revenue_static_html_conservative_available_date,false,true,official_higher_quality_diagnostic_pit_candidate,false,false,2026-07-10T02:22:40.768432+00:00,MOPS monthly revenue value converted from thousand TWD to TWD; available_date uses conservative next-month day 10 weekday-adjusted rule.
6806,森崴能源,MOPS_PUB,pub,2021-07,249593000,TWD,2021-08-10,2021-08-10,2021-08-10,https://mopsov.twse.com.tw/nas/t21/pub/t21sc03_110_7_0.html,mops_static_t21sc03/pub/company_type_0,mops_monthly_revenue_static_html_conservative_available_date,false,true,official_higher_quality_diagnostic_pit_candidate,false,false,2026-07-10T02:22:40.768432+00:00,MOPS monthly revenue value converted from thousand TWD to TWD; available_date uses conservative next-month day 10 weekday-adjusted rule.
6806,森崴能源,MOPS_PUB,pub,2021-08,250700000,TWD,2021-09-10,2021-09-10,2021-09-10,https://mopsov.twse.com.tw/nas/t21/pub/t21sc03_110_8_0.html,mops_static_t21sc03/pub/company_type_0,mops_monthly_revenue_static_html_conservative_available_date,false,true,official_higher_quality_diagnostic_pit_candidate,false,false,2026-07-10T02:22:40.768432+00:00,MOPS monthly revenue value converted from thousand TWD to TWD; available_date uses conservative next-month day 10 weekday-adjusted rule.
6806,森崴能源,MOPS_PUB,pub,2021-09,254114000,TWD,2021-10-11,2021-10-11,2021-10-11,https://mopsov.twse.com.tw/nas/t21/pub/t21sc03_110_9_0.html,mops_static_t21sc03/pub/company_type_0,mops_monthly_revenue_static_html_conservative_available_date,false,true,official_higher_quality_diagnostic_pit_candidate,false,false,2026-07-10T02:22:40.768432+00:00,MOPS monthly revenue value converted from thousand TWD to TWD; available_date uses conservative next-month day 10 weekday-adjusted rule.
6806,森崴能源,MOPS_PUB,pub,2021-10,440402000,TWD,2021-11-10,2021-11-10,2021-11-10,https://mopsov.twse.com.tw/nas/t21/pub/t21sc03_110_10_0.html,mops_static_t21sc03/pub/company_type_0,mops_monthly_revenue_static_html_conservative_available_date,false,true,official_higher_quality_diagnostic_pit_candidate,false,false,2026-07-10T02:22:40.768432+00:00,MOPS monthly revenue value converted from thousand TWD to TWD; available_date uses conservative next-month day 10 weekday-adjusted rule.
6806,森崴能源,MOPS_PUB,pub,2021-11,701475000,TWD,2021-12-10,2021-12-10,2021-12-10,https://mopsov.twse.com.tw/nas/t21/pub/t21sc03_110_11_0.html,mops_static_t21sc03/pub/company_type_0,mops_monthly_revenue_static_html_conservative_available_date,false,true,official_higher_quality_diagnostic_pit_candidate,false,false,2026-07-10T02:22:40.768432+00:00,MOPS monthly revenue value converted from thousand TWD to TWD; available_date uses conservative next-month day 10 weekday-adjusted rule.
6806,森崴能源,MOPS_PUB,pub,2021-12,1418254000,TWD,2022-01-10,2022-01-10,2022-01-10,https://mopsov.twse.com.tw/nas/t21/pub/t21sc03_110_12_0.html,mops_static_t21sc03/pub/company_type_0,mops_monthly_revenue_static_html_conservative_available_date,false,true,official_higher_quality_diagnostic_pit_candidate,false,false,2026-07-10T02:22:40.768432+00:00,MOPS monthly revenue value converted from thousand TWD to TWD; available_date uses conservative next-month day 10 weekday-adjusted rule.
6806,森崴能源,MOPS_PUB,pub,2022-01,145796000,TWD,2022-02-10,2022-02-10,2022-02-10,https://mopsov.twse.com.tw/nas/t21/pub/t21sc03_111_1_0.html,mops_static_t21sc03/pub/company_type_0,mops_monthly_revenue_static_html_conservative_available_date,false,true,official_higher_quality_diagnostic_pit_candidate,false,false,2026-07-10T02:22:40.768432+00:00,MOPS monthly revenue value converted from thousand TWD to TWD; available_date uses conservative next-month day 10 weekday-adjusted rule.
6806,森崴能源,MOPS_PUB,pub,2022-02,289599000,TWD,2022-03-10,2022-03-10,2022-03-10,https://mopsov.twse.com.tw/nas/t21/pub/t21sc03_111_2_0.html,mops_static_t21sc03/pub/company_type_0,mops_monthly_revenue_static_html_conservative_available_date,false,true,official_higher_quality_diagnostic_pit_candidate,false,false,2026-07-10T02:22:40.768432+00:00,MOPS monthly revenue value converted from thousand TWD to TWD; available_date uses conservative next-month day 10 weekday-adjusted rule.
6806,森崴能源,MOPS_PUB,pub,2022-03,383714000,TWD,2022-04-11,2022-04-11,2022-04-11,https://mopsov.twse.com.tw/nas/t21/pub/t21sc03_111_3_0.html,mops_static_t21sc03/pub/company_type_0,mops_monthly_revenue_static_html_conservative_available_date,false,true,official_higher_quality_diagnostic_pit_candidate,false,false,2026-07-10T02:22:40.768432+00:00,MOPS monthly revenue value converted from thousand TWD to TWD; available_date uses conservative next-month day 10 weekday-adjusted rule.
6806,森崴能源,MOPS_PUB,pub,2022-04,430470000,TWD,2022-05-10,2022-05-10,2022-05-10,https://mopsov.twse.com.tw/nas/t21/pub/t21sc03_111_4_0.html,mops_static_t21sc03/pub/company_type_0,mops_monthly_revenue_static_html_conservative_available_date,false,true,official_higher_quality_diagnostic_pit_candidate,false,false,2026-07-10T02:22:40.768432+00:00,MOPS monthly revenue value converted from thousand TWD to TWD; available_date uses conservative next-month day 10 weekday-adjusted rule.
6806,森崴能源,MOPS_PUB,pub,2022-05,409702000,TWD,2022-06-10,2022-06-10,2022-06-10,https://mopsov.twse.com.tw/nas/t21/pub/t21sc03_111_5_0.html,mops_static_t21sc03/pub/company_type_0,mops_monthly_revenue_static_html_conservative_available_date,false,true,official_higher_quality_diagnostic_pit_candidate,false,false,2026-07-10T02:22:40.768432+00:00,MOPS monthly revenue value converted from thousand TWD to TWD; available_date uses conservative next-month day 10 weekday-adjusted rule.
6806,森崴能源,MOPS_PUB,pub,2022-06,445832000,TWD,2022-07-11,2022-07-11,2022-07-11,https://mopsov.twse.com.tw/nas/t21/pub/t21sc03_111_6_0.html,mops_static_t21sc03/pub/company_type_0,mops_monthly_revenue_static_html_conservative_available_date,false,true,official_higher_quality_diagnostic_pit_candidate,false,false,2026-07-10T02:22:40.768432+00:00,MOPS monthly revenue value converted from thousand TWD to TWD; available_date uses conservative next-month day 10 weekday-adjusted rule.
6806,森崴能源,MOPS_PUB,pub,2022-07,117837000,TWD,2022-08-10,2022-08-10,2022-08-10,https://mopsov.twse.com.tw/nas/t21/pub/t21sc03_111_7_0.html,mops_static_t21sc03/pub/company_type_0,mops_monthly_revenue_static_html_conservative_available_date,false,true,official_higher_quality_diagnostic_pit_candidate,false,false,2026-07-10T02:22:40.768432+00:00,MOPS monthly revenue value converted from thousand TWD to TWD; available_date uses conservative next-month day 10 weekday-adjusted rule.
6806,森崴能源,MOPS_PUB,pub,2022-08,189516000,TWD,2022-09-12,2022-09-12,2022-09-12,https://mopsov.twse.com.tw/nas/t21/pub/t21sc03_111_8_0.html,mops_static_t21sc03/pub/company_type_0,mops_monthly_revenue_static_html_conservative_available_date,false,true,official_higher_quality_diagnostic_pit_candidate,false,false,2026-07-10T02:22:40.768432+00:00,MOPS monthly revenue value converted from thousand TWD to TWD; available_date uses conservative next-month day 10 weekday-adjusted rule.
6806,森崴能源,MOPS_PUB,pub,2022-09,264788000,TWD,2022-10-10,2022-10-10,2022-10-10,https://mopsov.twse.com.tw/nas/t21/pub/t21sc03_111_9_0.html,mops_static_t21sc03/pub/company_type_0,mops_monthly_revenue_static_html_conservative_available_date,false,true,official_higher_quality_diagnostic_pit_candidate,false,false,2026-07-10T02:22:40.768432+00:00,MOPS monthly revenue value converted from thousand TWD to TWD; available_date uses conservative next-month day 10 weekday-adjusted rule.
6806,森崴能源,MOPS_PUB,pub,2022-10,306935000,TWD,2022-11-10,2022-11-10,2022-11-10,https://mopsov.twse.com.tw/nas/t21/pub/t21sc03_111_10_0.html,mops_static_t21sc03/pub/company_type_0,mops_monthly_revenue_static_html_conservative_available_date,false,true,official_higher_quality_diagnostic_pit_candidate,false,false,2026-07-10T02:22:40.768432+00:00,MOPS monthly revenue value converted from thousand TWD to TWD; available_date uses conservative next-month day 10 weekday-adjusted rule.
6806,森崴能源,MOPS_PUB,pub,2022-11,322837000,TWD,2022-12-12,2022-12-12,2022-12-12,https://mopsov.twse.com.tw/nas/t21/pub/t21sc03_111_11_0.html,mops_static_t21sc03/pub/company_type_0,mops_monthly_revenue_static_html_conservative_available_date,false,true,official_higher_quality_diagnostic_pit_candidate,false,false,2026-07-10T02:22:40.768432+00:00,MOPS monthly revenue value converted from thousand TWD to TWD; available_date uses conservative next-month day 10 weekday-adjusted rule.
6806,森崴能源,MOPS_PUB,pub,2022-12,994166000,TWD,2023-01-10,2023-01-10,2023-01-10,https://mopsov.twse.com.tw/nas/t21/pub/t21sc03_111_12_0.html,mops_static_t21sc03/pub/company_type_0,mops_monthly_revenue_static_html_conservative_available_date,false,true,official_higher_quality_diagnostic_pit_candidate,false,false,2026-07-10T02:22:40.768432+00:00,MOPS monthly revenue value converted from thousand TWD to TWD; available_date uses conservative next-month day 10 weekday-adjusted rule.
6806,森崴能源,MOPS_PUB,pub,2023-01,562579000,TWD,2023-02-10,2023-02-10,2023-02-10,https://mopsov.twse.com.tw/nas/t21/pub/t21sc03_112_1_0.html,mops_static_t21sc03/pub/company_type_0,mops_monthly_revenue_static_html_conservative_available_date,false,true,official_higher_quality_diagnostic_pit_candidate,false,false,2026-07-10T02:22:40.768432+00:00,MOPS monthly revenue value converted from thousand TWD to TWD; available_date uses conservative next-month day 10 weekday-adjusted rule.
6806,森崴能源,MOPS_PUB,pub,2023-02,439427000,TWD,2023-03-10,2023-03-10,2023-03-10,https://mopsov.twse.com.tw/nas/t21/pub/t21sc03_112_2_0.html,mops_static_t21sc03/pub/company_type_0,mops_monthly_revenue_static_html_conservative_available_date,false,true,official_higher_quality_diagnostic_pit_candidate,false,false,2026-07-10T02:22:40.768432+00:00,MOPS monthly revenue value converted from thousand TWD to TWD; available_date uses conservative next-month day 10 weekday-adjusted rule.
6806,森崴能源,MOPS_PUB,pub,2023-03,386503000,TWD,2023-04-10,2023-04-10,2023-04-10,https://mopsov.twse.com.tw/nas/t21/pub/t21sc03_112_3_0.html,mops_static_t21sc03/pub/company_type_0,mops_monthly_revenue_static_html_conservative_available_date,false,true,official_higher_quality_diagnostic_pit_candidate,false,false,2026-07-10T02:22:40.768432+00:00,MOPS monthly revenue value converted from thousand TWD to TWD; available_date uses conservative next-month day 10 weekday-adjusted rule.
6806,森崴能源,MOPS_PUB,pub,2023-04,774438000,TWD,2023-05-10,2023-05-10,2023-05-10,https://mopsov.twse.com.tw/nas/t21/pub/t21sc03_112_4_0.html,mops_static_t21sc03/pub/company_type_0,mops_monthly_revenue_static_html_conservative_available_date,false,true,official_higher_quality_diagnostic_pit_candidate,false,false,2026-07-10T02:22:40.768432+00:00,MOPS monthly revenue value converted from thousand TWD to TWD; available_date uses conservative next-month day 10 weekday-adjusted rule.
6806,森崴能源,MOPS_PUB,pub,2023-05,556486000,TWD,2023-06-12,2023-06-12,2023-06-12,https://mopsov.twse.com.tw/nas/t21/pub/t21sc03_112_5_0.html,mops_static_t21sc03/pub/company_type_0,mops_monthly_revenue_static_html_conservative_available_date,false,true,official_higher_quality_diagnostic_pit_candidate,false,false,2026-07-10T02:22:40.768432+00:00,MOPS monthly revenue value converted from thousand TWD to TWD; available_date uses conservative next-month day 10 weekday-adjusted rule.
6806,森崴能源,MOPS_PUB,pub,2023-06,568488000,TWD,2023-07-10,2023-07-10,2023-07-10,https://mopsov.twse.com.tw/nas/t21/pub/t21sc03_112_6_0.html,mops_static_t21sc03/pub/company_type_0,mops_monthly_revenue_static_html_conservative_available_date,false,true,official_higher_quality_diagnostic_pit_candidate,false,false,2026-07-10T02:22:40.768432+00:00,MOPS monthly revenue value converted from thousand TWD to TWD; available_date uses conservative next-month day 10 weekday-adjusted rule.
6806,森崴能源,MOPS_PUB,pub,2023-07,848971000,TWD,2023-08-10,2023-08-10,2023-08-10,https://mopsov.twse.com.tw/nas/t21/pub/t21sc03_112_7_0.html,mops_static_t21sc03/pub/company_type_0,mops_monthly_revenue_static_html_conservative_available_date,false,true,official_higher_quality_diagnostic_pit_candidate,false,false,2026-07-10T02:22:40.768432+00:00,MOPS monthly revenue value converted from thousand TWD to TWD; available_date uses conservative next-month day 10 weekday-adjusted rule.
6806,森崴能源,MOPS_PUB,pub,2023-08,793668000,TWD,2023-09-11,2023-09-11,2023-09-11,https://mopsov.twse.com.tw/nas/t21/pub/t21sc03_112_8_0.html,mops_static_t21sc03/pub/company_type_0,mops_monthly_revenue_static_html_conservative_available_date,false,true,official_higher_quality_diagnostic_pit_candidate,false,false,2026-07-10T02:22:40.768432+00:00,MOPS monthly revenue value converted from thousand TWD to TWD; available_date uses conservative next-month day 10 weekday-adjusted rule.
6806,森崴能源,MOPS_PUB,pub,2023-09,1051286000,TWD,2023-10-10,2023-10-10,2023-10-10,https://mopsov.twse.com.tw/nas/t21/pub/t21sc03_112_9_0.html,mops_static_t21sc03/pub/company_type_0,mops_monthly_revenue_static_html_conservative_available_date,false,true,official_higher_quality_diagnostic_pit_candidate,false,false,2026-07-10T02:22:40.768432+00:00,MOPS monthly revenue value converted from thousand TWD to TWD; available_date uses conservative next-month day 10 weekday-adjusted rule.
6806,森崴能源,MOPS_PUB,pub,2023-10,1349533000,TWD,2023-11-10,2023-11-10,2023-11-10,https://mopsov.twse.com.tw/nas/t21/pub/t21sc03_112_10_0.html,mops_static_t21sc03/pub/company_type_0,mops_monthly_revenue_static_html_conservative_available_date,false,true,official_higher_quality_diagnostic_pit_candidate,false,false,2026-07-10T02:22:40.768432+00:00,MOPS monthly revenue value converted from thousand TWD to TWD; available_date uses conservative next-month day 10 weekday-adjusted rule.
6806,森崴能源,MOPS_PUB,pub,2023-11,1472365000,TWD,2023-12-11,2023-12-11,2023-12-11,https://mopsov.twse.com.tw/nas/t21/pub/t21sc03_112_11_0.html,mops_static_t21sc03/pub/company_type_0,mops_monthly_revenue_static_html_conservative_available_date,false,true,official_higher_quality_diagnostic_pit_candidate,false,false,2026-07-10T02:22:40.768432+00:00,MOPS monthly revenue value converted from thousand TWD to TWD; available_date uses conservative next-month day 10 weekday-adjusted rule.
6806,森崴能源,MOPS_PUB,pub,2023-12,2445838000,TWD,2024-01-10,2024-01-10,2024-01-10,https://mopsov.twse.com.tw/nas/t21/pub/t21sc03_112_12_0.html,mops_static_t21sc03/pub/company_type_0,mops_monthly_revenue_static_html_conservative_available_date,false,true,official_higher_quality_diagnostic_pit_candidate,false,false,2026-07-10T02:22:40.768432+00:00,MOPS monthly revenue value converted from thousand TWD to TWD; available_date uses conservative next-month day 10 weekday-adjusted rule.
