cache_id,period,market,source_market_code,company_type,source_url,post_payload_sanitized,http_code,content_type,response_sha256,response_bytes,retrieved_at,status,parse_status,matched_cells_excerpt,error
mops_ajax_t05st10_ifrs_6806_2024-08,2024-08,MOPS_PUB,pub,company_specific,https://mopsov.twse.com.tw/mops/web/ajax_t05st10_ifrs,co_id=6806;year=113;month=08;TYPEK=all;isnew=false,200,text/html; charset=UTF-8,ac0ccde424d21b648a024f68470f5e202a2d29d41752b25a97904177a541b865,6516,2026-07-10T02:22:40.768432+00:00,fetched,matched,"本月 | 1,404,437",
mops_ajax_t05st10_ifrs_6806_2024-09,2024-09,MOPS_PUB,pub,company_specific,https://mopsov.twse.com.tw/mops/web/ajax_t05st10_ifrs,co_id=6806;year=113;month=09;TYPEK=all;isnew=false,200,text/html; charset=UTF-8,ceb3ada19985af844d31c5ec01db7ada358ab7a99b5e051343c54d48c3688199,6516,2026-07-10T02:22:40.768432+00:00,fetched,matched,"本月 | 951,759",
mops_ajax_t05st10_ifrs_6806_2024-10,2024-10,MOPS_PUB,pub,company_specific,https://mopsov.twse.com.tw/mops/web/ajax_t05st10_ifrs,co_id=6806;year=113;month=10;TYPEK=all;isnew=false,200,text/html; charset=UTF-8,e204ef2cba7b764a6f5195ab551e23e9e61de54242a155be324974a652efd1bd,6516,2026-07-10T02:22:40.768432+00:00,fetched,matched,"本月 | 3,011,448",
mops_ajax_t05st10_ifrs_6806_2024-11,2024-11,MOPS_PUB,pub,company_specific,https://mopsov.twse.com.tw/mops/web/ajax_t05st10_ifrs,co_id=6806;year=113;month=11;TYPEK=all;isnew=false,200,text/html; charset=UTF-8,7a297d2c652b8aaf927806490a3bfff9ffe20ebf1796cdde0ce6d97a5d9dcdb7,6516,2026-07-10T02:22:40.768432+00:00,fetched,matched,"本月 | 2,766,020",
mops_ajax_t05st10_ifrs_6806_2024-12,2024-12,MOPS_PUB,pub,company_specific,https://mopsov.twse.com.tw/mops/web/ajax_t05st10_ifrs,co_id=6806;year=113;month=12;TYPEK=all;isnew=false,200,text/html; charset=UTF-8,477649b998d8c3be5c9d6aa69f13065054f35e1dc2afcfaba42c55d391474927,6516,2026-07-10T02:22:40.768432+00:00,fetched,matched,"本月 | 3,929,042",
mops_ajax_t05st10_ifrs_6806_2025-01,2025-01,MOPS_PUB,pub,company_specific,https://mopsov.twse.com.tw/mops/web/ajax_t05st10_ifrs,co_id=6806;year=114;month=01;TYPEK=all;isnew=false,200,text/html; charset=UTF-8,595451514922569d00d350c85f3f345fa42bcd0188b622a4d7b939ab0a6802eb,6516,2026-07-10T02:22:40.768432+00:00,fetched,matched,"本月 | 2,786,957",
mops_ajax_t05st10_ifrs_6806_2025-02,2025-02,MOPS_PUB,pub,company_specific,https://mopsov.twse.com.tw/mops/web/ajax_t05st10_ifrs,co_id=6806;year=114;month=02;TYPEK=all;isnew=false,200,text/html; charset=UTF-8,c206d9bb51c3dbc615ad8f667ac7b95eebdcf98c4c64830834f307355fbeeb2d,6516,2026-07-10T02:22:40.768432+00:00,fetched,matched,"本月 | 1,694,170",
mops_ajax_t05st10_ifrs_6806_2025-03,2025-03,MOPS_PUB,pub,company_specific,https://mopsov.twse.com.tw/mops/web/ajax_t05st10_ifrs,co_id=6806;year=114;month=03;TYPEK=all;isnew=false,200,text/html; charset=UTF-8,9aba0599ea5f19a65f69e6943d72c4375eff9b40c33afc2e1eaf3866ab368af2,6516,2026-07-10T02:22:40.768432+00:00,fetched,matched,"本月 | 1,212,976",
mops_ajax_t05st10_ifrs_6806_2025-04,2025-04,MOPS_PUB,pub,company_specific,https://mopsov.twse.com.tw/mops/web/ajax_t05st10_ifrs,co_id=6806;year=114;month=04;TYPEK=all;isnew=false,200,text/html; charset=UTF-8,056930a345bff0255f3129e049e8fc3d5571b44749e1749364ee7b22189180cf,6516,2026-07-10T02:22:40.768432+00:00,fetched,matched,"本月 | 1,367,587",
mops_ajax_t05st10_ifrs_6806_2026-06,2026-06,MOPS_PUB,pub,company_specific,https://mopsov.twse.com.tw/mops/web/ajax_t05st10_ifrs,co_id=6806;year=115;month=06;TYPEK=all;isnew=false,200,text/html; charset=UTF-8,e96a95cbf45e2cff14a8d4c5545a487040d5915f71e18729a7d678c59fa2f0ac,2671,2026-07-10T02:22:40.768432+00:00,fetched,ticker_not_in_ajax_response,,
