ticker,query_month,decision_date,exact_execution_date,route,source_url,http_status,official_response_stat,official_response_row_count,raw_cache_path,raw_response_bytes,raw_response_sha256,retrieved_at_utc,market_available_at_policy,retrieval_time_used_as_market_date,future_data_violation_count
6712,2023-11,2023-11-17,2023-11-20,TPEx_afterTrading_tradingStock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6712&date=2023/11/01&response=json,200,ok,22,raw_audit_samples\TPEx_6712_2023-11.json,2340,f4a194ede45adb30646c139f7c2caf7601e5b274d183c8e760702460499feadb,2026-07-13T07:40:42+00:00,official EOD execution row; not available to the 2023-11-17 decision and used only as realized first-post-decision execution price,False,0
