ticker,date,market,close,source_quality,adjustment_policy,source_url,source_hash,retrieved_at,checkpoint_path,source_reuse,future_data_violation_count
00631L,2016-02-18,TWSE,18.02,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20160201&stockNo=00631L&response=json,91f06cb18d9d579bdee973ee47c6be7d3a4131d51c51d742a9f0f9c5c0c18b87,2026-07-20T01:06:40+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_old_ai7_priority_00631l_backup_cd_override_execution_union_close_fill_20260720\checkpoints\00631L\2016-02.json.gz,new_authorized_official_ticker_month_route,0
00631L,2016-02-19,TWSE,18.1,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20160201&stockNo=00631L&response=json,91f06cb18d9d579bdee973ee47c6be7d3a4131d51c51d742a9f0f9c5c0c18b87,2026-07-20T01:06:40+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_old_ai7_priority_00631l_backup_cd_override_execution_union_close_fill_20260720\checkpoints\00631L\2016-02.json.gz,new_authorized_official_ticker_month_route,0
00631L,2016-02-22,TWSE,18.12,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20160201&stockNo=00631L&response=json,91f06cb18d9d579bdee973ee47c6be7d3a4131d51c51d742a9f0f9c5c0c18b87,2026-07-20T01:06:40+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_old_ai7_priority_00631l_backup_cd_override_execution_union_close_fill_20260720\checkpoints\00631L\2016-02.json.gz,new_authorized_official_ticker_month_route,0
00631L,2016-02-23,TWSE,18.06,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20160201&stockNo=00631L&response=json,91f06cb18d9d579bdee973ee47c6be7d3a4131d51c51d742a9f0f9c5c0c18b87,2026-07-20T01:06:40+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_old_ai7_priority_00631l_backup_cd_override_execution_union_close_fill_20260720\checkpoints\00631L\2016-02.json.gz,new_authorized_official_ticker_month_route,0
00631L,2016-02-24,TWSE,17.82,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20160201&stockNo=00631L&response=json,91f06cb18d9d579bdee973ee47c6be7d3a4131d51c51d742a9f0f9c5c0c18b87,2026-07-20T01:06:40+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_old_ai7_priority_00631l_backup_cd_override_execution_union_close_fill_20260720\checkpoints\00631L\2016-02.json.gz,new_authorized_official_ticker_month_route,0
00631L,2016-02-25,TWSE,18.3,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20160201&stockNo=00631L&response=json,91f06cb18d9d579bdee973ee47c6be7d3a4131d51c51d742a9f0f9c5c0c18b87,2026-07-20T01:06:40+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_old_ai7_priority_00631l_backup_cd_override_execution_union_close_fill_20260720\checkpoints\00631L\2016-02.json.gz,new_authorized_official_ticker_month_route,0
00631L,2016-02-26,TWSE,18.38,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20160201&stockNo=00631L&response=json,91f06cb18d9d579bdee973ee47c6be7d3a4131d51c51d742a9f0f9c5c0c18b87,2026-07-20T01:06:40+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_old_ai7_priority_00631l_backup_cd_override_execution_union_close_fill_20260720\checkpoints\00631L\2016-02.json.gz,new_authorized_official_ticker_month_route,0
00631L,2016-03-01,TWSE,18.8,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20160301&stockNo=00631L&response=json,c6c6870d6d1489267b2f092f6a29e7900001b7ec7d4d864fc9dcc9367c86f0d9,2026-07-20T01:06:41+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_old_ai7_priority_00631l_backup_cd_override_execution_union_close_fill_20260720\checkpoints\00631L\2016-03.json.gz,new_authorized_official_ticker_month_route,0
00631L,2016-03-02,TWSE,19.05,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20160301&stockNo=00631L&response=json,c6c6870d6d1489267b2f092f6a29e7900001b7ec7d4d864fc9dcc9367c86f0d9,2026-07-20T01:06:41+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_old_ai7_priority_00631l_backup_cd_override_execution_union_close_fill_20260720\checkpoints\00631L\2016-03.json.gz,new_authorized_official_ticker_month_route,0
00631L,2016-03-03,TWSE,19.35,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20160301&stockNo=00631L&response=json,c6c6870d6d1489267b2f092f6a29e7900001b7ec7d4d864fc9dcc9367c86f0d9,2026-07-20T01:06:41+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_old_ai7_priority_00631l_backup_cd_override_execution_union_close_fill_20260720\checkpoints\00631L\2016-03.json.gz,new_authorized_official_ticker_month_route,0
