ticker,date,market,close,source_quality,adjustment_policy,source_url,source_hash,retrieved_at,source_reuse,future_data_violation_count
00631L,2017-08-14,TWSE,33.28,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20170801&stockNo=00631L&response=json,18c5c7b0f183ddc5694ac7b0c603f585b3325499ee4f8ff922a4857fded386e1,2026-07-18T07:23:43+00:00,network_exact_authority_month_checkpoint,0
00631L,2017-08-25,TWSE,34.92,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20170801&stockNo=00631L&response=json,18c5c7b0f183ddc5694ac7b0c603f585b3325499ee4f8ff922a4857fded386e1,2026-07-18T07:23:43+00:00,network_exact_authority_month_checkpoint,0
00631L,2017-09-21,TWSE,35.16,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20170901&stockNo=00631L&response=json,e336144d8f008d7b234a78dc6ba273472ae879be25dcd3f1c9e954e633de1262,2026-07-18T07:23:45+00:00,network_exact_authority_month_checkpoint,0
00631L,2017-10-05,TWSE,34.67,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20171001&stockNo=00631L&response=json,7da8d11fa5674fb48bf0221d0514582f2f39c98a0730f7c1a62feba1034d53a8,2026-07-18T07:23:46+00:00,network_exact_authority_month_checkpoint,0
00631L,2017-11-15,TWSE,35.58,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20171101&stockNo=00631L&response=json,63bdb641e61d9c7c03d7f7e14ce2f36926019da92574b03b99f9bb9f88cc4875,2026-07-18T07:23:47+00:00,network_exact_authority_month_checkpoint,0
00631L,2017-12-15,TWSE,34.03,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20171201&stockNo=00631L&response=json,d8691091c0954608d2669dce360ee3f6ae668095a2ea064389d0edd17762ae4d,2026-07-18T07:23:49+00:00,network_exact_authority_month_checkpoint,0
00631L,2017-12-28,TWSE,34.51,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20171201&stockNo=00631L&response=json,d8691091c0954608d2669dce360ee3f6ae668095a2ea064389d0edd17762ae4d,2026-07-18T07:23:49+00:00,network_exact_authority_month_checkpoint,0
00631L,2018-01-15,TWSE,37.16,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20180101&stockNo=00631L&response=json,8840f30be547f07e26493c7577bf2517853c062de2aa9e3c8908186f96b271c3,2026-07-18T07:23:50+00:00,network_exact_authority_month_checkpoint,0
00631L,2018-02-07,TWSE,34.7,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20180201&stockNo=00631L&response=json,54943726e6e3e5a224373caff0752551ad73eb7d5d6b836ed64c4d7bd869b177,2026-07-18T05:49:52+00:00,previous_accepted_ticker_month_checkpoint,0
00631L,2018-03-01,TWSE,36.12,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20180301&stockNo=00631L&response=json,907a6ce91d799e41067dd78ba9ed9c5b73eb4af871944068a449eb3875fbd12c,2026-07-18T07:23:51+00:00,network_exact_authority_month_checkpoint,0
00631L,2018-03-27,TWSE,37.61,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20180301&stockNo=00631L&response=json,907a6ce91d799e41067dd78ba9ed9c5b73eb4af871944068a449eb3875fbd12c,2026-07-18T07:23:51+00:00,network_exact_authority_month_checkpoint,0
00631L,2018-04-12,TWSE,37.1,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20180401&stockNo=00631L&response=json,3a86f32a7025beb12da17c8a2e535bed3523d93a2c12d5e1c00011a52729c719,2026-07-18T07:23:53+00:00,network_exact_authority_month_checkpoint,0
00631L,2018-04-25,TWSE,34.41,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20180401&stockNo=00631L&response=json,3a86f32a7025beb12da17c8a2e535bed3523d93a2c12d5e1c00011a52729c719,2026-07-18T07:23:53+00:00,network_exact_authority_month_checkpoint,0
00631L,2018-05-09,TWSE,35.29,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20180501&stockNo=00631L&response=json,5b7899e6bf1c0a5c6e355df6de38537c4c9d159155ecf89a487925179a195561,2026-07-18T07:23:54+00:00,network_exact_authority_month_checkpoint,0
00631L,2018-06-19,TWSE,36.26,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20180601&stockNo=00631L&response=json,8830c1cdfc258715b653d57a6732e44b5ac035e9e7379d2dd416fd5ec6798c21,2026-07-18T05:49:54+00:00,previous_accepted_ticker_month_checkpoint,0
00631L,2018-08-17,TWSE,38.25,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20180801&stockNo=00631L&response=json,8420d451dcbfb6df3d32398d5e5793a09da5a8a4cccc3d47925900ea614092b2,2026-07-18T07:23:56+00:00,network_exact_authority_month_checkpoint,0
00631L,2018-08-30,TWSE,41.23,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20180801&stockNo=00631L&response=json,8420d451dcbfb6df3d32398d5e5793a09da5a8a4cccc3d47925900ea614092b2,2026-07-18T07:23:56+00:00,network_exact_authority_month_checkpoint,0
00631L,2018-10-03,TWSE,40.01,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20181001&stockNo=00631L&response=json,b058d5fada31b92fec40fe18071347a2959892ed79dd759a95e4c19c560fbe2e,2026-07-18T07:23:57+00:00,network_exact_authority_month_checkpoint,0
00631L,2018-10-22,TWSE,33.46,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20181001&stockNo=00631L&response=json,b058d5fada31b92fec40fe18071347a2959892ed79dd759a95e4c19c560fbe2e,2026-07-18T07:23:57+00:00,network_exact_authority_month_checkpoint,0
00631L,2018-11-14,TWSE,32.08,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20181101&stockNo=00631L&response=json,f04cbac042328efa6dc50078fb5ac015b983dbe6494a4a228d3a6035dc4c567f,2026-07-18T07:23:58+00:00,network_exact_authority_month_checkpoint,0
00631L,2018-11-29,TWSE,32.64,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20181101&stockNo=00631L&response=json,f04cbac042328efa6dc50078fb5ac015b983dbe6494a4a228d3a6035dc4c567f,2026-07-18T07:23:58+00:00,network_exact_authority_month_checkpoint,0
00631L,2018-12-12,TWSE,32.13,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20181201&stockNo=00631L&response=json,c39d4b96f082f860ecc5284501dfda99e263586d5115eaaeaac1f293ab04a750,2026-07-18T07:24:00+00:00,network_exact_authority_month_checkpoint,0
00631L,2019-05-14,TWSE,37.44,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20190501&stockNo=00631L&response=json,d0d16f82986df6085e8ba569d9135d6ec715a0877135140bba74db1dd0bdcb06,2026-07-18T05:49:57+00:00,previous_accepted_ticker_month_checkpoint,0
00631L,2019-06-03,TWSE,36.61,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20190601&stockNo=00631L&response=json,1eb64accd87ca843da638f5d6094fbf659f0de95b3353fca8c6e908337972b33,2026-07-18T05:49:59+00:00,previous_accepted_ticker_month_checkpoint,0
00631L,2019-08-06,TWSE,38.34,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20190801&stockNo=00631L&response=json,2f25136b19352df697dd03ad240e106e44750a0c5a33b96d3f6d5ce734fad0e8,2026-07-18T05:50:01+00:00,previous_accepted_ticker_month_checkpoint,0
00631L,2019-08-20,TWSE,39.3,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20190801&stockNo=00631L&response=json,2f25136b19352df697dd03ad240e106e44750a0c5a33b96d3f6d5ce734fad0e8,2026-07-18T05:50:01+00:00,previous_accepted_ticker_month_checkpoint,0
00631L,2019-12-02,TWSE,48.7,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20191201&stockNo=00631L&response=json,9bbd9dfa4ebce5a18417c222c647953a895b599b2a87c4b437867c8860510f99,2026-07-18T05:50:06+00:00,previous_accepted_ticker_month_checkpoint,0
00631L,2019-12-13,TWSE,53.25,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20191201&stockNo=00631L&response=json,9bbd9dfa4ebce5a18417c222c647953a895b599b2a87c4b437867c8860510f99,2026-07-18T05:50:06+00:00,previous_accepted_ticker_month_checkpoint,0
00631L,2020-03-26,TWSE,34.3,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20200301&stockNo=00631L&response=json,be9327b13cd210dfbda2f075cccc12f3397df091bacb99022b169cb4692e40c6,2026-07-18T05:50:08+00:00,previous_accepted_ticker_month_checkpoint,0
00631L,2020-08-28,TWSE,64.5,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20200801&stockNo=00631L&response=json,5cdc166b65ac33e77184c7dc4b331ef2b8786e7b9ce805b72e7f70e4d571169b,2026-07-18T05:50:12+00:00,previous_accepted_ticker_month_checkpoint,0
00631L,2020-09-10,TWSE,64.4,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20200901&stockNo=00631L&response=json,ffc2562d19952e7527c9721e463cc6fed0f6b14bd59441e3d441ceb3c36657bd,2026-07-18T07:24:01+00:00,network_exact_authority_month_checkpoint,0
00631L,2020-10-06,TWSE,65.1,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20201001&stockNo=00631L&response=json,fedc4c4a0b682737056b0758710915e27a9929f26bc96bd740a8237671765516,2026-07-18T07:24:03+00:00,network_exact_authority_month_checkpoint,0
00631L,2021-03-02,TWSE,107.25,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20210301&stockNo=00631L&response=json,1837f8fd44d9616107e2a3564b6befbed774b477841f5bd9beeddccbbf18a5a8,2026-07-18T07:24:04+00:00,network_exact_authority_month_checkpoint,0
00631L,2021-03-15,TWSE,111.4,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20210301&stockNo=00631L&response=json,1837f8fd44d9616107e2a3564b6befbed774b477841f5bd9beeddccbbf18a5a8,2026-07-18T07:24:04+00:00,network_exact_authority_month_checkpoint,0
00631L,2021-03-26,TWSE,112.65,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20210301&stockNo=00631L&response=json,1837f8fd44d9616107e2a3564b6befbed774b477841f5bd9beeddccbbf18a5a8,2026-07-18T07:24:04+00:00,network_exact_authority_month_checkpoint,0
00631L,2021-07-12,TWSE,134.7,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20210701&stockNo=00631L&response=json,3e3724575caf6a49e9e682d1eee7cfbdd27a8d66037cbd9cd39ce85989aaa5c7,2026-07-18T05:50:18+00:00,previous_accepted_ticker_month_checkpoint,0
00631L,2021-08-03,TWSE,132.3,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20210801&stockNo=00631L&response=json,45403a18177e05244ba2309115951e617ecc13e41e7e3fdea6269db088f082f7,2026-07-18T05:50:20+00:00,previous_accepted_ticker_month_checkpoint,0
00631L,2021-08-27,TWSE,129.4,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20210801&stockNo=00631L&response=json,45403a18177e05244ba2309115951e617ecc13e41e7e3fdea6269db088f082f7,2026-07-18T05:50:20+00:00,previous_accepted_ticker_month_checkpoint,0
00631L,2021-09-29,TWSE,124.05,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20210901&stockNo=00631L&response=json,cb1a857ca6e1a8c5b1a25eef0ad7c97dfff5f50115c176bca2a06d8cd84691b0,2026-07-18T07:24:05+00:00,network_exact_authority_month_checkpoint,0
00631L,2021-10-18,TWSE,122.95,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20211001&stockNo=00631L&response=json,7d7bf2d6cd178d748fff9beb54e0c5b75735ce0adfc5b3864982618ebe13ce64,2026-07-18T07:24:07+00:00,network_exact_authority_month_checkpoint,0
00631L,2021-12-15,TWSE,135.8,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20211201&stockNo=00631L&response=json,86ae71d642190acd1551f102742d808485118b936a0eb0dc455b30a1ed18dd72,2026-07-18T07:24:08+00:00,network_exact_authority_month_checkpoint,0
00631L,2021-12-28,TWSE,145.65,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20211201&stockNo=00631L&response=json,86ae71d642190acd1551f102742d808485118b936a0eb0dc455b30a1ed18dd72,2026-07-18T07:24:08+00:00,network_exact_authority_month_checkpoint,0
00631L,2022-01-26,TWSE,137.85,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20220101&stockNo=00631L&response=json,f311bf72a9a374d174af501d47877e3dde4331e79cb235a837245f40d6a0dffa,2026-07-18T05:50:23+00:00,previous_accepted_ticker_month_checkpoint,0
00631L,2022-02-17,TWSE,147.35,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20220201&stockNo=00631L&response=json,2b4128a04233269e96dd51827ad19a2d9d07ccbbeef87e8fcd593c22946f2dab,2026-07-18T07:24:10+00:00,network_exact_authority_month_checkpoint,0
00631L,2022-03-03,TWSE,140.95,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20220301&stockNo=00631L&response=json,698586b8af9af52f2e41e478c09c22b7f0fbf134c2733ea7aff54cc39179ad84,2026-07-18T07:24:11+00:00,network_exact_authority_month_checkpoint,0
00631L,2022-03-18,TWSE,132.85,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20220301&stockNo=00631L&response=json,698586b8af9af52f2e41e478c09c22b7f0fbf134c2733ea7aff54cc39179ad84,2026-07-18T07:24:11+00:00,network_exact_authority_month_checkpoint,0
00631L,2022-04-11,TWSE,126.5,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20220401&stockNo=00631L&response=json,11aa6067ae9ae38e8f4f4c9dced7319730a7f645a0b5581ba15c6eb8c17c3391,2026-07-18T07:24:12+00:00,network_exact_authority_month_checkpoint,0
00631L,2022-05-19,TWSE,111.7,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20220501&stockNo=00631L&response=json,bf7da20bca1e55c7943992996b7012aed2ce21a7e36b91e5977531ee9e753b75,2026-07-18T07:24:13+00:00,network_exact_authority_month_checkpoint,0
00631L,2022-06-15,TWSE,111.2,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20220601&stockNo=00631L&response=json,487e5e723c8c5de9242be9b238eb102986105f0128016287f929d5439196ab8b,2026-07-18T07:24:15+00:00,network_exact_authority_month_checkpoint,0
00631L,2022-06-28,TWSE,106.0,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20220601&stockNo=00631L&response=json,487e5e723c8c5de9242be9b238eb102986105f0128016287f929d5439196ab8b,2026-07-18T07:24:15+00:00,network_exact_authority_month_checkpoint,0
00631L,2022-07-22,TWSE,102.3,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20220701&stockNo=00631L&response=json,4d3b838221ba333695a198f1108c92906f03dafc856dd6d7f5b3b6d13dec06aa,2026-07-18T05:50:24+00:00,previous_accepted_ticker_month_checkpoint,0
00631L,2022-09-02,TWSE,99.4,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20220901&stockNo=00631L&response=json,f018c79e3ab472789d582109a50d872cf5570584257eb6b95cf491c1b2ab1223,2026-07-18T05:50:25+00:00,previous_accepted_ticker_month_checkpoint,0
00631L,2022-10-07,TWSE,86.85,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20221001&stockNo=00631L&response=json,9006255b52d0988bf9c7562655369a710ba78d485c51f9bf77a6a847e50b073c,2026-07-18T05:50:26+00:00,previous_accepted_ticker_month_checkpoint,0
00631L,2022-10-21,TWSE,75.6,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20221001&stockNo=00631L&response=json,9006255b52d0988bf9c7562655369a710ba78d485c51f9bf77a6a847e50b073c,2026-07-18T05:50:26+00:00,previous_accepted_ticker_month_checkpoint,0
00631L,2022-11-03,TWSE,77.35,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20221101&stockNo=00631L&response=json,317118016378d21e509d48866aa67e8025502b5074e260540e1187c89106d68c,2026-07-18T07:24:16+00:00,network_exact_authority_month_checkpoint,0
00631L,2022-12-13,TWSE,97.65,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20221201&stockNo=00631L&response=json,c87025da91c31fc779d9a97c29c26c942ae13de209cf7a24e8c07161e04b9a1f,2026-07-18T05:50:28+00:00,previous_accepted_ticker_month_checkpoint,0
00631L,2023-01-10,TWSE,102.3,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20230101&stockNo=00631L&response=json,ae344fe5813274d09777bd729a3186e30a428e9099db6dbe4ecd422fc5512df1,2026-07-18T05:50:29+00:00,previous_accepted_ticker_month_checkpoint,0
00631L,2023-03-01,TWSE,112.5,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20230301&stockNo=00631L&response=json,103c971e5bc7185949a50f26b6137bb6916db39f451703fb1015b70db41f0525,2026-07-18T05:50:31+00:00,previous_accepted_ticker_month_checkpoint,0
00631L,2023-03-23,TWSE,117.0,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20230301&stockNo=00631L&response=json,103c971e5bc7185949a50f26b6137bb6916db39f451703fb1015b70db41f0525,2026-07-18T05:50:31+00:00,previous_accepted_ticker_month_checkpoint,0
00631L,2023-04-24,TWSE,113.8,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20230401&stockNo=00631L&response=json,a3971bf49eecc12b5a9747d285664311e9d94131715ea53c7a2950c8a8fe4a0c,2026-07-18T07:24:18+00:00,network_exact_authority_month_checkpoint,0
00631L,2023-05-08,TWSE,114.85,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20230501&stockNo=00631L&response=json,248f6175c97758f5bb81b61622a9f692269e4474065f75ae60843436f0c8d35e,2026-07-18T07:24:19+00:00,network_exact_authority_month_checkpoint,0
00631L,2023-08-24,TWSE,134.7,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20230801&stockNo=00631L&response=json,e9337cc7bd11193fd9eefa5f3ca2dab96e910399c5cbf4aea8da1d4277e58490,2026-07-18T05:50:34+00:00,previous_accepted_ticker_month_checkpoint,0
00631L,2023-09-07,TWSE,131.45,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20230901&stockNo=00631L&response=json,76ecf13814851ee367b1c10f8f57ce58fb1545a9ecb5621e251438d00549bbf8,2026-07-18T07:24:20+00:00,network_exact_authority_month_checkpoint,0
00631L,2023-10-03,TWSE,128.95,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20231001&stockNo=00631L&response=json,1585fec4ceb60a5e8ab20e764c515b3fd749b7f05737feb020581e73ad30d46d,2026-07-18T07:24:22+00:00,network_exact_authority_month_checkpoint,0
