date,theme,symbol,name,theme_rank,theme_score,capital_share,capital_share_5d_avg,capital_share_5d_change,turnover_value,turnover_value_5d,strong_stock_ratio,theme_risk_heat,stock_score,bucket,fundamental_pass,fundamental_score,fundamental_data_status,fundamental_source_date,fundamental_reason,risk_heat,liquidity,foreign_5d,trust_5d,margin_change_5d,stock_turnover_rank_in_theme,stock_turnover_share_in_theme,stock_turnover_share_change_5d,theme_leader_flag,theme_second_line_flag,theme_laggard_rebound_flag,overheated_flag
2022-11-17,ASIC/IP,3443,創意,1,100.0,40.2,35.9,5.4,29007.8,161022.5,75.0,57.1,55.6,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,66.5,100.0,0,0,0,1,30.0,12.8,true,false,false,false
2022-11-17,ASIC/IP,3661,世芯-KY,1,100.0,40.2,35.9,5.4,29007.8,161022.5,75.0,57.1,54.8,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,53.1,100.0,0,0,0,3,16.2,-1.9,false,false,false,false
2022-11-17,ASIC/IP,3035,智原,1,100.0,40.2,35.9,5.4,29007.8,161022.5,75.0,57.1,53.9,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,51.2,100.0,0,0,0,4,12.3,-1.8,false,false,false,false
2022-11-17,ASIC/IP,6531,愛普*,1,100.0,40.2,35.9,5.4,29007.8,161022.5,75.0,57.1,45.3,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,42.8,75.1,0,0,0,7,5.2,-0.5,false,false,false,false
2022-11-17,ASIC/IP,3529,力旺,1,100.0,40.2,35.9,5.4,29007.8,161022.5,75.0,57.1,55.1,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,45.4,100.0,0,0,0,5,10.7,2.7,false,true,false,false
2022-11-17,ASIC/IP,5274,信驊,1,100.0,40.2,35.9,5.4,29007.8,161022.5,75.0,57.1,47.1,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,46.6,83.0,0,0,0,6,5.7,0.8,false,false,false,false
2022-11-17,ASIC/IP,2454,聯發科,1,100.0,40.2,35.9,5.4,29007.8,161022.5,75.0,57.1,58.1,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,42.8,100.0,0,0,0,2,17.0,-9.2,true,false,false,false
2022-11-17,ASIC/IP,2379,瑞昱,1,100.0,40.2,35.9,5.4,29007.8,161022.5,75.0,57.1,32.4,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,43.5,41.4,0,0,0,8,2.9,-2.9,false,false,false,false
2022-11-17,PCB/載板,3037,欣興,2,71.9,22.6,26.4,-4.8,16290.5,121316.9,53.3,46.0,67.1,theme_leader,true,70.0,ok,2022-01-03,fundamental checks passed,34.5,100.0,6200,3100,6.0,1,35.5,-2.3,true,false,false,false
2022-11-17,PCB/載板,8046,南電,2,71.9,22.6,26.4,-4.8,16290.5,121316.9,53.3,46.0,64.1,theme_leader,true,70.0,ok,2022-01-03,fundamental checks passed,34.5,100.0,3300,1800,8.0,2,27.1,1.9,true,false,false,false
2022-11-17,PCB/載板,3189,景碩,2,71.9,22.6,26.4,-4.8,16290.5,121316.9,53.3,46.0,56.2,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,34.5,92.9,0,0,0,3,11.4,0.3,false,true,false,false
2022-11-17,PCB/載板,2368,金像電,2,71.9,22.6,26.4,-4.8,16290.5,121316.9,53.3,46.0,32.9,watch,true,100.0,ok,2022-01-03,fundamental checks passed,42.4,39.8,2800,1200,13.8,5,4.9,-0.4,false,false,false,false
2022-11-17,PCB/載板,2383,台光電,2,71.9,22.6,26.4,-4.8,16290.5,121316.9,53.3,46.0,26.6,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,38.0,20.2,0,0,0,6,2.5,0.4,false,false,false,false
