date,theme,symbol,name,theme_rank,theme_score,capital_share,capital_share_5d_avg,capital_share_5d_change,turnover_value,turnover_value_5d,strong_stock_ratio,theme_risk_heat,stock_score,bucket,fundamental_pass,fundamental_score,fundamental_data_status,fundamental_source_date,fundamental_reason,risk_heat,liquidity,foreign_5d,trust_5d,margin_change_5d,stock_turnover_rank_in_theme,stock_turnover_share_in_theme,stock_turnover_share_change_5d,theme_leader_flag,theme_second_line_flag,theme_laggard_rebound_flag,overheated_flag
2022-03-03,ASIC/IP,3443,創意,1,100.0,41.9,37.6,5.3,39098.8,174332.4,62.5,50.3,34.9,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,47.1,51.8,0,0,0,7,2.7,0.8,false,false,false,false
2022-03-03,ASIC/IP,3661,世芯-KY,1,100.0,41.9,37.6,5.3,39098.8,174332.4,62.5,50.3,55.1,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,42.8,100.0,0,0,0,3,8.5,2.4,false,true,false,false
2022-03-03,ASIC/IP,3035,智原,1,100.0,41.9,37.6,5.3,39098.8,174332.4,62.5,50.3,74.4,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,44.2,100.0,0,0,0,1,64.8,10.7,true,false,false,false
2022-03-03,ASIC/IP,6531,愛普*,1,100.0,41.9,37.6,5.3,39098.8,174332.4,62.5,50.3,48.1,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,37.7,79.8,0,0,0,5,4.1,-2.8,false,false,false,false
2022-03-03,ASIC/IP,3529,力旺,1,100.0,41.9,37.6,5.3,39098.8,174332.4,62.5,50.3,53.4,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,37.7,94.3,0,0,0,4,4.8,-0.3,false,false,false,false
2022-03-03,ASIC/IP,5274,信驊,1,100.0,41.9,37.6,5.3,39098.8,174332.4,62.5,50.3,28.0,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,44.2,30.5,0,0,0,8,1.6,-0.5,false,false,false,false
2022-03-03,ASIC/IP,2454,聯發科,1,100.0,41.9,37.6,5.3,39098.8,174332.4,62.5,50.3,57.4,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,37.7,100.0,0,0,0,2,10.5,-8.7,false,false,false,false
2022-03-03,ASIC/IP,2379,瑞昱,1,100.0,41.9,37.6,5.3,39098.8,174332.4,62.5,50.3,39.6,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,42.4,60.7,0,0,0,6,3.1,-1.7,false,false,false,false
2022-03-03,記憶體,2408,南亞科,2,85.5,27.2,15.6,14.5,25416.0,72858.7,70.0,56.3,35.3,watch,true,100.0,ok,2022-01-03,fundamental checks passed,56.8,59.2,12000,1800,9.5,7,4.7,-2.6,false,false,false,false
2022-03-03,記憶體,2344,華邦電,2,85.5,27.2,15.6,14.5,25416.0,72858.7,70.0,56.3,39.3,watch,true,100.0,ok,2022-01-03,fundamental checks passed,51.1,65.2,8500,2400,5.2,6,5.1,-5.0,false,false,false,false
2022-03-03,記憶體,2337,旺宏,2,85.5,27.2,15.6,14.5,25416.0,72858.7,70.0,56.3,42.9,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,50.9,74.6,0,0,0,5,5.9,-1.8,false,false,false,false
2022-03-03,記憶體,3006,晶豪科,2,85.5,27.2,15.6,14.5,25416.0,72858.7,70.0,56.3,64.3,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,71.0,100.0,0,0,0,1,58.9,38.8,true,false,false,true
2022-03-03,記憶體,3260,威剛,2,85.5,27.2,15.6,14.5,25416.0,72858.7,70.0,56.3,55.1,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,43.1,100.0,0,0,0,2,8.7,-1.5,false,false,false,false
2022-03-03,記憶體,8299,群聯,2,85.5,27.2,15.6,14.5,25416.0,72858.7,70.0,56.3,53.3,watch,true,100.0,ok,2022-01-03,fundamental checks passed,48.4,100.0,2600,900,3.5,3,8.1,-6.4,false,false,false,false
2022-03-03,記憶體,8271,宇瞻,2,85.5,27.2,15.6,14.5,25416.0,72858.7,70.0,56.3,18.4,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,42.2,3.0,0,0,0,9,0.2,-0.6,false,false,false,false
2022-03-03,記憶體,8088,品安,2,85.5,27.2,15.6,14.5,25416.0,72858.7,70.0,56.3,16.3,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,45.7,0.1,0,0,0,10,0.0,-0.0,false,false,false,false
2022-03-03,記憶體,6531,愛普*,2,85.5,27.2,15.6,14.5,25416.0,72858.7,70.0,56.3,47.5,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,42.2,79.8,0,0,0,4,6.3,-14.2,false,false,false,false
2022-03-03,記憶體,6770,力積電,2,85.5,27.2,15.6,14.5,25416.0,72858.7,70.0,56.3,27.6,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,42.2,27.3,0,0,0,8,2.1,-6.8,false,false,false,false
2022-03-03,PCB/載板,3037,欣興,3,49.0,15.7,25.8,-12.7,14671.9,123770.1,26.7,45.0,70.2,theme_leader,true,70.0,ok,2022-01-03,fundamental checks passed,33.8,100.0,6200,3100,6.0,1,43.7,-10.4,true,false,false,false
2022-03-03,PCB/載板,8046,南電,3,49.0,15.7,25.8,-12.7,14671.9,123770.1,26.7,45.0,62.2,theme_leader,true,70.0,ok,2022-01-03,fundamental checks passed,33.8,100.0,3300,1800,8.0,2,21.0,9.6,true,false,false,false
2022-03-03,PCB/載板,3189,景碩,3,49.0,15.7,25.8,-12.7,14671.9,123770.1,26.7,45.0,60.2,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,33.8,100.0,0,0,0,3,15.3,-3.1,false,false,false,false
2022-03-03,PCB/載板,2368,金像電,3,49.0,15.7,25.8,-12.7,14671.9,123770.1,26.7,45.0,35.8,theme_second_line,true,100.0,ok,2022-01-03,fundamental checks passed,33.8,40.1,2800,1200,13.8,5,5.5,0.2,false,true,false,false
2022-03-03,PCB/載板,2383,台光電,3,49.0,15.7,25.8,-12.7,14671.9,123770.1,26.7,45.0,26.4,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,33.8,16.3,0,0,0,6,2.2,-0.4,false,false,false,false
2022-03-03,PCB/載板,6274,台燿,3,49.0,15.7,25.8,-12.7,14671.9,123770.1,26.7,45.0,22.4,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,33.8,6.4,0,0,0,10,0.9,0.1,false,false,false,false
2022-03-03,PCB/載板,6213,聯茂,3,49.0,15.7,25.8,-12.7,14671.9,123770.1,26.7,45.0,22.2,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,33.8,5.9,0,0,0,11,0.8,0.2,false,false,false,false
2022-03-03,PCB/載板,8358,金居,3,49.0,15.7,25.8,-12.7,14671.9,123770.1,26.7,45.0,24.2,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,33.8,10.9,0,0,0,7,1.5,-0.3,false,false,false,false
2022-03-03,PCB/載板,2313,華通,3,49.0,15.7,25.8,-12.7,14671.9,123770.1,26.7,45.0,39.4,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,33.8,49.1,0,0,0,4,6.7,3.3,false,true,false,false
2022-03-03,PCB/載板,3044,健鼎,3,49.0,15.7,25.8,-12.7,14671.9,123770.1,26.7,45.0,22.9,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,33.8,7.6,0,0,0,9,1.0,0.5,false,false,false,false
2022-03-03,PCB/載板,4958,臻鼎-KY,3,49.0,15.7,25.8,-12.7,14671.9,123770.1,26.7,45.0,22.3,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,35.9,7.7,0,0,0,8,1.0,0.3,false,false,false,false
2022-03-03,PCB/載板,2316,楠梓電,3,49.0,15.7,25.8,-12.7,14671.9,123770.1,26.7,45.0,19.9,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,34.3,0.6,0,0,0,13,0.1,0.0,false,false,false,false
