date,theme,symbol,name,theme_rank,theme_score,capital_share,capital_share_5d_avg,capital_share_5d_change,turnover_value,turnover_value_5d,strong_stock_ratio,theme_risk_heat,stock_score,bucket,fundamental_pass,fundamental_score,fundamental_data_status,fundamental_source_date,fundamental_reason,risk_heat,liquidity,foreign_5d,trust_5d,margin_change_5d,stock_turnover_rank_in_theme,stock_turnover_share_in_theme,stock_turnover_share_change_5d,theme_leader_flag,theme_second_line_flag,theme_laggard_rebound_flag,overheated_flag
2022-06-14,ASIC/IP,3443,創意,1,84.8,38.3,36.5,2.2,22803.2,104868.7,0.0,45.0,57.2,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,33.8,98.0,0,0,0,4,8.6,-3.7,false,false,false,false
2022-06-14,ASIC/IP,3661,世芯-KY,1,84.8,38.3,36.5,2.2,22803.2,104868.7,0.0,45.0,62.6,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,33.8,100.0,0,0,0,2,22.1,8.1,true,false,false,false
2022-06-14,ASIC/IP,3035,智原,1,84.8,38.3,36.5,2.2,22803.2,104868.7,0.0,45.0,62.1,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,33.8,100.0,0,0,0,3,20.6,-0.7,false,false,false,false
2022-06-14,ASIC/IP,6531,愛普*,1,84.8,38.3,36.5,2.2,22803.2,104868.7,0.0,45.0,39.8,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,33.8,52.4,0,0,0,7,4.6,-1.3,false,false,false,false
2022-06-14,ASIC/IP,3529,力旺,1,84.8,38.3,36.5,2.2,22803.2,104868.7,0.0,45.0,49.0,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,33.8,76.5,0,0,0,6,6.7,0.5,false,false,false,false
2022-06-14,ASIC/IP,5274,信驊,1,84.8,38.3,36.5,2.2,22803.2,104868.7,0.0,45.0,55.6,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,33.8,93.7,0,0,0,5,8.2,3.7,false,true,false,false
2022-06-14,ASIC/IP,2454,聯發科,1,84.8,38.3,36.5,2.2,22803.2,104868.7,0.0,45.0,63.5,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,33.8,100.0,0,0,0,1,24.8,-8.0,true,false,false,false
2022-06-14,ASIC/IP,2379,瑞昱,1,84.8,38.3,36.5,2.2,22803.2,104868.7,0.0,45.0,39.0,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,33.8,50.3,0,0,0,8,4.4,1.3,false,false,false,false
2022-06-14,PCB/載板,3037,欣興,2,65.0,22.5,23.4,-1.1,13427.2,65992.6,33.3,45.0,63.9,theme_leader,true,70.0,ok,2022-01-03,fundamental checks passed,36.8,100.0,6200,3100,6.0,1,28.2,-1.6,true,false,false,false
2022-06-14,PCB/載板,8046,南電,2,65.0,22.5,23.4,-1.1,13427.2,65992.6,33.3,45.0,61.1,theme_second_line,true,70.0,ok,2022-01-03,fundamental checks passed,33.8,100.0,3300,1800,8.0,3,17.8,3.9,false,true,false,false
