date,theme,symbol,name,theme_rank,theme_score,capital_share,capital_share_5d_avg,capital_share_5d_change,turnover_value,turnover_value_5d,strong_stock_ratio,theme_risk_heat,stock_score,bucket,fundamental_pass,fundamental_score,fundamental_data_status,fundamental_source_date,fundamental_reason,risk_heat,liquidity,foreign_5d,trust_5d,margin_change_5d,stock_turnover_rank_in_theme,stock_turnover_share_in_theme,stock_turnover_share_change_5d,theme_leader_flag,theme_second_line_flag,theme_laggard_rebound_flag,overheated_flag
2022-09-06,ASIC/IP,3443,創意,1,91.0,39.2,37.2,2.5,19249.8,107509.2,12.5,45.0,57.8,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,42.1,100.0,0,0,0,3,15.5,4.6,false,true,false,false
2022-09-06,ASIC/IP,3661,世芯-KY,1,91.0,39.2,37.2,2.5,19249.8,107509.2,12.5,45.0,62.8,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,33.8,100.0,0,0,0,2,22.7,-4.9,true,false,false,false
2022-09-06,ASIC/IP,3035,智原,1,91.0,39.2,37.2,2.5,19249.8,107509.2,12.5,45.0,63.3,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,33.8,100.0,0,0,0,1,24.2,4.5,true,false,false,false
2022-09-06,ASIC/IP,6531,愛普*,1,91.0,39.2,37.2,2.5,19249.8,107509.2,12.5,45.0,36.8,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,33.8,43.7,0,0,0,7,4.5,-1.6,false,false,false,false
2022-09-06,ASIC/IP,3529,力旺,1,91.0,39.2,37.2,2.5,19249.8,107509.2,12.5,45.0,47.5,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,33.8,71.6,0,0,0,6,7.4,-0.7,false,false,false,false
2022-09-06,ASIC/IP,5274,信驊,1,91.0,39.2,37.2,2.5,19249.8,107509.2,12.5,45.0,34.5,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,33.8,37.9,0,0,0,8,3.9,-0.5,false,false,false,false
2022-09-06,ASIC/IP,2454,聯發科,1,91.0,39.2,37.2,2.5,19249.8,107509.2,12.5,45.0,59.4,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,33.8,100.0,0,0,0,4,13.0,-6.2,false,false,false,false
2022-09-06,ASIC/IP,2379,瑞昱,1,91.0,39.2,37.2,2.5,19249.8,107509.2,12.5,45.0,52.0,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,33.8,83.2,0,0,0,5,8.6,4.7,false,true,false,false
2022-09-06,PCB/載板,3037,欣興,2,69.3,22.3,23.3,-1.3,10969.3,68448.1,46.7,45.0,61.3,theme_leader,true,70.0,ok,2022-01-03,fundamental checks passed,36.6,100.0,6200,3100,6.0,1,20.8,-12.6,true,false,false,false
2022-09-06,PCB/載板,8046,南電,2,69.3,22.3,23.3,-1.3,10969.3,68448.1,46.7,45.0,58.8,theme_leader,true,70.0,ok,2022-01-03,fundamental checks passed,38.6,97.6,3300,1800,8.0,2,17.8,-4.3,true,false,false,false
2022-09-06,PCB/載板,3189,景碩,2,69.3,22.3,23.3,-1.3,10969.3,68448.1,46.7,45.0,36.0,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,35.5,40.2,0,0,0,6,7.3,-3.0,false,false,false,false
2022-09-06,PCB/載板,2368,金像電,2,69.3,22.3,23.3,-1.3,10969.3,68448.1,46.7,45.0,27.7,watch,true,100.0,ok,2022-01-03,fundamental checks passed,33.8,19.0,2800,1200,13.8,8,3.5,-0.4,false,false,false,false
2022-09-06,PCB/載板,2383,台光電,2,69.3,22.3,23.3,-1.3,10969.3,68448.1,46.7,45.0,49.2,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,33.8,70.9,0,0,0,4,12.9,8.1,false,true,false,false
2022-09-06,PCB/載板,6274,台燿,2,69.3,22.3,23.3,-1.3,10969.3,68448.1,46.7,45.0,21.9,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,33.8,4.8,0,0,0,11,0.9,0.4,false,false,false,false
