date,theme,symbol,name,theme_rank,theme_score,capital_share,capital_share_5d_avg,capital_share_5d_change,turnover_value,turnover_value_5d,strong_stock_ratio,theme_risk_heat,stock_score,bucket,fundamental_pass,fundamental_score,fundamental_data_status,fundamental_source_date,fundamental_reason,risk_heat,liquidity,foreign_5d,trust_5d,margin_change_5d,stock_turnover_rank_in_theme,stock_turnover_share_in_theme,stock_turnover_share_change_5d,theme_leader_flag,theme_second_line_flag,theme_laggard_rebound_flag,overheated_flag
2022-03-18,記憶體,2408,南亞科,1,77.7,23.0,15.6,9.2,21238.1,64067.7,70.0,51.9,27.1,watch,true,100.0,ok,2022-01-03,fundamental checks passed,42.2,25.3,12000,1800,9.5,7,2.4,-7.7,false,false,false,false
2022-03-18,記憶體,2344,華邦電,1,77.7,23.0,15.6,9.2,21238.1,64067.7,70.0,51.9,56.4,watch,true,100.0,ok,2022-01-03,fundamental checks passed,45.8,100.0,8500,2400,5.2,2,14.8,4.0,false,false,false,false
2022-03-18,記憶體,2337,旺宏,1,77.7,23.0,15.6,9.2,21238.1,64067.7,70.0,51.9,27.8,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,43.7,28.6,0,0,0,6,2.7,-2.7,false,false,false,false
2022-03-18,記憶體,3006,晶豪科,1,77.7,23.0,15.6,9.2,21238.1,64067.7,70.0,51.9,74.9,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,44.7,100.0,0,0,0,1,66.7,30.6,true,false,false,false
2022-03-18,記憶體,3260,威剛,1,77.7,23.0,15.6,9.2,21238.1,64067.7,70.0,51.9,23.6,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,38.9,13.8,0,0,0,8,1.3,-3.8,false,false,false,false
2022-03-18,記憶體,8299,群聯,1,77.7,23.0,15.6,9.2,21238.1,64067.7,70.0,51.9,30.5,watch,true,100.0,ok,2022-01-03,fundamental checks passed,38.9,31.7,2600,900,3.5,5,3.0,-9.7,false,false,false,false
2022-03-18,記憶體,8271,宇瞻,1,77.7,23.0,15.6,9.2,21238.1,64067.7,70.0,51.9,18.5,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,39.7,1.1,0,0,0,9,0.1,-0.3,false,false,false,false
2022-03-18,記憶體,8088,品安,1,77.7,23.0,15.6,9.2,21238.1,64067.7,70.0,51.9,17.8,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,40.7,0.0,0,0,0,10,0.0,-0.0,false,false,false,false
2022-03-18,記憶體,6531,愛普*,1,77.7,23.0,15.6,9.2,21238.1,64067.7,70.0,51.9,37.7,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,38.9,50.6,0,0,0,3,4.8,-9.0,false,false,false,false
2022-03-18,記憶體,6770,力積電,1,77.7,23.0,15.6,9.2,21238.1,64067.7,70.0,51.9,32.7,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,48.7,45.3,0,0,0,4,4.3,-1.5,false,false,false,false
2022-03-18,ASIC/IP,3443,創意,2,76.0,27.3,36.5,-11.5,25232.9,141482.0,37.5,45.0,25.2,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,33.8,14.2,0,0,0,8,1.1,-0.7,false,false,false,false
2022-03-18,ASIC/IP,3661,世芯-KY,2,76.0,27.3,36.5,-11.5,25232.9,141482.0,37.5,45.0,60.5,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,33.8,100.0,0,0,0,3,16.1,1.5,false,true,false,false
2022-03-18,ASIC/IP,3035,智原,2,76.0,27.3,36.5,-11.5,25232.9,141482.0,37.5,45.0,66.1,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,33.8,100.0,0,0,0,1,32.2,-6.1,true,false,false,false
2022-03-18,ASIC/IP,6531,愛普*,2,76.0,27.3,36.5,-11.5,25232.9,141482.0,37.5,45.0,39.0,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,33.8,50.6,0,0,0,7,4.0,-0.8,false,false,false,false
2022-03-18,ASIC/IP,3529,力旺,2,76.0,27.3,36.5,-11.5,25232.9,141482.0,37.5,45.0,56.1,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,40.9,100.0,0,0,0,4,9.5,3.7,false,true,false,false
2022-03-18,ASIC/IP,5274,信驊,2,76.0,27.3,36.5,-11.5,25232.9,141482.0,37.5,45.0,51.2,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,34.4,83.5,0,0,0,5,6.6,3.4,false,true,false,false
2022-03-18,ASIC/IP,2454,聯發科,2,76.0,27.3,36.5,-11.5,25232.9,141482.0,37.5,45.0,63.6,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,34.2,100.0,0,0,0,2,25.2,-2.9,true,false,false,false
2022-03-18,ASIC/IP,2379,瑞昱,2,76.0,27.3,36.5,-11.5,25232.9,141482.0,37.5,45.0,45.2,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,33.8,66.9,0,0,0,6,5.3,1.9,false,false,false,false
2022-03-18,PCB/載板,3037,欣興,3,63.7,15.5,20.1,-5.8,14312.6,78175.1,73.3,53.3,65.4,theme_leader,true,70.0,ok,2022-01-03,fundamental checks passed,40.0,100.0,6200,3100,6.0,1,35.4,-13.7,true,false,false,false
2022-03-18,PCB/載板,8046,南電,3,63.7,15.5,20.1,-5.8,14312.6,78175.1,73.3,53.3,49.4,watch,true,70.0,ok,2022-01-03,fundamental checks passed,40.0,78.8,3300,1800,8.0,4,11.0,-4.2,false,false,false,false
2022-03-18,PCB/載板,3189,景碩,3,63.7,15.5,20.1,-5.8,14312.6,78175.1,73.3,53.3,57.8,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,43.2,100.0,0,0,0,2,16.4,-0.5,true,false,false,false
2022-03-18,PCB/載板,2368,金像電,3,63.7,15.5,20.1,-5.8,14312.6,78175.1,73.3,53.3,41.9,theme_second_line,true,100.0,ok,2022-01-03,fundamental checks passed,51.2,68.4,2800,1200,13.8,5,9.6,4.8,false,true,false,false
2022-03-18,PCB/載板,2383,台光電,3,63.7,15.5,20.1,-5.8,14312.6,78175.1,73.3,53.3,23.1,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,40.0,12.6,0,0,0,8,1.8,-1.0,false,false,false,false
2022-03-18,PCB/載板,6274,台燿,3,63.7,15.5,20.1,-5.8,14312.6,78175.1,73.3,53.3,20.0,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,44.4,8.4,0,0,0,10,1.2,0.3,false,false,false,false
2022-03-18,PCB/載板,6213,聯茂,3,63.7,15.5,20.1,-5.8,14312.6,78175.1,73.3,53.3,22.3,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,43.4,13.4,0,0,0,7,1.9,0.2,false,false,false,false
2022-03-18,PCB/載板,8358,金居,3,63.7,15.5,20.1,-5.8,14312.6,78175.1,73.3,53.3,19.4,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,42.8,5.5,0,0,0,11,0.8,-0.1,false,false,false,false
2022-03-18,PCB/載板,2313,華通,3,63.7,15.5,20.1,-5.8,14312.6,78175.1,73.3,53.3,34.5,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,56.0,53.4,0,0,0,6,7.5,3.9,false,false,true,false
2022-03-18,PCB/載板,3044,健鼎,3,63.7,15.5,20.1,-5.8,14312.6,78175.1,73.3,53.3,21.4,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,41.5,9.7,0,0,0,9,1.4,0.7,false,false,false,false
2022-03-18,PCB/載板,4958,臻鼎-KY,3,63.7,15.5,20.1,-5.8,14312.6,78175.1,73.3,53.3,50.4,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,53.4,91.4,0,0,0,3,12.8,9.5,false,true,false,false
2022-03-18,PCB/載板,2316,楠梓電,3,63.7,15.5,20.1,-5.8,14312.6,78175.1,73.3,53.3,16.0,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,47.6,0.7,0,0,0,14,0.1,0.0,false,false,false,false
2022-03-18,PCB/載板,2367,燿華,3,63.7,15.5,20.1,-5.8,14312.6,78175.1,73.3,53.3,18.5,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,40.0,1.2,0,0,0,12,0.2,0.0,false,false,false,false
2022-03-18,PCB/載板,1815,富喬,3,63.7,15.5,20.1,-5.8,14312.6,78175.1,73.3,53.3,16.8,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,45.3,1.1,0,0,0,13,0.2,0.1,false,false,false,false
2022-03-18,PCB/載板,5439,高技,3,63.7,15.5,20.1,-5.8,14312.6,78175.1,73.3,53.3,18.0,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,40.7,0.5,0,0,0,15,0.1,-0.0,false,false,false,false
2022-03-18,AI伺服器/ODM,2382,廣達,4,55.4,17.0,14.1,3.6,15708.6,56500.6,37.5,45.0,38.1,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,34.2,46.5,0,0,0,5,5.9,-1.1,false,false,false,false
2022-03-18,AI伺服器/ODM,3231,緯創,4,55.4,17.0,14.1,3.6,15708.6,56500.6,37.5,45.0,26.5,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,35.8,18.4,0,0,0,7,2.3,-0.6,false,false,false,false
2022-03-18,AI伺服器/ODM,6669,緯穎,4,55.4,17.0,14.1,3.6,15708.6,56500.6,37.5,45.0,27.2,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,33.8,18.5,0,0,0,6,2.4,-5.4,false,false,false,false
