date,theme,symbol,name,theme_rank,theme_score,capital_share,capital_share_5d_avg,capital_share_5d_change,turnover_value,turnover_value_5d,strong_stock_ratio,theme_risk_heat,stock_score,bucket,fundamental_pass,fundamental_score,fundamental_data_status,fundamental_source_date,fundamental_reason,risk_heat,liquidity,foreign_5d,trust_5d,margin_change_5d,stock_turnover_rank_in_theme,stock_turnover_share_in_theme,stock_turnover_share_change_5d,theme_leader_flag,theme_second_line_flag,theme_laggard_rebound_flag,overheated_flag
2022-05-19,ASIC/IP,3443,創意,1,100.0,43.0,42.2,0.9,25997.2,131667.0,62.5,47.3,57.7,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,44.4,100.0,0,0,0,2,17.1,6.6,true,false,false,false
2022-05-19,ASIC/IP,3661,世芯-KY,1,100.0,43.0,42.2,0.9,25997.2,131667.0,62.5,47.3,57.4,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,40.9,100.0,0,0,0,4,13.2,-2.5,false,false,false,false
2022-05-19,ASIC/IP,3035,智原,1,100.0,43.0,42.2,0.9,25997.2,131667.0,62.5,47.3,64.0,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,37.7,100.0,0,0,0,1,29.5,-2.7,true,false,false,false
2022-05-19,ASIC/IP,6531,愛普*,1,100.0,43.0,42.2,0.9,25997.2,131667.0,62.5,47.3,53.2,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,44.3,96.7,0,0,0,6,7.4,-2.5,false,false,false,false
2022-05-19,ASIC/IP,3529,力旺,1,100.0,43.0,42.2,0.9,25997.2,131667.0,62.5,47.3,56.7,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,35.4,99.1,0,0,0,5,7.6,-0.5,false,false,false,false
2022-05-19,ASIC/IP,5274,信驊,1,100.0,43.0,42.2,0.9,25997.2,131667.0,62.5,47.3,35.4,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,35.4,42.6,0,0,0,8,3.3,-0.0,false,false,false,false
2022-05-19,ASIC/IP,2454,聯發科,1,100.0,43.0,42.2,0.9,25997.2,131667.0,62.5,47.3,59.8,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,35.4,100.0,0,0,0,3,15.6,0.5,false,true,false,false
2022-05-19,ASIC/IP,2379,瑞昱,1,100.0,43.0,42.2,0.9,25997.2,131667.0,62.5,47.3,47.1,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,44.2,80.5,0,0,0,7,6.2,1.2,false,false,false,false
2022-05-19,PCB/載板,3037,欣興,2,52.4,18.6,20.6,-2.6,11235.1,64171.5,20.0,45.0,68.7,theme_leader,true,70.0,ok,2022-01-03,fundamental checks passed,33.8,100.0,6200,3100,6.0,1,39.4,2.8,true,false,false,false
2022-05-19,PCB/載板,8046,南電,2,52.4,18.6,20.6,-2.6,11235.1,64171.5,20.0,45.0,46.0,theme_second_line,true,70.0,ok,2022-01-03,fundamental checks passed,33.8,63.4,3300,1800,8.0,3,11.3,0.9,false,true,false,false
2022-05-19,PCB/載板,3189,景碩,2,52.4,18.6,20.6,-2.6,11235.1,64171.5,20.0,45.0,42.5,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,33.8,54.8,0,0,0,4,9.8,-6.0,false,false,false,false
2022-05-19,PCB/載板,2368,金像電,2,52.4,18.6,20.6,-2.6,11235.1,64171.5,20.0,45.0,39.7,watch,true,100.0,ok,2022-01-03,fundamental checks passed,33.8,48.0,2800,1200,13.8,5,8.5,-3.8,false,false,false,false
2022-05-19,PCB/載板,2383,台光電,2,52.4,18.6,20.6,-2.6,11235.1,64171.5,20.0,45.0,30.3,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2022-01-03,PE or revenue data missing; excluded from qualified candidates,33.8,25.4,0,0,0,6,4.5,-0.1,false,false,false,false
