ticker,date,source_rows,distinct_close_values,close_values,source_components
2481,2023-12-04,3,2,27.6|68.5,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
2486,2023-10-11,3,2,9.12|50.5,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
2486,2026-03-11,3,2,10.6|140.5,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
2492,2023-10-11,3,2,36.05|102.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
2492,2026-03-11,3,2,112.0|131.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
2497,2022-11-28,4,2,29.0|76.1,core_normalized_local_close_index|p1_official_raw_annual_compact|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
2515,2024-01-04,3,2,8.11|13.25,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
2603,2022-11-28,4,2,16.5|157.5,core_normalized_local_close_index|p1_official_raw_annual_compact|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
2605,2026-03-11,3,2,21.7|34.45,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
2606,2024-01-04,3,2,29.65|54.4,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
2610,2022-08-04,4,2,21.05|21.7,core_normalized_local_close_index|p1_official_raw_annual_compact|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
2610,2023-05-29,3,2,12.2|21.65,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
2610,2023-12-04,3,2,12.2|21.6,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
2618,2022-08-04,4,2,30.55|32.3,core_normalized_local_close_index|p1_official_raw_annual_compact|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
2618,2022-11-28,2,2,15.5|26.25,p1_official_raw_annual_compact|p3_official_raw_annual_compact
2618,2023-05-29,3,2,15.5|33.6,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
2618,2023-12-04,3,2,15.5|31.5,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
2618,2024-01-04,3,2,11.3|33.5,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
2634,2022-11-28,2,2,31.9|37.55,p1_official_raw_annual_compact|p3_official_raw_annual_compact
2634,2023-05-29,3,2,37.55|55.8,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
2637,2022-11-28,4,2,29.6|59.4,core_normalized_local_close_index|p1_official_raw_annual_compact|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
2707,2022-11-28,2,2,153.5|212.5,p1_official_raw_annual_compact|p3_official_raw_annual_compact
2727,2022-11-28,2,2,131.0|155.0,p1_official_raw_annual_compact|p3_official_raw_annual_compact
2727,2023-05-29,3,2,131.0|320.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
2731,2023-12-04,3,2,100.5|143.5,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
2801,2022-08-04,4,2,17.55|17.65,core_normalized_local_close_index|p1_official_raw_annual_compact|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
2801,2023-05-29,3,2,16.35|18.15,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
2834,2022-08-04,4,2,12.0|12.6,core_normalized_local_close_index|p1_official_raw_annual_compact|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
2834,2022-11-28,4,2,8.32|12.7,core_normalized_local_close_index|p1_official_raw_annual_compact|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
2834,2026-03-11,2,2,8.32|15.2,p3_official_raw_annual_compact|shifted_reusable_combined_close_index
2880,2023-05-29,3,2,16.6|22.2,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
2880,2023-10-11,3,2,16.35|21.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
2880,2023-12-04,3,2,16.6|21.9,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
2881,2023-12-04,3,2,50.6|64.4,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
2883,2023-12-04,3,2,9.83|12.35,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
2884,2022-08-04,2,2,27.3|28.05,p1_official_raw_annual_compact|p3_official_raw_annual_compact
2884,2023-05-29,3,2,18.8|25.8,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
2884,2023-12-04,3,2,18.8|25.25,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
2884,2024-01-04,3,2,25.7|27.5,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
2884,2025-07-17,3,2,35.0|35.25,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
2885,2023-10-11,3,2,12.35|25.5,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
2885,2023-12-04,3,2,13.7|26.35,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
2885,2024-01-04,3,2,18.75|27.2,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
2886,2022-08-04,2,2,35.65|36.05,p1_official_raw_annual_compact|p3_official_raw_annual_compact
2886,2023-05-29,3,2,23.75|36.2,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
2886,2023-10-11,3,2,23.3|38.5,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
2886,2023-12-04,3,2,23.75|39.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
2886,2024-01-04,3,2,29.95|38.75,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
2886,2025-07-17,3,2,42.05|42.2,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
2886,2026-01-06,2,2,40.55|46.7,p3_official_raw_annual_compact|shifted_reusable_combined_close_index
2887,2022-08-04,2,2,15.6|17.45,p1_official_raw_annual_compact|p3_official_raw_annual_compact
2887,2022-11-28,4,2,13.7|14.65,core_normalized_local_close_index|p1_official_raw_annual_compact|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
2887,2023-05-29,3,2,13.7|18.4,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
2887,2026-03-11,3,2,13.7|24.35,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
2888,2022-08-04,2,2,8.49|8.96,p1_official_raw_annual_compact|p3_official_raw_annual_compact
2888,2022-11-28,2,2,8.73|10.6,p1_official_raw_annual_compact|p3_official_raw_annual_compact
2888,2023-05-29,3,2,8.63|10.6,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
2890,2022-08-04,4,2,16.8|17.25,core_normalized_local_close_index|p1_official_raw_annual_compact|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
2890,2022-11-28,4,2,9.54|17.5,core_normalized_local_close_index|p1_official_raw_annual_compact|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
2890,2023-05-29,3,2,9.54|17.15,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
2890,2023-12-04,3,2,9.54|19.1,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
2890,2024-01-04,3,2,11.0|19.4,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
2890,2026-03-11,3,2,9.54|31.75,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
2891,2022-08-04,2,2,22.25|24.45,p1_official_raw_annual_compact|p3_official_raw_annual_compact
2891,2023-12-04,3,2,20.6|26.9,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
2891,2024-01-04,3,2,19.4|28.15,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
2891,2025-07-17,3,2,42.7|42.8,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
2891,2026-03-11,3,2,20.6|51.2,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
2892,2022-08-04,4,2,25.55|26.8,core_normalized_local_close_index|p1_official_raw_annual_compact|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
2892,2022-11-28,2,2,19.25|25.85,p1_official_raw_annual_compact|p3_official_raw_annual_compact
2892,2023-05-29,3,2,19.25|28.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
2892,2025-07-17,3,2,29.8|29.9,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
2912,2023-05-29,3,2,279.0|283.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
3005,2023-10-11,3,2,46.0|77.6,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
3006,2019-10-03,2,2,33.25|36.95,p1_official_raw_annual_compact|shifted_reusable_combined_close_index
3008,2022-08-04,2,2,2035.0|2040.0,p1_official_raw_annual_compact|p3_official_raw_annual_compact
3008,2022-11-28,4,2,2275.0|4305.0,core_normalized_local_close_index|p1_official_raw_annual_compact|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
3008,2023-12-04,3,2,2385.0|4305.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
3008,2024-01-04,3,2,2650.0|3715.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
3008,2026-03-11,3,2,2390.0|4305.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
3013,2023-10-11,3,2,18.05|47.75,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
3013,2023-12-04,3,2,21.8|48.7,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
3014,2023-05-29,3,2,36.25|113.5,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
3016,2022-08-04,2,2,77.9|87.4,p1_official_raw_annual_compact|p3_official_raw_annual_compact
3017,2022-11-28,2,2,31.9|111.5,p1_official_raw_annual_compact|p3_official_raw_annual_compact
3017,2023-05-29,3,2,31.9|206.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
3017,2023-10-11,3,2,24.7|336.5,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
3017,2025-07-17,3,2,844.0|891.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
3025,2023-05-29,3,2,17.9|44.65,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
3029,2023-05-29,3,2,18.8|67.3,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
3030,2025-07-17,3,2,149.5|152.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
3030,2026-03-11,3,2,42.3|253.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
3032,2023-05-29,3,2,39.0|60.9,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
3032,2023-10-11,3,2,43.7|71.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
3032,2023-12-04,3,2,39.0|70.9,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
3032,2025-07-17,3,2,93.0|93.5,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
3032,2025-08-20,3,2,75.6|96.5,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
3032,2025-08-21,3,2,75.6|96.4,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
3034,2023-12-04,3,2,113.0|514.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
3034,2024-01-04,3,2,265.5|495.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
3035,2022-08-04,2,2,149.0|189.0,p1_official_raw_annual_compact|p3_official_raw_annual_compact
3035,2022-11-28,4,2,61.0|168.5,core_normalized_local_close_index|p1_official_raw_annual_compact|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
3036,2019-10-03,2,2,38.35|41.1,p1_official_raw_annual_compact|shifted_reusable_combined_close_index
3036,2026-03-11,3,2,46.7|231.5,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
3037,2022-08-04,4,2,146.0|160.0,core_normalized_local_close_index|p1_official_raw_annual_compact|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
3037,2022-11-28,4,2,17.45|155.5,core_normalized_local_close_index|p1_official_raw_annual_compact|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
3044,2022-08-04,2,2,99.8|102.0,p1_official_raw_annual_compact|p3_official_raw_annual_compact
3044,2023-10-11,3,2,78.0|193.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
3044,2023-12-04,3,2,95.3|197.5,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
3044,2024-01-04,3,2,121.0|194.5,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
3044,2025-07-17,3,2,247.5|248.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
3044,2025-08-20,3,2,299.5|311.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
3044,2025-08-21,3,2,299.5|311.5,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
3044,2026-03-11,3,2,95.3|357.5,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
3045,2023-05-29,3,2,103.0|107.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
3045,2023-10-11,3,2,95.9|107.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
3045,2023-12-04,3,2,99.8|107.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
3167,2025-07-17,3,2,156.0|161.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
3167,2025-08-20,3,2,206.0|214.5,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
3167,2025-08-21,3,2,214.5|226.5,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
3189,2022-11-28,4,2,55.3|122.0,core_normalized_local_close_index|p1_official_raw_annual_compact|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
3189,2025-08-20,3,2,102.5|132.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
3189,2025-08-21,3,2,105.0|132.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
3231,2025-07-17,3,2,118.0|119.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
3231,2025-08-20,3,2,113.5|139.5,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
3231,2025-08-21,3,2,111.5|139.5,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
3305,2025-08-20,3,2,95.9|102.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
3305,2025-08-21,3,2,91.7|102.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
3346,2024-01-04,3,2,27.65|50.4,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
3356,2022-08-04,2,2,28.4|29.0,p1_official_raw_annual_compact|p3_official_raw_annual_compact
3356,2022-11-28,2,2,39.6|44.45,p1_official_raw_annual_compact|p3_official_raw_annual_compact
3376,2023-12-04,3,2,73.7|122.5,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
3376,2024-01-04,3,2,120.0|148.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
3406,2022-08-04,4,2,373.5|422.0,core_normalized_local_close_index|p1_official_raw_annual_compact|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
3406,2022-11-28,2,2,299.0|395.5,p1_official_raw_annual_compact|p3_official_raw_annual_compact
3406,2023-10-11,3,2,143.0|385.5,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
3406,2023-12-04,3,2,299.0|391.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
3406,2024-01-04,3,2,420.5|617.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
3406,2025-07-17,3,2,416.0|418.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
3413,2019-10-03,2,2,114.5|197.0,p1_official_raw_annual_compact|shifted_reusable_combined_close_index
3443,2022-11-28,2,2,281.0|732.0,p1_official_raw_annual_compact|p3_official_raw_annual_compact
3443,2026-03-11,3,2,281.0|2375.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
3450,2025-07-17,3,2,205.0|208.5,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
3481,2026-03-11,3,2,12.45|30.3,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
3515,2022-08-04,2,2,94.7|100.5,p1_official_raw_annual_compact|p3_official_raw_annual_compact
3515,2022-11-28,4,2,72.6|132.5,core_normalized_local_close_index|p1_official_raw_annual_compact|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
3515,2024-01-04,3,2,200.0|235.5,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
3532,2022-08-04,2,2,163.5|183.0,p1_official_raw_annual_compact|p3_official_raw_annual_compact
3533,2022-11-28,4,2,186.5|879.0,core_normalized_local_close_index|p1_official_raw_annual_compact|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
3533,2026-03-11,3,2,186.5|1690.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
3545,2023-10-11,3,2,36.0|78.8,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
3583,2023-12-04,3,2,81.5|223.5,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
3583,2025-07-17,3,2,353.0|355.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
3596,2022-08-04,2,2,115.5|127.5,p1_official_raw_annual_compact|p3_official_raw_annual_compact
3596,2023-05-29,3,2,51.4|115.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
3596,2023-10-11,3,2,62.4|163.5,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
3596,2024-01-04,3,2,83.6|169.5,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
3605,2025-08-20,3,2,59.6|71.1,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
3605,2025-08-21,3,2,59.6|72.9,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
3653,2022-08-04,2,2,372.5|418.0,p1_official_raw_annual_compact|p3_official_raw_annual_compact
3653,2023-05-29,3,2,68.7|616.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
3653,2026-03-11,3,2,68.7|3485.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
3661,2022-08-04,4,2,638.0|804.0,core_normalized_local_close_index|p1_official_raw_annual_compact|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
3661,2022-11-28,4,2,88.0|890.0,core_normalized_local_close_index|p1_official_raw_annual_compact|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
3661,2023-05-29,3,2,88.0|1660.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
3661,2023-10-11,3,2,29.95|2770.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
3661,2023-12-04,3,2,88.0|3110.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
3661,2024-01-04,3,2,636.0|3365.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
3665,2022-08-04,4,2,306.0|306.5,core_normalized_local_close_index|p1_official_raw_annual_compact|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
3665,2026-03-11,3,2,288.5|1655.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
3694,2024-01-04,3,2,33.7|44.8,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
3702,2023-12-04,3,2,38.9|75.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
3704,2022-08-04,2,2,29.1|31.35,p1_official_raw_annual_compact|p3_official_raw_annual_compact
3704,2022-11-28,4,2,15.6|33.8,core_normalized_local_close_index|p1_official_raw_annual_compact|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
3704,2023-05-29,3,2,15.6|43.85,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
3706,2025-08-20,3,2,80.0|89.1,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
3706,2025-08-21,3,2,80.0|92.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
3711,2022-08-04,4,2,87.4|89.4,core_normalized_local_close_index|p1_official_raw_annual_compact|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
3711,2025-07-17,3,2,151.5|154.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
3711,2025-08-20,3,2,145.0|222.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
3711,2025-08-21,3,2,144.0|222.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
4746,2023-05-29,3,2,68.1|84.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
4746,2023-12-04,3,2,68.1|106.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
4763,2022-11-28,4,2,163.5|173.5,core_normalized_local_close_index|p1_official_raw_annual_compact|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
4904,2023-05-29,3,2,72.5|77.1,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
4904,2023-12-04,3,2,72.5|81.8,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
4904,2026-03-11,2,2,72.5|91.6,p3_official_raw_annual_compact|shifted_reusable_combined_close_index
4915,2022-11-28,2,2,57.4|80.7,p1_official_raw_annual_compact|p3_official_raw_annual_compact
4919,2022-08-04,2,2,106.5|124.5,p1_official_raw_annual_compact|p3_official_raw_annual_compact
4938,2023-05-29,3,2,70.3|74.7,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
4938,2023-10-11,3,2,73.5|78.1,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
4958,2022-08-04,2,2,111.5|116.5,p1_official_raw_annual_compact|p3_official_raw_annual_compact
4958,2022-11-28,4,2,68.1|118.0,core_normalized_local_close_index|p1_official_raw_annual_compact|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
4958,2025-07-17,3,2,114.0|114.5,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
4958,2026-03-11,3,2,68.1|174.5,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
4977,2022-11-28,2,2,99.3|119.5,p1_official_raw_annual_compact|p3_official_raw_annual_compact
4977,2025-07-17,3,2,90.6|91.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
5258,2022-08-04,4,2,60.6|66.5,core_normalized_local_close_index|p1_official_raw_annual_compact|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
5258,2022-11-28,4,2,24.5|66.3,core_normalized_local_close_index|p1_official_raw_annual_compact|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
5258,2023-10-11,3,2,41.0|120.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
5258,2023-12-04,3,2,24.5|141.5,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
5269,2023-12-04,3,2,363.0|1470.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
5284,2025-07-17,3,2,207.5|209.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
5388,2022-08-04,4,2,89.7|98.5,core_normalized_local_close_index|p1_official_raw_annual_compact|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
5388,2023-05-29,3,2,83.9|93.3,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
5434,2025-07-17,3,2,290.5|291.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
5469,2025-08-20,3,2,72.6|92.5,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
5469,2025-08-21,3,2,74.2|92.5,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
5871,2022-08-04,4,2,204.5|222.0,core_normalized_local_close_index|p1_official_raw_annual_compact|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
5871,2022-11-28,2,2,84.2|191.0,p1_official_raw_annual_compact|p3_official_raw_annual_compact
5876,2025-03-12,2,2,43.75|44.55,p3_official_raw_annual_compact|shifted_reusable_combined_close_index
5876,2025-07-17,2,2,44.6|44.9,p3_official_raw_annual_compact|shifted_reusable_combined_close_index
5876,2026-01-06,2,2,40.5|42.8,p3_official_raw_annual_compact|shifted_reusable_combined_close_index
5880,2023-10-11,3,2,14.15|26.1,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
5880,2024-01-23,2,2,25.2|25.3,p3_official_raw_annual_compact|shifted_reusable_combined_close_index
6117,2023-12-04,3,2,17.6|69.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
6139,2023-10-11,3,2,37.05|105.5,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
6139,2023-12-04,3,2,33.25|138.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
6139,2024-01-04,3,2,33.1|161.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
6176,2022-11-28,4,2,70.2|102.0,core_normalized_local_close_index|p1_official_raw_annual_compact|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
6191,2023-05-29,3,2,13.45|39.75,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
6191,2025-07-17,3,2,91.5|91.9,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
