ticker,market,requested_start,requested_end,actual_start,actual_end,trusted_nonofficial_adjusted_ready,official_adjusted_ready,official_raw_plus_corporate_action_guard_complete,source_quality,blocked_reason
2745,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
2743,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
2834,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
2812,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
2867,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
2816,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
2823,TWSE,2022-07-11,2026-07-09,,,False,False,False,blocked,2823.TW:404:HTTP_404;2823.TWO:404:HTTP_404
2880,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
2855,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
2881,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
2883,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
2809,TWSE,2022-07-11,2026-07-09,,,False,False,False,blocked,2809.TW:404:HTTP_404;2809.TWO:404:HTTP_404
2885,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
2886,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
2882,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
2884,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
2889,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
2887,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
2891,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
2892,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
2890,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
2888,TWSE,2022-07-11,2026-07-09,,,False,False,False,blocked,2888.TW:404:HTTP_404;2888.TWO:404:HTTP_404
2915,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3004,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
2912,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
2913,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3005,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3003,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3010,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3008,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3013,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3006,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3017,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3014,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3016,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3022,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3024,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3023,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3019,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3026,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3029,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3030,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3025,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3032,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3027,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3028,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3033,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3034,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3035,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3036,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3040,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3037,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3046,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3045,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3047,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3042,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3043,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3044,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3048,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3051,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3056,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3059,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3050,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3090,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3094,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3088,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3105,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3135,TWSE,2022-07-11,2026-07-09,2024-09-09,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3081,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3078,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3086,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3131,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3138,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3128,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3167,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3141,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3147,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3189,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3169,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3207,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3162,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3152,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3163,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3211,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3213,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3188,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3217,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3231,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3218,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3257,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3236,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3221,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3227,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3260,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3228,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3265,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3264,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3287,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3305,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3276,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3289,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3297,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3293,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3303,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3312,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3306,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3338,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3317,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3346,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3356,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3324,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3357,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3325,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3362,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3376,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3363,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3374,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3380,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3406,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3379,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3390,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3413,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3416,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3443,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3447,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3402,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3430,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3450,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3481,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3434,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3479,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3444,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3515,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3483,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3498,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3528,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3491,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3532,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3533,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3545,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3526,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3529,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3537,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3563,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3548,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3583,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3558,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3564,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3551,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3577,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3581,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3591,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3592,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3587,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3605,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3596,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3617,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3622,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3645,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3653,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3661,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3624,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3665,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3628,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3630,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3663,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3673,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3694,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3687,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3689,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3680,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3693,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3691,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3698,TWSE,2022-07-11,2026-07-09,,,False,False,False,blocked,3698.TW:404:HTTP_404;3698.TWO:404:HTTP_404
3701,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3703,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3702,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3704,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3705,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3706,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3675,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3708,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3712,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3711,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3715,TWSE,2022-07-11,2026-07-09,2022-08-26,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3707,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
3709,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
4105,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
4114,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
4123,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
4164,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
4147,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
4130,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
4129,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
4162,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
4532,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
4167,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
4303,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
4545,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
4533,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
4541,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
4542,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
4543,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
4562,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
4571,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
4569,TWSE,2022-07-11,2026-07-09,2023-07-31,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
4566,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
4572,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
4563,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
4549,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
4583,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
4585,TWSE,2022-07-11,2026-07-09,2024-09-26,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
4576,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
4739,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
4722,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
4746,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
4755,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
4714,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
4721,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
4763,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
