family,ticker,market,status,coverage_start,coverage_end,price_rows,event_rows,attempt_evidence
adjusted_analysis,3090,TWSE,accepted,2022-07-11,2026-07-09,969,4,3090.TW:200:
adjusted_analysis,3094,TWSE,accepted,2022-07-11,2026-07-09,969,5,3094.TW:200:
adjusted_analysis,3088,TPEx,accepted,2022-07-11,2026-07-09,969,5,3088.TW:404:HTTP_404;3088.TWO:200:
adjusted_analysis,3105,TPEx,accepted,2022-07-11,2026-07-09,969,3,3105.TW:404:HTTP_404;3105.TWO:200:
adjusted_analysis,3135,TWSE,accepted,2024-09-09,2026-07-09,442,2,3135.TW:200:
adjusted_analysis,3081,TPEx,accepted,2022-07-11,2026-07-09,969,4,3081.TW:404:HTTP_404;3081.TWO:200:
adjusted_analysis,3078,TPEx,accepted,2022-07-11,2026-07-09,969,4,3078.TW:404:HTTP_404;3078.TWO:200:
adjusted_analysis,3086,TPEx,accepted,2022-07-11,2026-07-09,969,9,3086.TW:404:HTTP_404;3086.TWO:200:
adjusted_analysis,3131,TPEx,accepted,2022-07-11,2026-07-09,969,4,3131.TW:404:HTTP_404;3131.TWO:200:
adjusted_analysis,3138,TWSE,accepted,2022-07-11,2026-07-09,969,4,3138.TW:200:
adjusted_analysis,3128,TPEx,accepted,2022-07-11,2026-07-09,969,5,3128.TW:404:HTTP_404;3128.TWO:200:
adjusted_analysis,3167,TWSE,accepted,2022-07-11,2026-07-09,969,6,3167.TW:200:
adjusted_analysis,3141,TPEx,accepted,2022-07-11,2026-07-09,969,3,3141.TW:404:HTTP_404;3141.TWO:200:
adjusted_analysis,3147,TPEx,accepted,2022-07-11,2026-07-09,969,5,3147.TW:404:HTTP_404;3147.TWO:200:
adjusted_analysis,3189,TWSE,accepted,2022-07-11,2026-07-09,969,5,3189.TW:200:
adjusted_analysis,3169,TPEx,accepted,2022-07-11,2026-07-09,969,5,3169.TW:404:HTTP_404;3169.TWO:200:
adjusted_analysis,3207,TPEx,accepted,2022-07-11,2026-07-09,969,2,3207.TW:404:HTTP_404;3207.TWO:200:
adjusted_analysis,3162,TPEx,accepted,2022-07-11,2026-07-09,969,2,3162.TW:404:HTTP_404;3162.TWO:200:
adjusted_analysis,3152,TPEx,accepted,2022-07-11,2026-07-09,969,6,3152.TW:404:HTTP_404;3152.TWO:200:
adjusted_analysis,3163,TPEx,accepted,2022-07-11,2026-07-09,969,3,3163.TW:404:HTTP_404;3163.TWO:200:
adjusted_analysis,3211,TPEx,accepted,2022-07-11,2026-07-09,969,4,3211.TW:404:HTTP_404;3211.TWO:200:
adjusted_analysis,3213,TPEx,accepted,2022-07-11,2026-07-09,969,4,3213.TW:404:HTTP_404;3213.TWO:200:
adjusted_analysis,3188,TPEx,accepted,2022-07-11,2026-07-09,969,6,3188.TW:404:HTTP_404;3188.TWO:200:
adjusted_analysis,3217,TPEx,accepted,2022-07-11,2026-07-09,969,4,3217.TW:404:HTTP_404;3217.TWO:200:
adjusted_analysis,3231,TWSE,accepted,2022-07-11,2026-07-09,969,4,3231.TW:200:
adjusted_analysis,3218,TPEx,accepted,2022-07-11,2026-07-09,969,6,3218.TW:404:HTTP_404;3218.TWO:200:
adjusted_analysis,3257,TWSE,accepted,2022-07-11,2026-07-09,969,4,3257.TW:200:
adjusted_analysis,3236,TPEx,accepted,2022-07-11,2026-07-09,969,5,3236.TW:404:HTTP_404;3236.TWO:200:
adjusted_analysis,3221,TPEx,accepted,2022-07-11,2026-07-09,969,5,3221.TW:404:HTTP_404;3221.TWO:200:
adjusted_analysis,3227,TPEx,accepted,2022-07-11,2026-07-09,969,4,3227.TW:404:HTTP_404;3227.TWO:200:
adjusted_analysis,3260,TPEx,accepted,2022-07-11,2026-07-09,969,5,3260.TW:404:HTTP_404;3260.TWO:200:
adjusted_analysis,3228,TPEx,accepted,2022-07-11,2026-07-09,969,2,3228.TW:404:HTTP_404;3228.TWO:200:
adjusted_analysis,3265,TPEx,accepted,2022-07-11,2026-07-09,969,5,3265.TW:404:HTTP_404;3265.TWO:200:
adjusted_analysis,3264,TPEx,accepted,2022-07-11,2026-07-09,969,3,3264.TW:404:HTTP_404;3264.TWO:200:
adjusted_analysis,3287,TPEx,accepted,2022-07-11,2026-07-09,969,2,3287.TW:404:HTTP_404;3287.TWO:200:
adjusted_analysis,3305,TWSE,accepted,2022-07-11,2026-07-09,969,3,3305.TW:200:
adjusted_analysis,3276,TPEx,accepted,2022-07-11,2026-07-09,969,3,3276.TW:404:HTTP_404;3276.TWO:200:
adjusted_analysis,3289,TPEx,accepted,2022-07-11,2026-07-09,969,12,3289.TW:404:HTTP_404;3289.TWO:200:
adjusted_analysis,3297,TPEx,accepted,2022-07-11,2026-07-09,969,0,3297.TW:404:HTTP_404;3297.TWO:200:
adjusted_analysis,3293,TPEx,accepted,2022-07-11,2026-07-09,969,8,3293.TW:404:HTTP_404;3293.TWO:200:
adjusted_analysis,3303,TPEx,accepted,2022-07-11,2026-07-09,969,4,3303.TW:404:HTTP_404;3303.TWO:200:
adjusted_analysis,3312,TWSE,accepted,2022-07-11,2026-07-09,969,4,3312.TW:200:
adjusted_analysis,3306,TPEx,accepted,2022-07-11,2026-07-09,969,4,3306.TW:404:HTTP_404;3306.TWO:200:
adjusted_analysis,3338,TWSE,accepted,2022-07-11,2026-07-09,969,4,3338.TW:200:
adjusted_analysis,3317,TPEx,accepted,2022-07-11,2026-07-09,969,7,3317.TW:404:HTTP_404;3317.TWO:200:
adjusted_analysis,3346,TWSE,accepted,2022-07-11,2026-07-09,969,4,3346.TW:200:
adjusted_analysis,3356,TWSE,accepted,2022-07-11,2026-07-09,969,7,3356.TW:200:
adjusted_analysis,3324,TPEx,accepted,2022-07-11,2026-07-09,969,4,3324.TW:404:HTTP_404;3324.TWO:200:
adjusted_analysis,3357,TPEx,accepted,2022-07-11,2026-07-09,969,4,3357.TW:404:HTTP_404;3357.TWO:200:
adjusted_analysis,3325,TPEx,accepted,2022-07-11,2026-07-09,969,0,3325.TW:404:HTTP_404;3325.TWO:200:
adjusted_analysis,3362,TPEx,accepted,2022-07-11,2026-07-09,969,3,3362.TW:404:HTTP_404;3362.TWO:200:
adjusted_analysis,3376,TWSE,accepted,2022-07-11,2026-07-09,969,4,3376.TW:200:
adjusted_analysis,3363,TPEx,accepted,2022-07-11,2026-07-09,969,2,3363.TW:404:HTTP_404;3363.TWO:200:
adjusted_analysis,3374,TPEx,accepted,2022-07-11,2026-07-09,969,4,3374.TW:404:HTTP_404;3374.TWO:200:
adjusted_analysis,3380,TWSE,accepted,2022-07-11,2026-07-09,969,4,3380.TW:200:
adjusted_analysis,3406,TWSE,accepted,2022-07-11,2026-07-09,969,5,3406.TW:200:
adjusted_analysis,3379,TPEx,accepted,2022-07-11,2026-07-09,969,3,3379.TW:404:HTTP_404;3379.TWO:200:
adjusted_analysis,3390,TPEx,accepted,2022-07-11,2026-07-09,969,4,3390.TW:404:HTTP_404;3390.TWO:200:
adjusted_analysis,3413,TWSE,accepted,2022-07-11,2026-07-09,969,4,3413.TW:200:
adjusted_analysis,3416,TWSE,accepted,2022-07-11,2026-07-09,969,4,3416.TW:200:
adjusted_analysis,3443,TWSE,accepted,2022-07-11,2026-07-09,969,4,3443.TW:200:
adjusted_analysis,3447,TWSE,accepted,2022-07-11,2026-07-09,969,4,3447.TW:200:
adjusted_analysis,3402,TPEx,accepted,2022-07-11,2026-07-09,969,3,3402.TW:404:HTTP_404;3402.TWO:200:
adjusted_analysis,3430,TPEx,accepted,2022-07-11,2026-07-09,969,4,3430.TW:404:HTTP_404;3430.TWO:200:
adjusted_analysis,3450,TWSE,accepted,2022-07-11,2026-07-09,969,4,3450.TW:200:
adjusted_analysis,3481,TWSE,accepted,2022-07-11,2026-07-09,969,9,3481.TW:200:
adjusted_analysis,3434,TPEx,accepted,2022-07-11,2026-07-09,969,8,3434.TW:404:HTTP_404;3434.TWO:200:
adjusted_analysis,3479,TPEx,accepted,2022-07-11,2026-07-09,969,4,3479.TW:404:HTTP_404;3479.TWO:200:
adjusted_analysis,3444,TPEx,accepted,2022-07-11,2026-07-09,969,5,3444.TW:404:HTTP_404;3444.TWO:200:
adjusted_analysis,3515,TWSE,accepted,2022-07-11,2026-07-09,969,5,3515.TW:200:
adjusted_analysis,3483,TPEx,accepted,2022-07-11,2026-07-09,969,5,3483.TW:404:HTTP_404;3483.TWO:200:
adjusted_analysis,3498,TPEx,accepted,2022-07-11,2026-07-09,969,1,3498.TW:404:HTTP_404;3498.TWO:200:
adjusted_analysis,3528,TWSE,accepted,2022-07-11,2026-07-09,969,3,3528.TW:200:
adjusted_analysis,3491,TPEx,accepted,2022-07-11,2026-07-09,969,3,3491.TW:404:HTTP_404;3491.TWO:200:
adjusted_analysis,3532,TWSE,accepted,2022-07-11,2026-07-09,969,4,3532.TW:200:
adjusted_analysis,3533,TWSE,accepted,2022-07-11,2026-07-09,969,4,3533.TW:200:
adjusted_analysis,3545,TWSE,accepted,2022-07-11,2026-07-09,969,4,3545.TW:200:
adjusted_analysis,3526,TPEx,accepted,2022-07-11,2026-07-09,969,5,3526.TW:404:HTTP_404;3526.TWO:200:
adjusted_analysis,3529,TPEx,accepted,2022-07-11,2026-07-09,969,4,3529.TW:404:HTTP_404;3529.TWO:200:
adjusted_analysis,3537,TPEx,accepted,2022-07-11,2026-07-09,969,5,3537.TW:404:HTTP_404;3537.TWO:200:
adjusted_analysis,3563,TWSE,accepted,2022-07-11,2026-07-09,969,8,3563.TW:200:
adjusted_analysis,3548,TPEx,accepted,2022-07-11,2026-07-09,969,5,3548.TW:404:HTTP_404;3548.TWO:200:
adjusted_analysis,3583,TWSE,accepted,2022-07-11,2026-07-09,969,3,3583.TW:200:
adjusted_analysis,3558,TPEx,accepted,2022-07-11,2026-07-09,969,4,3558.TW:404:HTTP_404;3558.TWO:200:
adjusted_analysis,3564,TPEx,accepted,2022-07-11,2026-07-09,969,5,3564.TW:404:HTTP_404;3564.TWO:200:
adjusted_analysis,3551,TPEx,accepted,2022-07-11,2026-07-09,969,4,3551.TW:404:HTTP_404;3551.TWO:200:
adjusted_analysis,3577,TPEx,accepted,2022-07-11,2026-07-09,969,6,3577.TW:404:HTTP_404;3577.TWO:200:
adjusted_analysis,3581,TPEx,accepted,2022-07-11,2026-07-09,969,4,3581.TW:404:HTTP_404;3581.TWO:200:
adjusted_analysis,3591,TWSE,accepted,2022-07-11,2026-07-09,969,5,3591.TW:200:
adjusted_analysis,3592,TWSE,accepted,2022-07-11,2026-07-09,969,4,3592.TW:200:
adjusted_analysis,3587,TPEx,accepted,2022-07-11,2026-07-09,969,3,3587.TW:404:HTTP_404;3587.TWO:200:
adjusted_analysis,3605,TWSE,accepted,2022-07-11,2026-07-09,969,3,3605.TW:200:
adjusted_analysis,3596,TWSE,accepted,2022-07-11,2026-07-09,969,4,3596.TW:200:
adjusted_analysis,3617,TWSE,accepted,2022-07-11,2026-07-09,969,5,3617.TW:200:
adjusted_analysis,3622,TWSE,accepted,2022-07-11,2026-07-09,969,4,3622.TW:200:
adjusted_analysis,3645,TWSE,accepted,2022-07-11,2026-07-09,969,4,3645.TW:200:
adjusted_analysis,3653,TWSE,accepted,2022-07-11,2026-07-09,969,5,3653.TW:200:
adjusted_analysis,3661,TWSE,accepted,2022-07-11,2026-07-09,969,4,3661.TW:200:
adjusted_analysis,3624,TPEx,accepted,2022-07-11,2026-07-09,969,5,3624.TW:404:HTTP_404;3624.TWO:200:
adjusted_analysis,3665,TWSE,accepted,2022-07-11,2026-07-09,969,6,3665.TW:200:
adjusted_analysis,3628,TPEx,accepted,2022-07-11,2026-07-09,969,4,3628.TW:404:HTTP_404;3628.TWO:200:
adjusted_analysis,3630,TPEx,accepted,2022-07-11,2026-07-09,969,0,3630.TW:404:HTTP_404;3630.TWO:200:
adjusted_analysis,3663,TPEx,accepted,2022-07-11,2026-07-09,969,4,3663.TW:404:HTTP_404;3663.TWO:200:
adjusted_analysis,3673,TWSE,accepted,2022-07-11,2026-07-09,969,3,3673.TW:200:
adjusted_analysis,3694,TWSE,accepted,2022-07-11,2026-07-09,969,2,3694.TW:200:
adjusted_analysis,3687,TPEx,accepted,2022-07-11,2026-07-09,969,4,3687.TW:404:HTTP_404;3687.TWO:200:
adjusted_analysis,3689,TPEx,accepted,2022-07-11,2026-07-09,969,4,3689.TW:404:HTTP_404;3689.TWO:200:
adjusted_analysis,3680,TPEx,accepted,2022-07-11,2026-07-09,969,8,3680.TW:404:HTTP_404;3680.TWO:200:
adjusted_analysis,3693,TPEx,accepted,2022-07-11,2026-07-09,969,4,3693.TW:404:HTTP_404;3693.TWO:200:
adjusted_analysis,3691,TPEx,accepted,2022-07-11,2026-07-09,969,0,3691.TW:404:HTTP_404;3691.TWO:200:
adjusted_analysis,3698,TWSE,blocked_no_trusted_free_adjusted_history,,,0,0,3698.TW:404:HTTP_404;3698.TWO:404:HTTP_404
adjusted_analysis,3701,TWSE,accepted,2022-07-11,2026-07-09,969,3,3701.TW:200:
adjusted_analysis,3703,TWSE,accepted,2022-07-11,2026-07-09,969,4,3703.TW:200:
adjusted_analysis,3702,TWSE,accepted,2022-07-11,2026-07-09,969,4,3702.TW:200:
adjusted_analysis,3704,TWSE,accepted,2022-07-11,2026-07-09,969,7,3704.TW:200:
adjusted_analysis,3705,TWSE,accepted,2022-07-11,2026-07-09,969,4,3705.TW:200:
adjusted_analysis,3706,TWSE,accepted,2022-07-11,2026-07-09,969,4,3706.TW:200:
adjusted_analysis,3675,TPEx,accepted,2022-07-11,2026-07-09,969,5,3675.TW:404:HTTP_404;3675.TWO:200:
adjusted_analysis,3708,TWSE,accepted,2022-07-11,2026-07-09,969,4,3708.TW:200:
adjusted_analysis,3712,TWSE,accepted,2022-07-11,2026-07-09,969,4,3712.TW:200:
adjusted_analysis,3711,TWSE,accepted,2022-07-11,2026-07-09,969,4,3711.TW:200:
adjusted_analysis,3715,TWSE,accepted,2022-08-26,2026-07-09,935,4,3715.TW:200:
adjusted_analysis,3707,TPEx,accepted,2022-07-11,2026-07-09,969,2,3707.TW:404:HTTP_404;3707.TWO:200:
adjusted_analysis,3709,TPEx,accepted,2022-07-11,2026-07-09,969,3,3709.TW:404:HTTP_404;3709.TWO:200:
adjusted_analysis,4105,TPEx,accepted,2022-07-11,2026-07-09,969,5,4105.TW:404:HTTP_404;4105.TWO:200:
adjusted_analysis,4114,TPEx,accepted,2022-07-11,2026-07-09,969,8,4114.TW:404:HTTP_404;4114.TWO:200:
adjusted_analysis,4123,TPEx,accepted,2022-07-11,2026-07-09,969,7,4123.TW:404:HTTP_404;4123.TWO:200:
adjusted_analysis,4164,TWSE,accepted,2022-07-11,2026-07-09,969,5,4164.TW:200:
adjusted_analysis,4147,TPEx,accepted,2022-07-11,2026-07-09,969,0,4147.TW:404:HTTP_404;4147.TWO:200:
adjusted_analysis,4130,TPEx,accepted,2022-07-11,2026-07-09,969,6,4130.TW:404:HTTP_404;4130.TWO:200:
adjusted_analysis,4129,TPEx,accepted,2022-07-11,2026-07-09,969,3,4129.TW:404:HTTP_404;4129.TWO:200:
adjusted_analysis,4162,TPEx,accepted,2022-07-11,2026-07-09,969,4,4162.TW:404:HTTP_404;4162.TWO:200:
adjusted_analysis,4532,TWSE,accepted,2022-07-11,2026-07-09,969,4,4532.TW:200:
adjusted_analysis,4167,TPEx,accepted,2022-07-11,2026-07-09,969,3,4167.TW:404:HTTP_404;4167.TWO:200:
adjusted_analysis,4303,TPEx,accepted,2022-07-11,2026-07-09,969,4,4303.TW:404:HTTP_404;4303.TWO:200:
adjusted_analysis,4545,TWSE,accepted,2022-07-11,2026-07-09,969,3,4545.TW:200:
adjusted_analysis,4533,TPEx,accepted,2022-07-11,2026-07-09,969,4,4533.TW:404:HTTP_404;4533.TWO:200:
adjusted_analysis,4541,TPEx,accepted,2022-07-11,2026-07-09,969,3,4541.TW:404:HTTP_404;4541.TWO:200:
adjusted_analysis,4542,TPEx,accepted,2022-07-11,2026-07-09,969,3,4542.TW:404:HTTP_404;4542.TWO:200:
adjusted_analysis,4543,TPEx,accepted,2022-07-11,2026-07-09,969,4,4543.TW:404:HTTP_404;4543.TWO:200:
adjusted_analysis,4562,TWSE,accepted,2022-07-11,2026-07-09,969,0,4562.TW:200:
adjusted_analysis,4571,TWSE,accepted,2022-07-11,2026-07-09,969,4,4571.TW:200:
adjusted_analysis,4569,TWSE,accepted,2023-07-31,2026-07-09,713,2,4569.TW:200:
adjusted_analysis,4566,TWSE,accepted,2022-07-11,2026-07-09,969,5,4566.TW:200:
adjusted_analysis,4572,TWSE,accepted,2022-07-11,2026-07-09,969,6,4572.TW:200:
adjusted_analysis,4563,TPEx,accepted,2022-07-11,2026-07-09,969,2,4563.TW:404:HTTP_404;4563.TWO:200:
adjusted_analysis,4549,TPEx,accepted,2022-07-11,2026-07-09,969,7,4549.TW:404:HTTP_404;4549.TWO:200:
adjusted_analysis,4583,TWSE,accepted,2022-07-11,2026-07-09,969,4,4583.TW:200:
adjusted_analysis,4585,TWSE,accepted,2024-09-26,2026-07-09,430,1,4585.TW:200:
adjusted_analysis,4576,TWSE,accepted,2022-07-11,2026-07-09,969,5,4576.TW:200:
adjusted_analysis,4739,TWSE,accepted,2022-07-11,2026-07-09,969,4,4739.TW:200:
adjusted_analysis,4722,TWSE,accepted,2022-07-11,2026-07-09,969,4,4722.TW:200:
adjusted_analysis,4746,TWSE,accepted,2022-07-11,2026-07-09,969,4,4746.TW:200:
adjusted_analysis,4755,TWSE,accepted,2022-07-11,2026-07-09,969,4,4755.TW:200:
adjusted_analysis,4714,TPEx,accepted,2022-07-11,2026-07-09,969,1,4714.TW:404:HTTP_404;4714.TWO:200:
adjusted_analysis,4721,TPEx,accepted,2022-07-11,2026-07-09,969,4,4721.TW:404:HTTP_404;4721.TWO:200:
adjusted_analysis,4763,TWSE,accepted,2022-07-11,2026-07-09,969,10,4763.TW:200:
adjusted_analysis,4764,TWSE,accepted,2022-07-11,2026-07-09,969,4,4764.TW:200:
adjusted_analysis,4766,TWSE,accepted,2022-07-11,2026-07-09,969,5,4766.TW:200:
adjusted_analysis,4760,TPEx,accepted,2022-07-11,2026-07-09,969,5,4760.TW:404:HTTP_404;4760.TWO:200:
adjusted_analysis,4770,TWSE,accepted,2022-07-11,2026-07-09,969,4,4770.TW:200:
adjusted_analysis,4749,TPEx,accepted,2022-07-11,2026-07-09,969,5,4749.TW:404:HTTP_404;4749.TWO:200:
adjusted_analysis,4904,TWSE,accepted,2022-07-11,2026-07-09,969,5,4904.TW:200:
adjusted_analysis,4768,TPEx,accepted,2022-07-11,2026-07-09,969,8,4768.TW:404:HTTP_404;4768.TWO:200:
adjusted_analysis,4903,TPEx,accepted,2022-07-11,2026-07-09,969,1,4903.TW:404:HTTP_404;4903.TWO:200:
adjusted_analysis,4906,TWSE,accepted,2022-07-11,2026-07-09,969,4,4906.TW:200:
adjusted_analysis,4912,TWSE,accepted,2022-07-11,2026-07-09,969,15,4912.TW:200:
adjusted_analysis,4915,TWSE,accepted,2022-07-11,2026-07-09,969,4,4915.TW:200:
adjusted_analysis,4772,TPEx,accepted,2022-09-23,2026-07-09,916,5,4772.TW:404:HTTP_404;4772.TWO:200:
adjusted_analysis,4916,TWSE,accepted,2022-07-11,2026-07-09,969,4,4916.TW:200:
adjusted_analysis,4909,TPEx,accepted,2022-07-11,2026-07-09,969,2,4909.TW:404:HTTP_404;4909.TWO:200:
adjusted_analysis,4919,TWSE,accepted,2022-07-11,2026-07-09,969,4,4919.TW:200:
adjusted_analysis,4908,TPEx,accepted,2022-07-11,2026-07-09,969,4,4908.TW:404:HTTP_404;4908.TWO:200:
adjusted_analysis,4938,TWSE,accepted,2022-07-11,2026-07-09,969,4,4938.TW:200:
adjusted_analysis,4934,TWSE,accepted,2022-07-11,2026-07-09,969,0,4934.TW:200:
adjusted_analysis,4949,TWSE,accepted,2022-07-11,2026-07-09,969,7,4949.TW:200:
adjusted_analysis,4961,TWSE,accepted,2022-07-11,2026-07-09,969,7,4961.TW:200:
adjusted_analysis,4958,TWSE,accepted,2022-07-11,2026-07-09,969,4,4958.TW:200:
adjusted_analysis,4967,TWSE,accepted,2022-07-11,2026-07-09,969,5,4967.TW:200:
adjusted_analysis,4931,TPEx,accepted,2022-07-11,2026-07-09,969,4,4931.TW:404:HTTP_404;4931.TWO:200:
adjusted_analysis,4953,TPEx,accepted,2022-07-11,2026-07-09,969,5,4953.TW:404:HTTP_404;4953.TWO:200:
adjusted_analysis,4968,TWSE,accepted,2022-07-11,2026-07-09,969,2,4968.TW:200:
adjusted_analysis,4977,TWSE,accepted,2022-07-11,2026-07-09,969,4,4977.TW:200:
adjusted_analysis,4966,TPEx,accepted,2022-07-11,2026-07-09,969,8,4966.TW:404:HTTP_404;4966.TWO:200:
adjusted_analysis,4971,TPEx,accepted,2022-07-11,2026-07-09,969,2,4971.TW:404:HTTP_404;4971.TWO:200:
adjusted_analysis,4974,TPEx,accepted,2022-07-11,2026-07-09,969,4,4974.TW:404:HTTP_404;4974.TWO:200:
adjusted_analysis,4973,TPEx,accepted,2022-07-11,2026-07-09,969,4,4973.TW:404:HTTP_404;4973.TWO:200:
adjusted_analysis,4991,TPEx,accepted,2022-07-11,2026-07-09,969,0,4991.TW:404:HTTP_404;4991.TWO:200:
adjusted_analysis,5222,TWSE,accepted,2022-07-11,2026-07-09,969,7,5222.TW:200:
adjusted_analysis,4979,TPEx,accepted,2022-07-11,2026-07-09,969,3,4979.TW:404:HTTP_404;4979.TWO:200:
adjusted_analysis,5215,TWSE,accepted,2022-07-11,2026-07-09,969,5,5215.TW:200:
adjusted_analysis,5009,TPEx,accepted,2022-07-11,2026-07-09,969,4,5009.TW:404:HTTP_404;5009.TWO:200:
adjusted_analysis,5234,TWSE,accepted,2022-07-11,2026-07-09,969,4,5234.TW:200:
adjusted_analysis,5225,TWSE,accepted,2022-07-11,2026-07-09,969,4,5225.TW:200:
adjusted_analysis,5243,TWSE,accepted,2022-07-11,2026-07-09,969,4,5243.TW:200:
adjusted_analysis,5258,TWSE,accepted,2022-07-11,2026-07-09,969,6,5258.TW:200:
adjusted_analysis,5236,TPEx,accepted,2022-07-11,2026-07-09,969,5,5236.TW:404:HTTP_404;5236.TWO:200:
adjusted_analysis,5244,TWSE,accepted,2022-07-11,2026-07-09,969,4,5244.TW:200:
adjusted_analysis,5269,TWSE,accepted,2022-07-11,2026-07-09,969,4,5269.TW:200:
adjusted_analysis,5284,TWSE,accepted,2022-07-11,2026-07-09,969,5,5284.TW:200:
adjusted_analysis,5251,TPEx,accepted,2022-07-11,2026-07-09,969,0,5251.TW:404:HTTP_404;5251.TWO:200:
adjusted_analysis,5264,TWSE,blocked_no_trusted_free_adjusted_history,,,0,0,5264.TW:404:HTTP_404;5264.TWO:404:HTTP_404
adjusted_analysis,5263,TPEx,accepted,2022-07-11,2026-07-09,969,3,5263.TW:404:HTTP_404;5263.TWO:200:
adjusted_analysis,5274,TPEx,accepted,2022-07-11,2026-07-09,968,5,5274.TW:404:HTTP_404;5274.TWO:200:
adjusted_analysis,5289,TPEx,accepted,2022-07-11,2026-07-09,969,8,5289.TW:404:HTTP_404;5289.TWO:200:
adjusted_analysis,5291,TPEx,accepted,2022-07-11,2026-07-09,969,3,5291.TW:404:HTTP_404;5291.TWO:200:
adjusted_analysis,5309,TPEx,accepted,2022-07-11,2026-07-09,969,3,5309.TW:404:HTTP_404;5309.TWO:200:
adjusted_analysis,5340,TPEx,accepted,2022-07-11,2026-07-09,969,2,5340.TW:404:HTTP_404;5340.TWO:200:
adjusted_analysis,5314,TPEx,accepted,2022-07-11,2026-07-09,969,4,5314.TW:404:HTTP_404;5314.TWO:200:
adjusted_analysis,5321,TPEx,accepted,2022-07-11,2026-07-09,969,6,5321.TW:404:HTTP_404;5321.TWO:200:
adjusted_analysis,5315,TPEx,accepted,2022-07-11,2026-07-09,969,4,5315.TW:404:HTTP_404;5315.TWO:200:
adjusted_analysis,5347,TPEx,accepted,2022-07-11,2026-07-09,969,4,5347.TW:404:HTTP_404;5347.TWO:200:
adjusted_analysis,5328,TPEx,accepted,2022-07-11,2026-07-09,969,3,5328.TW:404:HTTP_404;5328.TWO:200:
adjusted_analysis,5388,TWSE,accepted,2022-07-11,2026-07-09,969,4,5388.TW:200:
adjusted_analysis,5351,TPEx,accepted,2022-07-11,2026-07-09,969,4,5351.TW:404:HTTP_404;5351.TWO:200:
adjusted_analysis,5371,TPEx,accepted,2022-07-11,2026-07-09,969,5,5371.TW:404:HTTP_404;5371.TWO:200:
adjusted_analysis,5381,TPEx,accepted,2022-07-11,2026-07-09,969,2,5381.TW:404:HTTP_404;5381.TWO:200:
adjusted_analysis,5386,TPEx,accepted,2022-07-11,2026-07-09,969,8,5386.TW:404:HTTP_404;5386.TWO:200:
adjusted_analysis,5425,TPEx,accepted,2022-07-11,2026-07-09,969,4,5425.TW:404:HTTP_404;5425.TWO:200:
adjusted_analysis,5392,TPEx,accepted,2022-07-11,2026-07-09,969,5,5392.TW:404:HTTP_404;5392.TWO:200:
adjusted_analysis,5434,TWSE,accepted,2022-07-11,2026-07-09,969,3,5434.TW:200:
adjusted_analysis,5426,TPEx,accepted,2022-07-11,2026-07-09,969,2,5426.TW:404:HTTP_404;5426.TWO:200:
adjusted_analysis,5432,TPEx,accepted,2022-07-11,2026-07-09,969,3,5432.TW:404:HTTP_404;5432.TWO:200:
adjusted_analysis,5439,TPEx,accepted,2022-07-11,2026-07-09,969,4,5439.TW:404:HTTP_404;5439.TWO:200:
adjusted_analysis,5452,TPEx,accepted,2022-07-11,2026-07-09,969,5,5452.TW:404:HTTP_404;5452.TWO:200:
adjusted_analysis,5443,TPEx,accepted,2022-07-11,2026-07-09,969,5,5443.TW:404:HTTP_404;5443.TWO:200:
adjusted_analysis,5469,TWSE,accepted,2022-07-11,2026-07-09,969,7,5469.TW:200:
adjusted_analysis,5438,TPEx,accepted,2022-07-11,2026-07-09,969,5,5438.TW:404:HTTP_404;5438.TWO:200:
adjusted_analysis,5483,TPEx,accepted,2022-07-11,2026-07-09,969,8,5483.TW:404:HTTP_404;5483.TWO:200:
adjusted_analysis,5478,TPEx,accepted,2022-07-11,2026-07-09,969,4,5478.TW:404:HTTP_404;5478.TWO:200:
adjusted_analysis,5465,TPEx,accepted,2022-07-11,2026-07-09,969,4,5465.TW:404:HTTP_404;5465.TWO:200:
adjusted_analysis,5474,TPEx,accepted,2022-07-11,2026-07-09,969,4,5474.TW:404:HTTP_404;5474.TWO:200:
adjusted_analysis,5521,TWSE,accepted,2022-07-11,2026-07-09,969,1,5521.TW:200:
adjusted_analysis,5498,TPEx,accepted,2022-07-11,2026-07-09,969,3,5498.TW:404:HTTP_404;5498.TWO:200:
adjusted_analysis,5522,TWSE,accepted,2022-07-11,2026-07-09,969,7,5522.TW:200:
adjusted_analysis,5508,TPEx,accepted,2022-07-11,2026-07-09,969,3,5508.TW:404:HTTP_404;5508.TWO:200:
adjusted_analysis,5534,TWSE,accepted,2022-07-11,2026-07-09,969,4,5534.TW:200:
adjusted_analysis,5876,TWSE,accepted,2022-07-11,2026-07-09,969,3,5876.TW:200:
adjusted_analysis,5530,TPEx,accepted,2022-07-11,2026-07-09,969,1,5530.TW:404:HTTP_404;5530.TWO:200:
adjusted_analysis,5706,TWSE,accepted,2022-07-11,2026-07-09,969,8,5706.TW:200:
adjusted_analysis,6005,TWSE,accepted,2022-07-11,2026-07-09,969,4,6005.TW:200:
adjusted_analysis,5871,TWSE,accepted,2022-07-11,2026-07-09,969,6,5871.TW:200:
adjusted_analysis,5880,TWSE,accepted,2022-07-11,2026-07-09,969,8,5880.TW:200:
