ticker,date,expected_market,classification,network_attempted,blocked_reason,future_data_violation_count
4739,2018-04-09,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-03-19,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-03-20,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-03-21,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-03-22,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-03-25,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-03-26,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-03-27,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-03-28,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-03-29,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-04-01,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-04-02,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-04-03,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-04-08,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-04-09,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-04-10,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-04-11,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-04-12,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-04-15,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-04-16,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-04-17,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-04-18,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-04-19,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-04-22,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-04-23,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-04-24,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-04-25,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-04-26,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-04-29,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-04-30,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-05-02,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-05-03,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-05-06,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-05-07,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-05-08,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-05-09,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-05-10,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-05-13,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-05-14,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-05-15,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-05-16,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-05-17,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-05-20,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-05-21,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-05-22,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-05-23,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-05-24,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-05-27,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-05-28,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-05-29,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-05-30,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-05-31,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-06-03,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-06-04,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-06-05,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-06-06,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-06-10,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-06-11,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-06-12,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-06-13,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-06-14,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-06-17,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-06-18,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-06-19,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-06-20,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-06-21,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-06-24,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-06-25,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-06-26,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-06-27,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-06-28,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-07-01,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-07-02,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-07-03,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-07-04,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-07-05,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-07-08,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-07-09,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-07-10,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-07-11,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-07-12,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-07-15,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-07-16,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-07-17,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-07-18,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-07-19,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-07-22,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-07-23,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-07-24,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-07-25,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-07-26,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-07-29,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-07-30,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-07-31,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-08-01,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-08-02,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-08-05,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-08-06,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-08-07,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-08-08,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-08-12,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-08-13,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-08-14,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-08-15,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-08-16,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-08-19,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-08-20,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-08-21,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-08-22,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-08-23,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-08-26,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-08-27,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-08-28,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-08-29,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-08-30,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-09-02,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-09-03,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-09-04,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-09-05,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-09-06,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-09-09,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-09-10,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-09-11,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-09-12,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-09-16,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-09-17,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-09-18,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-09-19,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-09-20,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-09-23,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-09-24,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-09-25,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-09-26,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-09-27,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-10-01,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-10-02,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-10-03,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-10-04,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-10-07,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-10-08,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-10-09,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-10-10,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-10-14,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-10-15,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-10-16,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-10-17,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-10-18,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-10-21,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-10-22,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
