date,ticker,name,market,is_listed_as_of_date,is_suspended_as_of_date,volume,turnover_value,open,high,low,close,liquidity_pass,blocked_reason,source_date,source_url,source_id,source_type,formal_exact,raw_source_path
2015-01-05,0060,新台灣,TWSE,true,unknown_from_daily_trading_only,3000,93900,31.45,31.45,31.15,31.15,false,non_common_stock_security_code,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
2015-01-05,0061,元大寶滬深,TWSE,true,unknown_from_daily_trading_only,59492444,1009315283,16.92,17.1,16.83,17.1,false,non_common_stock_security_code,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
2015-01-05,006203,元大MSCI台灣,TWSE,true,unknown_from_daily_trading_only,5000,159320,31.95,31.95,31.75,31.91,false,non_common_stock_security_code,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
2015-01-05,006204,永豐臺灣加權,TWSE,true,unknown_from_daily_trading_only,24590,1128839,46.0,46.1,45.8,46.1,false,non_common_stock_security_code,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
2015-01-05,006205,富邦上証,TWSE,true,unknown_from_daily_trading_only,47571400,1527331838,32.0,32.34,31.85,32.28,false,non_common_stock_security_code,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
2015-01-05,006206,元大上證50,TWSE,true,unknown_from_daily_trading_only,33692500,1075343910,31.5,32.49,31.47,32.49,false,non_common_stock_security_code,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
2015-01-05,006207,復華滬深,TWSE,true,unknown_from_daily_trading_only,14163200,326642886,22.85,23.49,22.71,23.49,false,non_common_stock_security_code,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
2015-01-05,006208,富邦台50,TWSE,true,unknown_from_daily_trading_only,3000,112380,37.48,37.54,37.36,37.54,false,non_common_stock_security_code,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
2015-01-05,00631L,元大台灣50正2,TWSE,true,unknown_from_daily_trading_only,3200000,67622400,21.25,21.43,20.95,21.37,false,non_common_stock_security_code,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
2015-01-05,00632R,元大台灣50反1,TWSE,true,unknown_from_daily_trading_only,5644000,108153060,19.15,19.28,19.08,19.12,false,non_common_stock_security_code,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
2015-01-05,00633L,富邦上証正2,TWSE,true,unknown_from_daily_trading_only,31919250,1479049110,45.6,47.7,45.11,47.65,false,non_common_stock_security_code,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
2015-01-05,00634R,富邦上証反1,TWSE,true,unknown_from_daily_trading_only,25111350,317236060,12.85,12.85,12.45,12.49,false,non_common_stock_security_code,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
2015-01-05,0080,恒中國,TWSE,true,unknown_from_daily_trading_only,10000,4715880,448.0,479.0,445.5,476.0,false,non_common_stock_security_code,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
2015-01-05,0081,恒香港,TWSE,true,unknown_from_daily_trading_only,0,0,,,,,false,non_common_stock_security_code,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
2015-01-05,008201,BP上證50,TWSE,true,unknown_from_daily_trading_only,403463,39036138,91.0,100.4,91.0,99.0,false,non_common_stock_security_code,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
2015-01-05,01001T,土銀富邦R1,TWSE,true,unknown_from_daily_trading_only,538000,8608060,16.0,16.02,16.0,16.0,false,non_common_stock_security_code,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
2015-01-05,01002T,土銀國泰R1,TWSE,true,unknown_from_daily_trading_only,92000,1655950,18.0,18.01,17.99,18.0,false,non_common_stock_security_code,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
2015-01-05,01003T,兆豐新光R1,TWSE,true,unknown_from_daily_trading_only,74000,957460,12.92,12.95,12.92,12.95,false,non_common_stock_security_code,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
2015-01-05,01004T,土銀富邦R2,TWSE,true,unknown_from_daily_trading_only,128000,1642720,12.8,12.85,12.8,12.84,false,non_common_stock_security_code,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
2015-01-05,01007T,兆豐國泰R2,TWSE,true,unknown_from_daily_trading_only,505000,7812950,15.45,15.5,15.45,15.5,false,non_common_stock_security_code,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
2015-01-05,01008T,駿馬R1,TWSE,true,unknown_from_daily_trading_only,259000,4886350,18.9,19.0,18.84,18.84,false,non_common_stock_security_code,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
2015-01-05,1312A,國喬特,TWSE,true,unknown_from_daily_trading_only,9000,189650,20.8,21.35,20.8,21.3,false,non_common_stock_security_code,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
2015-01-05,1456,怡華,TWSE,true,unknown_from_daily_trading_only,904,5884,,,,,false,zero_or_missing_trade_fields,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
2015-01-05,2002A,中鋼特,TWSE,true,unknown_from_daily_trading_only,0,0,,,,,false,non_common_stock_security_code,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
2015-01-05,2348,海悅,TWSE,true,unknown_from_daily_trading_only,0,0,,,,,false,zero_or_missing_trade_fields,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
2015-01-05,2429,銘旺科,TWSE,true,unknown_from_daily_trading_only,15,204,,,,,false,zero_or_missing_trade_fields,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
2015-01-05,2833A,台壽甲,TWSE,true,unknown_from_daily_trading_only,30000,1117500,37.25,37.25,37.25,37.25,false,non_common_stock_security_code,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
2015-01-05,910069,新曄,TWSE,true,unknown_from_daily_trading_only,0,0,,,,,false,non_common_stock_security_code,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
2015-01-05,910322,康師傅-DR,TWSE,true,unknown_from_daily_trading_only,27000,948900,35.3,35.5,34.8,35.0,false,non_common_stock_security_code,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
2015-01-05,910482,聖馬丁-DR,TWSE,true,unknown_from_daily_trading_only,493600,934970,1.89,1.91,1.87,1.9,false,non_common_stock_security_code,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
2015-01-05,910708,恒大健-DR,TWSE,true,unknown_from_daily_trading_only,125000,2537500,20.3,20.3,20.3,20.3,false,non_common_stock_security_code,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
2015-01-05,910801,金衛-DR,TWSE,true,unknown_from_daily_trading_only,329072,1941960,5.94,5.94,5.83,5.93,false,non_common_stock_security_code,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
2015-01-05,910861,神州-DR,TWSE,true,unknown_from_daily_trading_only,113000,1643950,14.25,14.8,14.25,14.75,false,non_common_stock_security_code,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
2015-01-05,911608,明輝-DR,TWSE,true,unknown_from_daily_trading_only,6000,34420,5.69,5.97,5.69,5.97,false,non_common_stock_security_code,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
2015-01-05,911609,揚子江,TWSE,true,unknown_from_daily_trading_only,370000,5355000,14.4,14.55,14.05,14.45,false,non_common_stock_security_code,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
2015-01-05,911611,中泰山-DR,TWSE,true,unknown_from_daily_trading_only,762000,1685670,2.16,2.25,2.16,2.25,false,non_common_stock_security_code,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
2015-01-05,911612,滬安,TWSE,true,unknown_from_daily_trading_only,252499,614436,2.36,2.48,2.36,2.46,false,non_common_stock_security_code,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
2015-01-05,911616,杜康-DR,TWSE,true,unknown_from_daily_trading_only,433000,1884090,4.29,4.47,4.23,4.42,false,non_common_stock_security_code,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
2015-01-05,911619,耀傑-DR,TWSE,true,unknown_from_daily_trading_only,0,0,,,,,false,non_common_stock_security_code,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
2015-01-05,911622,泰聚亨-DR,TWSE,true,unknown_from_daily_trading_only,0,0,,,,,false,non_common_stock_security_code,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
2015-01-05,911626,MSH-DR,TWSE,true,unknown_from_daily_trading_only,2000,8360,4.18,4.18,4.18,4.18,false,non_common_stock_security_code,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
