date,symbol,ticker,name,foreign_net_buy_shares,foreign_net_buy_twd,investment_trust_net_buy_shares,investment_trust_net_buy_twd,dealer_net_buy_shares,dealer_net_buy_twd,total_institutional_net_buy_twd,foreign_consecutive_buy_days,foreign_consecutive_sell_days,trust_consecutive_buy_days,trust_consecutive_sell_days,data_source,source_url,data_quality_status
2021-12-02,00631L,00631L.TW,元大台灣50正2,298000,,0,,227904,,,2,0,0,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211202&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-02,2308,2308.TW,台達電,637039,,-73000,,-35128,,,2,0,0,2,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211202&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-02,2317,2317.TW,鴻海,-3775255,,-275000,,-645000,,,0,1,0,2,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211202&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-02,2330,2330.TW,台積電,25421304,,174934,,-392034,,,2,0,2,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211202&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-02,2382,2382.TW,廣達,-855109,,-600000,,-49829,,,0,1,0,2,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211202&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-02,2454,2454.TW,聯發科,2204217,,107000,,-549270,,,2,0,2,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211202&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-02,3231,3231.TW,緯創,-1079702,,-123000,,-37000,,,0,1,0,1,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211202&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-02,6669,6669.TW,緯穎,-161017,,4000,,5273,,,0,2,2,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211202&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-03,0050,0050.TW,元大台灣50,939412,,0,,655980,,,2,0,0,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211203&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-03,00631L,00631L.TW,元大台灣50正2,-22000,,0,,-117491,,,0,1,0,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211203&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-03,2308,2308.TW,台達電,-291177,,50000,,-44179,,,0,1,1,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211203&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-03,2317,2317.TW,鴻海,-5969024,,-91000,,-105731,,,0,2,0,3,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211203&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-03,2330,2330.TW,台積電,-942999,,-59000,,-217326,,,0,1,0,1,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211203&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-03,2382,2382.TW,廣達,188034,,-21000,,-98943,,,1,0,0,3,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211203&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-03,2454,2454.TW,聯發科,-381536,,500000,,-20474,,,0,1,3,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211203&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-03,3231,3231.TW,緯創,-913029,,-34000,,-201997,,,0,2,0,2,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211203&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-03,6669,6669.TW,緯穎,-140520,,50000,,39624,,,0,3,3,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211203&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-06,0050,0050.TW,元大台灣50,-771404,,0,,-791464,,,0,1,0,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211206&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-06,00631L,00631L.TW,元大台灣50正2,-4000,,0,,-47491,,,0,2,0,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211206&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-06,2308,2308.TW,台達電,-487173,,56000,,717,,,0,2,2,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211206&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-06,2317,2317.TW,鴻海,3349364,,-50000,,72002,,,1,0,0,4,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211206&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-06,2330,2330.TW,台積電,-9887601,,58000,,-28806,,,0,2,1,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211206&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-06,2382,2382.TW,廣達,-1336187,,-23000,,-41036,,,0,1,0,4,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211206&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-06,2454,2454.TW,聯發科,-295583,,2000,,-94885,,,0,2,4,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211206&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-06,3231,3231.TW,緯創,1339378,,-36000,,-148489,,,1,0,0,3,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211206&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-06,6669,6669.TW,緯穎,-138240,,3000,,56196,,,0,4,4,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211206&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-07,0050,0050.TW,元大台灣50,-649625,,64000,,173108,,,0,2,1,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211207&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-07,00631L,00631L.TW,元大台灣50正2,-13000,,0,,139454,,,0,3,0,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211207&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-07,2308,2308.TW,台達電,355588,,-13000,,-8954,,,1,0,0,1,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211207&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-07,2317,2317.TW,鴻海,-10527914,,-78000,,-3000,,,0,1,0,5,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211207&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-07,2330,2330.TW,台積電,-1949654,,-5000,,-173613,,,0,3,0,1,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211207&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-07,2382,2382.TW,廣達,-405578,,920000,,-242000,,,0,2,1,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211207&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-07,2454,2454.TW,聯發科,-1274712,,49000,,70547,,,0,3,5,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211207&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-07,3231,3231.TW,緯創,1797553,,-42000,,-642945,,,2,0,0,4,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211207&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-07,6669,6669.TW,緯穎,-142604,,28000,,49018,,,0,5,5,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211207&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-08,0050,0050.TW,元大台灣50,3790617,,0,,4727524,,,1,0,0,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211208&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-08,00631L,00631L.TW,元大台灣50正2,-134000,,0,,186227,,,0,4,0,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211208&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-08,2308,2308.TW,台達電,-128167,,-128000,,35000,,,0,1,0,2,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211208&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-08,2317,2317.TW,鴻海,-13335370,,-283000,,179000,,,0,2,0,6,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211208&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-08,2330,2330.TW,台積電,-99889,,-29000,,338679,,,0,4,0,2,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211208&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-08,2382,2382.TW,廣達,1111927,,459000,,-110397,,,1,0,2,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211208&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-08,2454,2454.TW,聯發科,3146498,,-9000,,52107,,,1,0,0,1,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211208&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-08,3231,3231.TW,緯創,1350431,,-39000,,-382759,,,3,0,0,5,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211208&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-08,6669,6669.TW,緯穎,211593,,73000,,-143750,,,1,0,6,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211208&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-09,0050,0050.TW,元大台灣50,529199,,0,,2442641,,,2,0,0,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211209&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-09,00631L,00631L.TW,元大台灣50正2,530000,,0,,2342,,,1,0,0,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211209&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-09,2308,2308.TW,台達電,3661382,,-2529,,49654,,,1,0,0,3,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211209&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-09,2317,2317.TW,鴻海,4943480,,-31000,,-7000,,,1,0,0,7,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211209&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-09,2330,2330.TW,台積電,2055928,,-54074,,28868,,,1,0,0,3,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211209&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-09,2382,2382.TW,廣達,1843900,,-3000,,-182878,,,2,0,0,1,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211209&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-09,2454,2454.TW,聯發科,-116433,,104203,,-38177,,,0,1,1,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211209&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-09,3231,3231.TW,緯創,-1035000,,180000,,-499580,,,0,1,1,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211209&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-09,6669,6669.TW,緯穎,437673,,44000,,-106187,,,2,0,7,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211209&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-10,0050,0050.TW,元大台灣50,438687,,36000,,1521433,,,3,0,1,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211210&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-10,00631L,00631L.TW,元大台灣50正2,12000,,0,,-53724,,,2,0,0,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211210&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-10,2308,2308.TW,台達電,1052122,,324000,,24453,,,2,0,1,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211210&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-10,2317,2317.TW,鴻海,-4158362,,-83000,,-127000,,,0,1,0,8,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211210&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-10,2330,2330.TW,台積電,-611618,,-43000,,214414,,,0,1,0,4,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211210&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-10,2382,2382.TW,廣達,760895,,92000,,-64000,,,3,0,1,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211210&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-10,2454,2454.TW,聯發科,-492224,,-11000,,11163,,,0,2,0,1,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211210&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-10,3231,3231.TW,緯創,1636378,,-34000,,-401666,,,1,0,0,1,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211210&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-10,6669,6669.TW,緯穎,-18628,,59000,,443,,,0,1,8,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211210&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-13,0050,0050.TW,元大台灣50,464904,,50000,,1675233,,,4,0,2,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211213&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-13,00631L,00631L.TW,元大台灣50正2,149000,,0,,12593,,,3,0,0,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211213&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-13,2308,2308.TW,台達電,-283347,,83000,,4287,,,0,1,2,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211213&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-13,2317,2317.TW,鴻海,-4941565,,-51000,,-67000,,,0,2,0,9,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211213&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-13,2330,2330.TW,台積電,-3253124,,388000,,140658,,,0,2,1,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211213&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-13,2382,2382.TW,廣達,-2674500,,-16000,,95309,,,0,1,0,1,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211213&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-13,2454,2454.TW,聯發科,670280,,20000,,-75904,,,1,0,1,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211213&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-13,3231,3231.TW,緯創,-1851910,,-21000,,198008,,,0,1,0,2,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211213&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-13,6669,6669.TW,緯穎,-15308,,46000,,15296,,,0,2,9,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211213&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-14,0050,0050.TW,元大台灣50,-814907,,29000,,-1964007,,,0,1,3,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211214&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-14,00631L,00631L.TW,元大台灣50正2,17000,,0,,407022,,,4,0,0,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211214&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-14,2308,2308.TW,台達電,-152956,,1024434,,-60574,,,0,2,3,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211214&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-14,2317,2317.TW,鴻海,-4501646,,3196380,,-313495,,,0,3,1,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211214&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-14,2330,2330.TW,台積電,-6793484,,2066198,,-92537,,,0,3,2,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211214&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-14,2382,2382.TW,廣達,3498623,,814036,,-160523,,,1,0,1,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211214&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-14,2454,2454.TW,聯發科,843094,,339565,,-146205,,,2,0,2,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211214&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-14,3231,3231.TW,緯創,-878400,,-10000,,-19359,,,0,2,0,3,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211214&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-14,6669,6669.TW,緯穎,61835,,31936,,5946,,,1,0,10,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211214&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-15,0050,0050.TW,元大台灣50,-5131209,,0,,4164941,,,0,2,0,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211215&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-15,00631L,00631L.TW,元大台灣50正2,27000,,0,,52098,,,5,0,0,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211215&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-15,2308,2308.TW,台達電,-955568,,62000,,-25982,,,0,3,4,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211215&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-15,2317,2317.TW,鴻海,-2331060,,156000,,-382503,,,0,4,2,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211215&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-15,2330,2330.TW,台積電,-5756918,,634000,,619279,,,0,4,3,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211215&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-15,2382,2382.TW,廣達,-519738,,1736000,,-56972,,,0,1,2,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211215&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-15,2454,2454.TW,聯發科,81608,,14000,,-46674,,,3,0,3,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211215&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-15,3231,3231.TW,緯創,-2259590,,-1000,,22793,,,0,3,0,4,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211215&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-15,6669,6669.TW,緯穎,-76068,,30000,,8882,,,0,1,11,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211215&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-16,0050,0050.TW,元大台灣50,-31785,,0,,-711068,,,0,3,0,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211216&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-16,00631L,00631L.TW,元大台灣50正2,-47000,,0,,312177,,,0,1,0,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211216&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-16,2308,2308.TW,台達電,-1028857,,-77728,,1830,,,0,4,0,1,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211216&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-16,2317,2317.TW,鴻海,-18294675,,-132274,,26706,,,0,5,0,1,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211216&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-16,2330,2330.TW,台積電,4734601,,-30944,,364704,,,1,0,0,1,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211216&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-16,2382,2382.TW,廣達,2654359,,1676604,,199223,,,1,0,3,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211216&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-16,2454,2454.TW,聯發科,853447,,1100,,171965,,,4,0,4,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211216&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-16,3231,3231.TW,緯創,-2486856,,1079000,,-383733,,,0,4,1,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211216&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-16,6669,6669.TW,緯穎,-65583,,65736,,-10046,,,0,2,12,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211216&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2021-12-17,0050,0050.TW,元大台灣50,44469,,64000,,-1244668,,,1,0,1,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20211217&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
