ticker,name,market,fiscal_year,quarter,source_date,available_date,source_url,source_route,source_type,formal_exact,raw_source_id,table_index,operating_revenue,gross_profit,operating_income,pretax_income,net_income
1301,台塑,sii,2024,4,2026-07-03,2025-03-31,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04?parameters=0eb65210d5bdc34ea16e295ccdbad1090f047490e2301f1ba68b34164525fa5065faf210140df5242aa5cd204feb0145b364626a8ce95b2818b6edbe6a3b17fcb4afa81caedbae6ad2b2cc9fb052c058ac227a1154318f40f7d39b245c666992af8fd30850b595f9984f08bcb26a48272a317cbd30cfd6183c2450b532cf3c86,mops_spa_redirectToOld/ajax_t163sb04,source_candidate_no_exact_filing_date,false,raw_sources\t163sb04_sii_113q04_response.html,3,200040347,10148418,-4161750,-2414233,-1231765
1303,南亞,sii,2024,4,2026-07-03,2025-03-31,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04?parameters=0eb65210d5bdc34ea16e295ccdbad1090f047490e2301f1ba68b34164525fa5065faf210140df5242aa5cd204feb0145b364626a8ce95b2818b6edbe6a3b17fcb4afa81caedbae6ad2b2cc9fb052c058ac227a1154318f40f7d39b245c666992af8fd30850b595f9984f08bcb26a48272a317cbd30cfd6183c2450b532cf3c86,mops_spa_redirectToOld/ajax_t163sb04,source_candidate_no_exact_filing_date,false,raw_sources\t163sb04_sii_113q04_response.html,3,259608483,18575091,447534,4523470,3307170
1304,台聚,sii,2024,4,2026-07-03,2025-03-31,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04?parameters=0eb65210d5bdc34ea16e295ccdbad1090f047490e2301f1ba68b34164525fa5065faf210140df5242aa5cd204feb0145b364626a8ce95b2818b6edbe6a3b17fcb4afa81caedbae6ad2b2cc9fb052c058ac227a1154318f40f7d39b245c666992af8fd30850b595f9984f08bcb26a48272a317cbd30cfd6183c2450b532cf3c86,mops_spa_redirectToOld/ajax_t163sb04,source_candidate_no_exact_filing_date,false,raw_sources\t163sb04_sii_113q04_response.html,3,51008156,2297409,-2008714,-5518054,-4909879
1305,華夏,sii,2024,4,2026-07-03,2025-03-31,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04?parameters=0eb65210d5bdc34ea16e295ccdbad1090f047490e2301f1ba68b34164525fa5065faf210140df5242aa5cd204feb0145b364626a8ce95b2818b6edbe6a3b17fcb4afa81caedbae6ad2b2cc9fb052c058ac227a1154318f40f7d39b245c666992af8fd30850b595f9984f08bcb26a48272a317cbd30cfd6183c2450b532cf3c86,mops_spa_redirectToOld/ajax_t163sb04,source_candidate_no_exact_filing_date,false,raw_sources\t163sb04_sii_113q04_response.html,3,11086725,210582,-842707,-919954,-751363
1307,三芳,sii,2024,4,2026-07-03,2025-03-31,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04?parameters=0eb65210d5bdc34ea16e295ccdbad1090f047490e2301f1ba68b34164525fa5065faf210140df5242aa5cd204feb0145b364626a8ce95b2818b6edbe6a3b17fcb4afa81caedbae6ad2b2cc9fb052c058ac227a1154318f40f7d39b245c666992af8fd30850b595f9984f08bcb26a48272a317cbd30cfd6183c2450b532cf3c86,mops_spa_redirectToOld/ajax_t163sb04,source_candidate_no_exact_filing_date,false,raw_sources\t163sb04_sii_113q04_response.html,3,10779822,3298677,1560465,1876098,1479402
1308,亞聚,sii,2024,4,2026-07-03,2025-03-31,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04?parameters=0eb65210d5bdc34ea16e295ccdbad1090f047490e2301f1ba68b34164525fa5065faf210140df5242aa5cd204feb0145b364626a8ce95b2818b6edbe6a3b17fcb4afa81caedbae6ad2b2cc9fb052c058ac227a1154318f40f7d39b245c666992af8fd30850b595f9984f08bcb26a48272a317cbd30cfd6183c2450b532cf3c86,mops_spa_redirectToOld/ajax_t163sb04,source_candidate_no_exact_filing_date,false,raw_sources\t163sb04_sii_113q04_response.html,3,6031266,134993,-109442,-920352,-750500
1309,台達化,sii,2024,4,2026-07-03,2025-03-31,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04?parameters=0eb65210d5bdc34ea16e295ccdbad1090f047490e2301f1ba68b34164525fa5065faf210140df5242aa5cd204feb0145b364626a8ce95b2818b6edbe6a3b17fcb4afa81caedbae6ad2b2cc9fb052c058ac227a1154318f40f7d39b245c666992af8fd30850b595f9984f08bcb26a48272a317cbd30cfd6183c2450b532cf3c86,mops_spa_redirectToOld/ajax_t163sb04,source_candidate_no_exact_filing_date,false,raw_sources\t163sb04_sii_113q04_response.html,3,18622910,878088,-360968,-241742,-223012
1310,台苯,sii,2024,4,2026-07-03,2025-03-31,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04?parameters=0eb65210d5bdc34ea16e295ccdbad1090f047490e2301f1ba68b34164525fa5065faf210140df5242aa5cd204feb0145b364626a8ce95b2818b6edbe6a3b17fcb4afa81caedbae6ad2b2cc9fb052c058ac227a1154318f40f7d39b245c666992af8fd30850b595f9984f08bcb26a48272a317cbd30cfd6183c2450b532cf3c86,mops_spa_redirectToOld/ajax_t163sb04,source_candidate_no_exact_filing_date,false,raw_sources\t163sb04_sii_113q04_response.html,3,11422940,-348820,-552319,-482480,-383607
1312,國喬,sii,2024,4,2026-07-03,2025-03-31,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04?parameters=0eb65210d5bdc34ea16e295ccdbad1090f047490e2301f1ba68b34164525fa5065faf210140df5242aa5cd204feb0145b364626a8ce95b2818b6edbe6a3b17fcb4afa81caedbae6ad2b2cc9fb052c058ac227a1154318f40f7d39b245c666992af8fd30850b595f9984f08bcb26a48272a317cbd30cfd6183c2450b532cf3c86,mops_spa_redirectToOld/ajax_t163sb04,source_candidate_no_exact_filing_date,false,raw_sources\t163sb04_sii_113q04_response.html,3,16418417,510079,-1673054,-2060108,-1704870
1313,聯成,sii,2024,4,2026-07-03,2025-03-31,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04?parameters=0eb65210d5bdc34ea16e295ccdbad1090f047490e2301f1ba68b34164525fa5065faf210140df5242aa5cd204feb0145b364626a8ce95b2818b6edbe6a3b17fcb4afa81caedbae6ad2b2cc9fb052c058ac227a1154318f40f7d39b245c666992af8fd30850b595f9984f08bcb26a48272a317cbd30cfd6183c2450b532cf3c86,mops_spa_redirectToOld/ajax_t163sb04,source_candidate_no_exact_filing_date,false,raw_sources\t163sb04_sii_113q04_response.html,3,73320280,-176323,-2675857,-2713577,-2383855
1314,中石化,sii,2024,4,2026-07-03,2025-03-31,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04?parameters=0eb65210d5bdc34ea16e295ccdbad1090f047490e2301f1ba68b34164525fa5065faf210140df5242aa5cd204feb0145b364626a8ce95b2818b6edbe6a3b17fcb4afa81caedbae6ad2b2cc9fb052c058ac227a1154318f40f7d39b245c666992af8fd30850b595f9984f08bcb26a48272a317cbd30cfd6183c2450b532cf3c86,mops_spa_redirectToOld/ajax_t163sb04,source_candidate_no_exact_filing_date,false,raw_sources\t163sb04_sii_113q04_response.html,3,29442175,201808,-1906985,703191,219506
1315,達新,sii,2024,4,2026-07-03,2025-03-31,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04?parameters=0eb65210d5bdc34ea16e295ccdbad1090f047490e2301f1ba68b34164525fa5065faf210140df5242aa5cd204feb0145b364626a8ce95b2818b6edbe6a3b17fcb4afa81caedbae6ad2b2cc9fb052c058ac227a1154318f40f7d39b245c666992af8fd30850b595f9984f08bcb26a48272a317cbd30cfd6183c2450b532cf3c86,mops_spa_redirectToOld/ajax_t163sb04,source_candidate_no_exact_filing_date,false,raw_sources\t163sb04_sii_113q04_response.html,3,2147060,289048,-74992,262020,208897
1316,上曜,sii,2024,4,2026-07-03,2025-03-31,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04?parameters=0eb65210d5bdc34ea16e295ccdbad1090f047490e2301f1ba68b34164525fa5065faf210140df5242aa5cd204feb0145b364626a8ce95b2818b6edbe6a3b17fcb4afa81caedbae6ad2b2cc9fb052c058ac227a1154318f40f7d39b245c666992af8fd30850b595f9984f08bcb26a48272a317cbd30cfd6183c2450b532cf3c86,mops_spa_redirectToOld/ajax_t163sb04,source_candidate_no_exact_filing_date,false,raw_sources\t163sb04_sii_113q04_response.html,3,1491234,480952,-101855,-86989,-141963
1319,東陽,sii,2024,4,2026-07-03,2025-03-31,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04?parameters=0eb65210d5bdc34ea16e295ccdbad1090f047490e2301f1ba68b34164525fa5065faf210140df5242aa5cd204feb0145b364626a8ce95b2818b6edbe6a3b17fcb4afa81caedbae6ad2b2cc9fb052c058ac227a1154318f40f7d39b245c666992af8fd30850b595f9984f08bcb26a48272a317cbd30cfd6183c2450b532cf3c86,mops_spa_redirectToOld/ajax_t163sb04,source_candidate_no_exact_filing_date,false,raw_sources\t163sb04_sii_113q04_response.html,3,25596063,8530672,4813360,5529685,4455271
1321,大洋,sii,2024,4,2026-07-03,2025-03-31,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04?parameters=0eb65210d5bdc34ea16e295ccdbad1090f047490e2301f1ba68b34164525fa5065faf210140df5242aa5cd204feb0145b364626a8ce95b2818b6edbe6a3b17fcb4afa81caedbae6ad2b2cc9fb052c058ac227a1154318f40f7d39b245c666992af8fd30850b595f9984f08bcb26a48272a317cbd30cfd6183c2450b532cf3c86,mops_spa_redirectToOld/ajax_t163sb04,source_candidate_no_exact_filing_date,false,raw_sources\t163sb04_sii_113q04_response.html,3,4683170,358851,-93054,288186,166934
1323,永裕,sii,2024,4,2026-07-03,2025-03-31,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04?parameters=0eb65210d5bdc34ea16e295ccdbad1090f047490e2301f1ba68b34164525fa5065faf210140df5242aa5cd204feb0145b364626a8ce95b2818b6edbe6a3b17fcb4afa81caedbae6ad2b2cc9fb052c058ac227a1154318f40f7d39b245c666992af8fd30850b595f9984f08bcb26a48272a317cbd30cfd6183c2450b532cf3c86,mops_spa_redirectToOld/ajax_t163sb04,source_candidate_no_exact_filing_date,false,raw_sources\t163sb04_sii_113q04_response.html,3,2646249,428383,67126,292574,276199
1324,地球,sii,2024,4,2026-07-03,2025-03-31,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04?parameters=0eb65210d5bdc34ea16e295ccdbad1090f047490e2301f1ba68b34164525fa5065faf210140df5242aa5cd204feb0145b364626a8ce95b2818b6edbe6a3b17fcb4afa81caedbae6ad2b2cc9fb052c058ac227a1154318f40f7d39b245c666992af8fd30850b595f9984f08bcb26a48272a317cbd30cfd6183c2450b532cf3c86,mops_spa_redirectToOld/ajax_t163sb04,source_candidate_no_exact_filing_date,false,raw_sources\t163sb04_sii_113q04_response.html,3,795197,143901,-5400,2671,6832
1325,恆大,sii,2024,4,2026-07-03,2025-03-31,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04?parameters=0eb65210d5bdc34ea16e295ccdbad1090f047490e2301f1ba68b34164525fa5065faf210140df5242aa5cd204feb0145b364626a8ce95b2818b6edbe6a3b17fcb4afa81caedbae6ad2b2cc9fb052c058ac227a1154318f40f7d39b245c666992af8fd30850b595f9984f08bcb26a48272a317cbd30cfd6183c2450b532cf3c86,mops_spa_redirectToOld/ajax_t163sb04,source_candidate_no_exact_filing_date,false,raw_sources\t163sb04_sii_113q04_response.html,3,317389,-36700,-79949,-66595,-66970
1326,台化,sii,2024,4,2026-07-03,2025-03-31,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04?parameters=0eb65210d5bdc34ea16e295ccdbad1090f047490e2301f1ba68b34164525fa5065faf210140df5242aa5cd204feb0145b364626a8ce95b2818b6edbe6a3b17fcb4afa81caedbae6ad2b2cc9fb052c058ac227a1154318f40f7d39b245c666992af8fd30850b595f9984f08bcb26a48272a317cbd30cfd6183c2450b532cf3c86,mops_spa_redirectToOld/ajax_t163sb04,source_candidate_no_exact_filing_date,false,raw_sources\t163sb04_sii_113q04_response.html,3,348607574,14054942,-1554782,936746,1123387
1337,再生-KY,sii,2024,4,2026-07-03,2025-03-31,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04?parameters=0eb65210d5bdc34ea16e295ccdbad1090f047490e2301f1ba68b34164525fa5065faf210140df5242aa5cd204feb0145b364626a8ce95b2818b6edbe6a3b17fcb4afa81caedbae6ad2b2cc9fb052c058ac227a1154318f40f7d39b245c666992af8fd30850b595f9984f08bcb26a48272a317cbd30cfd6183c2450b532cf3c86,mops_spa_redirectToOld/ajax_t163sb04,source_candidate_no_exact_filing_date,false,raw_sources\t163sb04_sii_113q04_response.html,3,817359,-98889,-336620,-414488,-414488
1338,廣華-KY,sii,2024,4,2026-07-03,2025-03-31,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04?parameters=0eb65210d5bdc34ea16e295ccdbad1090f047490e2301f1ba68b34164525fa5065faf210140df5242aa5cd204feb0145b364626a8ce95b2818b6edbe6a3b17fcb4afa81caedbae6ad2b2cc9fb052c058ac227a1154318f40f7d39b245c666992af8fd30850b595f9984f08bcb26a48272a317cbd30cfd6183c2450b532cf3c86,mops_spa_redirectToOld/ajax_t163sb04,source_candidate_no_exact_filing_date,false,raw_sources\t163sb04_sii_113q04_response.html,3,5087625,1130877,-90179,13390,-45829
1339,昭輝,sii,2024,4,2026-07-03,2025-03-31,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04?parameters=0eb65210d5bdc34ea16e295ccdbad1090f047490e2301f1ba68b34164525fa5065faf210140df5242aa5cd204feb0145b364626a8ce95b2818b6edbe6a3b17fcb4afa81caedbae6ad2b2cc9fb052c058ac227a1154318f40f7d39b245c666992af8fd30850b595f9984f08bcb26a48272a317cbd30cfd6183c2450b532cf3c86,mops_spa_redirectToOld/ajax_t163sb04,source_candidate_no_exact_filing_date,false,raw_sources\t163sb04_sii_113q04_response.html,3,1932091,690217,362625,476221,355035
1340,勝悅-KY,sii,2024,4,2026-07-03,2025-03-31,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04?parameters=0eb65210d5bdc34ea16e295ccdbad1090f047490e2301f1ba68b34164525fa5065faf210140df5242aa5cd204feb0145b364626a8ce95b2818b6edbe6a3b17fcb4afa81caedbae6ad2b2cc9fb052c058ac227a1154318f40f7d39b245c666992af8fd30850b595f9984f08bcb26a48272a317cbd30cfd6183c2450b532cf3c86,mops_spa_redirectToOld/ajax_t163sb04,source_candidate_no_exact_filing_date,false,raw_sources\t163sb04_sii_113q04_response.html,3,376371,-133677,-408249,-808865,-808030
1341,富林-KY,sii,2024,4,2026-07-03,2025-03-31,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04?parameters=0eb65210d5bdc34ea16e295ccdbad1090f047490e2301f1ba68b34164525fa5065faf210140df5242aa5cd204feb0145b364626a8ce95b2818b6edbe6a3b17fcb4afa81caedbae6ad2b2cc9fb052c058ac227a1154318f40f7d39b245c666992af8fd30850b595f9984f08bcb26a48272a317cbd30cfd6183c2450b532cf3c86,mops_spa_redirectToOld/ajax_t163sb04,source_candidate_no_exact_filing_date,false,raw_sources\t163sb04_sii_113q04_response.html,3,2789002,589464,332629,362600,282514
1342,八貫,sii,2024,4,2026-07-03,2025-03-31,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04?parameters=0eb65210d5bdc34ea16e295ccdbad1090f047490e2301f1ba68b34164525fa5065faf210140df5242aa5cd204feb0145b364626a8ce95b2818b6edbe6a3b17fcb4afa81caedbae6ad2b2cc9fb052c058ac227a1154318f40f7d39b245c666992af8fd30850b595f9984f08bcb26a48272a317cbd30cfd6183c2450b532cf3c86,mops_spa_redirectToOld/ajax_t163sb04,source_candidate_no_exact_filing_date,false,raw_sources\t163sb04_sii_113q04_response.html,3,2511442,757688,524253,598725,489578
1402,遠東新,sii,2024,4,2026-07-03,2025-03-31,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04?parameters=0eb65210d5bdc34ea16e295ccdbad1090f047490e2301f1ba68b34164525fa5065faf210140df5242aa5cd204feb0145b364626a8ce95b2818b6edbe6a3b17fcb4afa81caedbae6ad2b2cc9fb052c058ac227a1154318f40f7d39b245c666992af8fd30850b595f9984f08bcb26a48272a317cbd30cfd6183c2450b532cf3c86,mops_spa_redirectToOld/ajax_t163sb04,source_candidate_no_exact_filing_date,false,raw_sources\t163sb04_sii_113q04_response.html,3,270953983,53937631,17694405,23963641,18963658
1410,南染,sii,2024,4,2026-07-03,2025-03-31,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04?parameters=0eb65210d5bdc34ea16e295ccdbad1090f047490e2301f1ba68b34164525fa5065faf210140df5242aa5cd204feb0145b364626a8ce95b2818b6edbe6a3b17fcb4afa81caedbae6ad2b2cc9fb052c058ac227a1154318f40f7d39b245c666992af8fd30850b595f9984f08bcb26a48272a317cbd30cfd6183c2450b532cf3c86,mops_spa_redirectToOld/ajax_t163sb04,source_candidate_no_exact_filing_date,false,raw_sources\t163sb04_sii_113q04_response.html,3,236718,80615,17178,45781,36739
1413,宏洲,sii,2024,4,2026-07-03,2025-03-31,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04?parameters=0eb65210d5bdc34ea16e295ccdbad1090f047490e2301f1ba68b34164525fa5065faf210140df5242aa5cd204feb0145b364626a8ce95b2818b6edbe6a3b17fcb4afa81caedbae6ad2b2cc9fb052c058ac227a1154318f40f7d39b245c666992af8fd30850b595f9984f08bcb26a48272a317cbd30cfd6183c2450b532cf3c86,mops_spa_redirectToOld/ajax_t163sb04,source_candidate_no_exact_filing_date,false,raw_sources\t163sb04_sii_113q04_response.html,3,2305985,23260,-26119,-22645,-22788
1414,東和,sii,2024,4,2026-07-03,2025-03-31,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04?parameters=0eb65210d5bdc34ea16e295ccdbad1090f047490e2301f1ba68b34164525fa5065faf210140df5242aa5cd204feb0145b364626a8ce95b2818b6edbe6a3b17fcb4afa81caedbae6ad2b2cc9fb052c058ac227a1154318f40f7d39b245c666992af8fd30850b595f9984f08bcb26a48272a317cbd30cfd6183c2450b532cf3c86,mops_spa_redirectToOld/ajax_t163sb04,source_candidate_no_exact_filing_date,false,raw_sources\t163sb04_sii_113q04_response.html,3,523860,67048,-15952,58565,56666
1416,廣豐,sii,2024,4,2026-07-03,2025-03-31,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04?parameters=0eb65210d5bdc34ea16e295ccdbad1090f047490e2301f1ba68b34164525fa5065faf210140df5242aa5cd204feb0145b364626a8ce95b2818b6edbe6a3b17fcb4afa81caedbae6ad2b2cc9fb052c058ac227a1154318f40f7d39b245c666992af8fd30850b595f9984f08bcb26a48272a317cbd30cfd6183c2450b532cf3c86,mops_spa_redirectToOld/ajax_t163sb04,source_candidate_no_exact_filing_date,false,raw_sources\t163sb04_sii_113q04_response.html,3,333508,121765,3874,223739,168832
1417,嘉裕,sii,2024,4,2026-07-03,2025-03-31,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04?parameters=0eb65210d5bdc34ea16e295ccdbad1090f047490e2301f1ba68b34164525fa5065faf210140df5242aa5cd204feb0145b364626a8ce95b2818b6edbe6a3b17fcb4afa81caedbae6ad2b2cc9fb052c058ac227a1154318f40f7d39b245c666992af8fd30850b595f9984f08bcb26a48272a317cbd30cfd6183c2450b532cf3c86,mops_spa_redirectToOld/ajax_t163sb04,source_candidate_no_exact_filing_date,false,raw_sources\t163sb04_sii_113q04_response.html,3,603204,137157,-250112,-154471,-154494
1418,東華,sii,2024,4,2026-07-03,2025-03-31,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04?parameters=0eb65210d5bdc34ea16e295ccdbad1090f047490e2301f1ba68b34164525fa5065faf210140df5242aa5cd204feb0145b364626a8ce95b2818b6edbe6a3b17fcb4afa81caedbae6ad2b2cc9fb052c058ac227a1154318f40f7d39b245c666992af8fd30850b595f9984f08bcb26a48272a317cbd30cfd6183c2450b532cf3c86,mops_spa_redirectToOld/ajax_t163sb04,source_candidate_no_exact_filing_date,false,raw_sources\t163sb04_sii_113q04_response.html,3,10248,-6404,-51592,43782,25777
1419,新紡,sii,2024,4,2026-07-03,2025-03-31,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04?parameters=0eb65210d5bdc34ea16e295ccdbad1090f047490e2301f1ba68b34164525fa5065faf210140df5242aa5cd204feb0145b364626a8ce95b2818b6edbe6a3b17fcb4afa81caedbae6ad2b2cc9fb052c058ac227a1154318f40f7d39b245c666992af8fd30850b595f9984f08bcb26a48272a317cbd30cfd6183c2450b532cf3c86,mops_spa_redirectToOld/ajax_t163sb04,source_candidate_no_exact_filing_date,false,raw_sources\t163sb04_sii_113q04_response.html,3,4214489,1233422,458306,1111669,869014
1423,利華,sii,2024,4,2026-07-03,2025-03-31,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04?parameters=0eb65210d5bdc34ea16e295ccdbad1090f047490e2301f1ba68b34164525fa5065faf210140df5242aa5cd204feb0145b364626a8ce95b2818b6edbe6a3b17fcb4afa81caedbae6ad2b2cc9fb052c058ac227a1154318f40f7d39b245c666992af8fd30850b595f9984f08bcb26a48272a317cbd30cfd6183c2450b532cf3c86,mops_spa_redirectToOld/ajax_t163sb04,source_candidate_no_exact_filing_date,false,raw_sources\t163sb04_sii_113q04_response.html,3,104444,-27794,-58987,65405,80802
1432,大魯閣,sii,2024,4,2026-07-03,2025-03-31,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04?parameters=0eb65210d5bdc34ea16e295ccdbad1090f047490e2301f1ba68b34164525fa5065faf210140df5242aa5cd204feb0145b364626a8ce95b2818b6edbe6a3b17fcb4afa81caedbae6ad2b2cc9fb052c058ac227a1154318f40f7d39b245c666992af8fd30850b595f9984f08bcb26a48272a317cbd30cfd6183c2450b532cf3c86,mops_spa_redirectToOld/ajax_t163sb04,source_candidate_no_exact_filing_date,false,raw_sources\t163sb04_sii_113q04_response.html,3,1279091,504153,-15479,-57224,-57224
1434,福懋,sii,2024,4,2026-07-03,2025-03-31,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04?parameters=0eb65210d5bdc34ea16e295ccdbad1090f047490e2301f1ba68b34164525fa5065faf210140df5242aa5cd204feb0145b364626a8ce95b2818b6edbe6a3b17fcb4afa81caedbae6ad2b2cc9fb052c058ac227a1154318f40f7d39b245c666992af8fd30850b595f9984f08bcb26a48272a317cbd30cfd6183c2450b532cf3c86,mops_spa_redirectToOld/ajax_t163sb04,source_candidate_no_exact_filing_date,false,raw_sources\t163sb04_sii_113q04_response.html,3,28715705,3071837,660581,1653567,1490185
1435,中福,sii,2024,4,2026-07-03,2025-03-31,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04?parameters=0eb65210d5bdc34ea16e295ccdbad1090f047490e2301f1ba68b34164525fa5065faf210140df5242aa5cd204feb0145b364626a8ce95b2818b6edbe6a3b17fcb4afa81caedbae6ad2b2cc9fb052c058ac227a1154318f40f7d39b245c666992af8fd30850b595f9984f08bcb26a48272a317cbd30cfd6183c2450b532cf3c86,mops_spa_redirectToOld/ajax_t163sb04,source_candidate_no_exact_filing_date,false,raw_sources\t163sb04_sii_113q04_response.html,3,10679,8683,-50837,-37053,-37053
1436,華友聯,sii,2024,4,2026-07-03,2025-03-31,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04?parameters=0eb65210d5bdc34ea16e295ccdbad1090f047490e2301f1ba68b34164525fa5065faf210140df5242aa5cd204feb0145b364626a8ce95b2818b6edbe6a3b17fcb4afa81caedbae6ad2b2cc9fb052c058ac227a1154318f40f7d39b245c666992af8fd30850b595f9984f08bcb26a48272a317cbd30cfd6183c2450b532cf3c86,mops_spa_redirectToOld/ajax_t163sb04,source_candidate_no_exact_filing_date,false,raw_sources\t163sb04_sii_113q04_response.html,3,6955263,3583112,2903114,2820207,2326674
1437,勤益控,sii,2024,4,2026-07-03,2025-03-31,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04?parameters=0eb65210d5bdc34ea16e295ccdbad1090f047490e2301f1ba68b34164525fa5065faf210140df5242aa5cd204feb0145b364626a8ce95b2818b6edbe6a3b17fcb4afa81caedbae6ad2b2cc9fb052c058ac227a1154318f40f7d39b245c666992af8fd30850b595f9984f08bcb26a48272a317cbd30cfd6183c2450b532cf3c86,mops_spa_redirectToOld/ajax_t163sb04,source_candidate_no_exact_filing_date,false,raw_sources\t163sb04_sii_113q04_response.html,3,845762,497744,379590,646095,661618
1438,三地開發,sii,2024,4,2026-07-03,2025-03-31,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04?parameters=0eb65210d5bdc34ea16e295ccdbad1090f047490e2301f1ba68b34164525fa5065faf210140df5242aa5cd204feb0145b364626a8ce95b2818b6edbe6a3b17fcb4afa81caedbae6ad2b2cc9fb052c058ac227a1154318f40f7d39b245c666992af8fd30850b595f9984f08bcb26a48272a317cbd30cfd6183c2450b532cf3c86,mops_spa_redirectToOld/ajax_t163sb04,source_candidate_no_exact_filing_date,false,raw_sources\t163sb04_sii_113q04_response.html,3,1166647,275,-28973,-141104,-140926
5864,致和證,otc,2024,4,2026-07-03,2025-03-31,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04?parameters=0eb65210d5bdc34ea16e295ccdbad1090f047490e2301f1ba68b34164525fa50ea391c4a739222f94db5ac17a8efc980b364626a8ce95b2818b6edbe6a3b17fcb4afa81caedbae6ad2b2cc9fb052c058ac227a1154318f40f7d39b245c666992af8fd30850b595f9984f08bcb26a48272a317cbd30cfd6183c2450b532cf3c86,mops_spa_redirectToOld/ajax_t163sb04,source_candidate_no_exact_filing_date,false,raw_sources\t163sb04_otc_113q04_response.html,1,995252,,660948,715585,688224
6015,宏遠證,otc,2024,4,2026-07-03,2025-03-31,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04?parameters=0eb65210d5bdc34ea16e295ccdbad1090f047490e2301f1ba68b34164525fa50ea391c4a739222f94db5ac17a8efc980b364626a8ce95b2818b6edbe6a3b17fcb4afa81caedbae6ad2b2cc9fb052c058ac227a1154318f40f7d39b245c666992af8fd30850b595f9984f08bcb26a48272a317cbd30cfd6183c2450b532cf3c86,mops_spa_redirectToOld/ajax_t163sb04,source_candidate_no_exact_filing_date,false,raw_sources\t163sb04_otc_113q04_response.html,1,1519973,,138612,407727,337458
6016,康和證,otc,2024,4,2026-07-03,2025-03-31,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04?parameters=0eb65210d5bdc34ea16e295ccdbad1090f047490e2301f1ba68b34164525fa50ea391c4a739222f94db5ac17a8efc980b364626a8ce95b2818b6edbe6a3b17fcb4afa81caedbae6ad2b2cc9fb052c058ac227a1154318f40f7d39b245c666992af8fd30850b595f9984f08bcb26a48272a317cbd30cfd6183c2450b532cf3c86,mops_spa_redirectToOld/ajax_t163sb04,source_candidate_no_exact_filing_date,false,raw_sources\t163sb04_otc_113q04_response.html,1,3938237,,978872,1288413,1097973
6020,大展證,otc,2024,4,2026-07-03,2025-03-31,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04?parameters=0eb65210d5bdc34ea16e295ccdbad1090f047490e2301f1ba68b34164525fa50ea391c4a739222f94db5ac17a8efc980b364626a8ce95b2818b6edbe6a3b17fcb4afa81caedbae6ad2b2cc9fb052c058ac227a1154318f40f7d39b245c666992af8fd30850b595f9984f08bcb26a48272a317cbd30cfd6183c2450b532cf3c86,mops_spa_redirectToOld/ajax_t163sb04,source_candidate_no_exact_filing_date,false,raw_sources\t163sb04_otc_113q04_response.html,1,387978,,142980,199930,182375
