snapshot_date,effective_date,end_date,ticker,name,weight_pct,shares,market_value,source_mode,is_proxy,source_name,source_url,source_file,parse_status,review_status,notes
2026-05-31,2026-05-31,,2330,台積電,58.28,,,yuanta_0050_holdings_proxy,true,Yuanta 0050 monthly report,https://www.yuantafunds.com/fund/download/1066元大台灣卓越50基金月報.pdf,1066_monthly.pdf,parsed_current_top10_only,sample_not_formal_ready,Top-10 monthly report sample; not full 50 holdings and not historical coverage.
2026-05-31,2026-05-31,,2454,聯發科,6.42,,,yuanta_0050_holdings_proxy,true,Yuanta 0050 monthly report,https://www.yuantafunds.com/fund/download/1066元大台灣卓越50基金月報.pdf,1066_monthly.pdf,parsed_current_top10_only,sample_not_formal_ready,Top-10 monthly report sample; not full 50 holdings and not historical coverage.
2026-05-31,2026-05-31,,2308,台達電,4.81,,,yuanta_0050_holdings_proxy,true,Yuanta 0050 monthly report,https://www.yuantafunds.com/fund/download/1066元大台灣卓越50基金月報.pdf,1066_monthly.pdf,parsed_current_top10_only,sample_not_formal_ready,Top-10 monthly report sample; not full 50 holdings and not historical coverage.
2026-05-31,2026-05-31,,2317,鴻海,3.57,,,yuanta_0050_holdings_proxy,true,Yuanta 0050 monthly report,https://www.yuantafunds.com/fund/download/1066元大台灣卓越50基金月報.pdf,1066_monthly.pdf,parsed_current_top10_only,sample_not_formal_ready,Top-10 monthly report sample; not full 50 holdings and not historical coverage.
2026-05-31,2026-05-31,,3711,日月光投控,2.04,,,yuanta_0050_holdings_proxy,true,Yuanta 0050 monthly report,https://www.yuantafunds.com/fund/download/1066元大台灣卓越50基金月報.pdf,1066_monthly.pdf,parsed_current_top10_only,sample_not_formal_ready,Top-10 monthly report sample; not full 50 holdings and not historical coverage.
2026-05-31,2026-05-31,,2303,聯電,1.70,,,yuanta_0050_holdings_proxy,true,Yuanta 0050 monthly report,https://www.yuantafunds.com/fund/download/1066元大台灣卓越50基金月報.pdf,1066_monthly.pdf,parsed_current_top10_only,sample_not_formal_ready,Top-10 monthly report sample; not full 50 holdings and not historical coverage.
2026-05-31,2026-05-31,,2383,台光電,1.49,,,yuanta_0050_holdings_proxy,true,Yuanta 0050 monthly report,https://www.yuantafunds.com/fund/download/1066元大台灣卓越50基金月報.pdf,1066_monthly.pdf,parsed_current_top10_only,sample_not_formal_ready,Top-10 monthly report sample; not full 50 holdings and not historical coverage.
2026-05-31,2026-05-31,,3037,欣興,1.43,,,yuanta_0050_holdings_proxy,true,Yuanta 0050 monthly report,https://www.yuantafunds.com/fund/download/1066元大台灣卓越50基金月報.pdf,1066_monthly.pdf,parsed_current_top10_only,sample_not_formal_ready,Top-10 monthly report sample; not full 50 holdings and not historical coverage.
2026-05-31,2026-05-31,,2345,智邦,1.22,,,yuanta_0050_holdings_proxy,true,Yuanta 0050 monthly report,https://www.yuantafunds.com/fund/download/1066元大台灣卓越50基金月報.pdf,1066_monthly.pdf,parsed_current_top10_only,sample_not_formal_ready,Top-10 monthly report sample; not full 50 holdings and not historical coverage.
2026-05-31,2026-05-31,,2327,國巨,1.16,,,yuanta_0050_holdings_proxy,true,Yuanta 0050 monthly report,https://www.yuantafunds.com/fund/download/1066元大台灣卓越50基金月報.pdf,1066_monthly.pdf,parsed_current_top10_only,sample_not_formal_ready,Top-10 monthly report sample; not full 50 holdings and not historical coverage.
