date,symbol,ticker,name,day_trading_buy_volume,day_trading_sell_volume,day_trading_total_volume,total_trading_volume,day_trading_volume_ratio,day_trading_ratio_5d_avg,day_trading_ratio_20d_avg,day_trading_ratio_5d_change,day_trading_ratio_20d_change,day_trading_overheat_flag,data_source,source_url,data_quality_status
2024-01-03,3231,3231.TW,緯創,,,16769000,40341638,41.5675,,,,,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20240103&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2024-01-03,6669,6669.TW,緯穎,,,1096000,2763422,39.6610,,,,,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20240103&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2024-01-04,0050,0050.TW,元大台灣50,,,157000,4838660,3.2447,,,,,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20240104&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2024-01-04,00631L,00631L.TW,元大台灣50正2,,,295000,2210477,13.3455,,,,,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20240104&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2024-01-04,2308,2308.TW,台達電,,,371000,2746942,13.5059,,,,,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20240104&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2024-01-04,2317,2317.TW,鴻海,,,3852000,15626821,24.6499,,,,,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20240104&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2024-01-04,2330,2330.TW,台積電,,,1764000,18063758,9.7654,,,,,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20240104&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2024-01-04,2382,2382.TW,廣達,,,8929000,27444184,32.5351,,,,,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20240104&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2024-01-04,2454,2454.TW,聯發科,,,1525000,9628243,15.8388,,,,,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20240104&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2024-01-04,3231,3231.TW,緯創,,,18724000,41349167,45.2827,,,,,true,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20240104&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2024-01-04,6669,6669.TW,緯穎,,,603000,1277204,47.2125,,,,,true,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20240104&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2024-01-05,0050,0050.TW,元大台灣50,,,118000,4566320,2.5841,,,,,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20240105&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2024-01-05,00631L,00631L.TW,元大台灣50正2,,,217000,1776770,12.2132,,,,,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20240105&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2024-01-05,2308,2308.TW,台達電,,,919000,3836322,23.9552,,,,,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20240105&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2024-01-05,2317,2317.TW,鴻海,,,2591000,13458610,19.2516,,,,,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20240105&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2024-01-05,2330,2330.TW,台積電,,,2033000,22008878,9.2372,,,,,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20240105&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2024-01-05,2382,2382.TW,廣達,,,11789000,29553759,39.8900,,,,,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20240105&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2024-01-05,2454,2454.TW,聯發科,,,986000,5851876,16.8493,,,,,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20240105&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2024-01-05,3231,3231.TW,緯創,,,11014000,24851759,44.3188,,,,,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20240105&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2024-01-05,6669,6669.TW,緯穎,,,431000,947965,45.4658,,,,,true,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20240105&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2024-01-08,0050,0050.TW,元大台灣50,,,579000,9657556,5.9953,3.5951,,2.4002,,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20240108&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2024-01-08,00631L,00631L.TW,元大台灣50正2,,,569000,3115914,18.2611,12.5961,,5.6650,,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20240108&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2024-01-08,2308,2308.TW,台達電,,,507000,2762611,18.3522,16.4785,,1.8737,,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20240108&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2024-01-08,2317,2317.TW,鴻海,,,8773000,35053132,25.0277,24.2231,,0.8046,,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20240108&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2024-01-08,2330,2330.TW,台積電,,,4757000,19270119,24.6859,13.3509,,11.3350,,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20240108&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2024-01-08,2382,2382.TW,廣達,,,6987000,18315187,38.1487,35.9901,,2.1586,,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20240108&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2024-01-08,2454,2454.TW,聯發科,,,1469000,6035931,24.3376,16.1827,,8.1549,,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20240108&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2024-01-08,3231,3231.TW,緯創,,,15315000,37949238,40.3565,39.3498,,1.0067,,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20240108&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2024-01-08,6669,6669.TW,緯穎,,,479000,1115726,42.9317,42.3358,,0.5959,,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20240108&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2024-01-09,0050,0050.TW,元大台灣50,,,239000,5906880,4.0461,3.8410,,0.2051,,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20240109&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2024-01-09,00631L,00631L.TW,元大台灣50正2,,,961000,3281872,29.2821,16.5130,,12.7691,,true,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20240109&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2024-01-09,2308,2308.TW,台達電,,,1447000,13315661,10.8669,16.3266,,-5.4597,,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20240109&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2024-01-09,2317,2317.TW,鴻海,,,5530000,25951574,21.3089,23.4935,,-2.1846,,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20240109&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2024-01-09,2330,2330.TW,台積電,,,1804000,23718766,7.6058,12.5611,,-4.9553,,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20240109&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2024-01-09,2382,2382.TW,廣達,,,21159000,40282596,52.5264,40.5176,,12.0088,,true,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20240109&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2024-01-09,2454,2454.TW,聯發科,,,1179000,5893697,20.0044,17.9471,,2.0573,,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20240109&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2024-01-09,3231,3231.TW,緯創,,,40772000,83668222,48.7306,44.0512,,4.6794,,true,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20240109&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2024-01-09,6669,6669.TW,緯穎,,,1452000,2847713,50.9883,45.2519,,5.7364,,true,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20240109&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2024-01-10,0050,0050.TW,元大台灣50,,,390000,7249096,5.3800,4.2500,,1.1300,,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20240110&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2024-01-10,00631L,00631L.TW,元大台灣50正2,,,322000,2663068,12.0913,17.0386,,-4.9473,,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20240110&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2024-01-10,2308,2308.TW,台達電,,,3022000,13200940,22.8923,17.9145,,4.9778,,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20240110&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2024-01-10,2317,2317.TW,鴻海,,,3289000,23473035,14.0118,20.8500,,-6.8382,,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20240110&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2024-01-10,2330,2330.TW,台積電,,,1402000,13708117,10.2275,12.3044,,-2.0769,,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20240110&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2024-01-10,2382,2382.TW,廣達,,,8807000,22952122,38.3712,40.2943,,-1.9231,,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20240110&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2024-01-10,2454,2454.TW,聯發科,,,778000,4380442,17.7608,18.9582,,-1.1974,,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20240110&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2024-01-10,3231,3231.TW,緯創,,,15947000,40567138,39.3101,43.5997,,-4.2896,,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20240110&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2024-01-10,6669,6669.TW,緯穎,,,1551000,3111636,49.8452,47.2887,,2.5565,,true,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20240110&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2024-01-11,0050,0050.TW,元大台灣50,,,202000,5852556,3.4515,4.2914,,-0.8399,,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20240111&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2024-01-11,00631L,00631L.TW,元大台灣50正2,,,264000,3089861,8.5441,16.0784,,-7.5343,,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20240111&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2024-01-11,2308,2308.TW,台達電,,,1337000,7819550,17.0982,18.6330,,-1.5348,,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20240111&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2024-01-11,2317,2317.TW,鴻海,,,11384000,34911583,32.6081,22.4416,,10.1665,,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20240111&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2024-01-11,2330,2330.TW,台積電,,,1891000,27842729,6.7917,11.7096,,-4.9179,,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20240111&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2024-01-11,2382,2382.TW,廣達,,,10018000,35815527,27.9711,39.3815,,-11.4104,,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20240111&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2024-01-11,2454,2454.TW,聯發科,,,1906000,7008030,27.1974,21.2299,,5.9675,,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20240111&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2024-01-11,3231,3231.TW,緯創,,,21441000,83669235,25.6259,39.6684,,-14.0425,,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20240111&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2024-01-11,6669,6669.TW,緯穎,,,1686000,4356680,38.6992,45.5860,,-6.8868,,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20240111&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2024-01-12,0050,0050.TW,元大台灣50,,,267000,6877839,3.8820,4.5510,,-0.6690,,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20240112&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2024-01-12,00631L,00631L.TW,元大台灣50正2,,,436000,2650915,16.4472,16.9252,,-0.4780,,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20240112&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2024-01-12,2308,2308.TW,台達電,,,468000,4737498,9.8786,15.8176,,-5.9390,,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20240112&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2024-01-12,2317,2317.TW,鴻海,,,10093000,29378104,34.3555,25.4624,,8.8931,,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20240112&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2024-01-12,2330,2330.TW,台積電,,,1976000,17636558,11.2040,12.1030,,-0.8990,,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20240112&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2024-01-12,2382,2382.TW,廣達,,,19282000,53306227,36.1721,38.6379,,-2.4658,,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20240112&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2024-01-12,2454,2454.TW,聯發科,,,1606000,4936513,32.5331,24.3667,,8.1664,,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20240112&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2024-01-12,3231,3231.TW,緯創,,,42688000,119217877,35.8067,37.9660,,-2.1593,,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20240112&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2024-01-12,6669,6669.TW,緯穎,,,1397000,2806516,49.7770,46.4483,,3.3287,,true,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20240112&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2024-01-15,0050,0050.TW,元大台灣50,,,129000,12566534,1.0265,3.5572,,-2.5307,,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20240115&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2024-01-15,00631L,00631L.TW,元大台灣50正2,,,470000,2294164,20.4868,17.3703,,3.1165,,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20240115&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2024-01-15,2308,2308.TW,台達電,,,901000,4713370,19.1158,15.9704,,3.1454,,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20240115&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2024-01-15,2317,2317.TW,鴻海,,,3189000,22849994,13.9562,23.2481,,-9.2919,,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20240115&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2024-01-15,2330,2330.TW,台積電,,,3428000,21900687,15.6525,10.2963,,5.3562,,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20240115&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
