date,symbol,ticker,name,margin_buy,margin_sell,margin_balance,margin_balance_change,short_sell,short_cover,short_balance,short_balance_change,securities_lending_balance,securities_lending_balance_change,margin_balance_5d_change_pct,margin_balance_20d_change_pct,short_balance_5d_change_pct,short_balance_20d_change_pct,lending_balance_5d_change_pct,lending_balance_20d_change_pct,margin_overheat_flag,short_lending_pressure_flag,data_source,source_url,data_quality_status
2024-01-03,00631L,00631L.TW,元大台灣50正2,1573,308,4270,1265,25,41,1412,-16,,,,,,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20240103&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2024-01-03,2308,2308.TW,台達電,146,89,4035,57,9,12,66,-3,,,,,,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20240103&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2024-01-03,2317,2317.TW,鴻海,225,251,36908,-29,5,12,696,-7,,,,,,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20240103&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2024-01-03,2330,2330.TW,台積電,1317,364,13785,941,2,109,101,-107,,,,,,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20240103&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2024-01-03,2382,2382.TW,廣達,1172,1489,50338,-317,223,146,3488,77,,,,,,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20240103&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2024-01-03,2454,2454.TW,聯發科,670,461,6436,206,0,0,0,0,,,,,,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20240103&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2024-01-03,3231,3231.TW,緯創,2540,2818,124622,-391,284,350,2243,-66,,,,,,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20240103&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2024-01-03,6669,6669.TW,緯穎,192,161,2317,30,0,15,70,-15,,,,,,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20240103&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2024-01-04,0050,0050.TW,元大台灣50,14,70,453,-57,0,6,95,-6,,,,,,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20240104&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2024-01-04,00631L,00631L.TW,元大台灣50正2,161,249,4182,-88,47,8,1451,39,,,,,,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20240104&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2024-01-04,2308,2308.TW,台達電,79,31,4051,16,9,5,70,4,,,,,,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20240104&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2024-01-04,2317,2317.TW,鴻海,192,486,36541,-367,0,301,395,-301,,,,,,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20240104&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2024-01-04,2330,2330.TW,台積電,188,311,13655,-130,46,9,138,37,,,,,,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20240104&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2024-01-04,2382,2382.TW,廣達,982,2971,48345,-1993,410,20,3878,390,,,,,,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20240104&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2024-01-04,2454,2454.TW,聯發科,554,201,6786,350,27,0,27,27,,,,,,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20240104&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2024-01-04,3231,3231.TW,緯創,2494,2988,124116,-506,190,89,2344,101,,,,,,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20240104&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2024-01-04,6669,6669.TW,緯穎,105,30,2391,74,11,1,80,10,,,,,,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20240104&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2024-01-05,0050,0050.TW,元大台灣50,12,9,456,3,0,5,90,-5,,,,,,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20240105&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2024-01-05,00631L,00631L.TW,元大台灣50正2,105,77,4208,26,6,8,1449,-2,,,,,,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20240105&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2024-01-05,2308,2308.TW,台達電,82,23,4098,47,0,7,63,-7,,,,,,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20240105&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2024-01-05,2317,2317.TW,鴻海,219,402,36322,-219,21,2,414,19,,,,,,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20240105&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2024-01-05,2330,2330.TW,台積電,316,79,13891,236,14,40,112,-26,,,,,,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20240105&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2024-01-05,2382,2382.TW,廣達,1248,2461,47114,-1231,33,171,3740,-138,,,,,,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20240105&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2024-01-05,2454,2454.TW,聯發科,235,134,6886,100,4,12,19,-8,,,,,,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20240105&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2024-01-05,3231,3231.TW,緯創,2212,1310,124968,852,50,70,2324,-20,,,,,,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20240105&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2024-01-05,6669,6669.TW,緯穎,35,75,2336,-55,3,1,82,2,,,,,,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20240105&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2024-01-08,0050,0050.TW,元大台灣50,6,15,446,-10,1,8,83,-7,,,,,,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20240108&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2024-01-08,00631L,00631L.TW,元大台灣50正2,89,501,3791,-417,69,11,1507,58,,,,,,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20240108&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2024-01-08,2308,2308.TW,台達電,36,70,4063,-35,2,1,64,1,,,,,,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20240108&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2024-01-08,2317,2317.TW,鴻海,1007,936,36353,31,13,114,313,-101,,,,,,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20240108&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2024-01-08,2330,2330.TW,台積電,101,638,13341,-550,43,0,155,43,,,,,,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20240108&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2024-01-08,2382,2382.TW,廣達,830,938,46986,-128,327,121,3946,206,,,,,,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20240108&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2024-01-08,2454,2454.TW,聯發科,220,100,7005,119,14,0,33,14,,,,,,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20240108&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2024-01-08,3231,3231.TW,緯創,4193,2780,126369,1401,118,70,2372,48,,,,,,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20240108&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2024-01-08,6669,6669.TW,緯穎,54,24,2366,30,0,0,82,0,,,,,,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20240108&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2024-01-09,0050,0050.TW,元大台灣50,53,15,484,38,0,7,76,-7,,,1.6807,,-28.9720,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20240109&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2024-01-09,00631L,00631L.TW,元大台灣50正2,273,58,4006,215,20,11,1516,9,,,33.3111,,6.1625,,,,true,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20240109&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2024-01-09,2308,2308.TW,台達電,451,82,4432,369,32,17,79,15,,,11.4128,,14.4928,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20240109&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2024-01-09,2317,2317.TW,鴻海,568,297,36588,235,0,17,296,-17,,,-0.9449,,-57.8947,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20240109&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2024-01-09,2330,2330.TW,台積電,153,1216,12264,-1077,25,10,170,15,,,-4.5157,,-18.2692,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20240109&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2024-01-09,2382,2382.TW,廣達,1732,2600,46091,-895,291,54,4183,237,,,-9.0100,,22.6327,,,,false,true,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20240109&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2024-01-09,2454,2454.TW,聯發科,177,213,6967,-38,3,0,36,3,,,11.8299,,,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20240109&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2024-01-09,3231,3231.TW,緯創,5985,4083,128266,1897,418,155,2635,263,,,2.6021,,14.1187,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20240109&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2024-01-09,6669,6669.TW,緯穎,222,123,2465,99,3,4,81,-1,,,7.7831,,-4.7059,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20240109&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2024-01-10,0050,0050.TW,元大台灣50,13,44,453,-31,13,38,51,-25,,,-11.1765,,-49.5050,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20240110&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2024-01-10,00631L,00631L.TW,元大台灣50正2,222,175,4053,47,29,24,1521,5,,,-5.0820,,7.7195,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20240110&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2024-01-10,2308,2308.TW,台達電,246,48,4630,198,6,34,51,-28,,,14.7460,,-22.7273,,,,true,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20240110&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2024-01-10,2317,2317.TW,鴻海,566,604,36500,-88,6,3,299,3,,,-1.1055,,-57.0402,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20240110&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2024-01-10,2330,2330.TW,台積電,117,303,12061,-203,12,15,167,-3,,,-12.5063,,65.3465,,,,false,true,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20240110&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2024-01-10,2382,2382.TW,廣達,1200,1522,45752,-339,175,564,3794,-389,,,-9.1104,,8.7729,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20240110&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2024-01-10,2454,2454.TW,聯發科,249,45,7169,202,1,1,36,0,,,11.3891,,,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20240110&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2024-01-10,3231,3231.TW,緯創,1556,2594,127210,-1056,226,76,2785,150,,,2.0767,,24.1641,,,,false,true,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20240110&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2024-01-10,6669,6669.TW,緯穎,392,227,2628,163,10,10,81,0,,,13.4225,,15.7143,,,,true,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20240110&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2024-01-11,0050,0050.TW,元大台灣50,24,19,458,5,0,51,0,-51,,,1.1038,,-100.0000,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20240111&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2024-01-11,00631L,00631L.TW,元大台灣50正2,259,180,4132,79,31,17,1535,14,,,-1.1956,,5.7891,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20240111&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2024-01-11,2308,2308.TW,台達電,159,54,4734,104,2,6,47,-4,,,16.8600,,-32.8571,,,,true,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20240111&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2024-01-11,2317,2317.TW,鴻海,392,313,36524,24,23,15,307,8,,,-0.0465,,-22.2785,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20240111&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2024-01-11,2330,2330.TW,台積電,421,317,12149,88,29,13,183,16,,,-11.0289,,32.6087,,,,false,true,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20240111&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2024-01-11,2382,2382.TW,廣達,3848,3406,46192,440,227,125,3896,102,,,-4.4534,,0.4642,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20240111&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2024-01-11,2454,2454.TW,聯發科,655,173,7624,455,3,8,31,-5,,,12.3490,,14.8148,,,,true,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20240111&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2024-01-11,3231,3231.TW,緯創,3694,8734,122145,-5065,935,335,3385,600,,,-1.5880,,44.4113,,,,false,true,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20240111&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2024-01-11,6669,6669.TW,緯穎,210,552,2286,-342,31,1,111,30,,,-4.3915,,38.7500,,,,false,true,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20240111&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2024-01-12,0050,0050.TW,元大台灣50,32,1,489,31,0,0,0,0,,,7.2368,,-100.0000,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20240112&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2024-01-12,00631L,00631L.TW,元大台灣50正2,197,98,4231,99,31,34,1532,-3,,,0.5466,,5.7281,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20240112&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2024-01-12,2308,2308.TW,台達電,60,44,4748,14,1,10,38,-9,,,15.8614,,-39.6825,,,,true,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20240112&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2024-01-12,2317,2317.TW,鴻海,250,154,36590,66,6,22,291,-16,,,0.7378,,-29.7101,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20240112&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2024-01-12,2330,2330.TW,台積電,153,119,12155,6,10,23,170,-13,,,-12.4973,,51.7857,,,,false,true,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20240112&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2024-01-12,2382,2382.TW,廣達,2955,4810,44325,-1867,353,114,4135,239,,,-5.9197,,10.5615,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20240112&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2024-01-12,2454,2454.TW,聯發科,208,149,7665,41,13,4,40,9,,,11.3128,,110.5263,,,,false,true,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20240112&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2024-01-12,3231,3231.TW,緯創,8069,10620,119588,-2557,1105,244,4246,861,,,-4.3051,,82.7022,,,,false,true,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20240112&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2024-01-12,6669,6669.TW,緯穎,217,141,2361,75,10,3,118,7,,,1.0702,,43.9024,,,,false,true,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20240112&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2024-01-15,0050,0050.TW,元大台灣50,80,22,547,58,0,0,0,0,,,22.6457,,-100.0000,,,,true,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20240115&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2024-01-15,00631L,00631L.TW,元大台灣50正2,280,149,4362,131,40,21,1551,19,,,15.0620,,2.9197,,,,true,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20240115&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2024-01-15,2308,2308.TW,台達電,73,70,4746,-2,5,6,37,-1,,,16.8102,,-42.1875,,,,true,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20240115&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2024-01-15,2317,2317.TW,鴻海,965,151,37393,803,10,6,295,4,,,2.8608,,-5.7508,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20240115&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2024-01-15,2330,2330.TW,台積電,676,374,12452,297,20,5,185,15,,,-6.6637,,19.3548,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20240115&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2024-01-15,2382,2382.TW,廣達,3546,2186,45395,1070,61,158,4038,-97,,,-3.3861,,2.3315,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20240115&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2024-01-15,2454,2454.TW,聯發科,253,161,7749,84,9,3,46,6,,,10.6210,,39.3939,,,,false,true,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20240115&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2024-01-15,3231,3231.TW,緯創,13751,6322,126956,7368,199,348,4097,-149,,,0.4645,,72.7234,,,,false,true,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20240115&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2024-01-15,6669,6669.TW,緯穎,347,142,2565,204,0,12,106,-12,,,8.4108,,29.2683,,,,false,true,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20240115&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2024-01-16,0050,0050.TW,元大台灣50,114,35,625,78,0,0,0,0,,,29.1322,,-100.0000,,,,true,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20240116&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2024-01-16,00631L,00631L.TW,元大台灣50正2,492,148,4706,344,68,83,1536,-15,,,17.4738,,1.3193,,,,true,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20240116&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2024-01-16,2308,2308.TW,台達電,263,62,4945,199,20,5,52,15,,,11.5749,,-34.1772,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20240116&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2024-01-16,2317,2317.TW,鴻海,270,568,37077,-316,31,2,324,29,,,1.3365,,9.4595,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20240116&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
