family,date,market,route_status,required_tickers,ready_tickers,blocked_tickers,retrieval_attempted,source_url,source_hash
institutional,2024-02-20,TWSE,reused_existing_compact,85,85,0,False,local_compact,
institutional,2024-02-21,TPEx,reused_existing_compact,28,28,0,False,local_compact,
institutional,2024-02-21,TWSE,reused_existing_compact,85,85,0,False,local_compact,
institutional,2024-02-22,TPEx,reused_existing_compact,33,33,0,False,local_compact,
institutional,2024-02-22,TWSE,reused_existing_compact,102,102,0,False,local_compact,
institutional,2024-02-23,TPEx,reused_existing_compact,24,24,0,False,local_compact,
institutional,2024-02-23,TWSE,reused_existing_compact,89,89,0,False,local_compact,
institutional,2024-02-26,TPEx,reused_existing_compact,24,24,0,False,local_compact,
institutional,2024-02-26,TWSE,reused_existing_compact,89,89,0,False,local_compact,
institutional,2024-02-27,TPEx,reused_existing_compact,24,24,0,False,local_compact,
institutional,2024-02-27,TWSE,reused_existing_compact,89,89,0,False,local_compact,
institutional,2024-02-29,TPEx,reused_existing_compact,24,24,0,False,local_compact,
institutional,2024-02-29,TWSE,reused_existing_compact,89,89,0,False,local_compact,
institutional,2024-03-01,TPEx,reused_existing_compact,21,21,0,False,local_compact,
institutional,2024-03-01,TWSE,reused_existing_compact,95,95,0,False,local_compact,
institutional,2024-03-04,TPEx,reused_existing_compact,21,21,0,False,local_compact,
institutional,2024-03-04,TWSE,reused_existing_compact,95,95,0,False,local_compact,
institutional,2024-03-05,TPEx,reused_existing_compact,21,21,0,False,local_compact,
institutional,2024-03-05,TWSE,reused_existing_compact,95,95,0,False,local_compact,
institutional,2024-03-06,TPEx,reused_existing_compact,23,23,0,False,local_compact,
institutional,2024-03-06,TWSE,reused_existing_compact,106,106,0,False,local_compact,
institutional,2024-03-07,TPEx,reused_existing_compact,23,23,0,False,local_compact,
institutional,2024-03-07,TWSE,reused_existing_compact,106,106,0,False,local_compact,
institutional,2024-03-08,TPEx,reused_existing_compact,17,17,0,False,local_compact,
institutional,2024-03-08,TWSE,reused_existing_compact,79,79,0,False,local_compact,
institutional,2024-03-11,TPEx,reused_existing_compact,17,17,0,False,local_compact,
institutional,2024-03-11,TWSE,reused_existing_compact,79,79,0,False,local_compact,
institutional,2024-03-12,TPEx,reused_existing_compact,17,17,0,False,local_compact,
institutional,2024-03-12,TWSE,reused_existing_compact,79,79,0,False,local_compact,
institutional,2024-03-13,TPEx,reused_existing_compact,21,21,0,False,local_compact,
institutional,2024-03-13,TWSE,reused_existing_compact,102,102,0,False,local_compact,
institutional,2024-03-14,TPEx,reused_existing_compact,21,21,0,False,local_compact,
institutional,2024-03-14,TWSE,reused_existing_compact,102,102,0,False,local_compact,
institutional,2024-03-15,TPEx,reused_existing_compact,14,14,0,False,local_compact,
institutional,2024-03-15,TWSE,reused_existing_compact,82,82,0,False,local_compact,
institutional,2024-03-18,TPEx,reused_existing_compact,14,14,0,False,local_compact,
institutional,2024-03-18,TWSE,reused_existing_compact,82,82,0,False,local_compact,
institutional,2024-03-19,TPEx,reused_existing_compact,14,14,0,False,local_compact,
institutional,2024-03-19,TWSE,reused_existing_compact,82,82,0,False,local_compact,
institutional,2024-03-20,TPEx,reused_existing_compact,17,17,0,False,local_compact,
institutional,2024-03-20,TWSE,reused_existing_compact,108,108,0,False,local_compact,
institutional,2024-03-21,TPEx,reused_existing_compact,17,17,0,False,local_compact,
institutional,2024-03-21,TWSE,reused_existing_compact,108,108,0,False,local_compact,
institutional,2024-03-22,TPEx,reused_existing_compact,13,13,0,False,local_compact,
institutional,2024-03-22,TWSE,reused_existing_compact,95,95,0,False,local_compact,
institutional,2024-03-25,TPEx,reused_existing_compact,13,13,0,False,local_compact,
institutional,2024-03-25,TWSE,reused_existing_compact,95,95,0,False,local_compact,
institutional,2024-03-26,TPEx,reused_existing_compact,13,13,0,False,local_compact,
institutional,2024-03-26,TWSE,reused_existing_compact,95,95,0,False,local_compact,
institutional,2024-03-27,TPEx,reused_existing_compact,15,15,0,False,local_compact,
institutional,2024-03-27,TWSE,reused_existing_compact,115,115,0,False,local_compact,
institutional,2024-03-28,TPEx,reused_existing_compact,15,15,0,False,local_compact,
institutional,2024-03-28,TWSE,reused_existing_compact,115,115,0,False,local_compact,
institutional,2024-03-29,TPEx,reused_existing_compact,13,13,0,False,local_compact,
institutional,2024-03-29,TWSE,reused_existing_compact,101,101,0,False,local_compact,
institutional,2024-04-01,TPEx,reused_existing_compact,13,13,0,False,local_compact,
institutional,2024-04-01,TWSE,reused_existing_compact,101,101,0,False,local_compact,
institutional,2024-04-02,TPEx,reused_existing_compact,15,15,0,False,local_compact,
institutional,2024-04-02,TWSE,reused_existing_compact,114,114,0,False,local_compact,
institutional,2024-04-03,TPEx,reused_existing_compact,14,14,0,False,local_compact,
institutional,2024-04-03,TWSE,reused_existing_compact,102,102,0,False,local_compact,
institutional,2024-04-08,TPEx,reused_existing_compact,14,14,0,False,local_compact,
institutional,2024-04-08,TWSE,reused_existing_compact,102,102,0,False,local_compact,
institutional,2024-04-09,TPEx,reused_existing_compact,14,14,0,False,local_compact,
institutional,2024-04-09,TWSE,reused_existing_compact,102,102,0,False,local_compact,
institutional,2024-04-10,TPEx,reused_existing_compact,14,14,0,False,local_compact,
institutional,2024-04-10,TWSE,reused_existing_compact,102,102,0,False,local_compact,
institutional,2024-04-11,TPEx,reused_existing_compact,17,17,0,False,local_compact,
institutional,2024-04-11,TWSE,reused_existing_compact,122,122,0,False,local_compact,
institutional,2024-04-12,TPEx,reused_existing_compact,13,13,0,False,local_compact,
institutional,2024-04-12,TWSE,reused_existing_compact,101,101,0,False,local_compact,
institutional,2024-04-15,TPEx,reused_existing_compact,13,13,0,False,local_compact,
institutional,2024-04-15,TWSE,reused_existing_compact,101,101,0,False,local_compact,
institutional,2024-04-16,TPEx,reused_existing_compact,13,13,0,False,local_compact,
institutional,2024-04-16,TWSE,reused_existing_compact,101,101,0,False,local_compact,
institutional,2024-04-17,TPEx,reused_existing_compact,13,13,0,False,local_compact,
institutional,2024-04-17,TWSE,reused_existing_compact,101,101,0,False,local_compact,
institutional,2024-04-18,TPEx,reused_existing_compact,19,19,0,False,local_compact,
institutional,2024-04-18,TWSE,reused_existing_compact,118,118,0,False,local_compact,
institutional,2024-04-19,TPEx,reused_existing_compact,17,17,0,False,local_compact,
institutional,2024-04-19,TWSE,reused_existing_compact,91,91,0,False,local_compact,
institutional,2024-04-22,TPEx,reused_existing_compact,17,17,0,False,local_compact,
institutional,2024-04-22,TWSE,reused_existing_compact,91,91,0,False,local_compact,
institutional,2024-04-23,TPEx,reused_existing_compact,17,17,0,False,local_compact,
institutional,2024-04-23,TWSE,reused_existing_compact,91,91,0,False,local_compact,
institutional,2024-04-24,TPEx,reused_existing_compact,17,17,0,False,local_compact,
institutional,2024-04-24,TWSE,reused_existing_compact,91,91,0,False,local_compact,
institutional,2024-04-25,TPEx,reused_existing_compact,23,23,0,False,local_compact,
institutional,2024-04-25,TWSE,reused_existing_compact,108,108,0,False,local_compact,
institutional,2024-04-26,TPEx,reused_existing_compact,22,22,0,False,local_compact,
institutional,2024-04-26,TWSE,accepted,88,87,1,True,https://www.twse.com.tw/fund/T86?date=20240426&selectType=ALLBUT0999&response=json,0071da458c87bd8921b8545441be3c957012c909d8843697f1125d301ff24ffc
institutional,2024-04-29,TPEx,reused_existing_compact,22,22,0,False,local_compact,
institutional,2024-04-29,TWSE,reused_existing_compact,88,88,0,False,local_compact,
institutional,2024-04-30,TPEx,reused_existing_compact,22,22,0,False,local_compact,
institutional,2024-04-30,TWSE,reused_existing_compact,88,88,0,False,local_compact,
institutional,2024-05-02,TPEx,reused_existing_compact,22,22,0,False,local_compact,
institutional,2024-05-02,TWSE,reused_existing_compact,88,88,0,False,local_compact,
institutional,2024-05-03,TPEx,reused_existing_compact,28,28,0,False,local_compact,
institutional,2024-05-03,TWSE,reused_existing_compact,82,82,0,False,local_compact,
institutional,2024-05-06,TPEx,reused_existing_compact,28,28,0,False,local_compact,
institutional,2024-05-06,TWSE,reused_existing_compact,82,82,0,False,local_compact,
institutional,2024-05-07,TPEx,reused_existing_compact,28,28,0,False,local_compact,
institutional,2024-05-07,TWSE,reused_existing_compact,82,82,0,False,local_compact,
institutional,2024-05-08,TPEx,reused_existing_compact,28,28,0,False,local_compact,
institutional,2024-05-08,TWSE,reused_existing_compact,82,82,0,False,local_compact,
institutional,2024-05-09,TPEx,reused_existing_compact,28,28,0,False,local_compact,
institutional,2024-05-09,TWSE,reused_existing_compact,82,82,0,False,local_compact,
institutional,2024-05-10,TPEx,reused_existing_compact,31,31,0,False,local_compact,
institutional,2024-05-10,TWSE,reused_existing_compact,80,80,0,False,local_compact,
institutional,2024-05-13,TPEx,reused_existing_compact,31,31,0,False,local_compact,
institutional,2024-05-13,TWSE,reused_existing_compact,80,80,0,False,local_compact,
institutional,2024-05-14,TPEx,reused_existing_compact,31,31,0,False,local_compact,
institutional,2024-05-14,TWSE,reused_existing_compact,80,80,0,False,local_compact,
institutional,2024-05-15,TPEx,reused_existing_compact,31,31,0,False,local_compact,
institutional,2024-05-15,TWSE,reused_existing_compact,80,80,0,False,local_compact,
institutional,2024-05-16,TPEx,reused_existing_compact,35,35,0,False,local_compact,
institutional,2024-05-16,TWSE,reused_existing_compact,97,97,0,False,local_compact,
institutional,2024-05-17,TPEx,reused_existing_compact,32,32,0,False,local_compact,
institutional,2024-05-17,TWSE,reused_existing_compact,78,78,0,False,local_compact,
institutional,2024-05-20,TPEx,reused_existing_compact,32,32,0,False,local_compact,
institutional,2024-05-20,TWSE,reused_existing_compact,78,78,0,False,local_compact,
institutional,2024-05-21,TPEx,reused_existing_compact,32,32,0,False,local_compact,
institutional,2024-05-21,TWSE,reused_existing_compact,78,78,0,False,local_compact,
institutional,2024-05-22,TPEx,reused_existing_compact,32,32,0,False,local_compact,
institutional,2024-05-22,TWSE,reused_existing_compact,78,78,0,False,local_compact,
institutional,2024-05-23,TPEx,reused_existing_compact,38,38,0,False,local_compact,
institutional,2024-05-23,TWSE,reused_existing_compact,93,93,0,False,local_compact,
institutional,2024-05-24,TPEx,reused_existing_compact,32,32,0,False,local_compact,
institutional,2024-05-24,TWSE,reused_existing_compact,77,77,0,False,local_compact,
institutional,2024-05-27,TPEx,reused_existing_compact,32,32,0,False,local_compact,
institutional,2024-05-27,TWSE,reused_existing_compact,77,77,0,False,local_compact,
institutional,2024-05-28,TPEx,reused_existing_compact,32,32,0,False,local_compact,
institutional,2024-05-28,TWSE,reused_existing_compact,77,77,0,False,local_compact,
institutional,2024-05-29,TPEx,reused_existing_compact,32,32,0,False,local_compact,
institutional,2024-05-29,TWSE,reused_existing_compact,77,77,0,False,local_compact,
institutional,2024-05-30,TPEx,reused_existing_compact,39,39,0,False,local_compact,
institutional,2024-05-30,TWSE,reused_existing_compact,95,95,0,False,local_compact,
institutional,2024-05-31,TPEx,reused_existing_compact,32,32,0,False,local_compact,
institutional,2024-05-31,TWSE,reused_existing_compact,80,80,0,False,local_compact,
institutional,2024-06-03,TPEx,reused_existing_compact,32,32,0,False,local_compact,
institutional,2024-06-03,TWSE,reused_existing_compact,80,80,0,False,local_compact,
institutional,2024-06-04,TPEx,reused_existing_compact,32,32,0,False,local_compact,
institutional,2024-06-04,TWSE,reused_existing_compact,80,80,0,False,local_compact,
institutional,2024-06-05,TPEx,accepted,32,31,1,True,https://www.tpex.org.tw/www/zh-tw/insti/dailyTrade,6b61748b218b06622fb7fb3d4eeb4c8f9517048f898be1e2e43cf73e55cb7365
institutional,2024-06-05,TWSE,reused_existing_compact,80,80,0,False,local_compact,
institutional,2024-06-06,TPEx,reused_existing_compact,34,34,0,False,local_compact,
institutional,2024-06-06,TWSE,reused_existing_compact,95,95,0,False,local_compact,
institutional,2024-06-07,TPEx,reused_existing_compact,30,30,0,False,local_compact,
institutional,2024-06-07,TWSE,reused_existing_compact,79,79,0,False,local_compact,
institutional,2024-06-11,TPEx,reused_existing_compact,30,30,0,False,local_compact,
institutional,2024-06-11,TWSE,reused_existing_compact,79,79,0,False,local_compact,
institutional,2024-06-12,TPEx,reused_existing_compact,30,30,0,False,local_compact,
institutional,2024-06-12,TWSE,reused_existing_compact,79,79,0,False,local_compact,
institutional,2024-06-13,TPEx,reused_existing_compact,30,30,0,False,local_compact,
institutional,2024-06-13,TWSE,reused_existing_compact,79,79,0,False,local_compact,
institutional,2024-06-14,TPEx,reused_existing_compact,28,28,0,False,local_compact,
institutional,2024-06-14,TWSE,reused_existing_compact,81,81,0,False,local_compact,
institutional,2024-06-17,TPEx,reused_existing_compact,28,28,0,False,local_compact,
institutional,2024-06-17,TWSE,reused_existing_compact,81,81,0,False,local_compact,
institutional,2024-06-18,TPEx,reused_existing_compact,28,28,0,False,local_compact,
institutional,2024-06-18,TWSE,reused_existing_compact,81,81,0,False,local_compact,
institutional,2024-06-19,TPEx,reused_existing_compact,28,28,0,False,local_compact,
institutional,2024-06-19,TWSE,reused_existing_compact,81,81,0,False,local_compact,
institutional,2024-06-20,TPEx,reused_existing_compact,28,28,0,False,local_compact,
institutional,2024-06-20,TWSE,reused_existing_compact,81,81,0,False,local_compact,
institutional,2024-06-21,TPEx,reused_existing_compact,26,26,0,False,local_compact,
institutional,2024-06-21,TWSE,reused_existing_compact,86,86,0,False,local_compact,
institutional,2024-06-24,TPEx,reused_existing_compact,26,26,0,False,local_compact,
institutional,2024-06-24,TWSE,reused_existing_compact,86,86,0,False,local_compact,
institutional,2024-06-25,TPEx,reused_existing_compact,26,26,0,False,local_compact,
institutional,2024-06-25,TWSE,reused_existing_compact,86,86,0,False,local_compact,
institutional,2024-06-26,TPEx,reused_existing_compact,29,29,0,False,local_compact,
institutional,2024-06-26,TWSE,reused_existing_compact,102,102,0,False,local_compact,
institutional,2024-06-27,TPEx,reused_existing_compact,29,29,0,False,local_compact,
institutional,2024-06-27,TWSE,reused_existing_compact,102,102,0,False,local_compact,
institutional,2024-06-28,TPEx,reused_existing_compact,20,20,0,False,local_compact,
institutional,2024-06-28,TWSE,reused_existing_compact,87,87,0,False,local_compact,
institutional,2024-07-01,TPEx,reused_existing_compact,20,20,0,False,local_compact,
institutional,2024-07-01,TWSE,reused_existing_compact,87,87,0,False,local_compact,
institutional,2024-07-02,TPEx,reused_existing_compact,20,20,0,False,local_compact,
institutional,2024-07-02,TWSE,reused_existing_compact,87,87,0,False,local_compact,
institutional,2024-07-03,TPEx,reused_existing_compact,25,25,0,False,local_compact,
institutional,2024-07-03,TWSE,reused_existing_compact,104,104,0,False,local_compact,
institutional,2024-07-04,TPEx,reused_existing_compact,25,25,0,False,local_compact,
institutional,2024-07-04,TWSE,reused_existing_compact,104,104,0,False,local_compact,
institutional,2024-07-05,TPEx,reused_existing_compact,19,19,0,False,local_compact,
institutional,2024-07-05,TWSE,reused_existing_compact,94,94,0,False,local_compact,
institutional,2024-07-08,TPEx,reused_existing_compact,19,19,0,False,local_compact,
institutional,2024-07-08,TWSE,reused_existing_compact,94,94,0,False,local_compact,
institutional,2024-07-09,TPEx,reused_existing_compact,19,19,0,False,local_compact,
institutional,2024-07-09,TWSE,reused_existing_compact,94,94,0,False,local_compact,
institutional,2024-07-10,TPEx,reused_existing_compact,23,23,0,False,local_compact,
institutional,2024-07-10,TWSE,reused_existing_compact,117,117,0,False,local_compact,
institutional,2024-07-11,TPEx,reused_existing_compact,23,23,0,False,local_compact,
institutional,2024-07-11,TWSE,reused_existing_compact,117,117,0,False,local_compact,
institutional,2024-07-12,TPEx,reused_existing_compact,20,20,0,False,local_compact,
institutional,2024-07-12,TWSE,reused_existing_compact,98,98,0,False,local_compact,
institutional,2024-07-15,TPEx,reused_existing_compact,20,20,0,False,local_compact,
institutional,2024-07-15,TWSE,reused_existing_compact,98,98,0,False,local_compact,
institutional,2024-07-16,TPEx,reused_existing_compact,20,20,0,False,local_compact,
institutional,2024-07-16,TWSE,reused_existing_compact,98,98,0,False,local_compact,
institutional,2024-07-17,TPEx,reused_existing_compact,23,23,0,False,local_compact,
institutional,2024-07-17,TWSE,reused_existing_compact,116,116,0,False,local_compact,
institutional,2024-07-18,TPEx,reused_existing_compact,23,23,0,False,local_compact,
institutional,2024-07-18,TWSE,reused_existing_compact,116,116,0,False,local_compact,
institutional,2024-07-19,TPEx,reused_existing_compact,21,21,0,False,local_compact,
institutional,2024-07-19,TWSE,reused_existing_compact,98,98,0,False,local_compact,
institutional,2024-07-22,TPEx,reused_existing_compact,21,21,0,False,local_compact,
institutional,2024-07-22,TWSE,reused_existing_compact,98,98,0,False,local_compact,
institutional,2024-07-23,TPEx,reused_existing_compact,21,21,0,False,local_compact,
institutional,2024-07-23,TWSE,reused_existing_compact,98,98,0,False,local_compact,
institutional,2024-07-26,TPEx,reused_existing_compact,24,24,0,False,local_compact,
institutional,2024-07-26,TWSE,reused_existing_compact,95,95,0,False,local_compact,
institutional,2024-07-29,TPEx,reused_existing_compact,24,24,0,False,local_compact,
institutional,2024-07-29,TWSE,reused_existing_compact,95,95,0,False,local_compact,
institutional,2024-07-30,TPEx,reused_existing_compact,24,24,0,False,local_compact,
institutional,2024-07-30,TWSE,reused_existing_compact,95,95,0,False,local_compact,
institutional,2024-07-31,TPEx,reused_existing_compact,24,24,0,False,local_compact,
institutional,2024-07-31,TWSE,reused_existing_compact,95,95,0,False,local_compact,
institutional,2024-08-01,TPEx,reused_existing_compact,24,24,0,False,local_compact,
institutional,2024-08-01,TWSE,reused_existing_compact,95,95,0,False,local_compact,
institutional,2024-08-02,TPEx,reused_existing_compact,29,29,0,False,local_compact,
institutional,2024-08-02,TWSE,reused_existing_compact,91,91,0,False,local_compact,
institutional,2024-08-05,TPEx,reused_existing_compact,29,29,0,False,local_compact,
institutional,2024-08-05,TWSE,reused_existing_compact,91,91,0,False,local_compact,
institutional,2024-08-06,TPEx,reused_existing_compact,29,29,0,False,local_compact,
institutional,2024-08-06,TWSE,reused_existing_compact,91,91,0,False,local_compact,
institutional,2024-08-07,TPEx,reused_existing_compact,29,29,0,False,local_compact,
institutional,2024-08-07,TWSE,reused_existing_compact,91,91,0,False,local_compact,
institutional,2024-08-08,TPEx,reused_existing_compact,29,29,0,False,local_compact,
institutional,2024-08-08,TWSE,reused_existing_compact,91,91,0,False,local_compact,
institutional,2024-08-09,TPEx,reused_existing_compact,33,33,0,False,local_compact,
institutional,2024-08-09,TWSE,reused_existing_compact,82,82,0,False,local_compact,
institutional,2024-08-12,TPEx,reused_existing_compact,33,33,0,False,local_compact,
institutional,2024-08-12,TWSE,reused_existing_compact,82,82,0,False,local_compact,
institutional,2024-08-13,TPEx,reused_existing_compact,33,33,0,False,local_compact,
institutional,2024-08-13,TWSE,reused_existing_compact,82,82,0,False,local_compact,
institutional,2024-08-14,TPEx,reused_existing_compact,33,33,0,False,local_compact,
institutional,2024-08-14,TWSE,reused_existing_compact,82,82,0,False,local_compact,
institutional,2024-08-15,TPEx,reused_existing_compact,33,33,0,False,local_compact,
institutional,2024-08-15,TWSE,reused_existing_compact,82,82,0,False,local_compact,
institutional,2024-08-16,TPEx,reused_existing_compact,39,39,0,False,local_compact,
institutional,2024-08-16,TWSE,reused_existing_compact,79,79,0,False,local_compact,
institutional,2024-08-19,TPEx,reused_existing_compact,39,39,0,False,local_compact,
institutional,2024-08-19,TWSE,reused_existing_compact,79,79,0,False,local_compact,
institutional,2024-08-20,TPEx,reused_existing_compact,39,39,0,False,local_compact,
institutional,2024-08-20,TWSE,reused_existing_compact,79,79,0,False,local_compact,
institutional,2024-08-21,TPEx,reused_existing_compact,39,39,0,False,local_compact,
institutional,2024-08-21,TWSE,reused_existing_compact,79,79,0,False,local_compact,
institutional,2024-08-22,TPEx,reused_existing_compact,46,46,0,False,local_compact,
institutional,2024-08-22,TWSE,accepted,92,90,2,True,https://www.twse.com.tw/fund/T86?date=20240822&selectType=ALLBUT0999&response=json,9f5bfdc4ce3760805a71dd9840787cfe713d6c99413017f6578177142adc8138
institutional,2024-08-23,TPEx,reused_existing_compact,42,42,0,False,local_compact,
institutional,2024-08-23,TWSE,reused_existing_compact,76,76,0,False,local_compact,
institutional,2024-08-26,TPEx,reused_existing_compact,42,42,0,False,local_compact,
institutional,2024-08-26,TWSE,reused_existing_compact,76,76,0,False,local_compact,
institutional,2024-08-27,TPEx,reused_existing_compact,42,42,0,False,local_compact,
institutional,2024-08-27,TWSE,accepted,76,75,1,True,https://www.twse.com.tw/fund/T86?date=20240827&selectType=ALLBUT0999&response=json,de8af49b2ef206dd54bb14c9ee6b7aefac6fe00c1f07b77ded8196e1cc02ca12
institutional,2024-08-28,TPEx,reused_existing_compact,42,42,0,False,local_compact,
institutional,2024-08-28,TWSE,reused_existing_compact,76,76,0,False,local_compact,
institutional,2024-08-29,TPEx,reused_existing_compact,48,48,0,False,local_compact,
institutional,2024-08-29,TWSE,reused_existing_compact,91,91,0,False,local_compact,
institutional,2024-08-30,TPEx,reused_existing_compact,40,40,0,False,local_compact,
institutional,2024-08-30,TWSE,reused_existing_compact,81,81,0,False,local_compact,
institutional,2024-09-02,TPEx,reused_existing_compact,40,40,0,False,local_compact,
institutional,2024-09-02,TWSE,reused_existing_compact,81,81,0,False,local_compact,
institutional,2024-09-03,TPEx,reused_existing_compact,41,41,0,False,local_compact,
institutional,2024-09-03,TWSE,reused_existing_compact,95,95,0,False,local_compact,
institutional,2024-09-04,TPEx,reused_existing_compact,41,41,0,False,local_compact,
institutional,2024-09-04,TWSE,reused_existing_compact,95,95,0,False,local_compact,
institutional,2024-09-05,TPEx,reused_existing_compact,41,41,0,False,local_compact,
institutional,2024-09-05,TWSE,reused_existing_compact,95,95,0,False,local_compact,
institutional,2024-09-06,TPEx,reused_existing_compact,32,32,0,False,local_compact,
institutional,2024-09-06,TWSE,reused_existing_compact,77,77,0,False,local_compact,
institutional,2024-09-09,TPEx,reused_existing_compact,36,36,0,False,local_compact,
institutional,2024-09-09,TWSE,reused_existing_compact,96,96,0,False,local_compact,
institutional,2024-09-10,TPEx,reused_existing_compact,36,36,0,False,local_compact,
institutional,2024-09-10,TWSE,reused_existing_compact,96,96,0,False,local_compact,
institutional,2024-09-11,TPEx,reused_existing_compact,36,36,0,False,local_compact,
institutional,2024-09-11,TWSE,reused_existing_compact,96,96,0,False,local_compact,
institutional,2024-09-12,TPEx,reused_existing_compact,36,36,0,False,local_compact,
institutional,2024-09-12,TWSE,reused_existing_compact,96,96,0,False,local_compact,
institutional,2024-09-13,TPEx,reused_existing_compact,27,27,0,False,local_compact,
institutional,2024-09-13,TWSE,reused_existing_compact,84,84,0,False,local_compact,
institutional,2024-09-16,TPEx,reused_existing_compact,31,31,0,False,local_compact,
institutional,2024-09-16,TWSE,reused_existing_compact,100,100,0,False,local_compact,
institutional,2024-09-18,TPEx,reused_existing_compact,31,31,0,False,local_compact,
institutional,2024-09-18,TWSE,reused_existing_compact,100,100,0,False,local_compact,
institutional,2024-09-19,TPEx,reused_existing_compact,31,31,0,False,local_compact,
institutional,2024-09-19,TWSE,reused_existing_compact,100,100,0,False,local_compact,
institutional,2024-09-20,TPEx,reused_existing_compact,24,24,0,False,local_compact,
institutional,2024-09-20,TWSE,reused_existing_compact,82,82,0,False,local_compact,
institutional,2024-09-23,TPEx,reused_existing_compact,24,24,0,False,local_compact,
institutional,2024-09-23,TWSE,reused_existing_compact,82,82,0,False,local_compact,
institutional,2024-09-24,TPEx,reused_existing_compact,33,33,0,False,local_compact,
institutional,2024-09-24,TWSE,reused_existing_compact,98,98,0,False,local_compact,
institutional,2024-09-25,TPEx,reused_existing_compact,33,33,0,False,local_compact,
institutional,2024-09-25,TWSE,reused_existing_compact,98,98,0,False,local_compact,
institutional,2024-09-26,TPEx,reused_existing_compact,33,33,0,False,local_compact,
institutional,2024-09-26,TWSE,reused_existing_compact,98,98,0,False,local_compact,
institutional,2024-09-27,TPEx,reused_existing_compact,27,27,0,False,local_compact,
institutional,2024-09-27,TWSE,reused_existing_compact,85,85,0,False,local_compact,
institutional,2024-09-30,TPEx,reused_existing_compact,32,32,0,False,local_compact,
institutional,2024-09-30,TWSE,reused_existing_compact,98,98,0,False,local_compact,
institutional,2024-10-01,TPEx,reused_existing_compact,32,32,0,False,local_compact,
institutional,2024-10-01,TWSE,reused_existing_compact,98,98,0,False,local_compact,
institutional,2024-10-04,TPEx,reused_existing_compact,30,30,0,False,local_compact,
institutional,2024-10-04,TWSE,reused_existing_compact,87,87,0,False,local_compact,
institutional,2024-10-07,TPEx,reused_existing_compact,30,30,0,False,local_compact,
institutional,2024-10-07,TWSE,reused_existing_compact,87,87,0,False,local_compact,
institutional,2024-10-08,TPEx,reused_existing_compact,30,30,0,False,local_compact,
institutional,2024-10-08,TWSE,reused_existing_compact,87,87,0,False,local_compact,
institutional,2024-10-09,TPEx,reused_existing_compact,37,37,0,False,local_compact,
institutional,2024-10-09,TWSE,reused_existing_compact,98,98,0,False,local_compact,
institutional,2024-10-11,TPEx,reused_existing_compact,33,33,0,False,local_compact,
institutional,2024-10-11,TWSE,reused_existing_compact,82,82,0,False,local_compact,
institutional,2024-10-14,TPEx,reused_existing_compact,33,33,0,False,local_compact,
institutional,2024-10-14,TWSE,reused_existing_compact,82,82,0,False,local_compact,
institutional,2024-10-15,TPEx,reused_existing_compact,33,33,0,False,local_compact,
institutional,2024-10-15,TWSE,reused_existing_compact,82,82,0,False,local_compact,
institutional,2024-10-16,TPEx,reused_existing_compact,33,33,0,False,local_compact,
institutional,2024-10-16,TWSE,reused_existing_compact,82,82,0,False,local_compact,
institutional,2024-10-17,TPEx,reused_existing_compact,36,36,0,False,local_compact,
institutional,2024-10-17,TWSE,accepted,103,102,1,True,https://www.twse.com.tw/fund/T86?date=20241017&selectType=ALLBUT0999&response=json,ab45732f363283d6f13573e5f7d63651736dfb0136b29aceb7d6ab674f8e3d63
institutional,2024-10-18,TPEx,reused_existing_compact,27,27,0,False,local_compact,
institutional,2024-10-18,TWSE,accepted,89,88,1,True,https://www.twse.com.tw/fund/T86?date=20241018&selectType=ALLBUT0999&response=json,14d5b846ab1a990a7c07b732b12543b636975726bb571c7d829fdd56e25878c2
institutional,2024-10-21,TPEx,reused_existing_compact,27,27,0,False,local_compact,
institutional,2024-10-21,TWSE,reused_existing_compact,89,89,0,False,local_compact,
institutional,2024-10-22,TPEx,reused_existing_compact,27,27,0,False,local_compact,
institutional,2024-10-22,TWSE,reused_existing_compact,89,89,0,False,local_compact,
institutional,2024-10-23,TPEx,reused_existing_compact,27,27,0,False,local_compact,
institutional,2024-10-23,TWSE,reused_existing_compact,89,89,0,False,local_compact,
institutional,2024-10-24,TPEx,reused_existing_compact,31,31,0,False,local_compact,
institutional,2024-10-24,TWSE,accepted,109,108,1,True,https://www.twse.com.tw/fund/T86?date=20241024&selectType=ALLBUT0999&response=json,1fe87683a1a01df30983d532f5c4ee2849605187566b4bc6080f91f8a45d8de8
institutional,2024-10-25,TPEx,reused_existing_compact,22,22,0,False,local_compact,
institutional,2024-10-25,TWSE,reused_existing_compact,90,90,0,False,local_compact,
institutional,2024-10-28,TPEx,reused_existing_compact,22,22,0,False,local_compact,
institutional,2024-10-28,TWSE,reused_existing_compact,90,90,0,False,local_compact,
institutional,2024-10-29,TPEx,reused_existing_compact,22,22,0,False,local_compact,
institutional,2024-10-29,TWSE,reused_existing_compact,90,90,0,False,local_compact,
institutional,2024-10-30,TPEx,reused_existing_compact,22,22,0,False,local_compact,
institutional,2024-10-30,TWSE,reused_existing_compact,90,90,0,False,local_compact,
institutional,2024-11-01,TPEx,reused_existing_compact,20,20,0,False,local_compact,
institutional,2024-11-01,TWSE,reused_existing_compact,85,85,0,False,local_compact,
institutional,2024-11-04,TPEx,reused_existing_compact,20,20,0,False,local_compact,
institutional,2024-11-04,TWSE,reused_existing_compact,85,85,0,False,local_compact,
