family,date,market,route_status,required_tickers,ready_tickers,blocked_tickers,retrieval_attempted,source_url,source_hash
margin_short,2023-07-24,TPEx,accepted,30,28,2,True,https://www.tpex.org.tw/www/zh-tw/margin/balance,0772bb7b165e2300c5d6ff4042dde03142bcb500e3c04e35c5495a74f1d73ff0
margin_short,2023-07-24,TWSE,accepted,106,105,1,True,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230724&selectType=ALL&response=json,98d2e1c82db30cb793f6b9ce95d980084f7320ec7c10b710db0e12591a3e3c58
margin_short,2023-07-25,TPEx,accepted,30,28,2,True,https://www.tpex.org.tw/www/zh-tw/margin/balance,d4f79afca7975cee1bd4a6fa75b66cbc5c15032bc157cfb72263315703f50bfa
margin_short,2023-07-25,TWSE,accepted,106,105,1,True,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230725&selectType=ALL&response=json,605610110b3ffca71f87746db05711be2299f00d0cd1d8ca6f98a7608947581a
margin_short,2023-07-26,TPEx,accepted,30,28,2,True,https://www.tpex.org.tw/www/zh-tw/margin/balance,4cc1dbd44a97c2835dd5570a686e12feb27f47c3ee9b84b41636724dd2b32396
margin_short,2023-07-26,TWSE,accepted,106,105,1,True,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230726&selectType=ALL&response=json,4d2bbaefb6d50693a08dd0117378f0b9b8974ecdc2fd32b8cf511f93a597ecb3
margin_short,2023-07-27,TPEx,accepted,39,37,2,True,https://www.tpex.org.tw/www/zh-tw/margin/balance,5c7f25c0a82cac54c4471f9900923477c112b72a6dc55cc5e06b8473218fdc67
margin_short,2023-07-27,TWSE,accepted,132,131,1,True,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230727&selectType=ALL&response=json,1bd22efe826258865a6c0259a6740e78f2aeb1bda682de81a89951c545d9fad6
margin_short,2023-07-28,TPEx,accepted,34,32,2,True,https://www.tpex.org.tw/www/zh-tw/margin/balance,d5537dc7b4734db22eadd739205b88bb253bc1554af08ccc28ece30bd609c34a
margin_short,2023-07-28,TWSE,accepted,115,114,1,True,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230728&selectType=ALL&response=json,64bd19bcd60c71adebbc09fce2efc3702460cae5fdb8a29bf8c0227826633c73
margin_short,2023-07-31,TPEx,accepted,34,32,2,True,https://www.tpex.org.tw/www/zh-tw/margin/balance,4e53d05bbd86d1d1234df0c9b5b798d7168ca429cd102c800d35329b69ee6556
margin_short,2023-07-31,TWSE,accepted,115,114,1,True,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230731&selectType=ALL&response=json,97612dc4a5847b1ac176dc5b1b84cdd5521d208e1a5893d62b9bbf23dd90f830
margin_short,2023-08-01,TPEx,accepted,34,32,2,True,https://www.tpex.org.tw/www/zh-tw/margin/balance,2780e5e61aacd2ca4085f273ffd40baa967e09aed5868c70a4f5f3c9269077fe
margin_short,2023-08-01,TWSE,accepted,115,114,1,True,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230801&selectType=ALL&response=json,cb5305e7103f218f98961713750f8a3b7948989168dbee0841a890a180896576
margin_short,2023-08-02,TPEx,accepted,34,32,2,True,https://www.tpex.org.tw/www/zh-tw/margin/balance,0073f7b076e4b919db98c123332ede4dc0142c555addc65b41ca855cea30f29e
margin_short,2023-08-02,TWSE,accepted,115,114,1,True,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230802&selectType=ALL&response=json,e05d9e7cd4960ff2516b9a33faabfd4d7c3ced7dc470130c922f874818579c61
margin_short,2023-08-04,TPEx,reused_existing_compact,36,36,0,False,local_compact,
margin_short,2023-08-04,TWSE,accepted,106,105,1,True,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230804&selectType=ALL&response=json,0e13ec0b9882c8ceb8cbb43b34c035b7b009539183e0f8b5df4335a8879a34e8
margin_short,2023-08-07,TPEx,reused_existing_compact,36,36,0,False,local_compact,
margin_short,2023-08-07,TWSE,accepted,106,105,1,True,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230807&selectType=ALL&response=json,67f8d2e5c4a59acfaea286344c0562818d607e4b263604cdde6274589317bb42
margin_short,2023-08-08,TPEx,reused_existing_compact,36,36,0,False,local_compact,
margin_short,2023-08-08,TWSE,accepted,106,105,1,True,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230808&selectType=ALL&response=json,1bafb22da20c01fc546a54196469cb59453a2f391d66f4f898675fe412fa6721
margin_short,2023-08-09,TPEx,reused_existing_compact,36,36,0,False,local_compact,
margin_short,2023-08-09,TWSE,accepted,106,105,1,True,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230809&selectType=ALL&response=json,15bf63f30ab7b6dec3563d4cd98e35382605dfbae654963a237380a1266ac847
margin_short,2023-08-10,TPEx,reused_existing_compact,36,36,0,False,local_compact,
margin_short,2023-08-10,TWSE,accepted,106,105,1,True,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230810&selectType=ALL&response=json,eced9fbe7c09c2bc17b130de36a479b88a9c215c60e0382c2251d5ad78917b5b
margin_short,2023-08-11,TPEx,reused_existing_compact,35,35,0,False,local_compact,
margin_short,2023-08-11,TWSE,reused_existing_compact,89,89,0,False,local_compact,
margin_short,2023-08-14,TPEx,reused_existing_compact,35,35,0,False,local_compact,
margin_short,2023-08-14,TWSE,reused_existing_compact,89,89,0,False,local_compact,
margin_short,2023-08-15,TPEx,reused_existing_compact,35,35,0,False,local_compact,
margin_short,2023-08-15,TWSE,reused_existing_compact,89,89,0,False,local_compact,
margin_short,2023-08-16,TPEx,reused_existing_compact,35,35,0,False,local_compact,
margin_short,2023-08-16,TWSE,reused_existing_compact,89,89,0,False,local_compact,
margin_short,2023-08-17,TPEx,reused_existing_compact,35,35,0,False,local_compact,
margin_short,2023-08-17,TWSE,reused_existing_compact,89,89,0,False,local_compact,
margin_short,2023-08-18,TPEx,reused_existing_compact,41,41,0,False,local_compact,
margin_short,2023-08-18,TWSE,accepted,107,106,1,True,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230818&selectType=ALL&response=json,e9fd4946766667686f505919f0c7a1515409cea65ecd35fa92d8802301ef7a46
margin_short,2023-08-21,TPEx,reused_existing_compact,41,41,0,False,local_compact,
margin_short,2023-08-21,TWSE,accepted,107,106,1,True,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230821&selectType=ALL&response=json,ac82169e852dfad0c55cbb448dac29da51e8d5aa22ce547f97e1c4db784172a8
margin_short,2023-08-22,TPEx,reused_existing_compact,41,41,0,False,local_compact,
margin_short,2023-08-22,TWSE,accepted,107,106,1,True,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230822&selectType=ALL&response=json,678479b4e42b8990b6e2774e796cc26b036ad635a54d1ad628075ec0015df670
margin_short,2023-08-23,TPEx,reused_existing_compact,41,41,0,False,local_compact,
margin_short,2023-08-23,TWSE,accepted,107,106,1,True,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230823&selectType=ALL&response=json,2a8606691c3e76611a296a5d70e02cf4e5a6712fa4167687aae9581d7ee65ae6
margin_short,2023-08-24,TPEx,reused_existing_compact,41,41,0,False,local_compact,
margin_short,2023-08-24,TWSE,accepted,107,106,1,True,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230824&selectType=ALL&response=json,a2e6c7c9ca5767cbfaa573306d0cbb76b55c3514abb9b5c3757aaaa913be2dfb
margin_short,2023-08-25,TPEx,reused_existing_compact,35,35,0,False,local_compact,
margin_short,2023-08-25,TWSE,accepted,105,104,1,True,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230825&selectType=ALL&response=json,28a3e026973732c7789b592a847dd0f5b38bc39bc0a5c9345d83e07479d2eccd
margin_short,2023-08-28,TPEx,reused_existing_compact,35,35,0,False,local_compact,
margin_short,2023-08-28,TWSE,accepted,105,104,1,True,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230828&selectType=ALL&response=json,2727ec959cf54de709c324dfe370e8c386aa8219ac2a76ef4603d6b36724dc8d
margin_short,2023-08-29,TPEx,reused_existing_compact,35,35,0,False,local_compact,
margin_short,2023-08-29,TWSE,accepted,105,104,1,True,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230829&selectType=ALL&response=json,d35a0b31b9f8f93f8b2a82701b89f0a47b948772ee770a347e9f7b7b36dbceef
margin_short,2023-08-30,TPEx,reused_existing_compact,35,35,0,False,local_compact,
margin_short,2023-08-30,TWSE,accepted,105,104,1,True,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230830&selectType=ALL&response=json,59ef69d0efb1130cf2b02549523798653089e6c45db42153edfcf7ccf7a614b0
margin_short,2023-08-31,TPEx,reused_existing_compact,39,39,0,False,local_compact,
margin_short,2023-08-31,TWSE,accepted,123,122,1,True,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230831&selectType=ALL&response=json,bacd918c920af43933eac0f695814c2f81807ca664452bf204d1974ed090e1f7
margin_short,2023-09-01,TPEx,reused_existing_compact,36,36,0,False,local_compact,
margin_short,2023-09-01,TWSE,accepted,114,113,1,True,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230901&selectType=ALL&response=json,9bff883c922d0d80aec95711cf1f21a7a15ce92bc8d4c5e09519367f684855d5
margin_short,2023-09-04,TPEx,reused_existing_compact,36,36,0,False,local_compact,
margin_short,2023-09-04,TWSE,accepted,114,113,1,True,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230904&selectType=ALL&response=json,0c211fd2a1ffac6a59f1b36fe1f423fd66411da4a3307418715d8127013a89c1
margin_short,2023-09-05,TPEx,reused_existing_compact,36,36,0,False,local_compact,
margin_short,2023-09-05,TWSE,accepted,114,113,1,True,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230905&selectType=ALL&response=json,3c9ad2943cbdcb069fbc5e8bc4a76ac17496d35cafae29f79e3ece6a097b8af7
margin_short,2023-09-06,TPEx,reused_existing_compact,36,36,0,False,local_compact,
margin_short,2023-09-06,TWSE,accepted,114,113,1,True,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230906&selectType=ALL&response=json,abc526f0429f3f4e7a2e83203b277698daa56f6ba47acc570365780709155db1
margin_short,2023-09-07,TPEx,accepted,45,44,1,True,https://www.tpex.org.tw/www/zh-tw/margin/balance,67b35ca580253785fb969240e310119ad7a25298d49d11f98054d18171080c29
margin_short,2023-09-07,TWSE,accepted,133,132,1,True,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230907&selectType=ALL&response=json,85bc1512100b567554030d326bb4763a974debb86835ca9186e1719bfb884d59
margin_short,2023-09-08,TPEx,accepted,41,40,1,True,https://www.tpex.org.tw/www/zh-tw/margin/balance,36bf35a5be4c026c2eb643d507c083beeb94802a0b2939eba530cb1aaa1810f8
margin_short,2023-09-08,TWSE,accepted,119,118,1,True,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230908&selectType=ALL&response=json,ab5e7876ff62022ba38cf5cd35a3bf5f6b0665d1931db3e561573d1318f104c7
margin_short,2023-09-11,TPEx,accepted,41,40,1,True,https://www.tpex.org.tw/www/zh-tw/margin/balance,8475cb519bca88fcd9161a1da211812ccc3c189202eda0bcd973cf9d7b904d4e
margin_short,2023-09-11,TWSE,accepted,119,118,1,True,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230911&selectType=ALL&response=json,e1bd8bf10848bb62018853de77f0cd895f0e4ad480077bf44dface3d753758e3
margin_short,2023-09-12,TPEx,accepted,45,44,1,True,https://www.tpex.org.tw/www/zh-tw/margin/balance,2394f6d91d8894bce33b89c91ec5a6f06d7a376906373d30835411769a03272a
margin_short,2023-09-12,TWSE,accepted,133,132,1,True,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230912&selectType=ALL&response=json,84219982805c81c82f9c663b3eee40f746da783f94b52b8484ad26068bc84329
margin_short,2023-09-13,TPEx,accepted,45,44,1,True,https://www.tpex.org.tw/www/zh-tw/margin/balance,404ed591933622560c1b0f842ad205809007900b91f168ac85c7e69888736699
margin_short,2023-09-13,TWSE,accepted,133,132,1,True,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230913&selectType=ALL&response=json,7468eede987234ff534afc0056181e6df6f0b620f7be9321d17e8f8cb2fb7a59
margin_short,2023-09-14,TPEx,accepted,45,44,1,True,https://www.tpex.org.tw/www/zh-tw/margin/balance,7a097c4670934afead1ce254c192c3225539b28ca05e62099451a16bf13b7530
margin_short,2023-09-14,TWSE,accepted,133,132,1,True,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230914&selectType=ALL&response=json,b5e1fe6f56f0fe9cdeb79aeaf7b6281151126ae5f20394dcccafe4880f9e0fed
margin_short,2023-09-15,TPEx,accepted,32,31,1,True,https://www.tpex.org.tw/www/zh-tw/margin/balance,ea15f0d0af692612d3eafd5f4ccbb18a63186e41df48a3317997371c8323d37e
margin_short,2023-09-15,TWSE,reused_existing_compact,121,121,0,False,local_compact,
margin_short,2023-09-18,TPEx,accepted,32,31,1,True,https://www.tpex.org.tw/www/zh-tw/margin/balance,a33458d4621bdb0e63fb128f328430716390803d4d431aea220255cd6a5556bf
margin_short,2023-09-18,TWSE,reused_existing_compact,121,121,0,False,local_compact,
margin_short,2023-09-19,TPEx,accepted,36,35,1,True,https://www.tpex.org.tw/www/zh-tw/margin/balance,54f621e5e835a608b2302160ee08903b2d16e442f1c40b75672be14b5bb2588a
margin_short,2023-09-19,TWSE,reused_existing_compact,134,134,0,False,local_compact,
margin_short,2023-09-20,TPEx,accepted,36,35,1,True,https://www.tpex.org.tw/www/zh-tw/margin/balance,876fab40303759a82dc7d22b28263fa7e2aa3ed1480f41cf2f9706db309ee683
margin_short,2023-09-20,TWSE,reused_existing_compact,134,134,0,False,local_compact,
margin_short,2023-09-21,TPEx,accepted,36,35,1,True,https://www.tpex.org.tw/www/zh-tw/margin/balance,14273bbd021ef2199e7794258288af8842169cc2eababc4e17a903264585a93b
margin_short,2023-09-21,TWSE,reused_existing_compact,134,134,0,False,local_compact,
margin_short,2023-09-22,TPEx,accepted,32,31,1,True,https://www.tpex.org.tw/www/zh-tw/margin/balance,75aca3377881793c6a071070c01f8128dcc8bae374d950f4c24211c7180dd462
margin_short,2023-09-22,TWSE,reused_existing_compact,103,103,0,False,local_compact,
margin_short,2023-09-25,TPEx,accepted,32,31,1,True,https://www.tpex.org.tw/www/zh-tw/margin/balance,af9b14b2d4353a5eb758fd315033f42a485b57db7a0e7ccd70b97c9d6e0afb19
margin_short,2023-09-25,TWSE,reused_existing_compact,103,103,0,False,local_compact,
margin_short,2023-09-26,TPEx,accepted,36,35,1,True,https://www.tpex.org.tw/www/zh-tw/margin/balance,d31ec9380e65987d6b3cc87e46335619f210c8ea6d1793ec302f77c58c8ec374
margin_short,2023-09-26,TWSE,reused_existing_compact,107,107,0,False,local_compact,
margin_short,2023-09-27,TPEx,accepted,36,35,1,True,https://www.tpex.org.tw/www/zh-tw/margin/balance,99dc1e424558a54e682b5e65a9bd1d4d9855b182a50fb983c537f2622084ac6d
margin_short,2023-09-27,TWSE,reused_existing_compact,107,107,0,False,local_compact,
margin_short,2023-09-28,TPEx,accepted,31,30,1,True,https://www.tpex.org.tw/www/zh-tw/margin/balance,0bbd08856cc28d8c9e3281b5b5ddecc2f432afe2c3176ed6c920ad71cb462646
margin_short,2023-09-28,TWSE,reused_existing_compact,81,81,0,False,local_compact,
margin_short,2023-10-02,TPEx,accepted,31,30,1,True,https://www.tpex.org.tw/www/zh-tw/margin/balance,0f89a61cc431082350f1957a20cdc6ca55a62e37eb7b0bf52d6a7e9b02c675cf
margin_short,2023-10-02,TWSE,reused_existing_compact,81,81,0,False,local_compact,
margin_short,2023-10-03,TPEx,accepted,31,30,1,True,https://www.tpex.org.tw/www/zh-tw/margin/balance,a2ba5b13267ec932e10c0a08664d0d673a41741d5b7cf9afa5b1625841fc75b5
margin_short,2023-10-03,TWSE,reused_existing_compact,81,81,0,False,local_compact,
margin_short,2023-10-04,TPEx,accepted,36,35,1,True,https://www.tpex.org.tw/www/zh-tw/margin/balance,d116a70ea66e41e5d80fa31d8210ac29388ebcbe549b8e8588ac9bdfda342315
margin_short,2023-10-04,TWSE,reused_existing_compact,88,88,0,False,local_compact,
margin_short,2023-10-05,TPEx,accepted,36,35,1,True,https://www.tpex.org.tw/www/zh-tw/margin/balance,eb3384d067d319acab800b9db197c92abe9a109a27a1f980e7361f1fcc7ab6da
margin_short,2023-10-05,TWSE,reused_existing_compact,88,88,0,False,local_compact,
margin_short,2023-10-06,TPEx,reused_existing_compact,28,28,0,False,local_compact,
margin_short,2023-10-06,TWSE,reused_existing_compact,69,69,0,False,local_compact,
margin_short,2023-10-11,TPEx,reused_existing_compact,28,28,0,False,local_compact,
margin_short,2023-10-11,TWSE,reused_existing_compact,69,69,0,False,local_compact,
margin_short,2023-10-12,TPEx,reused_existing_compact,28,28,0,False,local_compact,
margin_short,2023-10-12,TWSE,reused_existing_compact,69,69,0,False,local_compact,
margin_short,2023-10-13,TPEx,reused_existing_compact,32,32,0,False,local_compact,
margin_short,2023-10-13,TWSE,reused_existing_compact,68,68,0,False,local_compact,
margin_short,2023-10-16,TPEx,reused_existing_compact,32,32,0,False,local_compact,
