timestamp,step,status,detail
2026-07-03T14:49:51+08:00,probe_twse_twt85u_anchor,retrieved,2017-06-30 accepted=19
2026-07-03T14:49:52+08:00,probe_twse_twt85u_anchor,retrieved,2017-07-03 accepted=0
2026-07-03T14:49:52+08:00,probe_twse_twt85u_anchor,retrieved,2017-07-31 accepted=19
2026-07-03T14:49:53+08:00,probe_twse_twt85u_anchor,retrieved,2017-08-01 accepted=19
2026-07-03T14:49:54+08:00,probe_twse_twt85u_anchor,retrieved,2017-08-31 accepted=18
2026-07-03T14:49:54+08:00,probe_twse_twt85u_anchor,retrieved,2017-09-01 accepted=18
2026-07-03T14:49:54+08:00,probe_twse_twt85u_anchor,retrieved,2017-09-29 accepted=17
2026-07-03T14:49:54+08:00,probe_twse_twt85u_anchor,retrieved,2017-10-02 accepted=17
2026-07-03T14:49:55+08:00,probe_twse_twt85u_anchor,retrieved,2017-10-31 accepted=18
2026-07-03T14:49:55+08:00,probe_twse_twt85u_anchor,retrieved,2017-11-01 accepted=18
2026-07-03T14:49:56+08:00,probe_twse_twt85u_anchor,retrieved,2017-11-30 accepted=19
2026-07-03T14:49:56+08:00,probe_twse_twt85u_anchor,retrieved,2017-12-01 accepted=19
2026-07-03T14:49:59+08:00,probe_twse_twt85u_anchor,retrieved,2017-12-29 accepted=20
2026-07-03T14:49:59+08:00,probe_twse_twt85u_anchor,retrieved,2018-01-02 accepted=20
2026-07-03T14:50:00+08:00,probe_twse_twt85u_anchor,retrieved,2018-01-31 accepted=20
2026-07-03T14:50:01+08:00,probe_twse_twt85u_anchor,retrieved,2018-02-01 accepted=20
2026-07-03T14:50:01+08:00,probe_twse_twt85u_anchor,retrieved,2018-02-27 accepted=19
2026-07-03T14:50:01+08:00,probe_twse_twt85u_anchor,retrieved,2018-03-01 accepted=19
2026-07-03T14:50:02+08:00,probe_twse_twt85u_anchor,retrieved,2018-03-30 accepted=19
2026-07-03T14:50:03+08:00,probe_twse_twt85u_anchor,retrieved,2018-04-02 accepted=19
2026-07-03T14:50:04+08:00,probe_twse_twt85u_anchor,retrieved,2018-04-30 accepted=19
2026-07-03T14:50:05+08:00,probe_twse_twt85u_anchor,retrieved,2018-05-02 accepted=19
2026-07-03T14:50:05+08:00,probe_twse_twt85u_anchor,retrieved,2018-05-31 accepted=18
2026-07-03T14:50:05+08:00,probe_twse_twt85u_anchor,retrieved,2018-06-01 accepted=18
2026-07-03T14:50:05+08:00,probe_twse_twt85u_anchor,retrieved,2018-06-29 accepted=18
2026-07-03T14:50:05+08:00,probe_twse_twt85u_anchor,retrieved,2018-07-02 accepted=18
2026-07-03T14:50:06+08:00,probe_twse_twt85u_anchor,retrieved,2018-07-31 accepted=18
