date,theme,symbol,name,theme_rank,theme_score,capital_share,capital_share_5d_avg,capital_share_5d_change,turnover_value,turnover_value_5d,strong_stock_ratio,theme_risk_heat,stock_score,bucket,fundamental_pass,fundamental_score,fundamental_data_status,fundamental_source_date,fundamental_reason,risk_heat,liquidity,foreign_5d,trust_5d,margin_change_5d,stock_turnover_rank_in_theme,stock_turnover_share_in_theme,stock_turnover_share_change_5d,theme_leader_flag,theme_second_line_flag,theme_laggard_rebound_flag,overheated_flag
2026-05-20,PCB/載板,3037,欣興,1,79.4,19.0,15.4,4.5,132563.7,565812.1,100.0,58.0,56.5,theme_second_line,true,70.0,ok,2026-04-29,fundamental checks passed,43.5,100.0,6200,3100,6.0,4,13.1,0.7,false,true,false,false
2026-05-20,PCB/載板,8046,南電,1,79.4,19.0,15.4,4.5,132563.7,565812.1,100.0,58.0,54.7,theme_second_line,true,70.0,ok,2026-04-29,fundamental checks passed,43.5,100.0,3300,1800,8.0,5,7.9,0.7,false,true,false,false
2026-05-20,PCB/載板,3189,景碩,1,79.4,19.0,15.4,4.5,132563.7,565812.1,100.0,58.0,57.2,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2026-04-29,PE or revenue data missing; excluded from qualified candidates,43.5,100.0,0,0,0,3,15.1,6.5,false,true,false,false
2026-05-20,PCB/載板,2368,金像電,1,79.4,19.0,15.4,4.5,132563.7,565812.1,100.0,58.0,53.9,watch,true,100.0,ok,2026-04-29,fundamental checks passed,43.5,100.0,2800,1200,13.8,7,5.5,0.1,false,false,false,false
2026-05-20,PCB/載板,2383,台光電,1,79.4,19.0,15.4,4.5,132563.7,565812.1,100.0,58.0,54.2,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2026-04-29,PE or revenue data missing; excluded from qualified candidates,43.5,100.0,0,0,0,6,6.5,-0.7,false,false,false,false
2026-05-20,PCB/載板,6274,台燿,1,79.4,19.0,15.4,4.5,132563.7,565812.1,100.0,58.0,51.3,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2026-04-29,PE or revenue data missing; excluded from qualified candidates,43.5,96.8,0,0,0,12,1.5,-7.4,false,false,false,false
2026-05-20,PCB/載板,6213,聯茂,1,79.4,19.0,15.4,4.5,132563.7,565812.1,100.0,58.0,52.6,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2026-04-29,PE or revenue data missing; excluded from qualified candidates,43.5,100.0,0,0,0,11,1.7,0.1,false,false,false,false
2026-05-20,PCB/載板,8358,金居,1,79.4,19.0,15.4,4.5,132563.7,565812.1,100.0,58.0,44.1,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2026-04-29,PE or revenue data missing; excluded from qualified candidates,72.4,100.0,0,0,0,8,2.5,-4.7,false,false,false,true
2026-05-20,PCB/載板,2313,華通,1,79.4,19.0,15.4,4.5,132563.7,565812.1,100.0,58.0,58.2,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2026-04-29,PE or revenue data missing; excluded from qualified candidates,43.5,100.0,0,0,0,2,17.8,8.1,true,false,false,false
2026-05-20,PCB/載板,3044,健鼎,1,79.4,19.0,15.4,4.5,132563.7,565812.1,100.0,58.0,39.1,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2026-04-29,PE or revenue data missing; excluded from qualified candidates,43.5,62.3,0,0,0,15,0.9,-0.8,false,false,false,false
